model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,ngdp_rpch,0,0.22706569486985,0.115656554736542,0.0382586082041697,0.0731505319291386,-0.030952380952381,,,0.476190476190476,0.761904761904762
IMF,absolute,rolling window,ngdp_rpch,0.5,0.406558267416716,0.248074625551875,0.0597597490941462,0.0987238927706944,-0.00119047619047621,,,0.535714285714286,0.761904761904762
IMF,absolute,rolling window,ngdp_rpch,1,0.896115473903353,0.409926190462814,0.0550712456108181,0.431118037829721,-0.0607142857142857,,,0.476190476190476,0.702380952380952
IMF,absolute,rolling window,ngdp_rpch,1.5,1.14340777361538,0.465702672715483,0.105163261579468,0.572541839320433,-0.0904761904761905,,,0.476190476190476,0.642857142857143
IMF,absolute,rolling window,pcpi_pch,0,0.118090999093572,0.0620725208174068,0.0197832023464307,0.0362352759297343,-0.00714285714285717,,,0.523809523809524,0.761904761904762
IMF,absolute,rolling window,pcpi_pch,0.5,0.256752227354746,0.13539269279637,0.0996924473249854,0.0216670872333909,-0.0547619047619048,,,0.452380952380952,0.738095238095238
IMF,absolute,rolling window,pcpi_pch,1,0.4764529749274,0.217335765777416,0.153821309397065,0.105295899752919,-0.114285714285714,,,0.416666666666667,0.654761904761905
IMF,absolute,rolling window,pcpi_pch,1.5,0.52067176655101,0.258860117980965,0.155604794466957,0.106206854103088,-0.0964285714285714,,,0.428571428571429,0.678571428571429
ar,absolute,rolling window,ngdp_rpch,0,0.29754648119127,0.175060577539835,0.0220836657454493,0.100402237905985,-0.0488095238095238,,,0.440476190476191,0.761904761904762
ar,absolute,rolling window,ngdp_rpch,0.5,0.581736092048475,0.290022378430849,0.0381752862149044,0.253538427402722,-0.0845238095238095,,,0.452380952380952,0.678571428571429
ar,absolute,rolling window,ngdp_rpch,1,1.20940262181671,0.4888448068169,0.00189136143148083,0.718666453568327,-0.126190476190476,,,0.404761904761905,0.642857142857143
ar,absolute,rolling window,ngdp_rpch,1.5,1.41174800594887,0.623228222166959,0.00128636703207137,0.78723341674984,-0.114285714285714,,,0.404761904761905,0.666666666666667
ar,absolute,rolling window,pcpi_pch,0,0.129134914023296,0.0629552391377827,0.0323793767385877,0.0338002981469258,-0.0845238095238095,,,0.392857142857143,0.738095238095238
ar,absolute,rolling window,pcpi_pch,0.5,0.272604734232861,0.171561916549503,0.0317245346818886,0.0693182830014689,0.0166666666666666,,,0.571428571428571,0.761904761904762
ar,absolute,rolling window,pcpi_pch,1,0.760406702731139,0.450456809660959,0.0311802278008758,0.278769665269305,0.00476190476190474,,,0.583333333333333,0.726190476190476
ar,absolute,rolling window,pcpi_pch,1.5,1.0137489453623,0.816771544556876,0,0.19697740080542,0.123809523809524,,,0.714285714285714,0.833333333333333
bvar,absolute,rolling window,ngdp_rpch,0,0.291959267192983,0.177131016643271,0.0233741578407923,0.0914540927089194,-0.0428571428571429,,,0.464285714285714,0.75
bvar,absolute,rolling window,ngdp_rpch,0.5,0.53063330517509,0.266487888125623,0.0513650815147426,0.212780335534725,-0.0666666666666667,,,0.464285714285714,0.702380952380952
bvar,absolute,rolling window,ngdp_rpch,1,1.06121586671223,0.381324237248027,0.0151842488993396,0.66470738056486,-0.108333333333333,,,0.404761904761905,0.678571428571429
bvar,absolute,rolling window,ngdp_rpch,1.5,1.26190012738418,0.466205604409074,0.0378549670178108,0.757839555957293,-0.126190476190476,,,0.404761904761905,0.642857142857143
bvar,absolute,rolling window,pcpi_pch,0,0.125875677361689,0.059664371223463,0.0363907642161877,0.029820541922038,-0.0964285714285714,,,0.416666666666667,0.690476190476191
bvar,absolute,rolling window,pcpi_pch,0.5,0.293396017318446,0.160137801828879,0.0908616487704703,0.0423965667190966,-0.0369047619047619,,,0.488095238095238,0.738095238095238
bvar,absolute,rolling window,pcpi_pch,1,0.610946363914377,0.323744102061223,0.0658987522937919,0.221303509559362,0.00476190476190474,,,0.607142857142857,0.702380952380952
bvar,absolute,rolling window,pcpi_pch,1.5,0.779141809828647,0.597021960498203,0.0145608799462229,0.167558969384221,0.153571428571429,,,0.738095238095238,0.869047619047619
