model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,CAN,ngdp_rpch,0,0.162362124797061,0.0614187313355684,0.029001852986505,0.0719415404749873,-0.275,,,0.25,0.5
IMF,directional,rolling window,CAN,ngdp_rpch,0.5,0.300707905700357,0.168911957041078,0.00266379638469501,0.129132152274584,-0.025,,,0.5,0.75
IMF,directional,rolling window,CAN,ngdp_rpch,1,0.829692452021304,0.325714057437096,0.10428638730146,0.399692007282747,-0.0666666666666667,,,0.5,0.666666666666667
IMF,directional,rolling window,CAN,ngdp_rpch,1.5,1.06340490256176,0.32205729740022,0.192286607351902,0.549060997809638,-0.025,,,0.583333333333333,0.666666666666667
IMF,directional,rolling window,CAN,pcpi_pch,0,0.151509494329216,0.0624897929416151,0.0328001971333037,0.0562195042542975,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,CAN,pcpi_pch,0.5,0.324079097993012,0.129492885166248,0.104841519372584,0.0897446934541804,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,CAN,pcpi_pch,1,0.44167763038014,0.116278870972066,0.130831933153812,0.194566826254262,-0.275,,,0.25,0.5
IMF,directional,rolling window,CAN,pcpi_pch,1.5,0.487253969368266,0.115807101224266,0.201774968134793,0.169671900009207,-0.191666666666667,,,0.25,0.666666666666667
IMF,directional,rolling window,DEU,ngdp_rpch,0,0.243702898975838,0.0748941914174606,0.105261701449193,0.0635470061091845,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0.5,0.549934054922565,0.146555277300424,0.262859640279649,0.140519137342492,-0.191666666666667,,,0.166666666666667,0.75
IMF,directional,rolling window,DEU,ngdp_rpch,1,1.29881649988227,0.321879713027245,0.458503986745071,0.518432800109953,-0.316666666666667,,,0.333333333333333,0.333333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,1.5,1.61250795683815,0.339015776219248,0.621011027731658,0.652481152887245,-0.441666666666667,,,0.0833333333333333,0.333333333333333
IMF,directional,rolling window,DEU,pcpi_pch,0,0.105251952712715,0.0579569620095697,0.0276757518238337,0.0196192388793117,-0.0666666666666667,,,0.583333333333333,0.583333333333333
IMF,directional,rolling window,DEU,pcpi_pch,0.5,0.134455996468501,0.0833442034696662,0.0378176392705167,0.0132941537283177,-0.025,,,0.416666666666667,0.833333333333333
IMF,directional,rolling window,DEU,pcpi_pch,1,0.464635894326622,0.203250907509495,0.152046274414585,0.109338712402543,-0.15,,,0.5,0.5
IMF,directional,rolling window,DEU,pcpi_pch,1.5,0.537264144873774,0.237768088738227,0.183551392175688,0.115944663959859,-0.316666666666667,,,0.333333333333333,0.333333333333333
IMF,directional,rolling window,FRA,ngdp_rpch,0,0.170326439581843,0.0597295925126504,0.0386187638734221,0.0719780831957703,-0.191666666666667,,,0.25,0.666666666666667
IMF,directional,rolling window,FRA,ngdp_rpch,0.5,0.307404739304738,0.119864737355988,0.0489874090838533,0.138552592864897,-0.275,,,0.166666666666667,0.583333333333333
IMF,directional,rolling window,FRA,ngdp_rpch,1,0.664628464721584,0.243959423238765,0.0784000708415188,0.3422689706413,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,FRA,ngdp_rpch,1.5,0.876054090148116,0.231352783172664,0.192369741913186,0.452331565062266,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,FRA,pcpi_pch,0,0.114065558746732,0.0379048754146698,0.0360429498084875,0.0401177335235743,-0.275,,,0.25,0.5
IMF,directional,rolling window,FRA,pcpi_pch,0.5,0.211081623455473,0.0899823742605347,0.0590016750667866,0.0620975741281515,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,FRA,pcpi_pch,1,0.609233421145169,0.135929578234279,0.221810066120062,0.251493776790827,-0.4,,,0.166666666666667,0.333333333333333
IMF,directional,rolling window,FRA,pcpi_pch,1.5,0.570409872764349,0.160660283367697,0.170942341829451,0.2388072475672,-0.4,,,0.166666666666667,0.333333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,0,0.209200445106541,0.0624399310887808,0.082612665572662,0.0641478484450985,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,0.5,0.296416964753875,0.117353840133198,0.0322747227236242,0.146788401897053,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,1,0.762570542276916,0.236104989244512,0.0228309714094533,0.503634581622951,-0.0666666666666667,,,0.416666666666667,0.75
IMF,directional,rolling window,GBR,ngdp_rpch,1.5,1.06819446971561,0.23515727519281,0.163587347093732,0.669449847429073,-0.275,,,0.25,0.5
IMF,directional,rolling window,GBR,pcpi_pch,0,0.236613936461845,0.0654302988939737,0.0473168080990016,0.123866829468869,-0.108333333333333,,,0.5,0.583333333333333
IMF,directional,rolling window,GBR,pcpi_pch,0.5,0.326867063533931,0.0898973745051932,0.133310545234643,0.103659143794094,-0.0666666666666667,,,0.5,0.666666666666667
IMF,directional,rolling window,GBR,pcpi_pch,1,0.616934075819692,0.125539193934872,0.382301622238144,0.109093259646676,-0.4,,,0.0833333333333333,0.416666666666667
IMF,directional,rolling window,GBR,pcpi_pch,1.5,0.86067135436138,0.13322744927146,0.566906693743824,0.160537211346095,-0.4,,,0.25,0.25
IMF,directional,rolling window,ITA,ngdp_rpch,0,0.193116087240486,0.0696803896425467,0.0487620073670714,0.0746736902308676,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,ITA,ngdp_rpch,0.5,0.385757678646197,0.175720063868983,0.11069413965426,0.0993434751229544,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,ITA,ngdp_rpch,1,0.895045880995257,0.263754895763103,0.220688674560436,0.410602310671718,-0.4,,,0.0833333333333333,0.416666666666667
IMF,directional,rolling window,ITA,ngdp_rpch,1.5,1.04683362297956,0.266025593348378,0.281627013746605,0.499181015884575,-0.275,,,0.25,0.5
IMF,directional,rolling window,ITA,pcpi_pch,0,0.069612093469844,0.0282580827470583,0.0261506844153479,0.0152033263074379,-0.275,,,0.25,0.5
IMF,directional,rolling window,ITA,pcpi_pch,0.5,0.256230763160525,0.0805533148092612,0.0975138371738117,0.0781636111774521,-0.275,,,0.333333333333333,0.416666666666667
IMF,directional,rolling window,ITA,pcpi_pch,1,0.604644182350864,0.117440000434989,0.283343152450926,0.203861029464948,-0.441666666666667,,,0.0833333333333333,0.333333333333333
IMF,directional,rolling window,ITA,pcpi_pch,1.5,0.601004937960502,0.13870757460287,0.223453085788092,0.238844277569539,-0.441666666666667,,,0.0833333333333333,0.333333333333333
IMF,directional,rolling window,JPN,ngdp_rpch,0,0.509820964189214,0.155764791625538,0.15281716451282,0.201239008050856,-0.275,,,0.25,0.5
IMF,directional,rolling window,JPN,ngdp_rpch,0.5,0.883656438726752,0.37825017812628,0.21673916082765,0.288667099772822,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,JPN,ngdp_rpch,1,1.43835479488524,0.348030950878542,0.387317532816274,0.703006311190428,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,JPN,ngdp_rpch,1.5,1.76825765284198,0.437919798412588,0.551226675023732,0.779111179405662,-0.108333333333333,,,0.5,0.583333333333333
IMF,directional,rolling window,JPN,pcpi_pch,0,0.0955855255994905,0.0378404332183809,0.034401532973252,0.0233435594078576,-0.15,,,0.333333333333333,0.666666666666667
IMF,directional,rolling window,JPN,pcpi_pch,0.5,0.269850103255021,0.100215353074517,0.12792635672256,0.041708393457944,-0.4,,,0.166666666666667,0.333333333333333
IMF,directional,rolling window,JPN,pcpi_pch,1,0.500438075017051,0.165197325926532,0.100053364679822,0.235187384410697,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,JPN,pcpi_pch,1.5,0.574116834490956,0.156616677819061,0.151430126112979,0.266070030558916,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,USA,ngdp_rpch,0,0.376455787246463,0.152274702033467,0.0719266203082775,0.152254464904719,-0.233333333333333,,,0.333333333333333,0.5
