model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,CAN,ngdp_rpch,0,0.124545253608059,0.0830937117108539,0.0109770046613754,0.0304745372358294,0.0166666666666666,,,0.5,0.833333333333333
IMF,absolute,rolling window,CAN,ngdp_rpch,0.5,0.282257878460123,0.259989148736171,0,0.0222687297239522,0.225,,,0.833333333333333,0.916666666666667
IMF,absolute,rolling window,CAN,ngdp_rpch,1,0.753753191571332,0.4787423448198,0,0.275010846751532,0.183333333333333,,,0.833333333333333,0.833333333333333
IMF,absolute,rolling window,CAN,ngdp_rpch,1.5,0.941797807533419,0.481039692499155,0.0556135216056013,0.405144593428663,0.0583333333333333,,,0.666666666666667,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,0,0.147837267912628,0.0861528903308561,0.0224136226231875,0.0392707549585846,0.0583333333333333,,,0.666666666666667,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,0.5,0.291892159470272,0.164304793101223,0.111559460862672,0.0160279055063771,-0.025,,,0.416666666666667,0.833333333333333
IMF,absolute,rolling window,CAN,pcpi_pch,1,0.341532172164937,0.187165836757482,0.0344559648117617,0.119910370595693,-0.0666666666666667,,,0.5,0.666666666666667
IMF,absolute,rolling window,CAN,pcpi_pch,1.5,0.409127529220245,0.195167525342816,0.116630340307814,0.0973296635696153,-0.025,,,0.5,0.75
IMF,absolute,rolling window,DEU,ngdp_rpch,0,0.220370247191516,0.0992435735548191,0.0777232154517583,0.0434034581849385,-0.0666666666666667,,,0.5,0.666666666666667
IMF,absolute,rolling window,DEU,ngdp_rpch,0.5,0.542764682584238,0.206567525266193,0.261359495916212,0.0748376614018332,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,DEU,ngdp_rpch,1,1.13383453503158,0.458093321189725,0.196968554332027,0.478772659509832,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,DEU,ngdp_rpch,1.5,1.40926366446998,0.538710048348307,0.247703405870872,0.622850210250803,-0.15,,,0.416666666666667,0.583333333333333
IMF,absolute,rolling window,DEU,pcpi_pch,0,0.0863527437230534,0.0710936327577934,0.0122170434312221,0.00304206753403793,0.1,,,0.583333333333333,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,0.5,0.191711620830354,0.130466596719895,0.0612450241104583,0,0.1,,,0.583333333333333,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,1,0.395451553126776,0.258343875863387,0.11684181485772,0.0202658624056689,-0.025,,,0.333333333333333,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,1.5,0.499652883619452,0.353081384940603,0.122651634948642,0.0239198637302072,-0.191666666666667,,,0.416666666666667,0.5
IMF,absolute,rolling window,FRA,ngdp_rpch,0,0.162133938854126,0.103412242287136,0.00540783833249875,0.0533138582344913,-0.025,,,0.5,0.75
IMF,absolute,rolling window,FRA,ngdp_rpch,0.5,0.277949395341786,0.182818207364536,0,0.0951311879772499,0.0583333333333333,,,0.583333333333333,0.833333333333333
IMF,absolute,rolling window,FRA,ngdp_rpch,1,0.675082786743528,0.349704074902953,0,0.325378711840574,-0.025,,,0.5,0.75
IMF,absolute,rolling window,FRA,ngdp_rpch,1.5,0.926812597630808,0.325995690409493,0.004519682686265,0.59629722453505,-0.15,,,0.333333333333333,0.666666666666667
IMF,absolute,rolling window,FRA,pcpi_pch,0,0.0883697769244883,0.0581886527050098,0.0174131546154975,0.012767969603981,0.0166666666666666,,,0.5,0.833333333333333
