model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,CAN,ngdp_rpch,0,0.16908556969462,0.0623546648403309,0.0321609314304442,0.0745699734238445,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,CAN,ngdp_rpch,0.5,0.381773535119505,0.156057811188828,0.00368147721450625,0.222034246716171,-0.025,,,0.5,0.75
IMF,directional,rolling window,CAN,ngdp_rpch,1,0.876003670358692,0.291046106061891,0.117419802826423,0.467537761470378,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,CAN,ngdp_rpch,1.5,1.1055004904459,0.301830280830317,0.191567952263683,0.612102257351896,-0.108333333333333,,,0.5,0.583333333333333
IMF,directional,rolling window,CAN,pcpi_pch,0,0.151525551231255,0.0589687149913325,0.0302752377107564,0.0622815985291663,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,CAN,pcpi_pch,0.5,0.359005974286181,0.123619838489175,0.110948049109589,0.124438086687417,-0.275,,,0.333333333333333,0.416666666666667
IMF,directional,rolling window,CAN,pcpi_pch,1,0.449287691892868,0.112376173327094,0.129222909577505,0.207688608988268,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,CAN,pcpi_pch,1.5,0.490358039317032,0.120974200988734,0.203598602195166,0.165785236133132,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0,0.238781965049929,0.0770362041134811,0.10447452019534,0.0572712407411072,-0.191666666666667,,,0.25,0.666666666666667
IMF,directional,rolling window,DEU,ngdp_rpch,0.5,0.553677105349405,0.144227730623917,0.283081605190434,0.126367769535054,-0.316666666666667,,,0.166666666666667,0.5
IMF,directional,rolling window,DEU,ngdp_rpch,1,1.44218632259196,0.327106653233967,0.525486237141043,0.589593432216953,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,DEU,ngdp_rpch,1.5,1.7776498643464,0.339831530959995,0.723657439583888,0.714160893802512,-0.4,,,0.166666666666667,0.333333333333333
IMF,directional,rolling window,DEU,pcpi_pch,0,0.108443623206392,0.0548886745737616,0.0317524483932858,0.0218025002393446,-0.025,,,0.583333333333333,0.666666666666667
IMF,directional,rolling window,DEU,pcpi_pch,0.5,0.111878630804981,0.0843250435714469,0.0237305230088337,0.00382306422470046,0.0583333333333333,,,0.583333333333333,0.833333333333333
IMF,directional,rolling window,DEU,pcpi_pch,1,0.487195152334641,0.2061323187662,0.170335951730574,0.110726881837867,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,DEU,pcpi_pch,1.5,0.570204939780165,0.226396812031367,0.197311678217596,0.146496449531202,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,FRA,ngdp_rpch,0,0.159483765252318,0.0593154780380491,0.0410951737184535,0.0590731134958154,-0.0666666666666667,,,0.416666666666667,0.75
IMF,directional,rolling window,FRA,ngdp_rpch,0.5,0.329910533667473,0.119335720616687,0.0726580097678125,0.137916803282974,-0.275,,,0.25,0.5
IMF,directional,rolling window,FRA,ngdp_rpch,1,0.770180258781311,0.217035852904857,0.115963566266629,0.437180839609824,-0.358333333333333,,,0.25,0.333333333333333
IMF,directional,rolling window,FRA,ngdp_rpch,1.5,0.990578341463172,0.230550419715924,0.221857834914438,0.53817008683281,-0.358333333333333,,,0.25,0.333333333333333
IMF,directional,rolling window,FRA,pcpi_pch,0,0.113303200099199,0.0359226883541081,0.0374258098535391,0.0399547018915521,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,FRA,pcpi_pch,0.5,0.18918872606152,0.0857329785978515,0.0443744042352792,0.0590813432283892,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,FRA,pcpi_pch,1,0.619997346049179,0.129644489931626,0.21527158891132,0.275081267206234,-0.441666666666667,,,0.0833333333333333,0.333333333333333
IMF,directional,rolling window,FRA,pcpi_pch,1.5,0.590465937322632,0.143685034453896,0.198559750794971,0.248221152073765,-0.483333333333333,,,0.0833333333333333,0.25
IMF,directional,rolling window,GBR,ngdp_rpch,0,0.198320368604962,0.0630896602052117,0.0774108826516579,0.057819825748092,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,0.5,0.263343454961354,0.12314707759927,0.0175036245805337,0.12269275278155,-0.108333333333333,,,0.5,0.583333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,1,0.84171628928768,0.235520680647676,0.0415623330110846,0.564633275628919,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,1.5,1.14278411025014,0.253564083118722,0.174943807888927,0.714276219242494,-0.275,,,0.25,0.5
IMF,directional,rolling window,GBR,pcpi_pch,0,0.248166554556487,0.0733392630978396,0.0548964823336975,0.11993080912495,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,GBR,pcpi_pch,0.5,0.343336594124412,0.0928508039720175,0.138039528958327,0.112446261194068,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,GBR,pcpi_pch,1,0.60037457928394,0.133421893653022,0.346342483720011,0.120610201910907,-0.4,,,0.0833333333333333,0.416666666666667
IMF,directional,rolling window,GBR,pcpi_pch,1.5,0.823680284726123,0.124829385792901,0.523595168820639,0.175255730112583,-0.4,,,0.25,0.25
IMF,directional,rolling window,ITA,ngdp_rpch,0,0.194635283809479,0.0756380980370363,0.0441083611902575,0.0748888245821851,-0.108333333333333,,,0.5,0.583333333333333
IMF,directional,rolling window,ITA,ngdp_rpch,0.5,0.393128580023279,0.144196756274022,0.125198104002243,0.123733719747014,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,ITA,ngdp_rpch,1,1.03572576222517,0.271288407786166,0.277048003665375,0.487389350773634,-0.358333333333333,,,0.25,0.333333333333333
IMF,directional,rolling window,ITA,ngdp_rpch,1.5,1.21932730186164,0.290711742828113,0.368713258346963,0.559902300686559,-0.358333333333333,,,0.25,0.333333333333333
IMF,directional,rolling window,ITA,pcpi_pch,0,0.0789168719524179,0.0242177311433933,0.0296273567873142,0.0250717840217104,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,ITA,pcpi_pch,0.5,0.24176625715911,0.0704736530906801,0.0967922383971279,0.0745003656713021,-0.275,,,0.333333333333333,0.416666666666667
IMF,directional,rolling window,ITA,pcpi_pch,1,0.647660602908595,0.116461264203769,0.296251431726494,0.234947906978333,-0.483333333333333,-0.133333333333333,,0,0.333333333333333
IMF,directional,rolling window,ITA,pcpi_pch,1.5,0.644302363802092,0.137901863512581,0.251330097550374,0.255070402739136,-0.525,-0.15,,0,0.25
IMF,directional,rolling window,JPN,ngdp_rpch,0,0.535763847491934,0.165695213879967,0.168249727564244,0.201818906047723,-0.275,,,0.25,0.5
IMF,directional,rolling window,JPN,ngdp_rpch,0.5,0.928788672078458,0.348395242190866,0.247559527846785,0.332833902040808,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,JPN,ngdp_rpch,1,1.48972439260908,0.373390302247915,0.403170349944851,0.713163740416315,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,JPN,ngdp_rpch,1.5,1.82975371007044,0.463041742083949,0.527698517611569,0.839013450374921,-0.108333333333333,,,0.5,0.583333333333333
IMF,directional,rolling window,JPN,pcpi_pch,0,0.103834921104482,0.0418160930459441,0.0338084364026873,0.0282103916558501,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,JPN,pcpi_pch,0.5,0.3048249950513,0.0976599259516481,0.139875064336323,0.0672900047633292,-0.4,,,0.166666666666667,0.333333333333333
