model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,ngdp_rpch,0,0.266426392448206,0.0908860470937159,0.0755715394385644,0.0999688059159261,-0.221428571428571,,,0.297619047619048,0.55952380952381
IMF,directional,rolling window,ngdp_rpch,0.5,0.449321008944204,0.175296477780358,0.108019665800173,0.166004865363673,-0.179761904761905,,,0.30952380952381,0.630952380952381
IMF,directional,rolling window,ngdp_rpch,1,1.00411946817037,0.277445541908601,0.211050301484967,0.515623624776804,-0.233333333333333,,,0.30952380952381,0.523809523809524
IMF,directional,rolling window,ngdp_rpch,1.5,1.26427306088296,0.297416573843026,0.329927088908214,0.63692939813172,-0.251190476190476,,,0.285714285714286,0.511904761904762
IMF,directional,rolling window,pcpi_pch,0,0.129887384684862,0.0502495739248168,0.0323278991881834,0.0473099115718619,-0.185714285714286,,,0.357142857142857,0.571428571428571
IMF,directional,rolling window,pcpi_pch,0.5,0.257213855903002,0.0941268315052559,0.0912648563719721,0.0718221680257741,-0.197619047619048,,,0.345238095238095,0.55952380952381
IMF,directional,rolling window,pcpi_pch,1,0.560709966620468,0.144213991371628,0.228370769281775,0.188125205967064,-0.310714285714286,,,0.226190476190476,0.452380952380952
IMF,directional,rolling window,pcpi_pch,1.5,0.603912666503831,0.158294095514981,0.246014515149393,0.199604055839457,-0.316666666666667,,,0.261904761904762,0.404761904761905
ar,directional,rolling window,ngdp_rpch,0,0.363322983424649,0.111004523850442,0.124325042420881,0.127993417153326,-0.239285714285714,,,0.285714285714286,0.535714285714286
ar,directional,rolling window,ngdp_rpch,0.5,0.566414407476098,0.173852891922931,0.179380300769834,0.213181214783333,-0.197619047619048,,,0.357142857142857,0.547619047619048
ar,directional,rolling window,ngdp_rpch,1,1.02033077615916,0.227135488510004,0.170907842068419,0.622287445580742,-0.239285714285714,,,0.333333333333333,0.488095238095238
ar,directional,rolling window,ngdp_rpch,1.5,1.22947608955923,0.271260851827986,0.221810743417909,0.736404494313332,-0.263095238095238,,,0.285714285714286,0.488095238095238
ar,directional,rolling window,pcpi_pch,0,0.126602753621886,0.0390192161383091,0.0400817413383718,0.0475017961452056,-0.203571428571429,,,0.345238095238095,0.547619047619048
ar,directional,rolling window,pcpi_pch,0.5,0.300568528077958,0.102087505829342,0.0898006630540153,0.108680359194601,-0.221428571428571,,,0.285714285714286,0.571428571428571
ar,directional,rolling window,pcpi_pch,1,0.593786013223696,0.144436127403583,0.195274533713558,0.254075352106555,-0.275,,,0.297619047619048,0.452380952380952
ar,directional,rolling window,pcpi_pch,1.5,0.610187631312948,0.161217643335824,0.270483160575605,0.17848682740152,-0.269047619047619,,,0.273809523809524,0.488095238095238
bvar,directional,rolling window,ngdp_rpch,0,0.365673152474907,0.110423931029716,0.127797975218697,0.127451246226494,-0.251190476190476,,,0.261904761904762,0.535714285714286
bvar,directional,rolling window,ngdp_rpch,0.5,0.599162241733525,0.17670197785799,0.208895819826883,0.213564444048653,-0.245238095238095,,,0.30952380952381,0.5
bvar,directional,rolling window,ngdp_rpch,1,1.0074286103168,0.230653188924862,0.186608497188283,0.590166924203652,-0.239285714285714,,,0.345238095238095,0.476190476190476
bvar,directional,rolling window,ngdp_rpch,1.5,1.24515630546081,0.274650928379124,0.256682580510778,0.713822796570909,-0.257142857142857,,,0.30952380952381,0.476190476190476
bvar,directional,rolling window,pcpi_pch,0,0.122227812576164,0.0382070836361716,0.0389171375463848,0.0451035913936072,-0.233333333333333,,,0.30952380952381,0.523809523809524
bvar,directional,rolling window,pcpi_pch,0.5,0.336292632134659,0.109953130741372,0.117690390540551,0.108649110852736,-0.245238095238095,,,0.297619047619048,0.511904761904762
bvar,directional,rolling window,pcpi_pch,1,0.596325593522367,0.145478763340798,0.23128701829876,0.219559811882809,-0.263095238095238,,,0.297619047619048,0.476190476190476
bvar,directional,rolling window,pcpi_pch,1.5,0.687426147685553,0.172361073221066,0.364365304814804,0.150699769649683,-0.298809523809524,,,0.273809523809524,0.428571428571429
