model,error_method,method,target,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,ngdp_rpch,0.683780593506742,0.296627833290922,0.0707427969046622,0.316409963311158,-0.0755952380952381,,,0.458333333333333,0.690476190476191
IMF,absolute,rolling window,pcpi_pch,0.343241543976351,0.166038435115761,0.106125559433004,0.0710775494275871,-0.0741071428571429,,,0.458333333333333,0.693452380952381
ar,absolute,rolling window,ngdp_rpch,0.889812591482984,0.383408713107789,0.0217368342951659,0.48466704408003,-0.103869047619048,,,0.431547619047619,0.660714285714286
ar,absolute,rolling window,pcpi_pch,0.539322696431988,0.367752289021592,0.0235476638386733,0.148022743571723,0.0151785714285714,,,0.565476190476191,0.764880952380952
bvar,absolute,rolling window,ngdp_rpch,0.807058626308292,0.309134597408487,0.0416408000686216,0.456283228831184,-0.105357142857143,,,0.440476190476191,0.648809523809524
bvar,absolute,rolling window,pcpi_pch,0.444952328561527,0.273740738401883,0.0523320380618356,0.118879552097808,-0.0130952380952381,,,0.529761904761905,0.744047619047619
