model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,CAN,ngdp_rpch,0,0.115464268825916,0.0707203681275021,0.0120357001306204,0.0327082005677933,0.0166666666666666,,,0.583333333333333,0.75
IMF,absolute,rolling window,CAN,ngdp_rpch,0.5,0.269121169830996,0.242301540891261,0.0010502566091171,0.0257693723306176,0.1,,,0.583333333333333,0.916666666666667
IMF,absolute,rolling window,CAN,ngdp_rpch,1,0.713336552556454,0.441119638934009,0.0124742234652688,0.259742690157176,0.1,,,0.666666666666667,0.833333333333333
IMF,absolute,rolling window,CAN,ngdp_rpch,1.5,0.928801304657287,0.428595324512457,0.0890055050627258,0.411200475082104,0.0166666666666666,,,0.583333333333333,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,0,0.145410442034118,0.0846293857554032,0.0194216302607631,0.0413594260179517,0.0583333333333333,,,0.666666666666667,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,0.5,0.296378512820734,0.159035812724004,0.119550389940138,0.0177923101565921,-0.0666666666666667,,,0.5,0.666666666666667
IMF,absolute,rolling window,CAN,pcpi_pch,1,0.343468375124241,0.172385652511847,0.0533978275510675,0.117684895061327,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,1.5,0.423601832402156,0.192361067992117,0.132394116756121,0.0988466476539183,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,DEU,ngdp_rpch,0,0.219940270051954,0.10131395739313,0.0652820856514483,0.0533442270073756,-0.0666666666666667,,,0.5,0.666666666666667
IMF,absolute,rolling window,DEU,ngdp_rpch,0.5,0.542126208183649,0.208762995375555,0.246510409851315,0.0868528029567783,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,DEU,ngdp_rpch,1,1.12619631469972,0.462479398686649,0.180571886467101,0.483145029545971,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,DEU,ngdp_rpch,1.5,1.42448909421994,0.534470861168821,0.237673892901494,0.652344340149625,-0.15,,,0.416666666666667,0.583333333333333
IMF,absolute,rolling window,DEU,pcpi_pch,0,0.0833603685208131,0.0693347693816277,0.0103739782024204,0.003651620936765,0.0583333333333333,,,0.5,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,0.5,0.180370427302262,0.125341697298565,0.0550287300036979,0,0.0583333333333333,,,0.5,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,1,0.404992464198194,0.249942720086895,0.125512144739607,0.0295375993716925,-0.15,,,0.333333333333333,0.666666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,1.5,0.500138248252669,0.333709865099677,0.133366711457299,0.0330616716956929,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,FRA,ngdp_rpch,0,0.17044513716408,0.101740323637887,0.00258995422094708,0.0661148593052462,-0.025,,,0.5,0.75
IMF,absolute,rolling window,FRA,ngdp_rpch,0.5,0.285353547649065,0.171514856603201,0.000995515044707092,0.112843176001157,0.0166666666666666,,,0.5,0.833333333333333
IMF,absolute,rolling window,FRA,ngdp_rpch,1,0.677507974592472,0.32897238076795,0,0.348535593824523,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,FRA,ngdp_rpch,1.5,0.921716052287408,0.348276143311832,0,0.573439908975576,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,FRA,pcpi_pch,0,0.0908605708366412,0.0542261908915904,0.0198772059161471,0.0167571740289037,0.0166666666666666,,,0.583333333333333,0.75
IMF,absolute,rolling window,FRA,pcpi_pch,0.5,0.186168640084597,0.126112020840376,0.0561162559821217,0.00394036326209908,-0.025,,,0.5,0.75
IMF,absolute,rolling window,FRA,pcpi_pch,1,0.409006802334364,0.253165924690789,0.0940827285057262,0.0617581491378487,-0.108333333333333,,,0.5,0.583333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,1.5,0.40494846844936,0.263858261337019,0.0673251219439542,0.0737650851683868,-0.025,,,0.416666666666667,0.833333333333333
IMF,absolute,rolling window,GBR,ngdp_rpch,0,0.186209220089331,0.0763501511658689,0.0617814696845312,0.048077599238931,-0.15,,,0.333333333333333,0.666666666666667
IMF,absolute,rolling window,GBR,ngdp_rpch,0.5,0.306052239200706,0.152930635010574,0.00283656363153415,0.150285040558598,-0.15,,,0.333333333333333,0.666666666666667
