model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,CAN,ngdp_rpch,0,0.133814889615345,0.0649609011242666,0.0236745809894408,0.0451794075016373,-0.108333333333333,,,0.333333333333333,0.75
IMF,directional,rolling window,CAN,ngdp_rpch,0.5,0.260442192703287,0.21242222117493,0,0.0480199715283564,0.1,,,0.583333333333333,0.916666666666667
IMF,directional,rolling window,CAN,ngdp_rpch,1,0.77029650421726,0.383432979074327,0.087279705205255,0.299583819937677,0.0166666666666666,,,0.583333333333333,0.75
IMF,directional,rolling window,CAN,ngdp_rpch,1.5,1.00217970754688,0.370600232130618,0.177281785817693,0.454297689598569,0.0166666666666666,,,0.666666666666667,0.666666666666667
IMF,directional,rolling window,CAN,pcpi_pch,0,0.147306743846371,0.0709392591730166,0.0311543212430056,0.0452131634303492,-0.025,,,0.5,0.75
IMF,directional,rolling window,CAN,pcpi_pch,0.5,0.314607363947461,0.140007730023139,0.100944873896177,0.0736547600281454,-0.025,,,0.5,0.75
IMF,directional,rolling window,CAN,pcpi_pch,1,0.415339373826871,0.139127286112531,0.0987288537916817,0.177483233922658,-0.108333333333333,,,0.333333333333333,0.75
IMF,directional,rolling window,CAN,pcpi_pch,1.5,0.51526687369133,0.152300887540087,0.195876037524711,0.167089948626531,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0,0.232763500367051,0.0867880046561154,0.103228860863361,0.0427466348475746,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0.5,0.563049498126487,0.183219464139708,0.291765651655835,0.088064382330944,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,DEU,ngdp_rpch,1,1.24263191368755,0.355561048494305,0.495180224376749,0.391890640816494,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,DEU,ngdp_rpch,1.5,1.54404493802179,0.411749699363088,0.680689177352639,0.451606061306063,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,DEU,pcpi_pch,0,0.0876545352547013,0.059990196495374,0.0153479827760365,0.0123163559832908,0.0166666666666666,,,0.5,0.833333333333333
IMF,directional,rolling window,DEU,pcpi_pch,0.5,0.141153836623596,0.0938190380038787,0.0473347986197175,0,0.225,,,0.833333333333333,0.916666666666667
