model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,ngdp_rpch,0,0.253433426486936,0.0996871891866254,0.0724357091777218,0.081310528122589,-0.167857142857143,,,0.357142857142857,0.607142857142857
IMF,directional,rolling window,ngdp_rpch,0.5,0.417475092396334,0.189607870980875,0.0938820374999774,0.133985183915481,-0.155952380952381,,,0.321428571428571,0.666666666666667
IMF,directional,rolling window,ngdp_rpch,1,0.934144403080208,0.292527886442771,0.175347449033814,0.466269067603623,-0.215476190476191,,,0.273809523809524,0.595238095238095
IMF,directional,rolling window,ngdp_rpch,1.5,1.1910233827621,0.316091080004166,0.29706469741067,0.577867605347259,-0.257142857142857,,,0.297619047619048,0.488095238095238
IMF,directional,rolling window,pcpi_pch,0,0.126638215176462,0.0523150287056578,0.0290498463851482,0.0452733400856559,-0.15,,,0.392857142857143,0.607142857142857
IMF,directional,rolling window,pcpi_pch,0.5,0.250766296681029,0.0999197694999148,0.0859608363790922,0.0648856908020223,-0.197619047619048,,,0.333333333333333,0.571428571428571
IMF,directional,rolling window,pcpi_pch,1,0.533488073056251,0.154342311170522,0.211535720059542,0.167610041826186,-0.239285714285714,,,0.285714285714286,0.535714285714286
IMF,directional,rolling window,pcpi_pch,1.5,0.587906431353375,0.168270182984889,0.239859433343248,0.179776815025237,-0.263095238095238,,,0.321428571428571,0.452380952380952
ar,directional,rolling window,ngdp_rpch,0,0.348305424380889,0.122240055305857,0.116238240321338,0.109827128753694,-0.15,,,0.392857142857143,0.607142857142857
ar,directional,rolling window,ngdp_rpch,0.5,0.540359597904802,0.181805771267093,0.151476882494555,0.207076944143153,-0.173809523809524,,,0.357142857142857,0.595238095238095
ar,directional,rolling window,ngdp_rpch,1,0.972876443363212,0.237724948537119,0.149720275789575,0.585431219036519,-0.245238095238095,,,0.297619047619048,0.511904761904762
ar,directional,rolling window,ngdp_rpch,1.5,1.13895152710748,0.285188017695356,0.189574578553672,0.664188930858455,-0.221428571428571,,,0.285714285714286,0.571428571428571
ar,directional,rolling window,pcpi_pch,0,0.123759068103185,0.0416984983284776,0.0363342917047146,0.0457262780699928,-0.179761904761905,,,0.380952380952381,0.55952380952381
ar,directional,rolling window,pcpi_pch,0.5,0.282724400351613,0.109541305632403,0.0852892122802009,0.087893882439009,-0.20952380952381,,,0.321428571428571,0.55952380952381
ar,directional,rolling window,pcpi_pch,1,0.589100756375465,0.146684589458006,0.197316972611587,0.245099194305872,-0.227380952380952,,,0.321428571428571,0.523809523809524
ar,directional,rolling window,pcpi_pch,1.5,0.591742844613531,0.177304656249705,0.261664004584729,0.152774183779096,-0.233333333333333,,,0.285714285714286,0.547619047619048
bvar,directional,rolling window,ngdp_rpch,0,0.348899623384526,0.122315976876947,0.117757718853547,0.108825927654032,-0.167857142857143,,,0.369047619047619,0.595238095238095
bvar,directional,rolling window,ngdp_rpch,0.5,0.571457538874168,0.185372970285498,0.178628728993256,0.207455839595414,-0.20952380952381,,,0.321428571428571,0.55952380952381
bvar,directional,rolling window,ngdp_rpch,1,0.954486041686951,0.239256427362714,0.169694011643233,0.545535602681004,-0.227380952380952,,,0.357142857142857,0.488095238095238
bvar,directional,rolling window,ngdp_rpch,1.5,1.15610314608441,0.288886641121742,0.224055260312744,0.643161244649921,-0.215476190476191,,,0.30952380952381,0.55952380952381
bvar,directional,rolling window,pcpi_pch,0,0.119581072255524,0.0409260013864524,0.035590628907354,0.0430644419617174,-0.185714285714286,,,0.369047619047619,0.55952380952381
bvar,directional,rolling window,pcpi_pch,0.5,0.319785859247188,0.11731872257562,0.117512767557014,0.0849543691145546,-0.245238095238095,,,0.297619047619048,0.511904761904762
bvar,directional,rolling window,pcpi_pch,1,0.595511651503008,0.150911451374266,0.230044892207277,0.214555307921465,-0.245238095238095,,,0.321428571428571,0.488095238095238
bvar,directional,rolling window,pcpi_pch,1.5,0.682594924835938,0.190187463325393,0.359068667737932,0.133338793772613,-0.263095238095238,,,0.273809523809524,0.5
