model,error_method,method,target,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,ngdp_rpch,0.672799214562746,0.259256609470805,0.152611261181316,0.260931343910626,-0.123214285714286,,,0.413690476190476,0.639880952380952
IMF,directional,rolling window,pcpi_pch,0.358069152517113,0.130965336126171,0.145846483851374,0.0812573325395672,-0.157440476190476,,,0.380952380952381,0.604166666666667
ar,directional,rolling window,ngdp_rpch,0.706380879945978,0.232480917961913,0.135563987463502,0.338335974520563,-0.142559523809524,,,0.389880952380952,0.625
ar,directional,rolling window,pcpi_pch,0.387682074428246,0.132729129220587,0.14764227408212,0.107310671125539,-0.182738095238095,,,0.336309523809524,0.598214285714286
bvar,directional,rolling window,ngdp_rpch,0.714232149244675,0.237362212269675,0.160124282843448,0.316745654131552,-0.14702380952381,,,0.37797619047619,0.627976190476191
bvar,directional,rolling window,pcpi_pch,0.422248114773598,0.140070569466555,0.194587361354776,0.087590183952267,-0.196130952380952,,,0.31547619047619,0.592261904761905
