model,error_method,method,target,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,ngdp_rpch,0.672453082266635,0.314440880495988,0.0640059141924615,0.294006287578185,-0.0339285714285715,,,0.508928571428571,0.723214285714286
IMF,absolute,rolling window,pcpi_pch,0.341610268331614,0.168596805281132,0.110101255285034,0.0629122077654484,-0.0726190476190476,,,0.443452380952381,0.711309523809524
ar,absolute,rolling window,ngdp_rpch,0.869319125946061,0.405218218423391,0.016073989325568,0.448026918197101,-0.0681547619047619,,,0.4375,0.726190476190476
ar,absolute,rolling window,pcpi_pch,0.545346798660529,0.380697220876494,0.0230289727092393,0.141620605074796,0.0241071428571428,,,0.577380952380952,0.770833333333333
bvar,absolute,rolling window,ngdp_rpch,0.781313413035827,0.335140562671341,0.0313808793082744,0.414791971056212,-0.0577380952380953,,,0.446428571428571,0.738095238095238
bvar,absolute,rolling window,pcpi_pch,0.449126044264702,0.294272030963064,0.0486013440571143,0.106252669244523,0.0122023809523809,,,0.5625,0.761904761904762
