model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,CAN,ngdp_rpch,0,0.134023140204959,0.0714735679696978,0.0105401122281842,0.0520094600070773,-0.025,,,0.583333333333333,0.666666666666667
IMF,absolute,rolling window,CAN,ngdp_rpch,0.5,0.258419322029214,0.212150074444474,0.00761442299825084,0.0386548245864888,-0.025,,,0.5,0.75
IMF,absolute,rolling window,CAN,ngdp_rpch,1,0.759537704903059,0.397209453345498,0.0303991431122021,0.331929108445359,0.0583333333333333,,,0.583333333333333,0.833333333333333
IMF,absolute,rolling window,CAN,ngdp_rpch,1.5,1.02399180582237,0.390567151790724,0.11825265964055,0.515171994391094,-0.025,,,0.5,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,0,0.142692218429664,0.0863738806856697,0.0166505178107699,0.0396678199332242,-0.025,,,0.583333333333333,0.666666666666667
IMF,absolute,rolling window,CAN,pcpi_pch,0.5,0.300012450862438,0.15596492322613,0.129547079693781,0.0145004479425271,-0.025,,,0.5,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,1,0.350006116343267,0.156289903811391,0.0576165339243429,0.136099678607533,-0.15,,,0.333333333333333,0.666666666666667
IMF,absolute,rolling window,CAN,pcpi_pch,1.5,0.44857182765087,0.176065721313728,0.156400868674345,0.116105237662797,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,DEU,ngdp_rpch,0,0.223438071555188,0.104127230204258,0.0641935304159325,0.0551173109349983,-0.0666666666666667,,,0.5,0.666666666666667
IMF,absolute,rolling window,DEU,ngdp_rpch,0.5,0.58903871798843,0.206010949016965,0.253947538015365,0.129080230956099,-0.108333333333333,,,0.5,0.583333333333333
IMF,absolute,rolling window,DEU,ngdp_rpch,1,1.17544124166332,0.46269401797799,0.172939306080313,0.53980791760502,-0.15,,,0.416666666666667,0.583333333333333
IMF,absolute,rolling window,DEU,ngdp_rpch,1.5,1.53462956422201,0.548958790837853,0.295491703843883,0.690179069540269,-0.108333333333333,,,0.5,0.583333333333333
IMF,absolute,rolling window,DEU,pcpi_pch,0,0.0882209735759939,0.0681967875312056,0.014005026650635,0.00601915939415333,0.1,,,0.583333333333333,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,0.5,0.176086595066124,0.130444466670869,0.045642128395255,0,0.0583333333333333,,,0.5,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,1,0.435877476637871,0.259191074624285,0.116777943105605,0.0599084589079807,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,DEU,pcpi_pch,1.5,0.511829343070388,0.336674649067119,0.125234426064581,0.0499202679386879,-0.15,,,0.416666666666667,0.583333333333333
IMF,absolute,rolling window,FRA,ngdp_rpch,0,0.165884947189231,0.0969922193793303,0.00258995422094708,0.0663027735889539,-0.025,,,0.5,0.75
IMF,absolute,rolling window,FRA,ngdp_rpch,0.5,0.288414427155441,0.161522468672477,0,0.126891958482964,-0.025,,,0.583333333333333,0.666666666666667
IMF,absolute,rolling window,FRA,ngdp_rpch,1,0.709316385857593,0.306342009318393,0,0.4029743765392,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,FRA,ngdp_rpch,1.5,0.946715003833928,0.338174196563542,0.00608420461822417,0.602456602652162,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,0,0.0893454075375592,0.0539932746481168,0.0179822752632075,0.0173698576262349,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,FRA,pcpi_pch,0.5,0.187823693522769,0.128375609990702,0.0525545376395429,0.00689354589252408,0.0583333333333333,,,0.583333333333333,0.833333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,1,0.420901855416922,0.239558887508574,0.111791055574782,0.0695519123335658,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,1.5,0.411016141188744,0.258517169408276,0.0700417961995041,0.0824571755809633,-0.025,,,0.416666666666667,0.833333333333333
IMF,absolute,rolling window,GBR,ngdp_rpch,0,0.19003637987271,0.0697502176851085,0.0650461368953687,0.055240025292233,-0.233333333333333,,,0.333333333333333,0.5
IMF,absolute,rolling window,GBR,ngdp_rpch,0.5,0.291862380313535,0.147108108852406,0.0128355351304454,0.131918736330683,-0.191666666666667,,,0.25,0.666666666666667
