model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,ngdp_rpch,0,0.227576385401368,0.118497615228039,0.0365762441548059,0.072502526018523,-0.025,,,0.5,0.75
IMF,absolute,rolling window,ngdp_rpch,0.5,0.403513236600968,0.25150729407566,0.0627734520669471,0.0892324904583616,0.00476190476190474,,,0.547619047619048,0.761904761904762
IMF,absolute,rolling window,ngdp_rpch,1,0.904968432391495,0.414651421725769,0.0550722889042874,0.435244721761438,-0.030952380952381,,,0.523809523809524,0.714285714285714
IMF,absolute,rolling window,ngdp_rpch,1.5,1.14048801387829,0.468746214099508,0.100888073434394,0.570853726344391,-0.0845238095238095,,,0.488095238095238,0.642857142857143
IMF,absolute,rolling window,pcpi_pch,0,0.117634736998635,0.0619945664252543,0.0198565036359305,0.0357836669374498,-0.0130952380952381,,,0.511904761904762,0.761904761904762
IMF,absolute,rolling window,pcpi_pch,0.5,0.254902948379451,0.13607137254615,0.100238457235095,0.0185931185982051,-0.0607142857142857,,,0.416666666666667,0.761904761904762
IMF,absolute,rolling window,pcpi_pch,1,0.472306748400108,0.216896866392987,0.150962250426431,0.10444763158069,-0.114285714285714,,,0.416666666666667,0.654761904761905
IMF,absolute,rolling window,pcpi_pch,1.5,0.51963605055562,0.256966395684299,0.159492347856285,0.103177307015036,-0.102380952380952,,,0.428571428571429,0.666666666666667
ar,absolute,rolling window,ngdp_rpch,0,0.295558027579072,0.177189473707309,0.0230927069703695,0.0952758469013931,-0.0190476190476191,,,0.476190476190476,0.785714285714286
ar,absolute,rolling window,ngdp_rpch,0.5,0.577322699699676,0.29887014044531,0.0388119267098842,0.239640632544482,-0.0785714285714286,,,0.464285714285714,0.678571428571429
ar,absolute,rolling window,ngdp_rpch,1,1.20406843511818,0.499889776145839,0.00156121900409327,0.702617439968247,-0.0845238095238095,,,0.428571428571429,0.702380952380952
ar,absolute,rolling window,ngdp_rpch,1.5,1.41115531646458,0.627972449116736,0.00123997473709489,0.781942892610752,-0.114285714285714,,,0.416666666666667,0.654761904761905
ar,absolute,rolling window,pcpi_pch,0,0.127119930057257,0.0644490057980779,0.0294685263688401,0.0332023978903389,-0.0845238095238095,,,0.392857142857143,0.738095238095238
ar,absolute,rolling window,pcpi_pch,0.5,0.273440500422818,0.175423917550824,0.0302271579329655,0.0677894249390286,0.0285714285714286,,,0.571428571428571,0.785714285714286
ar,absolute,rolling window,pcpi_pch,1,0.757393523263346,0.451729022824175,0.0318835081356405,0.27378099230353,-0.00714285714285717,,,0.571428571428571,0.714285714285714
ar,absolute,rolling window,pcpi_pch,1.5,1.01454927007357,0.822996940502557,0,0.191552329571014,0.135714285714286,,,0.738095238095238,0.833333333333333
bvar,absolute,rolling window,ngdp_rpch,0,0.289065045290108,0.178032188300129,0.0238657149859988,0.0871671420039797,-0.0130952380952381,,,0.5,0.773809523809524
bvar,absolute,rolling window,ngdp_rpch,0.5,0.530952124510318,0.273306485998251,0.0582559390686669,0.1993896994434,-0.0666666666666667,,,0.464285714285714,0.702380952380952
bvar,absolute,rolling window,ngdp_rpch,1,1.05671747545897,0.392572109189658,0.0142076806529783,0.649937685616338,-0.0666666666666667,,,0.440476190476191,0.726190476190476
bvar,absolute,rolling window,ngdp_rpch,1.5,1.25419327594655,0.480071855474039,0.0323540574688855,0.74176736300363,-0.108333333333333,,,0.416666666666667,0.666666666666667
bvar,absolute,rolling window,pcpi_pch,0,0.124654247523019,0.061503762148266,0.033509207548942,0.0296412778258107,-0.0845238095238095,,,0.440476190476191,0.690476190476191
bvar,absolute,rolling window,pcpi_pch,0.5,0.292944396520688,0.16250583524848,0.0884557775503875,0.0419827837218205,-0.00714285714285717,,,0.523809523809524,0.761904761904762
bvar,absolute,rolling window,pcpi_pch,1,0.60298313452335,0.328040634351926,0.0665332677214059,0.208409232450017,-0.00119047619047621,,,0.583333333333333,0.714285714285714
bvar,absolute,rolling window,pcpi_pch,1.5,0.778949621396975,0.610729941523648,0.013200093010626,0.1550195868627,0.153571428571429,,,0.738095238095238,0.869047619047619
