model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,CAN,ngdp_rpch,0,0.119976586506112,0.0744167861634525,0.0141601547952733,0.0313996455473856,0.0166666666666666,,,0.5,0.833333333333333
IMF,absolute,rolling window,CAN,ngdp_rpch,0.5,0.275512249920506,0.258341452178794,0,0.0171707977417116,0.183333333333333,,,0.75,0.916666666666667
IMF,absolute,rolling window,CAN,ngdp_rpch,1,0.718001310065398,0.473558892095878,0,0.24444241796952,0.141666666666667,,,0.75,0.833333333333333
IMF,absolute,rolling window,CAN,ngdp_rpch,1.5,0.917701016283747,0.46123898749828,0.0646412587302988,0.391820770055168,0.0166666666666666,,,0.583333333333333,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,0,0.147123338588623,0.0851472278357005,0.01984045502896,0.0421356557239621,0.0583333333333333,,,0.666666666666667,0.75
IMF,absolute,rolling window,CAN,pcpi_pch,0.5,0.29467118665436,0.16006238352456,0.111952213637852,0.0226565894919479,-0.025,,,0.583333333333333,0.666666666666667
IMF,absolute,rolling window,CAN,pcpi_pch,1,0.346872590458655,0.186063660488733,0.0377340078807721,0.12307492208915,0.0166666666666666,,,0.5,0.833333333333333
IMF,absolute,rolling window,CAN,pcpi_pch,1.5,0.420710905778651,0.197076288251823,0.121637459863159,0.101997157663669,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,DEU,ngdp_rpch,0,0.221968458990769,0.0967451600153886,0.072116665107055,0.053106633868325,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,DEU,ngdp_rpch,0.5,0.545927661095961,0.20570530260099,0.2454344828409,0.0947878756540701,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,DEU,ngdp_rpch,1,1.10338848600735,0.456682884300326,0.185761927721208,0.460943673985816,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,absolute,rolling window,DEU,ngdp_rpch,1.5,1.41214663079388,0.539931747040014,0.250887638578131,0.621327245175733,-0.108333333333333,,,0.5,0.583333333333333
IMF,absolute,rolling window,DEU,pcpi_pch,0,0.0837400945736166,0.0695421920746716,0.0108925872754571,0.00330531522348792,0.1,,,0.583333333333333,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,0.5,0.188190389332298,0.127647055688961,0.0605433336433362,0,0.141666666666667,,,0.666666666666667,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,1,0.407305744506618,0.250007354325877,0.131517536525248,0.0257808536554931,-0.108333333333333,,,0.333333333333333,0.75
IMF,absolute,rolling window,DEU,pcpi_pch,1.5,0.505207532284314,0.352925673243048,0.127455491335658,0.0248263677056073,-0.15,,,0.416666666666667,0.583333333333333
IMF,absolute,rolling window,FRA,ngdp_rpch,0,0.168168130250966,0.103239159325294,0.00364683189681209,0.0612821390288607,0.0166666666666666,,,0.583333333333333,0.75
IMF,absolute,rolling window,FRA,ngdp_rpch,0.5,0.279800871424877,0.165263084549014,0.00476380556966375,0.109773981306199,0.0166666666666666,,,0.5,0.833333333333333
IMF,absolute,rolling window,FRA,ngdp_rpch,1,0.664168804164186,0.336841479793629,0,0.327327324370557,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,FRA,ngdp_rpch,1.5,0.916670535280058,0.327681774023158,0,0.5889887612569,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,absolute,rolling window,FRA,pcpi_pch,0,0.0882253541208998,0.0564513430578414,0.0177816129241054,0.013992398138953,0.0166666666666666,,,0.5,0.833333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,0.5,0.19273915997285,0.123609766735401,0.0661282114081675,0.003001181829282,-0.0666666666666667,,,0.416666666666667,0.75
IMF,absolute,rolling window,FRA,pcpi_pch,1,0.405669633610334,0.251950506926249,0.0924557708470341,0.0612633558370505,-0.15,,,0.416666666666667,0.583333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,1.5,0.389380057052944,0.263213839501923,0.0576370168433371,0.0685292007076843,0.0166666666666666,,,0.5,0.833333333333333
IMF,absolute,rolling window,GBR,ngdp_rpch,0,0.176142579346715,0.0774538523310884,0.0509139199174101,0.0477748070982166,-0.108333333333333,,,0.333333333333333,0.75
