model,error_method,method,target,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,ngdp_rpch,0.799624745660051,0.209047233543237,0.202616371057676,0.387961141059139,-0.24375,,,0.324404761904762,0.488095238095238
IMF,directional,rolling window,pcpi_pch,0.398984229263359,0.111049601094388,0.151089653714016,0.136844974454955,-0.258630952380952,,,0.303571428571429,0.479166666666667
ar,directional,rolling window,ngdp_rpch,0.83501468423633,0.198648908168911,0.186044181714792,0.450321594352628,-0.254166666666667,,,0.321428571428571,0.470238095238095
ar,directional,rolling window,pcpi_pch,0.418226907684798,0.112114206637994,0.152504663659417,0.153608037387387,-0.273511904761905,,,0.300595238095238,0.452380952380952
bvar,directional,rolling window,ngdp_rpch,0.848822176772856,0.201474576416029,0.207076696448215,0.440270903908611,-0.260119047619048,,,0.324404761904762,0.455357142857143
bvar,directional,rolling window,pcpi_pch,0.446655390096484,0.116611095814341,0.185326400204895,0.144717894077248,-0.275,,,0.306547619047619,0.443452380952381
