model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,ngdp_rpch,0,0.247089652372013,0.105609402435026,0.0615568760263564,0.0799233739106302,-0.144047619047619,,,0.369047619047619,0.642857142857143
IMF,directional,rolling window,ngdp_rpch,0.5,0.42605718548446,0.215750829992428,0.095564668505682,0.11474168698635,-0.0785714285714286,,,0.440476190476191,0.702380952380952
IMF,directional,rolling window,ngdp_rpch,1,0.901939801303632,0.32499701265966,0.17947377054617,0.397469018097803,-0.144047619047619,,,0.345238095238095,0.666666666666667
IMF,directional,rolling window,ngdp_rpch,1.5,1.15317714713871,0.361116232499134,0.300842718224761,0.491218196414813,-0.179761904761905,,,0.357142857142857,0.583333333333333
IMF,directional,rolling window,pcpi_pch,0,0.124384156529696,0.0536725438638637,0.0273674569377085,0.0433441557281237,-0.108333333333333,,,0.428571428571429,0.654761904761905
IMF,directional,rolling window,pcpi_pch,0.5,0.246521191221608,0.107550402502634,0.0944786720132591,0.0444921167057153,-0.155952380952381,,,0.333333333333333,0.654761904761905
IMF,directional,rolling window,pcpi_pch,1,0.51192193301544,0.164094691642537,0.220788147657806,0.127039093715097,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,pcpi_pch,1.5,0.564738449434057,0.184970593584304,0.241412138019223,0.138355717830531,-0.191666666666667,,,0.380952380952381,0.535714285714286
ar,directional,rolling window,ngdp_rpch,0,0.329856496602701,0.138176241852764,0.0977981199190544,0.0938821348308826,-0.179761904761905,,,0.345238095238095,0.595238095238095
ar,directional,rolling window,ngdp_rpch,0.5,0.517680084989644,0.193816297609802,0.143905772758597,0.179958014621245,-0.155952380952381,,,0.369047619047619,0.619047619047619
ar,directional,rolling window,ngdp_rpch,1,0.939144269887683,0.259186702775456,0.135145157796169,0.544812409316059,-0.155952380952381,,,0.357142857142857,0.630952380952381
ar,directional,rolling window,ngdp_rpch,1.5,1.08606870846661,0.312821333118144,0.17918384412412,0.594063531224347,-0.179761904761905,,,0.345238095238095,0.595238095238095
ar,directional,rolling window,pcpi_pch,0,0.119353252645579,0.0449494991809397,0.0353934647903428,0.0390102886742969,-0.191666666666667,,,0.333333333333333,0.583333333333333
ar,directional,rolling window,pcpi_pch,0.5,0.273090081046229,0.120293113059257,0.0968598347917341,0.0559371331952375,-0.144047619047619,,,0.369047619047619,0.642857142857143
ar,directional,rolling window,pcpi_pch,1,0.586425307915748,0.147256758251721,0.206876484280618,0.232292065383409,-0.251190476190476,,,0.261904761904762,0.535714285714286
ar,directional,rolling window,pcpi_pch,1.5,0.610238018669984,0.199696291476143,0.277563924280049,0.132977802913791,-0.20952380952381,,,0.285714285714286,0.595238095238095
bvar,directional,rolling window,ngdp_rpch,0,0.331189122097875,0.138844512242837,0.100278806054493,0.0920658038005458,-0.179761904761905,,,0.333333333333333,0.607142857142857
bvar,directional,rolling window,ngdp_rpch,0.5,0.549058279303674,0.196183808653652,0.171608046700702,0.181266423949321,-0.179761904761905,,,0.321428571428571,0.619047619047619
bvar,directional,rolling window,ngdp_rpch,1,0.922331258927565,0.262182649882427,0.160030649394984,0.500117959650154,-0.144047619047619,,,0.380952380952381,0.630952380952381
bvar,directional,rolling window,ngdp_rpch,1.5,1.09525521921168,0.32160642251816,0.216327429159587,0.557321367533932,-0.161904761904762,,,0.345238095238095,0.630952380952381
bvar,directional,rolling window,pcpi_pch,0,0.114025015663463,0.0439478540024334,0.0344238869100761,0.0356532747509538,-0.197619047619048,,,0.297619047619048,0.607142857142857
bvar,directional,rolling window,pcpi_pch,0.5,0.306459505341819,0.126272860497147,0.128611676670918,0.0515749681737544,-0.185714285714286,,,0.321428571428571,0.607142857142857
bvar,directional,rolling window,pcpi_pch,1,0.587751037618767,0.154063928041395,0.241598086500453,0.192089023076918,-0.20952380952381,,,0.321428571428571,0.55952380952381
bvar,directional,rolling window,pcpi_pch,1.5,0.721791444577184,0.212413357618934,0.395532526914478,0.113845560043771,-0.269047619047619,,,0.25,0.511904761904762
