model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,CAN,ngdp_rpch,0,0.143778007284283,0.0653301163898103,0.0293190778309613,0.0491288130635119,-0.191666666666667,,,0.25,0.666666666666667
IMF,directional,rolling window,CAN,ngdp_rpch,0.5,0.28923417386678,0.195133168318768,0.0121433143637854,0.0819576911842272,-0.025,,,0.416666666666667,0.833333333333333
IMF,directional,rolling window,CAN,ngdp_rpch,1,0.719907901801547,0.361648077388796,0.0774848776796838,0.280774946733067,0.0583333333333333,,,0.666666666666667,0.75
IMF,directional,rolling window,CAN,ngdp_rpch,1.5,0.9531183902387,0.351406500050311,0.172168820794993,0.429543069393397,0.0166666666666666,,,0.666666666666667,0.666666666666667
IMF,directional,rolling window,CAN,pcpi_pch,0,0.145454672082331,0.0704337242150438,0.0293137190112758,0.0457072288560117,-0.025,,,0.5,0.75
IMF,directional,rolling window,CAN,pcpi_pch,0.5,0.312735326068794,0.138081672861697,0.0988040305132575,0.0758496226938388,-0.0666666666666667,,,0.5,0.666666666666667
IMF,directional,rolling window,CAN,pcpi_pch,1,0.409476044760765,0.131067580614391,0.0960901295547254,0.182318334591648,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,CAN,pcpi_pch,1.5,0.491499533025089,0.142320668987926,0.186929971390737,0.162248892646427,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0,0.221353081863237,0.0850057531891255,0.0946796459152476,0.041667682758864,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0.5,0.535663662430272,0.177974122486197,0.278077128692647,0.0796124112514284,-0.15,,,0.25,0.75
IMF,directional,rolling window,DEU,ngdp_rpch,1,1.20177616518217,0.35363609851878,0.465625099455952,0.382514967207436,-0.358333333333333,,,0.25,0.333333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,1.5,1.54053235241641,0.392192874880481,0.653584612331268,0.49475486520466,-0.4,,,0.166666666666667,0.333333333333333
IMF,directional,rolling window,DEU,pcpi_pch,0,0.0901917135721277,0.0592305426138135,0.0118100195708846,0.0191511513874296,-0.025,,,0.5,0.75
IMF,directional,rolling window,DEU,pcpi_pch,0.5,0.147279674193288,0.0920608780246414,0.0479348936596613,0.00728390250898542,0.1,,,0.666666666666667,0.833333333333333
IMF,directional,rolling window,DEU,pcpi_pch,1,0.435449559020629,0.199051534913819,0.13651555602522,0.0998824680815907,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,DEU,pcpi_pch,1.5,0.516712227355374,0.238654648331451,0.16772225473451,0.110335324289413,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,FRA,ngdp_rpch,0,0.178479608677758,0.0717454456195315,0.0385492754896642,0.068184887568562,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,FRA,ngdp_rpch,0.5,0.303090661112629,0.143002203727361,0.0417065644190571,0.118381892966211,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,FRA,ngdp_rpch,1,0.518952990263232,0.281380039216455,0.0368428396660602,0.200730111380717,-0.0666666666666667,,,0.416666666666667,0.75
IMF,directional,rolling window,FRA,ngdp_rpch,1.5,0.800370888380952,0.264513868759226,0.121779578542048,0.414077441079678,-0.275,,,0.25,0.5
IMF,directional,rolling window,FRA,pcpi_pch,0,0.117614396072854,0.045355807051302,0.0325598038512796,0.0396987851702727,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,FRA,pcpi_pch,0.5,0.199800185765984,0.0969117536122556,0.0535612615620346,0.049327170591694,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,FRA,pcpi_pch,1,0.520714669317812,0.162874501651019,0.220074619344006,0.137765548322787,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,FRA,pcpi_pch,1.5,0.52998366048003,0.17842312794992,0.192879466264424,0.158681066265687,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,GBR,ngdp_rpch,0,0.20897636408406,0.0733214799705324,0.0723732943470653,0.0632815897664626,-0.275,,,0.166666666666667,0.583333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,0.5,0.285733006161756,0.133570282678669,0.0146834868292196,0.137479236653867,-0.15,,,0.333333333333333,0.666666666666667
IMF,directional,rolling window,GBR,ngdp_rpch,1,0.737583540915007,0.238380541681198,0.0110772569525288,0.48812574228128,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,GBR,ngdp_rpch,1.5,1.05951962065835,0.23572752521478,0.129485791577321,0.694306303866245,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,GBR,pcpi_pch,0,0.226895381791733,0.0642823153306191,0.0407048728940613,0.121908193567053,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,GBR,pcpi_pch,0.5,0.345520766670108,0.0997750215401327,0.144652161634791,0.101093583495185,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,GBR,pcpi_pch,1,0.64781955409504,0.133943090250689,0.393974748996381,0.11990171484797,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,GBR,pcpi_pch,1.5,0.868226627469023,0.14600711665395,0.56530032140337,0.156919189411702,-0.358333333333333,,,0.25,0.333333333333333
IMF,directional,rolling window,ITA,ngdp_rpch,0,0.188046675384846,0.0731777614629545,0.0481191110696536,0.0667498028522383,-0.0666666666666667,,,0.5,0.666666666666667
IMF,directional,rolling window,ITA,ngdp_rpch,0.5,0.336203011257719,0.195198249634162,0.084511417428598,0.0564933441949584,-0.025,,,0.583333333333333,0.666666666666667
IMF,directional,rolling window,ITA,ngdp_rpch,1,0.917100709699242,0.282730835654731,0.202480831673169,0.431889042371342,-0.4,,,0.166666666666667,0.333333333333333
IMF,directional,rolling window,ITA,ngdp_rpch,1.5,1.10170218490958,0.291823516949973,0.282933015458369,0.526945652501236,-0.316666666666667,,,0.25,0.416666666666667
IMF,directional,rolling window,ITA,pcpi_pch,0,0.0687742285042083,0.0301498238235588,0.0244828651608454,0.0141415395198042,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,ITA,pcpi_pch,0.5,0.256071173591106,0.0897801099231397,0.102515220827155,0.0637758428408117,-0.358333333333333,,,0.166666666666667,0.416666666666667
IMF,directional,rolling window,ITA,pcpi_pch,1,0.530426263241025,0.174205608930249,0.228902866186039,0.127317788124737,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,ITA,pcpi_pch,1.5,0.498008218808872,0.205583315471863,0.151512684814172,0.140912218522836,-0.15,,,0.333333333333333,0.666666666666667
IMF,directional,rolling window,JPN,ngdp_rpch,0,0.509836947830827,0.185963854983716,0.140727285315369,0.183145807531742,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,JPN,ngdp_rpch,0.5,0.793721587577692,0.414026727593544,0.133019939773104,0.246674920211044,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,JPN,ngdp_rpch,1,1.30413538827567,0.372356093755104,0.293170393990332,0.638608900530231,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,JPN,ngdp_rpch,1.5,1.62273866943777,0.489771637275895,0.480869123464258,0.652097908697618,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,JPN,pcpi_pch,0,0.0925608237174001,0.0409171283308976,0.0225672211370612,0.0290764742494414,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,JPN,pcpi_pch,0.5,0.232500367731693,0.105516393675425,0.096985099216465,0.0299988748398032,-0.316666666666667,,,0.166666666666667,0.5
IMF,directional,rolling window,JPN,pcpi_pch,1,0.445135626476906,0.166559114895992,0.0962116157201536,0.18236489586076,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,JPN,pcpi_pch,1.5,0.522518376685804,0.158182217710938,0.161544254239156,0.20279190473571,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,USA,ngdp_rpch,0,0.308061438246859,0.162411265117268,0.0644047092967467,0.0812454638328437,-0.191666666666667,,,0.416666666666667,0.5
IMF,directional,rolling window,USA,ngdp_rpch,0.5,0.368583499711527,0.164723114925116,0.0621859583539017,0.141674426432509,-0.0666666666666667,,,0.416666666666667,0.75
IMF,directional,rolling window,USA,ngdp_rpch,1,0.964157783355768,0.253908282281621,0.149456106386883,0.560793394687263,-0.316666666666667,,,0.166666666666667,0.5
IMF,directional,rolling window,USA,ngdp_rpch,1.5,1.19597198240863,0.321850534026707,0.259047936380675,0.615073512001253,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,USA,pcpi_pch,0,0.136005090557325,0.0640650019823558,0.020944660745705,0.0509954278292637,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,USA,pcpi_pch,0.5,0.252686615122281,0.10009076339754,0.0836083391700092,0.0689875125547317,-0.275,,,0.25,0.5
IMF,directional,rolling window,USA,pcpi_pch,1,0.605374165299392,0.159374885353747,0.273537870945013,0.172461409000633,-0.191666666666667,,,0.333333333333333,0.583333333333333
IMF,directional,rolling window,USA,pcpi_pch,1.5,0.610317334968948,0.164993322607535,0.263134187074734,0.182189825286679,-0.275,,,0.333333333333333,0.416666666666667
ar,directional,rolling window,CAN,ngdp_rpch,0,0.336572258163716,0.101156710299823,0.135909544349475,0.0995060035144177,-0.191666666666667,,,0.416666666666667,0.5
ar,directional,rolling window,CAN,ngdp_rpch,0.5,0.318720673578452,0.166038654730236,0.10051215359927,0.0521698652489467,-0.191666666666667,,,0.333333333333333,0.583333333333333
ar,directional,rolling window,CAN,ngdp_rpch,1,0.925754823319612,0.332758391747377,0.0545652970310659,0.538431134541169,-0.0666666666666667,,,0.5,0.666666666666667
ar,directional,rolling window,CAN,ngdp_rpch,1.5,0.940206120861079,0.311220070355283,0.0958969877244171,0.533089062781379,0.0166666666666666,,,0.666666666666667,0.666666666666667
ar,directional,rolling window,CAN,pcpi_pch,0,0.0778206968810061,0.0301520711168061,0.00709210549026542,0.0405765202739346,-0.15,,,0.333333333333333,0.666666666666667
ar,directional,rolling window,CAN,pcpi_pch,0.5,0.367388202097227,0.161618739930415,0.06462909861966,0.141140363547152,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,directional,rolling window,CAN,pcpi_pch,1,0.578384433657532,0.195799704444753,0.1309082212729,0.251676507939879,-0.316666666666667,,,0.25,0.416666666666667
ar,directional,rolling window,CAN,pcpi_pch,1.5,0.529826085554892,0.217146415294901,0.181232598905927,0.131447071354063,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,directional,rolling window,DEU,ngdp_rpch,0,0.427676032906296,0.151507190283223,0.0934761119969937,0.182692730626079,-0.233333333333333,,,0.333333333333333,0.5
ar,directional,rolling window,DEU,ngdp_rpch,0.5,0.585619154673492,0.175588438705914,0.136821246504322,0.273209469463256,-0.15,,,0.416666666666667,0.583333333333333
ar,directional,rolling window,DEU,ngdp_rpch,1,1.11127976079023,0.24161607995487,0.274495499119463,0.595168181715901,-0.316666666666667,,,0.25,0.416666666666667
ar,directional,rolling window,DEU,ngdp_rpch,1.5,1.30195719269667,0.317475159221914,0.348230638663419,0.636251394811334,-0.316666666666667,,,0.25,0.416666666666667
ar,directional,rolling window,DEU,pcpi_pch,0,0.121705448948717,0.0676232618216226,0.0461887031796762,0.00789348394741863,-0.025,,,0.583333333333333,0.666666666666667
ar,directional,rolling window,DEU,pcpi_pch,0.5,0.199923460625437,0.129042841358359,0.0549010318807179,0.01597958738636,-0.0666666666666667,,,0.5,0.666666666666667
ar,directional,rolling window,DEU,pcpi_pch,1,0.438764789569816,0.162947019436445,0.147524055563456,0.128293714569914,-0.15,,,0.333333333333333,0.666666666666667
ar,directional,rolling window,DEU,pcpi_pch,1.5,0.429686293748662,0.184142540711754,0.163302779854075,0.0822409731828332,-0.15,,,0.333333333333333,0.666666666666667
ar,directional,rolling window,FRA,ngdp_rpch,0,0.13444907610225,0.0574908829354991,0.0497712207411696,0.0271869724255813,-0.0666666666666667,,,0.416666666666667,0.75
ar,directional,rolling window,FRA,ngdp_rpch,0.5,0.276049493931378,0.100965628571281,0.0117054702394725,0.163378395120624,-0.191666666666667,,,0.333333333333333,0.583333333333333
ar,directional,rolling window,FRA,ngdp_rpch,1,0.710831182478812,0.242114319144094,0,0.468716863334718,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,directional,rolling window,FRA,ngdp_rpch,1.5,0.785376335450113,0.254054751100073,0,0.531321584350041,-0.0666666666666667,,,0.5,0.666666666666667
ar,directional,rolling window,FRA,pcpi_pch,0,0.0537285012354114,0.0199103776981659,0.0296819064645145,0.00413621707273092,-0.191666666666667,,,0.416666666666667,0.5
ar,directional,rolling window,FRA,pcpi_pch,0.5,0.309588105291134,0.113053647097082,0.142017722033362,0.0545167361606904,-0.275,,,0.166666666666667,0.583333333333333
ar,directional,rolling window,FRA,pcpi_pch,1,0.428897164651307,0.122112124169382,0.170936651381262,0.135848389100663,-0.275,,,0.0833333333333333,0.666666666666667
ar,directional,rolling window,FRA,pcpi_pch,1.5,0.721211156416483,0.234264676115562,0.333442261890424,0.153504218410497,-0.15,,,0.416666666666667,0.583333333333333
ar,directional,rolling window,GBR,ngdp_rpch,0,0.441496159109869,0.175808591409998,0.174723248731374,0.0909643189684971,-0.108333333333333,,,0.5,0.583333333333333
ar,directional,rolling window,GBR,ngdp_rpch,0.5,0.484887787175963,0.176387191569165,0.129816684500266,0.178683911106532,-0.233333333333333,,,0.333333333333333,0.5
ar,directional,rolling window,GBR,ngdp_rpch,1,0.921062076501264,0.174898107402181,0.0893131353631058,0.656850833735977,-0.316666666666667,,,0.166666666666667,0.5
ar,directional,rolling window,GBR,ngdp_rpch,1.5,1.04201220078025,0.217363847596858,0.0399476009174837,0.784700752265905,-0.316666666666667,,,0.0833333333333333,0.583333333333333
ar,directional,rolling window,GBR,pcpi_pch,0,0.29403432868933,0.0835356851184526,0.10891187574121,0.101586767829667,-0.233333333333333,,,0.333333333333333,0.5
ar,directional,rolling window,GBR,pcpi_pch,0.5,0.255353013931803,0.120467497486174,0.0753290981748929,0.0595564182707362,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,directional,rolling window,GBR,pcpi_pch,1,0.643330966657202,0.0988822893562958,0.354468160553004,0.189980516747902,-0.316666666666667,,,0.25,0.416666666666667
ar,directional,rolling window,GBR,pcpi_pch,1.5,0.645172600926937,0.110996522599276,0.477497457764094,0.0566786205635667,-0.441666666666667,,,0.166666666666667,0.25
ar,directional,rolling window,ITA,ngdp_rpch,0,0.28300352033152,0.112989105556108,0.0678720722055479,0.102142342569865,-0.275,,,0.333333333333333,0.416666666666667
ar,directional,rolling window,ITA,ngdp_rpch,0.5,0.550128586517921,0.161001096910525,0.116663526751749,0.272463962855647,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,directional,rolling window,ITA,ngdp_rpch,1,0.755677565587876,0.227502289195003,0.0242004009697785,0.503974875423094,-0.15,,,0.416666666666667,0.583333333333333
ar,directional,rolling window,ITA,ngdp_rpch,1.5,1.10467865607347,0.270828664833491,0.0982384989605739,0.735611492279408,-0.316666666666667,,,0.25,0.416666666666667
ar,directional,rolling window,ITA,pcpi_pch,0,0.0859512639871008,0.0424788818488113,0.0287649158641396,0.0147074662741499,-0.275,,,0.25,0.5
ar,directional,rolling window,ITA,pcpi_pch,0.5,0.173304535732479,0.089981615495908,0.0783696473849765,0.00495327285159458,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,directional,rolling window,ITA,pcpi_pch,1,0.542958423006809,0.12181932124773,0.181256435165388,0.239882666593691,-0.233333333333333,,,0.333333333333333,0.5
ar,directional,rolling window,ITA,pcpi_pch,1.5,0.69662060285899,0.189337657865142,0.344844611066648,0.1624383339272,-0.191666666666667,,,0.333333333333333,0.583333333333333
ar,directional,rolling window,JPN,ngdp_rpch,0,0.505292198319951,0.194616262009083,0.130077163312527,0.180598772998342,-0.191666666666667,,,0.333333333333333,0.583333333333333
ar,directional,rolling window,JPN,ngdp_rpch,0.5,0.997013625326468,0.354683883542982,0.412492764163738,0.229836977619748,-0.233333333333333,,,0.333333333333333,0.5
ar,directional,rolling window,JPN,ngdp_rpch,1,1.38645630205312,0.315246079026962,0.493156333313793,0.578053889712361,-0.441666666666667,,,0.166666666666667,0.25
ar,directional,rolling window,JPN,ngdp_rpch,1.5,1.6338209744449,0.399115623861551,0.699436439899042,0.535268910684308,-0.275,,,0.25,0.5
ar,directional,rolling window,JPN,pcpi_pch,0,0.0915847233613601,0.026790080416062,0.0195790414532199,0.0452156014920781,-0.275,,,0.166666666666667,0.583333333333333
ar,directional,rolling window,JPN,pcpi_pch,0.5,0.259195446416272,0.0750252572361103,0.0795393678605952,0.104630821319567,-0.233333333333333,,,0.333333333333333,0.5
ar,directional,rolling window,JPN,pcpi_pch,1,0.517363235348867,0.142981468322439,0.188027580506471,0.186354186519957,-0.15,,,0.333333333333333,0.666666666666667
ar,directional,rolling window,JPN,pcpi_pch,1.5,0.4748048727088,0.163078344436632,0.271820693605819,0.039905834666349,-0.233333333333333,,,0.25,0.583333333333333
ar,directional,rolling window,USA,ngdp_rpch,0,0.242451338868889,0.106510460669916,0.119355336076334,0.0165855421226382,-0.191666666666667,,,0.333333333333333,0.583333333333333
ar,directional,rolling window,USA,ngdp_rpch,0.5,0.369275011043994,0.173179746594924,0.0587485153206317,0.137346749128439,-0.108333333333333,,,0.333333333333333,0.75
ar,directional,rolling window,USA,ngdp_rpch,1,0.943120397329824,0.192500736682112,0.052098683570355,0.698520977077357,-0.191666666666667,,,0.333333333333333,0.583333333333333
ar,directional,rolling window,USA,ngdp_rpch,1.5,1.0890311267528,0.296149273987063,0.0345404341684775,0.758341418597255,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,directional,rolling window,USA,pcpi_pch,0,0.146579879473131,0.0301357894107581,0.0185150309338384,0.0979290591285346,-0.316666666666667,,,0.25,0.416666666666667
ar,directional,rolling window,USA,pcpi_pch,0.5,0.349984092055674,0.120538216404204,0.111809958322885,0.117635917328585,-0.316666666666667,,,0.25,0.416666666666667
ar,directional,rolling window,USA,pcpi_pch,1,0.871322465689273,0.180464083879018,0.190623419609305,0.500234962200951,-0.191666666666667,,,0.416666666666667,0.5
ar,directional,rolling window,USA,pcpi_pch,1.5,0.612001522363063,0.203897893612902,0.0555540756883688,0.352549553061792,-0.191666666666667,,,0.25,0.666666666666667
bvar,directional,rolling window,CAN,ngdp_rpch,0,0.337829951781804,0.102225829044817,0.136559083926476,0.0990450388105107,-0.191666666666667,,,0.416666666666667,0.5
bvar,directional,rolling window,CAN,ngdp_rpch,0.5,0.335474008567134,0.165925848424005,0.125092220812943,0.0444559393301853,-0.191666666666667,,,0.333333333333333,0.583333333333333
bvar,directional,rolling window,CAN,ngdp_rpch,1,0.890043726107507,0.32155825924146,0.052362404958925,0.516123061907123,-0.0666666666666667,,,0.5,0.666666666666667
bvar,directional,rolling window,CAN,ngdp_rpch,1.5,0.853471149750783,0.307083301202632,0.0786338737829013,0.467753974765249,0.0166666666666666,,,0.666666666666667,0.666666666666667
bvar,directional,rolling window,CAN,pcpi_pch,0,0.0775233431120395,0.0302071238033616,0.00607079467337459,0.0412454246353034,-0.108333333333333,,,0.416666666666667,0.666666666666667
bvar,directional,rolling window,CAN,pcpi_pch,0.5,0.424274622871434,0.182087973982187,0.112842222432507,0.12934442645674,-0.191666666666667,,,0.333333333333333,0.583333333333333
bvar,directional,rolling window,CAN,pcpi_pch,1,0.680636355417196,0.23396465248767,0.183320917354539,0.263350785574987,-0.233333333333333,,,0.333333333333333,0.5
