country,target,target_year,forecast_season,horizon,forecast_year,tv_0.5,tv_1,tv_1.5,tv_2
DEU,ngdp_rpch,2018,F,0,2018,1.45213484987097,1.52236925015754,1.52236925015754,1.26802006149505
DEU,ngdp_rpch,2019,S,1.5,2018,0.564500111720756,0.55529804105785,0.55529804105785,1.0501107100704
DEU,ngdp_rpch,2019,F,1,2018,0.564500111720756,0.55529804105785,0.55529804105785,1.0501107100704
DEU,ngdp_rpch,2019,S,0.5,2019,0.564500111720756,0.55529804105785,0.55529804105785,1.0501107100704
DEU,ngdp_rpch,2019,F,0,2019,0.564500111720756,0.55529804105785,0.55529804105785,1.0501107100704
DEU,ngdp_rpch,2020,S,1.5,2019,-4.90325893934426,-4.56020537412051,-4.56020537412051,-3.69226687725966
DEU,ngdp_rpch,2020,F,1,2019,-4.90325893934426,-4.56020537412051,-4.56020537412051,-3.69226687725966
DEU,ngdp_rpch,2020,S,0.5,2020,-4.90325893934426,-4.56020537412051,-4.56020537412051,-3.69226687725966
DEU,ngdp_rpch,2020,F,0,2020,-4.90325893934426,-4.56020537412051,-4.56020537412051,-3.69226687725966
DEU,ngdp_rpch,2021,S,1.5,2020,2.78735743532115,2.62464165025065,2.62464165025065,
DEU,ngdp_rpch,2021,F,1,2020,2.78735743532115,2.62464165025065,2.62464165025065,
DEU,ngdp_rpch,2021,S,0.5,2021,2.78735743532115,2.62464165025065,2.62464165025065,
DEU,ngdp_rpch,2021,F,0,2021,2.78735743532115,2.62464165025065,2.62464165025065,
DEU,ngdp_rpch,2022,S,1.5,2021,1.77815093526932,,,
DEU,ngdp_rpch,2022,F,1,2021,1.77815093526932,,,
DEU,ngdp_rpch,2022,S,0.5,2022,1.77815093526932,,,
DEU,ngdp_rpch,2022,F,0,2022,1.77815093526932,,,
DEU,ngdp_rpch,2023,S,1.5,2022,,,,
DEU,ngdp_rpch,2023,F,1,2022,,,,
DEU,ngdp_rpch,2023,S,0.5,2023,,,,
DEU,ngdp_rpch,2023,F,0,2023,,,,
DEU,ngdp_rpch,2024,S,1.5,2023,,,,
DEU,ngdp_rpch,2024,F,1,2023,,,,
DEU,pcpi_pch,1990,S,0.5,1990,2.68714312261333,2.7000003368066,2.68714312261333,2.58622117354992
DEU,pcpi_pch,1990,F,0,1990,2.68714312261333,2.7000003368066,2.68714312261333,2.58622117354992
DEU,pcpi_pch,1991,S,1.5,1990,3.50329675407008,4.51368642461902,4.77654266357401,4.77654266357401
DEU,pcpi_pch,1991,F,1,1990,3.50329675407008,4.51368642461902,4.77654266357401,4.77654266357401
DEU,pcpi_pch,1991,S,0.5,1991,3.50329675407008,4.51368642461902,4.77654266357401,4.77654266357401
DEU,pcpi_pch,1991,F,0,1991,3.50329675407008,4.51368642461902,4.77654266357401,4.77654266357401
DEU,pcpi_pch,1992,S,1.5,1991,4.51835545952581,4.67762559990239,4.87307731109952,4.88292004537239
DEU,pcpi_pch,1992,F,1,1991,4.51835545952581,4.67762559990239,4.87307731109952,4.88292004537239
DEU,pcpi_pch,1992,S,0.5,1992,4.51835545952581,4.67762559990239,4.87307731109952,4.88292004537239
DEU,pcpi_pch,1992,F,0,1992,4.51835545952581,4.67762559990239,4.87307731109952,4.88292004537239
DEU,pcpi_pch,1993,S,1.5,1992,4.70707633194569,4.72239325226722,4.72239325226722,4.47193753142521
DEU,pcpi_pch,1993,F,1,1992,4.70707633194569,4.72239325226722,4.72239325226722,4.47193753142521
DEU,pcpi_pch,1993,S,0.5,1993,4.70707633194569,4.72239325226722,4.72239325226722,4.47193753142521
DEU,pcpi_pch,1993,F,0,1993,4.70707633194569,4.72239325226722,4.72239325226722,4.47193753142521
DEU,pcpi_pch,1994,S,1.5,1993,3.06437230440233,2.7322391183209,2.76132196568129,2.69580747004792
DEU,pcpi_pch,1994,F,1,1993,3.06437230440233,2.7322391183209,2.76132196568129,2.69580747004792
DEU,pcpi_pch,1994,S,0.5,1994,3.06437230440233,2.7322391183209,2.76132196568129,2.69580747004792
DEU,pcpi_pch,1994,F,0,1994,3.06437230440233,2.7322391183209,2.76132196568129,2.69580747004792
DEU,pcpi_pch,1995,S,1.5,1994,1.83576151630647,1.83576151630647,1.83576151630647,1.83576151630647
DEU,pcpi_pch,1995,F,1,1994,1.83576151630647,1.83576151630647,1.83576151630647,1.83576151630647
DEU,pcpi_pch,1995,S,0.5,1995,1.83576151630647,1.83576151630647,1.83576151630647,1.83576151630647
DEU,pcpi_pch,1995,F,0,1995,1.83576151630647,1.83576151630647,1.83576151630647,1.83576151630647
DEU,pcpi_pch,1996,S,1.5,1995,1.50260713539547,1.50260713539547,1.48051899683592,1.48052081543419
DEU,pcpi_pch,1996,F,1,1995,1.50260713539547,1.50260713539547,1.48051899683592,1.48052081543419
DEU,pcpi_pch,1996,S,0.5,1996,1.50260713539547,1.50260713539547,1.48051899683592,1.48052081543419
DEU,pcpi_pch,1996,F,0,1996,1.50260713539547,1.50260713539547,1.48051899683592,1.48052081543419
DEU,pcpi_pch,1997,S,1.5,1996,1.75502760970341,1.76356834271589,1.76357028814957,1.49999999999964
DEU,pcpi_pch,1997,F,1,1996,1.75502760970341,1.76356834271589,1.76357028814957,1.49999999999964
DEU,pcpi_pch,1997,S,0.5,1997,1.75502760970341,1.76356834271589,1.76357028814957,1.49999999999964
DEU,pcpi_pch,1997,F,0,1997,1.75502760970341,1.76356834271589,1.76357028814957,1.49999999999964
DEU,pcpi_pch,1998,S,1.5,1997,0.899995740715998,0.591131501596798,0.591133004926392,0.591133004926392
DEU,pcpi_pch,1998,F,1,1997,0.899995740715998,0.591131501596798,0.591133004926392,0.591133004926392
DEU,pcpi_pch,1998,S,0.5,1998,0.899995740715998,0.591131501596798,0.591133004926392,0.591133004926392
DEU,pcpi_pch,1998,F,0,1998,0.899995740715998,0.591131501596798,0.591133004926392,0.591133004926392
DEU,pcpi_pch,1999,S,1.5,1998,0.68560235063615,0.68560235063615,0.668952007835744,0.668952007835744
DEU,pcpi_pch,1999,F,1,1998,0.68560235063615,0.68560235063615,0.668952007835744,0.668952007835744
DEU,pcpi_pch,1999,S,0.5,1999,0.68560235063615,0.68560235063615,0.668952007835744,0.668952007835744
DEU,pcpi_pch,1999,F,0,1999,0.68560235063615,0.68560235063615,0.668952007835744,0.668952007835744
DEU,pcpi_pch,2000,S,1.5,1999,2.07621882996207,2.07621882996207,2.07621882996207,2.07621882996207
DEU,pcpi_pch,2000,F,1,1999,2.07621882996207,2.07621882996207,2.07621882996207,2.07621882996207
DEU,pcpi_pch,2000,S,0.5,2000,2.07621882996207,2.07621882996207,2.07621882996207,2.07621882996207
DEU,pcpi_pch,2000,F,0,2000,2.07621882996207,2.07621882996207,2.07621882996207,2.07621882996207
DEU,pcpi_pch,2001,S,1.5,2000,2.41208550384806,2.41208550384806,2.40819727339965,1.90308651847104
DEU,pcpi_pch,2001,F,1,2000,2.41208550384806,2.41208550384806,2.40819727339965,1.90308651847104
DEU,pcpi_pch,2001,S,0.5,2001,2.41208550384806,2.41208550384806,2.40819727339965,1.90308651847104
DEU,pcpi_pch,2001,F,0,2001,2.41208550384806,2.41208550384806,2.40819727339965,1.90308651847104
DEU,pcpi_pch,2002,S,1.5,2001,1.30895796267738,1.34965473948434,1.34965473948434,1.34965473948434
DEU,pcpi_pch,2002,F,1,2001,1.30895796267738,1.34965473948434,1.34965473948434,1.34965473948434
DEU,pcpi_pch,2002,S,0.5,2002,1.30895796267738,1.34965473948434,1.34965473948434,1.34965473948434
DEU,pcpi_pch,2002,F,0,2002,1.30895796267738,1.34965473948434,1.34965473948434,1.34965473948434
DEU,pcpi_pch,2003,S,1.5,2002,1.07050944564879,1.0452152369159,1.0452152369151,1.0452152369151
DEU,pcpi_pch,2003,F,1,2002,1.07050944564879,1.0452152369159,1.0452152369151,1.0452152369151
DEU,pcpi_pch,2003,S,0.5,2003,1.07050944564879,1.0452152369159,1.0452152369151,1.0452152369151
DEU,pcpi_pch,2003,F,0,2003,1.07050944564879,1.0452152369159,1.0452152369151,1.0452152369151
DEU,pcpi_pch,2004,S,1.5,2003,1.77764156003462,1.77764156003462,1.78988326848233,1.66733147187907
DEU,pcpi_pch,2004,F,1,2003,1.77764156003462,1.77764156003462,1.78988326848233,1.66733147187907
DEU,pcpi_pch,2004,S,0.5,2004,1.77764156003462,1.77764156003462,1.78988326848233,1.66733147187907
DEU,pcpi_pch,2004,F,0,2004,1.77764156003462,1.77764156003462,1.78988326848233,1.66733147187907
DEU,pcpi_pch,2005,S,1.5,2004,1.91980971797423,1.95386064030132,1.91980971797556,1.91980971797556
DEU,pcpi_pch,2005,F,1,2004,1.91980971797423,1.95386064030132,1.91980971797556,1.91980971797556
DEU,pcpi_pch,2005,S,0.5,2005,1.91980971797423,1.95386064030132,1.91980971797556,1.91980971797556
DEU,pcpi_pch,2005,F,0,2005,1.91980971797423,1.95386064030132,1.91980971797556,1.91980971797556
DEU,pcpi_pch,2006,S,1.5,2005,1.78363060510123,1.78363060510123,1.78363060510049,1.78363060510123
DEU,pcpi_pch,2006,F,1,2005,1.78363060510123,1.78363060510123,1.78363060510049,1.78363060510123
DEU,pcpi_pch,2006,S,0.5,2006,1.78363060510123,1.78363060510123,1.78363060510049,1.78363060510123
DEU,pcpi_pch,2006,F,0,2006,1.78363060510123,1.78363060510123,1.78363060510049,1.78363060510123
DEU,pcpi_pch,2007,S,1.5,2006,2.27644939403848,2.27644939403777,2.27644939403848,2.27644939403777
DEU,pcpi_pch,2007,F,1,2006,2.27644939403848,2.27644939403777,2.27644939403848,2.27644939403777
DEU,pcpi_pch,2007,S,0.5,2007,2.27644939403848,2.27644939403777,2.27644939403848,2.27644939403777
DEU,pcpi_pch,2007,F,0,2007,2.27644939403848,2.27644939403777,2.27644939403848,2.27644939403777
DEU,pcpi_pch,2008,S,1.5,2007,2.7542033626901,2.75420336268992,2.75420336268992,2.75420336269048
DEU,pcpi_pch,2008,F,1,2007,2.7542033626901,2.75420336268992,2.75420336268992,2.75420336269048
DEU,pcpi_pch,2008,S,0.5,2008,2.7542033626901,2.75420336268992,2.75420336268992,2.75420336269048
DEU,pcpi_pch,2008,F,0,2008,2.7542033626901,2.75420336268992,2.75420336268992,2.75420336269048
DEU,pcpi_pch,2009,S,1.5,2008,0.0779180302324267,0.233754090696592,0.233754090696592,0.233754090696592
DEU,pcpi_pch,2009,F,1,2008,0.0779180302324267,0.233754090696592,0.233754090696592,0.233754090696592
DEU,pcpi_pch,2009,S,0.5,2009,0.0779180302324267,0.233754090696592,0.233754090696592,0.233754090696592
DEU,pcpi_pch,2009,F,0,2009,0.0779180302324267,0.233754090696592,0.233754090696592,0.233754090696592
DEU,pcpi_pch,2010,S,1.5,2009,1.1504975124375,1.1504975124375,1.1504975124375,1.1504975124375
DEU,pcpi_pch,2010,F,1,2009,1.1504975124375,1.1504975124375,1.1504975124375,1.1504975124375
DEU,pcpi_pch,2010,S,0.5,2010,1.1504975124375,1.1504975124375,1.1504975124375,1.1504975124375
DEU,pcpi_pch,2010,F,0,2010,1.1504975124375,1.1504975124375,1.1504975124375,1.1504975124375
DEU,pcpi_pch,2011,S,1.5,2010,2.48232400860775,2.48232400860775,2.48232400860775,2.48232400860775
DEU,pcpi_pch,2011,F,1,2010,2.48232400860775,2.48232400860775,2.48232400860775,2.48232400860775
DEU,pcpi_pch,2011,S,0.5,2011,2.48232400860775,2.48232400860775,2.48232400860775,2.48232400860775
DEU,pcpi_pch,2011,F,0,2011,2.48232400860775,2.48232400860775,2.48232400860775,2.48232400860775
DEU,pcpi_pch,2012,S,1.5,2011,2.13723284589427,2.13723284589427,2.12957408518326,2.12957408518326
DEU,pcpi_pch,2012,F,1,2011,2.13723284589427,2.13723284589427,2.12957408518326,2.12957408518326
DEU,pcpi_pch,2012,S,0.5,2012,2.13723284589427,2.13723284589427,2.12957408518326,2.12957408518326
DEU,pcpi_pch,2012,F,0,2012,2.13723284589427,2.13723284589427,2.12957408518326,2.12957408518326
DEU,pcpi_pch,2013,S,1.5,2012,1.60058737151279,1.60058737151279,1.60070489756898,1.60070489756898
DEU,pcpi_pch,2013,F,1,2012,1.60058737151279,1.60058737151279,1.60070489756898,1.60070489756898
DEU,pcpi_pch,2013,S,0.5,2013,1.60058737151279,1.60058737151279,1.60070489756898,1.60070489756898
DEU,pcpi_pch,2013,F,0,2013,1.60058737151279,1.60058737151279,1.60070489756898,1.60070489756898
DEU,pcpi_pch,2014,S,1.5,2013,0.787743007878006,0.787743007878006,0.773694390715618,0.790646816384855
DEU,pcpi_pch,2014,F,1,2013,0.787743007878006,0.787743007878006,0.773694390715618,0.790646816384855
DEU,pcpi_pch,2014,S,0.5,2014,0.787743007878006,0.787743007878006,0.773694390715618,0.790646816384855
DEU,pcpi_pch,2014,F,0,2014,0.787743007878006,0.787743007878006,0.773694390715618,0.790646816384855
DEU,pcpi_pch,2015,S,1.5,2014,0.141867645831617,0.141867645831617,0.133522490194515,0.133511348464577
DEU,pcpi_pch,2015,F,1,2014,0.141867645831617,0.141867645831617,0.133522490194515,0.133511348464577
DEU,pcpi_pch,2015,S,0.5,2015,0.141867645831617,0.141867645831617,0.133522490194515,0.133511348464577
DEU,pcpi_pch,2015,F,0,2015,0.141867645831617,0.141867645831617,0.133522490194515,0.133511348464577
DEU,pcpi_pch,2016,S,1.5,2015,0.375031252604674,0.383333333333002,0.366697224768364,0.391699308275317
DEU,pcpi_pch,2016,F,1,2015,0.375031252604674,0.383333333333002,0.366697224768364,0.391699308275317
DEU,pcpi_pch,2016,S,0.5,2016,0.375031252604674,0.383333333333002,0.366697224768364,0.391699308275317
DEU,pcpi_pch,2016,F,0,2016,0.375031252604674,0.383333333333002,0.366697224768364,0.391699308275317
DEU,pcpi_pch,2017,S,1.5,2016,1.7188408203936,1.70180972937142,1.71067928915496,1.71067928915496
DEU,pcpi_pch,2017,F,1,2016,1.7188408203936,1.70180972937142,1.71067928915496,1.71067928915496
DEU,pcpi_pch,2017,S,0.5,2017,1.7188408203936,1.70180972937142,1.71067928915496,1.71067928915496
DEU,pcpi_pch,2017,F,0,2017,1.7188408203936,1.70180972937142,1.71067928915496,1.71067928915496
DEU,pcpi_pch,2018,S,1.5,2017,1.92684519921553,1.92684519921553,1.95149832612103,1.95149832612103
DEU,pcpi_pch,2018,F,1,2017,1.92684519921553,1.92684519921553,1.95149832612103,1.95149832612103
DEU,pcpi_pch,2018,S,0.5,2018,1.92684519921553,1.92684519921553,1.95149832612103,1.95149832612103
DEU,pcpi_pch,2018,F,0,2018,1.92684519921553,1.92684519921553,1.95149832612103,1.95149832612103
DEU,pcpi_pch,2019,S,1.5,2018,1.34550696780396,1.34550696780396,1.35362434921875,1.35362434921875
DEU,pcpi_pch,2019,F,1,2018,1.34550696780396,1.34550696780396,1.35362434921875,1.35362434921875
DEU,pcpi_pch,2019,S,0.5,2019,1.34550696780396,1.34550696780396,1.35362434921875,1.35362434921875
DEU,pcpi_pch,2019,F,0,2019,1.34550696780396,1.34550696780396,1.35362434921875,1.35362434921875
DEU,pcpi_pch,2020,S,1.5,2019,0.371424055634884,0.371424055634884,0.371424055634884,0.371424055634884
DEU,pcpi_pch,2020,F,1,2019,0.371424055634884,0.371424055634884,0.371424055634884,0.371424055634884
DEU,pcpi_pch,2020,S,0.5,2020,0.371424055634884,0.371424055634884,0.371424055634884,0.371424055634884
DEU,pcpi_pch,2020,F,0,2020,0.371424055634884,0.371424055634884,0.371424055634884,0.371424055634884
DEU,pcpi_pch,2021,S,1.5,2020,3.21234548460752,3.21234548460752,3.21234548460752,
DEU,pcpi_pch,2021,F,1,2020,3.21234548460752,3.21234548460752,3.21234548460752,
DEU,pcpi_pch,2021,S,0.5,2021,3.21234548460752,3.21234548460752,3.21234548460752,
DEU,pcpi_pch,2021,F,0,2021,3.21234548460752,3.21234548460752,3.21234548460752,
DEU,pcpi_pch,2022,S,1.5,2021,8.66580212067982,,,
DEU,pcpi_pch,2022,F,1,2021,8.66580212067982,,,
DEU,pcpi_pch,2022,S,0.5,2022,8.66580212067982,,,
DEU,pcpi_pch,2022,F,0,2022,8.66580212067982,,,
DEU,pcpi_pch,2023,S,1.5,2022,,,,
DEU,pcpi_pch,2023,F,1,2022,,,,
DEU,pcpi_pch,2023,S,0.5,2023,,,,
DEU,pcpi_pch,2023,F,0,2023,,,,
DEU,pcpi_pch,2024,S,1.5,2023,,,,
DEU,pcpi_pch,2024,F,1,2023,,,,
FRA,ngdp_rpch,1990,S,0.5,1990,2.80923532111033,2.8054494184852,2.84739993122829,2.24831339380585
FRA,ngdp_rpch,1990,F,0,1990,2.80923532111033,2.8054494184852,2.84739993122829,2.24831339380585
FRA,ngdp_rpch,1991,S,1.5,1990,1.18521089738486,1.16190634225937,1.10879175591259,0.720477482849957
FRA,ngdp_rpch,1991,F,1,1990,1.18521089738486,1.16190634225937,1.10879175591259,0.720477482849957
FRA,ngdp_rpch,1991,S,0.5,1991,1.18521089738486,1.16190634225937,1.10879175591259,0.720477482849957
FRA,ngdp_rpch,1991,F,0,1991,1.18521089738486,1.16190634225937,1.10879175591259,0.720477482849957
FRA,ngdp_rpch,1992,S,1.5,1991,1.76554750688933,1.38998489353384,1.3539635047005,1.18643685652853
FRA,ngdp_rpch,1992,F,1,1991,1.76554750688933,1.38998489353384,1.3539635047005,1.18643685652853
FRA,ngdp_rpch,1992,S,0.5,1992,1.76554750688933,1.38998489353384,1.3539635047005,1.18643685652853
FRA,ngdp_rpch,1992,F,0,1992,1.76554750688933,1.38998489353384,1.3539635047005,1.18643685652853
FRA,ngdp_rpch,1993,S,1.5,1992,-0.748739989122249,-0.961594945929267,-0.986192654628382,-1.4653594561475
FRA,ngdp_rpch,1993,F,1,1992,-0.748739989122249,-0.961594945929267,-0.986192654628382,-1.4653594561475
FRA,ngdp_rpch,1993,S,0.5,1993,-0.748739989122249,-0.961594945929267,-0.986192654628382,-1.4653594561475
FRA,ngdp_rpch,1993,F,0,1993,-0.748739989122249,-0.961594945929267,-0.986192654628382,-1.4653594561475
FRA,ngdp_rpch,1994,S,1.5,1993,2.54546634922783,2.87556935810707,2.87189481077963,2.82561234425374
FRA,ngdp_rpch,1994,F,1,1993,2.54546634922783,2.87556935810707,2.87189481077963,2.82561234425374
FRA,ngdp_rpch,1994,S,0.5,1994,2.54546634922783,2.87556935810707,2.87189481077963,2.82561234425374
FRA,ngdp_rpch,1994,F,0,1994,2.54546634922783,2.87556935810707,2.87189481077963,2.82561234425374
FRA,ngdp_rpch,1995,S,1.5,1994,2.40552836302583,2.21619119028149,2.20569133437092,2.08348840333799
FRA,ngdp_rpch,1995,F,1,1994,2.40552836302583,2.21619119028149,2.20569133437092,2.08348840333799
FRA,ngdp_rpch,1995,S,0.5,1995,2.40552836302583,2.21619119028149,2.20569133437092,2.08348840333799
FRA,ngdp_rpch,1995,F,0,1995,2.40552836302583,2.21619119028149,2.20569133437092,2.08348840333799
FRA,ngdp_rpch,1996,S,1.5,1995,1.30999821188875,1.51043759098,1.5439404058166,1.55149924607254
FRA,ngdp_rpch,1996,F,1,1995,1.30999821188875,1.51043759098,1.5439404058166,1.55149924607254
FRA,ngdp_rpch,1996,S,0.5,1996,1.30999821188875,1.51043759098,1.5439404058166,1.55149924607254
FRA,ngdp_rpch,1996,F,0,1996,1.30999821188875,1.51043759098,1.5439404058166,1.55149924607254
FRA,ngdp_rpch,1997,S,1.5,1996,2.42116567788111,2.31476831316211,2.32052904732998,2.32052904732998
FRA,ngdp_rpch,1997,F,1,1996,2.42116567788111,2.31476831316211,2.32052904732998,2.32052904732998
FRA,ngdp_rpch,1997,S,0.5,1997,2.42116567788111,2.31476831316211,2.32052904732998,2.32052904732998
FRA,ngdp_rpch,1997,F,0,1997,2.42116567788111,2.31476831316211,2.32052904732998,2.32052904732998
FRA,ngdp_rpch,1998,S,1.5,1997,3.09188401394416,3.20415563041638,3.42973756336633,3.19713621317743
FRA,ngdp_rpch,1998,F,1,1997,3.09188401394416,3.20415563041638,3.42973756336633,3.19713621317743
FRA,ngdp_rpch,1998,S,0.5,1998,3.09188401394416,3.20415563041638,3.42973756336633,3.19713621317743
FRA,ngdp_rpch,1998,F,0,1998,3.09188401394416,3.20415563041638,3.42973756336633,3.19713621317743
FRA,ngdp_rpch,1999,S,1.5,1998,2.73762458223588,2.89537602860035,3.1790275300893,2.99897735990664
FRA,ngdp_rpch,1999,F,1,1998,2.73762458223588,2.89537602860035,3.1790275300893,2.99897735990664
FRA,ngdp_rpch,1999,S,0.5,1999,2.73762458223588,2.89537602860035,3.1790275300893,2.99897735990664
FRA,ngdp_rpch,1999,F,0,1999,2.73762458223588,2.89537602860035,3.1790275300893,2.99897735990664
FRA,ngdp_rpch,2000,S,1.5,1999,3.18645200833141,3.39314654030305,3.55418276211348,4.16663783579319
FRA,ngdp_rpch,2000,F,1,1999,3.18645200833141,3.39314654030305,3.55418276211348,4.16663783579319
FRA,ngdp_rpch,2000,S,0.5,2000,3.18645200833141,3.39314654030305,3.55418276211348,4.16663783579319
FRA,ngdp_rpch,2000,F,0,2000,3.18645200833141,3.39314654030305,3.55418276211348,4.16663783579319
FRA,ngdp_rpch,2001,S,1.5,2000,2.03163226065115,1.80177786437805,1.81207181859651,2.08473520708423
FRA,ngdp_rpch,2001,F,1,2000,2.03163226065115,1.80177786437805,1.81207181859651,2.08473520708423
FRA,ngdp_rpch,2001,S,0.5,2001,2.03163226065115,1.80177786437805,1.81207181859651,2.08473520708423
FRA,ngdp_rpch,2001,F,0,2001,2.03163226065115,1.80177786437805,1.81207181859651,2.08473520708423
FRA,ngdp_rpch,2002,S,1.5,2001,1.15643728582313,1.24019836820564,1.21206038713442,1.09913276518816
FRA,ngdp_rpch,2002,F,1,2001,1.15643728582313,1.24019836820564,1.21206038713442,1.09913276518816
FRA,ngdp_rpch,2002,S,0.5,2002,1.15643728582313,1.24019836820564,1.21206038713442,1.09913276518816
FRA,ngdp_rpch,2002,F,0,2002,1.15643728582313,1.24019836820564,1.21206038713442,1.09913276518816
FRA,ngdp_rpch,2003,S,1.5,2002,0.167001478116458,0.529237686350803,0.502100237231828,0.91357585798657
FRA,ngdp_rpch,2003,F,1,2002,0.167001478116458,0.529237686350803,0.502100237231828,0.91357585798657
FRA,ngdp_rpch,2003,S,0.5,2003,0.167001478116458,0.529237686350803,0.502100237231828,0.91357585798657
FRA,ngdp_rpch,2003,F,0,2003,0.167001478116458,0.529237686350803,0.502100237231828,0.91357585798657
FRA,ngdp_rpch,2004,S,1.5,2003,2.3223095337404,2.04910051081282,2.05102335158445,2.03306629306332
FRA,ngdp_rpch,2004,F,1,2003,2.3223095337404,2.04910051081282,2.05102335158445,2.03306629306332
FRA,ngdp_rpch,2004,S,0.5,2004,2.3223095337404,2.04910051081282,2.05102335158445,2.03306629306332
FRA,ngdp_rpch,2004,F,0,2004,2.3223095337404,2.04910051081282,2.05102335158445,2.03306629306332
FRA,ngdp_rpch,2005,S,1.5,2004,1.44852402429294,1.19186609958997,1.20962189444997,1.71094977740478
FRA,ngdp_rpch,2005,F,1,2004,1.44852402429294,1.19186609958997,1.20962189444997,1.71094977740478
FRA,ngdp_rpch,2005,S,0.5,2005,1.44852402429294,1.19186609958997,1.20962189444997,1.71094977740478
FRA,ngdp_rpch,2005,F,0,2005,1.44852402429294,1.19186609958997,1.20962189444997,1.71094977740478
FRA,ngdp_rpch,2006,S,1.5,2005,1.96101189555025,1.98933416213993,1.98933416213993,2.17088782133728
FRA,ngdp_rpch,2006,F,1,2005,1.96101189555025,1.98933416213993,1.98933416213993,2.17088782133728
FRA,ngdp_rpch,2006,S,0.5,2006,1.96101189555025,1.98933416213993,1.98933416213993,2.17088782133728
FRA,ngdp_rpch,2006,F,0,2006,1.96101189555025,1.98933416213993,1.98933416213993,2.17088782133728
FRA,ngdp_rpch,2007,S,1.5,2006,1.88325263325537,2.17284291453967,2.10481582861499,2.25991698799273
FRA,ngdp_rpch,2007,F,1,2006,1.88325263325537,2.17284291453967,2.10481582861499,2.25991698799273
FRA,ngdp_rpch,2007,S,0.5,2007,1.88325263325537,2.17284291453967,2.10481582861499,2.25991698799273
FRA,ngdp_rpch,2007,F,0,2007,1.88325263325537,2.17284291453967,2.10481582861499,2.25991698799273
FRA,ngdp_rpch,2008,S,1.5,2007,0.716113158120235,0.322670650646906,0.319739861065504,0.0911513625115434
FRA,ngdp_rpch,2008,F,1,2007,0.716113158120235,0.322670650646906,0.319739861065504,0.0911513625115434
FRA,ngdp_rpch,2008,S,0.5,2008,0.716113158120235,0.322670650646906,0.319739861065504,0.0911513625115434
FRA,ngdp_rpch,2008,F,0,2008,0.716113158120235,0.322670650646906,0.319739861065504,0.0911513625115434
FRA,ngdp_rpch,2009,S,1.5,2008,-2.18637467128306,-2.54729275854207,-2.54622193477756,-2.63204155814101
FRA,ngdp_rpch,2009,F,1,2008,-2.18637467128306,-2.54729275854207,-2.54622193477756,-2.63204155814101
FRA,ngdp_rpch,2009,S,0.5,2009,-2.18637467128306,-2.54729275854207,-2.54622193477756,-2.63204155814101
FRA,ngdp_rpch,2009,F,0,2009,-2.18637467128306,-2.54729275854207,-2.54622193477756,-2.63204155814101
FRA,ngdp_rpch,2010,S,1.5,2009,1.48629731700878,1.38419039402604,1.3815188079894,1.66417996097785
FRA,ngdp_rpch,2010,F,1,2009,1.48629731700878,1.38419039402604,1.3815188079894,1.66417996097785
FRA,ngdp_rpch,2010,S,0.5,2010,1.48629731700878,1.38419039402604,1.3815188079894,1.66417996097785
FRA,ngdp_rpch,2010,F,0,2010,1.48629731700878,1.38419039402604,1.3815188079894,1.66417996097785
FRA,ngdp_rpch,2011,S,1.5,2010,1.71451016370237,1.69338451117633,1.69338451117633,2.02692144311392
FRA,ngdp_rpch,2011,F,1,2010,1.71451016370237,1.69338451117633,1.69338451117633,2.02692144311392
FRA,ngdp_rpch,2011,S,0.5,2011,1.71451016370237,1.69338451117633,1.69338451117633,2.02692144311392
FRA,ngdp_rpch,2011,F,0,2011,1.71451016370237,1.69338451117633,1.69338451117633,2.02692144311392
FRA,ngdp_rpch,2012,S,1.5,2011,0.030200396525859,0.0138783756660654,0.0138783756660654,0.334357172478494
FRA,ngdp_rpch,2012,F,1,2011,0.030200396525859,0.0138783756660654,0.0138783756660654,0.334357172478494
FRA,ngdp_rpch,2012,S,0.5,2012,0.030200396525859,0.0138783756660654,0.0138783756660654,0.334357172478494
FRA,ngdp_rpch,2012,F,0,2012,0.030200396525859,0.0138783756660654,0.0138783756660654,0.334357172478494
FRA,ngdp_rpch,2013,S,1.5,2012,0.269999999999992,0.2851691985998,0.2851691985998,0.656485763257053
FRA,ngdp_rpch,2013,F,1,2012,0.269999999999992,0.2851691985998,0.2851691985998,0.656485763257053
FRA,ngdp_rpch,2013,S,0.5,2013,0.269999999999992,0.2851691985998,0.2851691985998,0.656485763257053
FRA,ngdp_rpch,2013,F,0,2013,0.269999999999992,0.2851691985998,0.2851691985998,0.656485763257053
FRA,ngdp_rpch,2014,S,1.5,2013,0.361400000000001,0.179566376852169,0.179566376852169,0.636621653309244
FRA,ngdp_rpch,2014,F,1,2013,0.361400000000001,0.179566376852169,0.179566376852169,0.636621653309244
FRA,ngdp_rpch,2014,S,0.5,2014,0.361400000000001,0.179566376852169,0.179566376852169,0.636621653309244
FRA,ngdp_rpch,2014,F,0,2014,0.361400000000001,0.179566376852169,0.179566376852169,0.636621653309244
FRA,ngdp_rpch,2015,S,1.5,2014,1.13680691808273,1.27418032469895,1.27418032469895,1.0674616484885
FRA,ngdp_rpch,2015,F,1,2014,1.13680691808273,1.27418032469895,1.27418032469895,1.0674616484885
FRA,ngdp_rpch,2015,S,0.5,2015,1.13680691808273,1.27418032469895,1.27418032469895,1.0674616484885
