ccode,value,target_year,quarter
ESP,1.003493424,1999,1
ESP,1.192424139,1999,2
ESP,1.330389822,1999,3
ESP,1.121813248,1999,4
ESP,1.604993102,2000,1
ESP,1.258317872,2000,2
ESP,1.080112971,2000,3
ESP,1.018595501,2000,4
ESP,1.066791396,2001,1
ESP,0.745368702,2001,2
ESP,0.931995265,2001,3
ESP,0.680507295,2001,4
ESP,0.430755321,2002,1
ESP,0.821027301,2002,2
ESP,0.616873221,2002,3
ESP,0.748338211,2002,4
ESP,0.936732447,2003,1
ESP,0.526951735,2003,2
ESP,0.659827719,2003,3
ESP,0.852443519,2003,4
ESP,0.60844005,2004,1
ESP,0.983144346,2004,2
ESP,0.941201225,2004,3
ESP,0.671859278,2004,4
ESP,0.981551608,2005,1
ESP,0.888808271,2005,2
ESP,0.967356128,2005,3
ESP,1.001443906,2005,4
ESP,1.150570686,2006,1
ESP,0.975689234,2006,2
ESP,0.929862547,2006,3
ESP,0.948808227,2006,4
ESP,0.9203708,2007,1
ESP,0.902488869,2007,2
ESP,0.767469701,2007,3
ESP,0.630260395,2007,4
ESP,0.221135567,2008,1
ESP,0.115662067,2008,2
ESP,-0.182712679,2008,3
ESP,-1.627125163,2008,4
ESP,-2.600341016,2009,1
ESP,-0.004460138,2009,2
ESP,0.213724455,2009,3
ESP,-0.03523569,2009,4
ESP,-0.022261964,2010,1
ESP,0.156239562,2010,2
ESP,-0.048540272,2010,3
ESP,0.052271008,2010,4
ESP,-0.150061692,2011,1
ESP,-0.310222499,2011,2
ESP,-0.645826509,2011,3
ESP,-0.663137427,2011,4
ESP,-0.931195619,2012,1
ESP,-0.958602679,2012,2
ESP,-0.519688187,2012,3
ESP,-0.740714981,2012,4
ESP,-0.307528213,2013,1
ESP,-0.088247812,2013,2
ESP,-0.036737262,2013,3
ESP,0.166160366,2013,4
ESP,0.367288312,2014,1
ESP,0.471333071,2014,2
ESP,0.734260997,2014,3
ESP,0.859167269,2014,4
ESP,1.147481028,2015,1
ESP,1.079096045,2015,2
ESP,0.905855831,2015,3
ESP,0.973057209,2015,4
ESP,0.680244742,2016,1
ESP,0.414833758,2016,2
ESP,0.856627103,2016,3
ESP,0.543757017,2016,4
ESP,0.78518249,2017,1
ESP,1.02435951,2017,2
ESP,0.629616134,2017,3
ESP,0.539328503,2017,4
ESP,0.427001157,2018,1
ESP,0.585880251,2018,2
ESP,0.52041551,2018,3
ESP,0.659258956,2018,4
ESP,0.608861527,2019,1
ESP,0.346200217,2019,2
ESP,0.295000101,2019,3
ESP,0.217169436,2019,4
ESP,-5.48725517,2020,1
ESP,-17.826255917,2020,2
ESP,16.637933629,2020,3
ESP,-0.058975087,2020,4
ESP,-0.228663315,2021,1
ESP,1.352205559,2021,2
ESP,3.108188446,2021,3
ESP,2.26529089,2021,4
ESP,-0.36561111,2022,1
ESP,2.534299839,2022,2
ESP,0.359914406,2022,3
ESP,0.39067376,2022,4
ESP,0.466782494,2023,1
JPN,2.450569896,1985,1
JPN,2.024950032,1985,2
JPN,1.308559679,1985,3
JPN,1.328426309,1985,4
JPN,0.397646389,1986,1
JPN,-0.245688838,1986,2
JPN,0.585787749,1986,3
JPN,0.788721108,1986,4
JPN,-0.071725638,1987,1
JPN,2.0955948,1987,2
JPN,2.000277551,1987,3
JPN,2.574799235,1987,4
JPN,2.387212705,1988,1
JPN,-0.145997226,1988,2
JPN,2.230947392,1988,3
JPN,1.053823715,1988,4
JPN,2.698039962,1989,1
JPN,-1.30573169,1989,2
JPN,1.749678162,1989,3
JPN,3.098252201,1989,4
JPN,-0.475764015,1990,1
JPN,3.153970057,1990,2
JPN,1.676741547,1990,3
JPN,-0.189979697,1990,4
JPN,0.871317214,1991,1
JPN,1.186411273,1991,2
JPN,-0.22137912,1991,3
JPN,0.702333496,1991,4
JPN,0.031100621,1992,1
JPN,0.35015406,1992,2
JPN,0.117664944,1992,3
JPN,-0.63750149,1992,4
JPN,1.126858466,1993,1
JPN,-0.633145863,1993,2
JPN,-0.717862391,1993,3
JPN,0.630002484,1993,4
JPN,0.893571283,1994,1
JPN,-0.547801857,1994,2
JPN,1.149359507,1994,3
JPN,-0.40257857,1994,4
JPN,1.111325568,1995,1
JPN,0.943080921,1995,2
JPN,1.171935174,1995,3
JPN,0.237511222,1995,4
JPN,0.823593548,1996,1
JPN,1.274075909,1996,2
JPN,0.12811134,1996,3
JPN,1.108264782,1996,4
JPN,0.26257977,1997,1
JPN,-0.747524513,1997,2
JPN,0.196753638,1997,3
JPN,0.029391152,1997,4
JPN,-1.21063513,1998,1
JPN,-0.440220044,1998,2
JPN,0.180778806,1998,3
JPN,0.798402727,1998,4
JPN,-1.372258443,1999,1
JPN,0.379373888,1999,2
JPN,0.534001286,1999,3
JPN,0.034387699,1999,4
JPN,1.702474872,2000,1
JPN,0.469059162,2000,2
JPN,0.025366792,2000,3
JPN,0.974061724,2000,4
JPN,0.738726524,2001,1
JPN,-0.74700847,2001,2
JPN,-1.089326319,2001,3
JPN,-0.343954589,2001,4
JPN,0.169549515,2002,1
JPN,0.809514647,2002,2
JPN,0.316554625,2002,3
JPN,0.276905748,2002,4
JPN,0.062399437,2003,1
JPN,0.684776775,2003,2
JPN,0.297445378,2003,3
JPN,1.091248877,2003,4
JPN,0.73500132,2004,1
JPN,0.008830934,2004,2
JPN,0.615140824,2004,3
JPN,-0.187211716,2004,4
JPN,0.511401539,2005,1
JPN,0.772006429,2005,2
JPN,1.018876103,2005,3
JPN,0.178636308,2005,4
JPN,0.154423303,2006,1
JPN,0.147863128,2006,2
JPN,-0.192239419,2006,3
JPN,1.353122732,2006,4
JPN,0.659981168,2007,1
JPN,0.025347985,2007,2
JPN,-0.535110667,2007,3
JPN,0.441623222,2007,4
JPN,0.362009167,2008,1
JPN,-0.605129508,2008,2
JPN,-1.235600087,2008,3
JPN,-2.456920556,2008,4
JPN,-4.806118084,2009,1
JPN,1.935283576,2009,2
JPN,-0.038370401,2009,3
JPN,1.251953602,2009,4
JPN,1.051644725,2010,1
JPN,1.183145581,2010,2
JPN,1.818930298,2010,3
JPN,-0.808851725,2010,4
JPN,-1.053296069,2011,1
JPN,-0.875749111,2011,2
JPN,2.435521243,2011,3
JPN,-0.135661051,2011,4
JPN,1.388466649,2012,1
JPN,-0.918912858,2012,2
JPN,-0.373971405,2012,3
JPN,-0.071880358,2012,4
JPN,1.381918126,2013,1
JPN,0.902661641,2013,2
JPN,0.962286428,2013,3
JPN,-0.123816261,2013,4
JPN,0.810636575,2014,1
JPN,-1.799989591,2014,2
JPN,0.085504637,2014,3
JPN,0.46432192,2014,4
JPN,1.54604019,2015,1
JPN,0.140283298,2015,2
JPN,0.09991866,2015,3
JPN,-0.162145428,2015,4
JPN,0.73541277,2016,1
JPN,-0.156923089,2016,2
JPN,0.202677412,2016,3
JPN,0.159452799,2016,4
JPN,0.791261517,2017,1
JPN,0.360081694,2017,2
JPN,0.842225545,2017,3
JPN,0.131531173,2017,4
JPN,0.065525931,2018,1
JPN,0.330928926,2018,2
JPN,-0.51831078,2018,3
JPN,-0.114550619,2018,4
JPN,0.1784665,2019,1
JPN,0.361403069,2019,2
JPN,0.200625751,2019,3
JPN,-2.708604395,2019,4
JPN,0.365384208,2020,1
JPN,-7.89525372,2020,2
JPN,5.592899269,2020,3
JPN,1.939486041,2020,4
JPN,-0.275763911,2021,1
JPN,0.445843183,2021,2
JPN,-0.397352023,2021,3
JPN,1.237751121,2021,4
JPN,-0.683866193,2022,1
JPN,1.377870749,2022,2
JPN,-0.366123007,2022,3
JPN,0.103504238,2022,4
JPN,0.674923096,2023,1
OECD,0.968796472,1985,1
OECD,1.075648992,1985,2
OECD,1.146421162,1985,3
OECD,0.821710495,1985,4
OECD,0.425680896,1986,1
OECD,0.627748372,1986,2
OECD,0.686263384,1986,3
OECD,0.586648931,1986,4
OECD,0.317298756,1987,1
OECD,1.65471313,1987,2
OECD,1.100545282,1987,3
OECD,1.821922685,1987,4
OECD,0.821609812,1988,1
OECD,0.694617646,1988,2
OECD,1.049302029,1988,3
OECD,1.155852075,1988,4
OECD,1.225124723,1989,1
OECD,0.401378989,1989,2
OECD,0.979767838,1989,3
OECD,0.966965097,1989,4
OECD,0.959197957,1990,1
OECD,0.91038253,1990,2
OECD,0.365412446,1990,3
OECD,0.221121818,1990,4
OECD,0.070244585,1991,1
OECD,0.630620572,1991,2
OECD,0.327790012,1991,3
OECD,0.602421514,1991,4
OECD,0.873963244,1992,1
OECD,0.27829937,1992,2
OECD,0.481410704,1992,3
OECD,0.281366167,1992,4
OECD,0.204441261,1993,1
OECD,0.42208257,1993,2
OECD,0.382268954,1993,3
OECD,0.874993327,1993,4
OECD,0.926566531,1994,1
OECD,0.555222216,1994,2
OECD,0.922080146,1994,3
OECD,0.972292996,1994,4
OECD,0.341592286,1995,1
OECD,0.365161698,1995,2
OECD,0.865186447,1995,3
OECD,0.542865629,1995,4
OECD,0.721181922,1996,1
OECD,1.125549781,1996,2
OECD,0.728024976,1996,3
OECD,0.9564638,1996,4
OECD,0.608207679,1997,1
OECD,1.285654122,1997,2
OECD,0.921739837,1997,3
OECD,0.947485984,1997,4
OECD,0.409375173,1998,1
OECD,0.456362701,1998,2
OECD,0.698699717,1998,3
OECD,0.84572513,1998,4
OECD,0.650605599,1999,1
OECD,0.731455541,1999,2
OECD,1.180123097,1999,3
OECD,1.324482086,1999,4
OECD,1.015148921,2000,1
OECD,1.257915551,2000,2
OECD,0.491215125,2000,3
OECD,0.571609765,2000,4
OECD,0.257977987,2001,1
OECD,0.145037975,2001,2
OECD,-0.071178546,2001,3
OECD,0.153802963,2001,4
OECD,0.559891708,2002,1
OECD,0.792090959,2002,2
OECD,0.513642539,2002,3
OECD,0.33450618,2002,4
OECD,0.203522519,2003,1
OECD,0.515490962,2003,2
OECD,1.064352843,2003,3
OECD,1.06175546,2003,4
OECD,0.763730994,2004,1
OECD,0.694224741,2004,2
OECD,0.609756759,2004,3
OECD,0.689159368,2004,4
OECD,0.750433054,2005,1
OECD,0.680860546,2005,2
OECD,0.900082218,2005,3
OECD,0.753703897,2005,4
OECD,1.020206594,2006,1
OECD,0.674497992,2006,2
OECD,0.373789809,2006,3
OECD,0.961512588,2006,4
OECD,0.685002058,2007,1
OECD,0.67095327,2007,2
OECD,0.524794366,2007,3
OECD,0.710689766,2007,4
OECD,0.186665625,2008,1
OECD,0.014258673,2008,2
OECD,-0.491784089,2008,3
OECD,-2.01794983,2008,4
OECD,-2.327959982,2009,1
OECD,0.199385368,2009,2
OECD,0.592593507,2009,3
OECD,0.885873805,2009,4
OECD,0.621999273,2010,1
OECD,1.107594282,2010,2
OECD,0.840226384,2010,3
OECD,0.557167187,2010,4
OECD,0.293318282,2011,1
OECD,0.368882787,2011,2
OECD,0.590429728,2011,3
OECD,0.419603933,2011,4
OECD,0.495407371,2012,1
OECD,0.147706756,2012,2
OECD,0.174535684,2012,3
OECD,0.047759259,2012,4
OECD,0.572014417,2013,1
OECD,0.526591948,2013,2
OECD,0.707989417,2013,3
OECD,0.506445127,2013,4
OECD,0.366841177,2014,1
OECD,0.484357536,2014,2
OECD,0.780136688,2014,3
OECD,0.545850137,2014,4
OECD,0.807505557,2015,1
OECD,0.550326788,2015,2
OECD,0.510031277,2015,3
OECD,0.312336432,2015,4
OECD,0.546885019,2016,1
OECD,0.362425592,2016,2
OECD,0.402663481,2016,3
OECD,0.812028569,2016,4
OECD,0.632568195,2017,1
OECD,0.709132335,2017,2
OECD,0.795500781,2017,3
OECD,0.820401992,2017,4
OECD,0.533172743,2018,1
OECD,0.598117579,2018,2
OECD,0.280604186,2018,3
OECD,0.224997593,2018,4
OECD,0.543463699,2019,1
OECD,0.571100348,2019,2
OECD,0.506930998,2019,3
OECD,0.033780557,2019,4
OECD,-1.605210828,2020,1
OECD,-10.302183136,2020,2
OECD,9.387114742,2020,3
OECD,1.074838302,2020,4
OECD,0.858494006,2021,1
OECD,1.714274284,2021,2
OECD,1.1567577,2021,3
OECD,1.420835852,2021,4
OECD,0.230903091,2022,1
OECD,0.460536766,2022,2
OECD,0.444932215,2022,3
OECD,0.222187432,2022,4
OECD,0.4,2023,1
NOR,1.646453364,1985,1
NOR,-1.38466224,1985,2
NOR,2.930508818,1985,3
NOR,0.972388581,1985,4
NOR,1.755599614,1986,1
NOR,-1.368333259,1986,2
NOR,2.633698263,1986,3
NOR,0.552502764,1986,4
NOR,-0.375951067,1987,1
NOR,2.215607628,1987,2
NOR,-2.628731907,1987,3
NOR,1.828657141,1987,4
NOR,-0.090018208,1988,1
NOR,-1.541244326,1988,2
NOR,0.849468851,1988,3
NOR,0.143899069,1988,4
NOR,-0.632886774,1989,1
NOR,1.185643331,1989,2
NOR,0.978089698,1989,3
NOR,0.703361985,1989,4
NOR,-0.392080511,1990,1
NOR,1.085835608,1990,2
NOR,-0.988602621,1990,3
NOR,2.691254377,1990,4
NOR,0.834810665,1991,1
NOR,0.525701948,1991,2
NOR,-0.245626066,1991,3
NOR,0.737179349,1991,4
NOR,2.109943689,1992,1
NOR,0.523942028,1992,2
NOR,1.317140175,1992,3
NOR,-0.719549162,1992,4
NOR,-0.641625201,1993,1
NOR,1.744851318,1993,2
NOR,2.002360314,1993,3
NOR,3.574977576,1993,4
NOR,-1.092729215,1994,1
NOR,2.339464343,1994,2
NOR,-1.364477069,1994,3
NOR,3.969366254,1994,4
NOR,-0.724793914,1995,1
NOR,0.877009104,1995,2
NOR,2.368342722,1995,3
NOR,1.239708717,1995,4
NOR,1.456644768,1996,1
NOR,-0.137804563,1996,2
NOR,3.350027011,1996,3
NOR,-1.612266057,1996,4
NOR,2.694030701,1997,1
NOR,2.424620113,1997,2
NOR,-0.108184517,1997,3
NOR,1.419936855,1997,4
NOR,0.968966419,1998,1
NOR,1.139085798,1998,2
NOR,-1.802816448,1998,3
NOR,0.51406922,1998,4
NOR,0.856045865,1999,1
NOR,0.045643771,1999,2
NOR,2.065328178,1999,3
NOR,1.728707385,1999,4
NOR,1.512039914,2000,1
NOR,-1.451450991,2000,2
NOR,0.975499587,2000,3
NOR,0.039488318,2000,4
NOR,1.183873539,2001,1
NOR,-0.178444349,2001,2
NOR,1.236688161,2001,3
NOR,0.873096416,2001,4
NOR,-0.898576419,2002,1
NOR,2.083760725,2002,2
NOR,-1.48828962,2002,3
NOR,1.132480748,2002,4
NOR,-0.028625331,2003,1
NOR,-0.476978198,2003,2
NOR,1.407083868,2003,3
NOR,0.032046618,2003,4
NOR,3.539428959,2004,1
NOR,0.206085483,2004,2
NOR,-1.156209367,2004,3
NOR,0.983877647,2004,4
NOR,1.566586303,2005,1
NOR,0.525457662,2005,2
NOR,0.831250921,2005,3
NOR,0.225499966,2005,4
NOR,0.70674634,2006,1
NOR,0.125089789,2006,2
NOR,1.027564479,2006,3
NOR,1.832666418,2006,4
NOR,0.027707845,2007,1
NOR,-0.00159044,2007,2
NOR,1.285493893,2007,3
NOR,1.09003592,2007,4
NOR,-1.017831138,2008,1
NOR,0.049825936,2008,2
NOR,-0.182604115,2008,3
NOR,0.313103192,2008,4
NOR,-1.475255112,2009,1
NOR,-0.884680206,2009,2
NOR,0.064700779,2009,3
NOR,0.05370433,2009,4
NOR,2.319529471,2010,1
NOR,-1.065485954,2010,2
NOR,-2.487364011,2010,3
NOR,2.814036094,2010,4
NOR,0.049335744,2011,1
NOR,-0.414478884,2011,2
NOR,1.615695326,2011,3
NOR,0.051718066,2011,4
NOR,2.330006299,2012,1
NOR,0.236072065,2012,2
NOR,-1.451209552,2012,3
NOR,0.818199806,2012,4
NOR,0.084622423,2013,1
NOR,0.723775859,2013,2
NOR,0.982541308,2013,3
NOR,-0.177520275,2013,4
NOR,1.021992465,2014,1
NOR,0.736673399,2014,2
NOR,0.419004568,2014,3
NOR,1.218756405,2014,4
NOR,-0.218483034,2015,1
NOR,0.528326464,2015,2
NOR,1.167740813,2015,3
NOR,-0.875165027,2015,4
NOR,0.495624714,2016,1
NOR,-0.031783269,2016,2
NOR,-0.307016018,2016,3
NOR,1.339433996,2016,4
NOR,1.133149186,2017,1
NOR,0.96345788,2017,2
NOR,0.685255721,2017,3
NOR,-0.569701184,2017,4
NOR,0.490017833,2018,1
NOR,0.300808205,2018,2
NOR,0.6300102,2018,3
NOR,0.033674237,2018,4
NOR,-0.443113704,2019,1
NOR,0.859924439,2019,2
NOR,0.568205142,2019,3
NOR,0.828953858,2019,4
NOR,-1.203801787,2020,1
NOR,-5.452780171,2020,2
NOR,4.206800657,2020,3
NOR,1.272298143,2020,4
NOR,-0.223474011,2021,1
NOR,1.214996118,2021,2
NOR,3.144202964,2021,3
NOR,0.482633622,2021,4
NOR,-0.376012782,2022,1
NOR,0.951566179,2022,2
NOR,1.205717568,2022,3
NOR,-0.021736896,2022,4
NOR,0.240764363,2023,1
HUN,-0.18706781,1995,2
HUN,-0.012413966,1995,3
HUN,-0.418788777,1995,4
HUN,0.774484665,1996,1
HUN,-0.7505321,1996,2
HUN,-0.148824542,1996,3
HUN,1.255589465,1996,4
HUN,0.962128284,1997,1
HUN,1.088371476,1997,2
HUN,0.875415259,1997,3
HUN,0.84146534,1997,4
HUN,0.829282775,1998,1
HUN,1.541611686,1998,2
HUN,0.926370349,1998,3
HUN,0.049344482,1998,4
HUN,-0.018766365,1999,1
HUN,1.11614035,1999,2
HUN,1.874601682,1999,3
HUN,1.174144219,1999,4
HUN,0.899073431,2000,1
HUN,0.941513091,2000,2
HUN,0.897350158,2000,3
HUN,1.872540455,2000,4
HUN,0.692356422,2001,1
HUN,0.820688675,2001,2
HUN,0.888847747,2001,3
HUN,0.751156675,2001,4
HUN,2.263604446,2002,1
HUN,0.559372259,2002,2
HUN,0.926331913,2002,3
HUN,1.208634245,2002,4
HUN,0.756517278,2003,1
HUN,1.064502169,2003,2
HUN,1.205100952,2003,3
HUN,1.017085424,2003,4
HUN,1.665365928,2004,1
HUN,1.074695715,2004,2
HUN,1.197269667,2004,3
HUN,0.415963579,2004,4
HUN,0.906858173,2005,1
HUN,2.022016136,2005,2
HUN,0.725134514,2005,3
HUN,1.107122792,2005,4
HUN,0.792029454,2006,1
HUN,1.405398296,2006,2
HUN,0.550482025,2006,3
HUN,0.926656389,2006,4
HUN,-1.236078676,2007,1
HUN,-0.102219575,2007,2
HUN,0.495531308,2007,3
HUN,0.312554437,2007,4
HUN,1.07743591,2008,1
HUN,0.492858412,2008,2
HUN,-0.239131776,2008,3
HUN,-3.525272723,2008,4
HUN,-4.060665711,2009,1
HUN,0.035532012,2009,2
HUN,-0.044850431,2009,3
HUN,-0.074579371,2009,4
HUN,0.144566931,2010,1
HUN,0.796062543,2010,2
HUN,0.735565578,2010,3
HUN,-0.081767066,2010,4
HUN,1.168770347,2011,1
HUN,-0.166315293,2011,2
HUN,0.094123436,2011,3
HUN,1.095456368,2011,4
HUN,-1.221413199,2012,1
HUN,-0.93916258,2012,2
HUN,0.192501509,2012,3
HUN,-0.252667663,2012,4
HUN,0.468175003,2013,1
HUN,0.938217006,2013,2
HUN,1.507326634,2013,3
HUN,0.794716114,2013,4
HUN,0.925940003,2014,1
HUN,1.294375021,2014,2
HUN,0.929397309,2014,3
HUN,0.537936075,2014,4
HUN,1.70255898,2015,1
HUN,0.111745227,2015,2
HUN,0.750792646,2015,3
HUN,1.051035382,2015,4
HUN,-0.421273825,2016,1
HUN,1.244235726,2016,2
HUN,0.507352016,2016,3
HUN,0.86518369,2016,4
HUN,1.412362103,2017,1
HUN,1.166145952,2017,2
HUN,0.943676277,2017,3
HUN,1.420607914,2017,4
HUN,1.779447996,2018,1
HUN,0.903708375,2018,2
HUN,1.494804487,2018,3
HUN,1.043904181,2018,4
HUN,1.95721666,2019,1
HUN,0.293932954,2019,2
HUN,1.427125351,2019,3
HUN,0.55856632,2019,4
HUN,-0.336136582,2020,1
HUN,-14.600451567,2020,2
HUN,11.871788373,2020,3
HUN,1.606994036,2020,4
HUN,1.159672632,2021,1
HUN,2.313514679,2021,2
HUN,1.474413391,2021,3
HUN,2.445747445,2021,4
HUN,1.540551538,2022,1
HUN,0.577852243,2022,2
HUN,-0.844263014,2022,3
HUN,-0.560679341,2022,4
HUN,-0.294836599,2023,1
CAN,1.519402,1985,1
CAN,0.318739,1985,2
CAN,1.268699,1985,3
CAN,1.534781,1985,4
CAN,-0.030062,1986,1
CAN,0.568484,1986,2
CAN,0.126215,1986,3
CAN,-0.722102,1986,4
CAN,2.307193,1987,1
CAN,1.291593,1987,2
CAN,1.522052,1987,3
CAN,1.291892,1987,4
CAN,1.457933,1988,1
CAN,0.885658,1988,2
CAN,0.009099,1988,3
CAN,0.697441,1988,4
CAN,1.14072,1989,1
CAN,0.382183,1989,2
CAN,0.357793,1989,3
CAN,-0.213453,1989,4
CAN,0.94276,1990,1
CAN,-0.414113,1990,2
CAN,-0.707548,1990,3
CAN,-0.891197,1990,4
CAN,-1.427069,1991,1
CAN,0.466261,1991,2
CAN,0.133908,1991,3
CAN,0.184531,1991,4
CAN,0.072894,1992,1
CAN,0.122115,1992,2
CAN,0.536985,1992,3
CAN,0.568911,1992,4
CAN,0.639946,1993,1
CAN,0.910433,1993,2
CAN,0.953047,1993,3
CAN,0.431684,1993,4
CAN,1.473569,1994,1
CAN,1.461329,1994,2
CAN,1.278408,1994,3
CAN,0.729647,1994,4
CAN,0.929487,1995,1
CAN,0.040378,1995,2
CAN,0.131785,1995,3
CAN,0.409813,1995,4
CAN,0.068806,1996,1
CAN,0.696293,1996,2
CAN,0.863973,1996,3
CAN,0.805366,1996,4
CAN,1.319174,1997,1
CAN,1.129632,1997,2
CAN,1.183434,1997,3
CAN,0.968322,1997,4
CAN,1.412415,1998,1
CAN,0.053398,1998,2
CAN,0.91021,1998,3
CAN,1.36067,1998,4
CAN,1.813816,1999,1
CAN,0.836545,1999,2
CAN,1.564676,1999,3
CAN,1.406696,1999,4
CAN,1.599736,2000,1
CAN,1.188585,2000,2
CAN,1.016982,2000,3
CAN,0.171207,2000,4
CAN,0.529651,2001,1
CAN,0.26949,2001,2
CAN,-0.066614,2001,3
CAN,0.608829,2001,4
CAN,1.484226,2002,1
CAN,0.589373,2002,2
CAN,0.865449,2002,3
CAN,0.548621,2002,4
CAN,0.553325,2003,1
CAN,-0.147464,2003,2
CAN,0.373654,2003,3
CAN,0.689959,2003,4
CAN,0.720268,2004,1
CAN,1.187819,2004,2
CAN,1.180436,2004,3
CAN,0.718427,2004,4
CAN,0.346067,2005,1
CAN,0.725523,2005,2
CAN,1.211375,2005,3
CAN,0.988734,2005,4
CAN,0.810995,2006,1
CAN,0.051646,2006,2
CAN,0.279245,2006,3
CAN,0.398598,2006,4
CAN,0.639627,2007,1
CAN,0.968907,2007,2
CAN,0.419855,2007,3
CAN,0.113617,2007,4
CAN,0.076641,2008,1
CAN,0.361672,2008,2
CAN,0.820044,2008,3
CAN,-1.159518,2008,4
CAN,-2.259686,2009,1
CAN,-1.091259,2009,2
CAN,0.449939,2009,3
CAN,1.166157,2009,4
CAN,1.206341,2010,1
CAN,0.523261,2010,2
CAN,0.708695,2010,3
CAN,1.117505,2010,4
CAN,0.755347,2011,1
CAN,0.194807,2011,2
CAN,1.37964,2011,3
CAN,0.787513,2011,4
CAN,0.064087,2012,1
CAN,0.326164,2012,2
CAN,0.136217,2012,3
CAN,0.206781,2012,4
CAN,0.897005,2013,1
CAN,0.580357,2013,2
CAN,0.814973,2013,3
CAN,1.05056,2013,4
CAN,0.163448,2014,1
CAN,0.913329,2014,2
CAN,0.959051,2014,3
CAN,0.691976,2014,4
CAN,-0.549519,2015,1
CAN,-0.272172,2015,2
CAN,0.353702,2015,3
CAN,0.074877,2015,4
CAN,0.548501,2016,1
CAN,-0.491712,2016,2
CAN,1.031214,2016,3
CAN,0.561483,2016,4
CAN,1.08691958,2017,1
CAN,1.023044213,2017,2
CAN,0.421873021,2017,3
CAN,0.517990679,2017,4
CAN,0.875239281,2018,1
CAN,0.785105341,2018,2
CAN,0.690122507,2018,3
CAN,0.340869542,2018,4
CAN,0.07075927,2019,1
CAN,0.988110124,2019,2
CAN,0.374026535,2019,3
CAN,0.326868383,2019,4
CAN,-2.128337649,2020,1
CAN,-10.928273391,2020,2
CAN,9.017921364,2020,3
CAN,2.130500855,2020,4
CAN,1.308902555,2021,1
CAN,-0.588596311,2021,2
CAN,1.430867107,2021,3
CAN,1.671567869,2021,4
CAN,0.64235529,2022,1
CAN,0.896972509,2022,2
CAN,0.558360181,2022,3
CAN,-0.037224634,2022,4
CAN,0.778211363,2023,1
ARG,2.852959296,1993,2
ARG,2.010235835,1993,3
ARG,0.8054548,1993,4
ARG,1.421339214,1994,1
ARG,2.06825957,1994,2
ARG,0.252390576,1994,3
ARG,1.240934576,1994,4
ARG,-1.543121762,1995,1
ARG,-3.790303996,1995,2
ARG,-0.386299513,1995,3
ARG,0.766784665,1995,4
ARG,2.749659958,1996,1
ARG,2.228766023,1996,2
ARG,2.296677959,1996,3
ARG,1.822265983,1996,4
ARG,2.100205284,1997,1
ARG,1.487513881,1997,2
ARG,2.517217344,1997,3
ARG,1.351457572,1997,4
ARG,0.517421564,1998,1
ARG,1.959505358,1998,2
ARG,-0.304614298,1998,3
ARG,-2.549266052,1998,4
ARG,-1.245853391,1999,1
ARG,-1.129907359,1999,2
ARG,-0.288150498,1999,3
ARG,1.672821014,1999,4
ARG,-0.340002407,2000,1
ARG,-1.60889246,2000,2
ARG,-0.255185082,2000,3
ARG,0.306858135,2000,4
ARG,0.163646159,2001,1
ARG,-0.829817774,2001,2
ARG,-4.645878876,2001,3
ARG,-5.694872931,2001,4
ARG,-4.931018536,2002,1
ARG,0.423986148,2002,2
ARG,0.074497309,2002,3
ARG,1.019056942,2002,4
ARG,3.695017177,2003,1
ARG,3.164325049,2003,2
ARG,2.443638131,2003,3
ARG,1.87649889,2003,4
ARG,3.204846322,2004,1
ARG,-1.037170917,2004,2
ARG,5.03509899,2004,3
ARG,1.335047146,2004,4
ARG,2.898807651,2005,1
ARG,2.209488793,2005,2
ARG,0.71251935,2005,3
ARG,1.853273352,2005,4
ARG,2.61883003,2006,1
ARG,1.301663475,2006,2
ARG,2.773105367,2006,3
ARG,2.119674807,2006,4
ARG,2.348051421,2007,1
ARG,2.190826325,2007,2
ARG,1.332833813,2007,3
ARG,3.057497857,2007,4
ARG,0.954513493,2008,1
ARG,0.510417684,2008,2
ARG,0.779956035,2008,3
ARG,-4.666101306,2008,4
ARG,-3.671797558,2009,1
ARG,-2.25692908,2009,2
ARG,3.962563344,2009,3
ARG,1.903310225,2009,4
ARG,3.007207054,2010,1
ARG,4.428224268,2010,2
ARG,0.613280903,2010,3
ARG,1.349621421,2010,4
ARG,2.3294369,2011,1
ARG,0.988632457,2011,2
ARG,0.836108042,2011,3
ARG,0.016279986,2011,4
ARG,-1.093711503,2012,1
ARG,-3.366107725,2012,2
ARG,3.098303062,2012,3
ARG,1.709389471,2012,4
ARG,-0.036083582,2013,1
ARG,0.604814513,2013,2
ARG,0.544659489,2013,3
ARG,-0.946081315,2013,4
ARG,-1.498663647,2014,1
ARG,-0.609659282,2014,2
ARG,-0.846703153,2014,3
ARG,0.558583073,2014,4
ARG,1.468616895,2015,1
ARG,2.268910886,2015,2
ARG,-0.006643213,2015,3
ARG,-1.135195816,2015,4
ARG,-0.889377319,2016,1
ARG,-1.668251726,2016,2
ARG,0.41288958,2016,3
ARG,0.593034577,2016,4
ARG,0.892603294,2017,1
ARG,1.03936227,2017,2
ARG,1.270754685,2017,3
ARG,1.002308604,2017,4
ARG,-0.347536713,2018,1
ARG,-4.546854026,2018,2
ARG,-0.260594907,2018,3
ARG,-1.358358726,2018,4
ARG,0.035578539,2019,1
ARG,0.804702563,2019,2
ARG,0.079068648,2019,3
