target,horizon,method,error_method,source,score
pcpi_pch,0.5,rolling window,directional,IMF,0.294614487196044
pcpi_pch,1,rolling window,directional,IMF,0.571783842743923
pcpi_pch,1.5,rolling window,directional,IMF,0.614192347815964
ngdp_rpch,0,rolling window,directional,ar,0.365214923724564
ngdp_rpch,0.5,rolling window,directional,ar,0.542168403251003
ngdp_rpch,1,rolling window,directional,ar,0.998222796783031
ngdp_rpch,1.5,rolling window,directional,ar,1.1720189896189
pcpi_pch,0,rolling window,directional,ar,0.13044873873578
pcpi_pch,0.5,rolling window,directional,ar,0.314414753716111
pcpi_pch,1,rolling window,directional,ar,0.608430289725246
pcpi_pch,1.5,rolling window,directional,ar,0.666432678601007
ngdp_rpch,0,rolling window,directional,bvar,0.36933488897878
ngdp_rpch,0.5,rolling window,directional,bvar,0.56681828813676
ngdp_rpch,1,rolling window,directional,bvar,0.980690656927866
ngdp_rpch,1.5,rolling window,directional,bvar,1.19110969946931
pcpi_pch,0,rolling window,directional,bvar,0.127554745205375
pcpi_pch,0.5,rolling window,directional,bvar,0.354158296251619
pcpi_pch,1,rolling window,directional,bvar,0.610276619223182
pcpi_pch,1.5,rolling window,directional,bvar,0.765413299861034
