country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
DEU,ngdp_rpch,2021,3.61175558744668,0,3.47900921,0.13274637744668,0.9,3.81946772145247,0.20771213400579,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2022,2.16107145566225,0,1.8836391805,0.27743227516225,0.1,1.95335932165646,-0.20771213400579,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2022,2.16107145566225,0,1.8836391805,0.27743227516225,0.25,2.05822685982856,-0.10284459583369,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2022,2.16107145566225,0,1.8836391805,0.27743227516225,0.75,2.26391605149594,0.10284459583369,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2022,2.16107145566225,0,1.8836391805,0.27743227516225,0.9,2.36878358966804,0.20771213400579,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2023,0.0945192400922221,0,-0.107648631,0.202167871092222,0.1,-0.141317008057733,-0.235836248149955,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2023,0.0945192400922221,0,-0.107648631,0.202167871092222,0.25,-0.00832535574146801,-0.10284459583369,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2023,0.0945192400922221,0,-0.107648631,0.202167871092222,0.75,0.197363835925912,0.10284459583369,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2023,0.0945192400922221,0,-0.107648631,0.202167871092222,0.9,0.330355488242177,0.235836248149955,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2013,1.63446052490458,0,1.49370078053419,0.14075974437039,0.1,1.50641091784389,-0.12804960706069,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2013,1.63446052490458,0,1.49370078053419,0.14075974437039,0.25,1.53427157873197,-0.100188946172614,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2013,1.63446052490458,0,1.49370078053419,0.14075974437039,0.75,1.73464947107719,0.100188946172614,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2013,1.63446052490458,0,1.49370078053419,0.14075974437039,0.9,1.76251013196527,0.12804960706069,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2014,1.1010513600644,0,0.903423467276365,0.197627892788035,0.1,0.96756913341428,-0.13348222665012,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2014,1.1010513600644,0,0.903423467276365,0.197627892788035,0.25,1.00086241389179,-0.100188946172614,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2014,1.1010513600644,0,0.903423467276365,0.197627892788035,0.75,1.20124030623701,0.100188946172614,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2014,1.1010513600644,0,0.903423467276365,0.197627892788035,0.9,1.23453358671452,0.13348222665012,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2015,0.767715572697312,0,0.511934841656661,0.255780731040651,0.1,0.626955828326922,-0.14075974437039,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2015,0.767715572697312,0,0.511934841656661,0.255780731040651,0.25,0.667526626524698,-0.100188946172614,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2015,0.767715572697312,0,0.511934841656661,0.255780731040651,0.75,0.867904518869926,0.100188946172614,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2015,0.767715572697312,0,0.511934841656661,0.255780731040651,0.9,0.908475317067702,0.14075974437039,bvar_mix,absolute,rolling window
