country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
DEU,ngdp_rpch,2013,0.615060492635625,0,0.53285608431759,0.082204408318035,0.1,-0.184990462108355,-0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2013,0.615060492635625,0,0.53285608431759,0.082204408318035,0.25,0.091401267863037,-0.523659224772588,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2013,0.615060492635625,0,0.53285608431759,0.082204408318035,0.75,1.13871971740821,0.523659224772588,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2013,0.615060492635625,0,0.53285608431759,0.082204408318035,0.9,1.41511144737961,0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2014,2.1046206326402,0,1.58040212206323,0.52421851057697,0.1,1.30456967789622,-0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2014,2.1046206326402,0,1.58040212206323,0.52421851057697,0.25,1.58096140786761,-0.523659224772588,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2014,2.1046206326402,0,1.58040212206323,0.52421851057697,0.75,2.62827985741279,0.523659224772588,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2014,2.1046206326402,0,1.58040212206323,0.52421851057697,0.9,2.90467158738418,0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2015,1.2291239812482,0,1.48278351944102,-0.25365953819282,0.1,0.42907302650422,-0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2015,1.2291239812482,0,1.48278351944102,-0.25365953819282,0.25,0.70490547067123,-0.52421851057697,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2015,1.2291239812482,0,1.48278351944102,-0.25365953819282,0.75,1.75334249182517,0.52421851057697,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2015,1.2291239812482,0,1.48278351944102,-0.25365953819282,0.9,2.02917493599218,0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2016,2.1438663172621,0,1.85513411319862,0.28873220406348,0.1,1.34381536251812,-0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2016,2.1438663172621,0,1.85513411319862,0.28873220406348,0.25,1.81417047332037,-0.32969584394173,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2016,2.1438663172621,0,1.85513411319862,0.28873220406348,0.75,2.47356216120383,0.32969584394173,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2016,2.1438663172621,0,1.85513411319862,0.28873220406348,0.9,2.94391727200608,0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2017,2.84450216621905,0,2.45594890842831,0.38855325779074,0.1,2.04445121147507,-0.80005095474398,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2017,2.84450216621905,0,2.45594890842831,0.38855325779074,0.25,2.51480632227732,-0.32969584394173,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2017,2.84450216621905,0,2.45594890842831,0.38855325779074,0.75,3.17419801016078,0.32969584394173,bvar_mix,absolute,rolling window
DEU,ngdp_rpch,2017,2.84450216621905,0,2.45594890842831,0.38855325779074,0.9,3.64455312096303,0.80005095474398,bvar_mix,absolute,rolling window
