country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
DEU,ngdp_rpch,2001,0.779008147601878,0,0.573749682660574,0.205258464941304,0.1,0.218939758440568,-0.56006838916131,IMF,absolute,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,0.573749682660574,0.205258464941304,0.25,0.398598753160578,-0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,0.573749682660574,0.205258464941304,0.75,1.15941754204318,0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,0.573749682660574,0.205258464941304,0.9,1.33907653676319,0.56006838916131,IMF,absolute,rolling window
DEU,ngdp_rpch,2001,2.018804206124,0,0.573749682660574,1.44505452346343,0.1,1.49684682703891,-0.52195737908509,ar,absolute,rolling window
DEU,ngdp_rpch,2001,2.018804206124,0,0.573749682660574,1.44505452346343,0.25,1.67226121711705,-0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2001,2.018804206124,0,0.573749682660574,1.44505452346343,0.75,2.36534719513095,0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2001,2.018804206124,0,0.573749682660574,1.44505452346343,0.9,2.54076158520909,0.52195737908509,ar,absolute,rolling window
DEU,ngdp_rpch,2001,1.99129237312107,0,0.573749682660574,1.4175426904605,0.1,1.4400042780711,-0.55128809504997,bvar,absolute,rolling window
DEU,ngdp_rpch,2001,1.99129237312107,0,0.573749682660574,1.4175426904605,0.25,1.65757891772457,-0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2001,1.99129237312107,0,0.573749682660574,1.4175426904605,0.75,2.32500582851757,0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2001,1.99129237312107,0,0.573749682660574,1.4175426904605,0.9,2.54258046817104,0.55128809504997,bvar,absolute,rolling window
DEU,ngdp_rpch,2002,0.474123888953448,0,0.176215889638498,0.29790799931495,0.1,-0.0824591641374018,-0.55658305309085,IMF,absolute,rolling window
DEU,ngdp_rpch,2002,0.474123888953448,0,0.176215889638498,0.29790799931495,0.25,0.268865424012144,-0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2002,0.474123888953448,0,0.176215889638498,0.29790799931495,0.75,0.679382353894752,0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2002,0.474123888953448,0,0.176215889638498,0.29790799931495,0.9,1.0307069420443,0.55658305309085,IMF,absolute,rolling window
DEU,ngdp_rpch,2002,0.0502261183898198,0,0.176215889638498,-0.125989771248678,0.1,-0.47173126069527,-0.52195737908509,ar,absolute,rolling window
DEU,ngdp_rpch,2002,0.0502261183898198,0,0.176215889638498,-0.125989771248678,0.25,-0.29631687061713,-0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2002,0.0502261183898198,0,0.176215889638498,-0.125989771248678,0.75,0.39676910739677,0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2002,0.0502261183898198,0,0.176215889638498,-0.125989771248678,0.9,0.57218349747491,0.52195737908509,ar,absolute,rolling window
DEU,ngdp_rpch,2002,0.0105951952336756,0,0.176215889638498,-0.165620694404822,0.1,-0.540692899816294,-0.55128809504997,bvar,absolute,rolling window
DEU,ngdp_rpch,2002,0.0105951952336756,0,0.176215889638498,-0.165620694404822,0.25,-0.323118260162824,-0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2002,0.0105951952336756,0,0.176215889638498,-0.165620694404822,0.75,0.344308650630176,0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2002,0.0105951952336756,0,0.176215889638498,-0.165620694404822,0.9,0.561883290283645,0.55128809504997,bvar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.034905514267991,0,-0.120748641577773,0.085843127309782,0.1,-0.517728883743631,-0.48282336947564,IMF,absolute,rolling window
DEU,ngdp_rpch,2003,-0.034905514267991,0,-0.120748641577773,0.085843127309782,0.25,-0.240163979209295,-0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2003,-0.034905514267991,0,-0.120748641577773,0.085843127309782,0.75,0.170352950673313,0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2003,-0.034905514267991,0,-0.120748641577773,0.085843127309782,0.9,0.447917855207649,0.48282336947564,IMF,absolute,rolling window
DEU,ngdp_rpch,2003,-0.601589377598995,0,-0.120748641577773,-0.480840736021222,0.1,-1.10636299898994,-0.50477362139094,ar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.601589377598995,0,-0.120748641577773,-0.480840736021222,0.25,-0.947552750659335,-0.34596337306034,ar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.601589377598995,0,-0.120748641577773,-0.480840736021222,0.75,-0.255626004538655,0.34596337306034,ar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.601589377598995,0,-0.120748641577773,-0.480840736021222,0.9,-0.0968157562080549,0.50477362139094,ar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.644407866350355,0,-0.120748641577773,-0.523659224772582,0.1,-1.18001152268697,-0.535603656336614,bvar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.644407866350355,0,-0.120748641577773,-0.523659224772582,0.25,-0.96098475865271,-0.316576892302355,bvar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.644407866350355,0,-0.120748641577773,-0.523659224772582,0.75,-0.327830974048,0.316576892302355,bvar,absolute,rolling window
DEU,ngdp_rpch,2003,-0.644407866350355,0,-0.120748641577773,-0.523659224772582,0.9,-0.108804210013741,0.535603656336614,bvar,absolute,rolling window
DEU,ngdp_rpch,2004,2.0497905903637,0,1.6228195091647,0.426971081199,0.1,1.56696722088806,-0.48282336947564,IMF,absolute,rolling window
DEU,ngdp_rpch,2004,2.0497905903637,0,1.6228195091647,0.426971081199,0.25,1.8445321254224,-0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2004,2.0497905903637,0,1.6228195091647,0.426971081199,0.75,2.255049055305,0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2004,2.0497905903637,0,1.6228195091647,0.426971081199,0.9,2.53261395983934,0.48282336947564,IMF,absolute,rolling window
DEU,ngdp_rpch,2004,0.889038445823003,0,1.6228195091647,-0.733781063341697,0.1,0.384264824432063,-0.50477362139094,ar,absolute,rolling window
DEU,ngdp_rpch,2004,0.889038445823003,0,1.6228195091647,-0.733781063341697,0.25,0.542495456816053,-0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2004,0.889038445823003,0,1.6228195091647,-0.733781063341697,0.75,1.23558143482995,0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2004,0.889038445823003,0,1.6228195091647,-0.733781063341697,0.9,1.39381206721394,0.50477362139094,ar,absolute,rolling window
DEU,ngdp_rpch,2004,0.848750986090018,0,1.6228195091647,-0.774068523074682,0.1,0.313147329753404,-0.535603656336614,bvar,absolute,rolling window
DEU,ngdp_rpch,2004,0.848750986090018,0,1.6228195091647,-0.774068523074682,0.25,0.515037530693518,-0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2004,0.848750986090018,0,1.6228195091647,-0.774068523074682,0.75,1.18246444148652,0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2004,0.848750986090018,0,1.6228195091647,-0.774068523074682,0.9,1.38435464242663,0.535603656336614,bvar,absolute,rolling window
DEU,ngdp_rpch,2005,0.775914518021748,0,0.868252117389146,-0.0923375993673979,0.1,0.348943436822748,-0.426971081199,IMF,absolute,rolling window
DEU,ngdp_rpch,2005,0.775914518021748,0,0.868252117389146,-0.0923375993673979,0.25,0.570656053080444,-0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2005,0.775914518021748,0,0.868252117389146,-0.0923375993673979,0.75,0.981172982963052,0.205258464941304,IMF,absolute,rolling window
DEU,ngdp_rpch,2005,0.775914518021748,0,0.868252117389146,-0.0923375993673979,0.9,1.20288559922075,0.426971081199,IMF,absolute,rolling window
DEU,ngdp_rpch,2005,0.946496885322228,0,0.868252117389146,0.078244767933082,0.1,0.424539506237138,-0.52195737908509,ar,absolute,rolling window
DEU,ngdp_rpch,2005,0.946496885322228,0,0.868252117389146,0.078244767933082,0.25,0.583165790874578,-0.36333109444765,ar,absolute,rolling window
DEU,ngdp_rpch,2005,0.946496885322228,0,0.868252117389146,0.078244767933082,0.75,1.30982797976988,0.36333109444765,ar,absolute,rolling window
DEU,ngdp_rpch,2005,0.946496885322228,0,0.868252117389146,0.078244767933082,0.9,1.46845426440732,0.52195737908509,ar,absolute,rolling window
DEU,ngdp_rpch,2005,0.915489358433183,0,0.868252117389146,0.047237241044037,0.1,0.364201263383213,-0.55128809504997,bvar,absolute,rolling window
DEU,ngdp_rpch,2005,0.915489358433183,0,0.868252117389146,0.047237241044037,0.25,0.541808922275043,-0.37368043615814,bvar,absolute,rolling window
DEU,ngdp_rpch,2005,0.915489358433183,0,0.868252117389146,0.047237241044037,0.75,1.28916979459132,0.37368043615814,bvar,absolute,rolling window
DEU,ngdp_rpch,2005,0.915489358433183,0,0.868252117389146,0.047237241044037,0.9,1.46677745348315,0.55128809504997,bvar,absolute,rolling window
DEU,ngdp_rpch,2006,2.04748575243188,0,2.88232419273136,-0.83483844029948,0.1,1.66707635799058,-0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2006,2.04748575243188,0,2.88232419273136,-0.83483844029948,0.25,1.91419538607143,-0.13329036636045,IMF,absolute,rolling window
DEU,ngdp_rpch,2006,2.04748575243188,0,2.88232419273136,-0.83483844029948,0.75,2.18077611879233,0.13329036636045,IMF,absolute,rolling window
DEU,ngdp_rpch,2006,2.04748575243188,0,2.88232419273136,-0.83483844029948,0.9,2.42789514687318,0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2006,3.72501813363454,0,2.88232419273136,0.84269394090318,0.1,3.2202445122436,-0.50477362139094,ar,absolute,rolling window
DEU,ngdp_rpch,2006,3.72501813363454,0,2.88232419273136,0.84269394090318,0.25,3.37847514462759,-0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2006,3.72501813363454,0,2.88232419273136,0.84269394090318,0.75,4.07156112264149,0.34654298900695,ar,absolute,rolling window
DEU,ngdp_rpch,2006,3.72501813363454,0,2.88232419273136,0.84269394090318,0.9,4.22979175502548,0.50477362139094,ar,absolute,rolling window
DEU,ngdp_rpch,2006,3.68237514747533,0,2.88232419273136,0.80005095474397,0.1,3.14677149113872,-0.535603656336614,bvar,absolute,rolling window
DEU,ngdp_rpch,2006,3.68237514747533,0,2.88232419273136,0.80005095474397,0.25,3.34866169207883,-0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2006,3.68237514747533,0,2.88232419273136,0.80005095474397,0.75,4.01608860287183,0.3337134553965,bvar,absolute,rolling window
DEU,ngdp_rpch,2006,3.68237514747533,0,2.88232419273136,0.80005095474397,0.9,4.21797880381194,0.535603656336614,bvar,absolute,rolling window
DEU,ngdp_rpch,2007,2.43921892030108,0,2.51098101590874,-0.0717620956076597,0.1,2.05880952585978,-0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2007,2.43921892030108,0,2.51098101590874,-0.0717620956076597,0.25,2.30592855394063,-0.13329036636045,IMF,absolute,rolling window
DEU,ngdp_rpch,2007,2.43921892030108,0,2.51098101590874,-0.0717620956076597,0.75,2.57250928666153,0.13329036636045,IMF,absolute,rolling window
DEU,ngdp_rpch,2007,2.43921892030108,0,2.51098101590874,-0.0717620956076597,0.9,2.81962831474238,0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2007,3.07071493919889,0,2.51098101590874,0.55973392329015,0.1,2.33693387585719,-0.733781063341697,ar,absolute,rolling window
DEU,ngdp_rpch,2007,3.07071493919889,0,2.51098101590874,0.55973392329015,0.25,2.70738384475124,-0.36333109444765,ar,absolute,rolling window
DEU,ngdp_rpch,2007,3.07071493919889,0,2.51098101590874,0.55973392329015,0.75,3.43404603364654,0.36333109444765,ar,absolute,rolling window
DEU,ngdp_rpch,2007,3.07071493919889,0,2.51098101590874,0.55973392329015,0.9,3.80449600254059,0.733781063341697,ar,absolute,rolling window
DEU,ngdp_rpch,2007,3.03658547477785,0,2.51098101590874,0.52560445886911,0.1,2.26251695170317,-0.774068523074682,bvar,absolute,rolling window
DEU,ngdp_rpch,2007,3.03658547477785,0,2.51098101590874,0.52560445886911,0.25,2.66290503861971,-0.37368043615814,bvar,absolute,rolling window
DEU,ngdp_rpch,2007,3.03658547477785,0,2.51098101590874,0.52560445886911,0.75,3.41026591093599,0.37368043615814,bvar,absolute,rolling window
DEU,ngdp_rpch,2007,3.03658547477785,0,2.51098101590874,0.52560445886911,0.9,3.81065399785253,0.774068523074682,bvar,absolute,rolling window
DEU,ngdp_rpch,2008,1.84960260907374,0,1.24809163925261,0.60151096982113,0.1,1.46919321463244,-0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2008,1.84960260907374,0,1.24809163925261,0.60151096982113,0.25,1.71631224271329,-0.13329036636045,IMF,absolute,rolling window
DEU,ngdp_rpch,2008,1.84960260907374,0,1.24809163925261,0.60151096982113,0.75,1.98289297543419,0.13329036636045,IMF,absolute,rolling window
DEU,ngdp_rpch,2008,1.84960260907374,0,1.24809163925261,0.60151096982113,0.9,2.23001200351504,0.3804093944413,IMF,absolute,rolling window
DEU,ngdp_rpch,2008,1.24511505787714,0,1.24809163925261,-0.00297658137547008,0.1,0.511333994535443,-0.733781063341697,ar,absolute,rolling window
DEU,ngdp_rpch,2008,1.24511505787714,0,1.24809163925261,-0.00297658137547008,0.25,0.88178396342949,-0.36333109444765,ar,absolute,rolling window
DEU,ngdp_rpch,2008,1.24511505787714,0,1.24809163925261,-0.00297658137547008,0.75,1.60844615232479,0.36333109444765,ar,absolute,rolling window
DEU,ngdp_rpch,2008,1.24511505787714,0,1.24809163925261,-0.00297658137547008,0.9,1.97889612121884,0.733781063341697,ar,absolute,rolling window
DEU,ngdp_rpch,2008,1.21326404619784,0,1.24809163925261,-0.0348275930547701,0.1,0.439195523123158,-0.774068523074682,bvar,absolute,rolling window
DEU,ngdp_rpch,2008,1.21326404619784,0,1.24809163925261,-0.0348275930547701,0.25,0.8395836100397,-0.37368043615814,bvar,absolute,rolling window
DEU,ngdp_rpch,2008,1.21326404619784,0,1.24809163925261,-0.0348275930547701,0.75,1.58694448235598,0.37368043615814,bvar,absolute,rolling window
