country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
CAN,ngdp_rpch,2013,1.61216327479301,0,2.02201697652882,-0.40985370173581,0.1,1.30229237046105,-0.309870904331965,IMF,absolute,rolling window
CAN,ngdp_rpch,2013,1.61216327479301,0,2.02201697652882,-0.40985370173581,0.25,1.47035830407513,-0.14180497071788,IMF,absolute,rolling window
CAN,ngdp_rpch,2013,1.61216327479301,0,2.02201697652882,-0.40985370173581,0.75,1.75396824551089,0.14180497071788,IMF,absolute,rolling window
CAN,ngdp_rpch,2013,1.61216327479301,0,2.02201697652882,-0.40985370173581,0.9,1.92203417912497,0.309870904331965,IMF,absolute,rolling window
CAN,ngdp_rpch,2013,2.24486423763018,0,2.02201697652882,0.22284726110136,0.1,1.66455695157164,-0.58030728605854,ar,absolute,rolling window
CAN,ngdp_rpch,2013,2.24486423763018,0,2.02201697652882,0.22284726110136,0.25,2.00635964084687,-0.23850459678331,ar,absolute,rolling window
CAN,ngdp_rpch,2013,2.24486423763018,0,2.02201697652882,0.22284726110136,0.75,2.48336883441349,0.23850459678331,ar,absolute,rolling window
CAN,ngdp_rpch,2013,2.24486423763018,0,2.02201697652882,0.22284726110136,0.9,2.82517152368872,0.58030728605854,ar,absolute,rolling window
CAN,ngdp_rpch,2013,2.24187106852752,0,2.02201697652882,0.2198540919987,0.1,1.66031001004082,-0.5815610584867,bvar,absolute,rolling window
CAN,ngdp_rpch,2013,2.24187106852752,0,2.02201697652882,0.2198540919987,0.25,1.99429657478377,-0.24757449374375,bvar,absolute,rolling window
CAN,ngdp_rpch,2013,2.24187106852752,0,2.02201697652882,0.2198540919987,0.75,2.48944556227127,0.24757449374375,bvar,absolute,rolling window
CAN,ngdp_rpch,2013,2.24187106852752,0,2.02201697652882,0.2198540919987,0.9,2.82343212701422,0.5815610584867,bvar,absolute,rolling window
CAN,ngdp_rpch,2014,2.2716207497665,0,2.43927679182348,-0.16765604205698,0.1,1.94644360236378,-0.32517714740272,IMF,absolute,rolling window
CAN,ngdp_rpch,2014,2.2716207497665,0,2.43927679182348,-0.16765604205698,0.25,2.09500215261842,-0.17661859714808,IMF,absolute,rolling window
CAN,ngdp_rpch,2014,2.2716207497665,0,2.43927679182348,-0.16765604205698,0.75,2.44823934691458,0.17661859714808,IMF,absolute,rolling window
CAN,ngdp_rpch,2014,2.2716207497665,0,2.43927679182348,-0.16765604205698,0.9,2.59679789716922,0.32517714740272,IMF,absolute,rolling window
CAN,ngdp_rpch,2014,2.88751284836368,0,2.43927679182348,0.4482360565402,0.1,2.30720556230514,-0.58030728605854,ar,absolute,rolling window
CAN,ngdp_rpch,2014,2.88751284836368,0,2.43927679182348,0.4482360565402,0.25,2.64900825158037,-0.23850459678331,ar,absolute,rolling window
CAN,ngdp_rpch,2014,2.88751284836368,0,2.43927679182348,0.4482360565402,0.75,3.12601744514699,0.23850459678331,ar,absolute,rolling window
CAN,ngdp_rpch,2014,2.88751284836368,0,2.43927679182348,0.4482360565402,0.9,3.46782013442222,0.58030728605854,ar,absolute,rolling window
CAN,ngdp_rpch,2014,2.88101416117707,0,2.43927679182348,0.44173736935359,0.1,2.29945310269037,-0.5815610584867,bvar,absolute,rolling window
CAN,ngdp_rpch,2014,2.88101416117707,0,2.43927679182348,0.44173736935359,0.25,2.65224567624645,-0.22876848493062,bvar,absolute,rolling window
CAN,ngdp_rpch,2014,2.88101416117707,0,2.43927679182348,0.44173736935359,0.75,3.10978264610769,0.22876848493062,bvar,absolute,rolling window
CAN,ngdp_rpch,2014,2.88101416117707,0,2.43927679182348,0.44173736935359,0.9,3.46257521966377,0.5815610584867,bvar,absolute,rolling window
CAN,ngdp_rpch,2015,1.04105304422608,0,1.0782975138163,-0.0372444695902201,0.1,0.71587589682336,-0.32517714740272,IMF,absolute,rolling window
CAN,ngdp_rpch,2015,1.04105304422608,0,1.0782975138163,-0.0372444695902201,0.25,0.864434447078,-0.17661859714808,IMF,absolute,rolling window
CAN,ngdp_rpch,2015,1.04105304422608,0,1.0782975138163,-0.0372444695902201,0.75,1.21767164137416,0.17661859714808,IMF,absolute,rolling window
CAN,ngdp_rpch,2015,1.04105304422608,0,1.0782975138163,-0.0372444695902201,0.9,1.3662301916288,0.32517714740272,IMF,absolute,rolling window
CAN,ngdp_rpch,2015,0.798636593882746,0,1.0782975138163,-0.279660919933554,0.1,0.218329307824206,-0.58030728605854,ar,absolute,rolling window
CAN,ngdp_rpch,2015,0.798636593882746,0,1.0782975138163,-0.279660919933554,0.25,0.556128239908056,-0.24250835397469,ar,absolute,rolling window
CAN,ngdp_rpch,2015,0.798636593882746,0,1.0782975138163,-0.279660919933554,0.75,1.04114494785744,0.24250835397469,ar,absolute,rolling window
CAN,ngdp_rpch,2015,0.798636593882746,0,1.0782975138163,-0.279660919933554,0.9,1.37894387994129,0.58030728605854,ar,absolute,rolling window
CAN,ngdp_rpch,2015,0.776961359017465,0,1.0782975138163,-0.301336154798835,0.1,0.195400300530765,-0.5815610584867,bvar,absolute,rolling window
CAN,ngdp_rpch,2015,0.776961359017465,0,1.0782975138163,-0.301336154798835,0.25,0.527663583964955,-0.24929777505251,bvar,absolute,rolling window
CAN,ngdp_rpch,2015,0.776961359017465,0,1.0782975138163,-0.301336154798835,0.75,1.02625913406998,0.24929777505251,bvar,absolute,rolling window
CAN,ngdp_rpch,2015,0.776961359017465,0,1.0782975138163,-0.301336154798835,0.9,1.35852241750416,0.5815610584867,bvar,absolute,rolling window
