country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.05,-0.117542006563142,-0.89655015416502,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.1,-0.0609035411939922,-0.83991168879587,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.15,0.138168725667493,-0.640839421934385,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.2,0.337240992528978,-0.4417671550729,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.25,0.358874601937873,-0.420133545664005,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.3,0.380508211346768,-0.39849993625511,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.35,0.434955216575278,-0.3440529310266,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.4,0.489402221803788,-0.28960592579809,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.45,0.706259940622853,-0.0727482069790251,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.55,0.935715559747893,0.156707412146015,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.6,0.948313460053868,0.16930531245199,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.65,1.02308040561144,0.24407225800956,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.7,1.09784735116901,0.31883920356713,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.75,1.24682281346623,0.467814665864355,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.8,1.39579827576346,0.61679012816158,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.85,1.80441617573377,1.02540802813189,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.9,2.21303407570408,1.4340259281022,IMF,directional,rolling window
DEU,ngdp_rpch,2001,0.779008147601878,0,1.814075914,-1.03506776639812,0.95,2.50742286957428,1.7284147219724,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.05,1.36000816521354,-0.676044546189715,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.1,1.40792432606139,-0.62812838534187,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.15,1.59424955329561,-0.44180315810765,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.2,1.78057478052983,-0.25547793087343,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.25,1.79206214794154,-0.243990563461725,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.3,1.80354951535324,-0.23250319605002,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.35,1.96613353351147,-0.069919177891795,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.4,2.12871755166969,0.0926648402664301,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.45,2.14601655969358,0.109963848290315,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.55,2.25002984274064,0.21397713133738,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.6,2.33674411776382,0.30069140636056,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.65,2.39515734511605,0.359104633712785,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.7,2.45357057246827,0.41751786106501,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.75,2.4967977419087,0.460745030505435,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.8,2.54002491134912,0.50397219994586,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.85,2.57035361227628,0.534300900873015,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.9,2.60068231320343,0.56462960180017,IMF,directional,rolling window
FRA,ngdp_rpch,2001,2.03605271140326,0,1.91762493275,0.11842777865326,0.95,2.70063618700181,0.66458347559855,IMF,directional,rolling window
GBR,ngdp_rpch,2001,2.03956320553562,0,2.556369172,-0.51680596646438,0.05,1.45728209865699,-0.58228110687863,IMF,directional,rolling window
