model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar_bic,ITA,ngdp_rpch,0,0.268144885418062,0.0617777531273146,0.0245720223524116,0.181795109938336,0.404759825837237,0.684624785836955,0.130434782608696,0.260869565217391,0.304347826086957,0.347826086956522,0.434782608695652,0.521739130434783,0.565217391304348,0.652173913043478,0.695652173913044,0.260869565217391,0.304347826086957,0.347826086956522,0.347826086956522,0.434782608695652,0.478260869565217,0.478260869565217,0.521739130434783,0.565217391304348,0.695652173913044,0.782608695652174,0.782608695652174,0.826086956521739,0.869565217391304,0.869565217391304,0.91304347826087,0.956521739130435,0.956521739130435
ar_bic,ITA,ngdp_rpch,0.5,0.661778486476725,0.261800117250582,0.0213066295451219,0.378671739681021,1.58454625118238,2.8568806643172,0.0434782608695652,0.217391304347826,0.260869565217391,0.347826086956522,0.434782608695652,0.608695652173913,0.652173913043478,0.782608695652174,0.91304347826087,0.0869565217391304,0.217391304347826,0.304347826086957,0.347826086956522,0.521739130434783,0.608695652173913,0.695652173913044,0.739130434782609,0.826086956521739,0.869565217391304,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,1,1
ar_bic,ITA,ngdp_rpch,1,1.33634023595491,0.475678024611304,0,0.860662211343601,2.91419816254617,5.19419606821389,0.0454545454545455,0.0909090909090909,0.136363636363636,0.227272727272727,0.363636363636364,0.545454545454545,0.636363636363636,0.818181818181818,0.863636363636364,0.136363636363636,0.181818181818182,0.363636363636364,0.454545454545455,0.636363636363636,0.772727272727273,0.863636363636364,0.909090909090909,0.954545454545455,1,1,1,1,1,1,1,1,1
ar_bic,ITA,ngdp_rpch,1.5,1.76671692178786,0.52880003158315,0.00410792910392763,1.23380896110078,3.31851824473679,5.79401503059964,0,0.0909090909090909,0.136363636363636,0.181818181818182,0.227272727272727,0.409090909090909,0.545454545454545,0.636363636363636,0.818181818181818,0.181818181818182,0.363636363636364,0.454545454545455,0.590909090909091,0.772727272727273,0.818181818181818,0.863636363636364,0.863636363636364,0.954545454545455,0.954545454545455,0.954545454545455,1,1,1,1,1,1,1
ar_bic,USA,ngdp_rpch,0,0.376383736234885,0.0552879299271788,0.0840782792498159,0.23701752705789,0.399144601709458,0.622471754125891,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.130434782608696,0.130434782608696,0.173913043478261,0.217391304347826,0.260869565217391,0.478260869565217,0.304347826086957,0.434782608695652,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.521739130434783,0.565217391304348,0.565217391304348,0.608695652173913,0.608695652173913,0.652173913043478,0.695652173913044,0.695652173913044,0.782608695652174
ar_bic,USA,ngdp_rpch,0.5,0.436112239112636,0.235270307133214,0.0386284445238201,0.162213487455602,1.38217902079296,2.56004097877016,0.0869565217391304,0.304347826086957,0.391304347826087,0.478260869565217,0.695652173913044,0.739130434782609,0.91304347826087,0.91304347826087,0.956521739130435,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.217391304347826,0.260869565217391,0.347826086956522,0.347826086956522,0.391304347826087,0.521739130434783,0.608695652173913,0.695652173913044,0.739130434782609,0.826086956521739,0.956521739130435,0.956521739130435,1,1,1
ar_bic,USA,ngdp_rpch,1,0.880064623007412,0.426698913776127,0.0229610141107203,0.430404695120565,2.5451888983251,4.65779484354072,0.227272727272727,0.545454545454545,0.681818181818182,0.681818181818182,0.772727272727273,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.227272727272727,0.272727272727273,0.272727272727273,0.318181818181818,0.5,0.727272727272727,0.863636363636364,0.954545454545455,0.954545454545455,1,1,1,1,1
ar_bic,USA,ngdp_rpch,1.5,1.03311471780201,0.473737127832101,0.0343658489285895,0.525011741041321,2.83357621631802,5.17475831286992,0.181818181818182,0.318181818181818,0.5,0.681818181818182,0.772727272727273,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.227272727272727,0.318181818181818,0.363636363636364,0.409090909090909,0.545454545454545,0.727272727272727,0.727272727272727,0.863636363636364,1,1,1,1,1,1
ar_bic,DEU,pcpi_pch,0,0.178999002916303,0.0326652868832353,0.098435643246503,0.047898072786565,0.223066876573526,0.365204686643527,0.0869565217391304,0.130434782608696,0.173913043478261,0.217391304347826,0.304347826086957,0.434782608695652,0.478260869565217,0.608695652173913,0.652173913043478,0.130434782608696,0.173913043478261,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.260869565217391,0.304347826086957,0.304347826086957,0.391304347826087,0.434782608695652,0.434782608695652,0.434782608695652,0.521739130434783,0.652173913043478,0.695652173913044,0.782608695652174,0.782608695652174
ar_bic,DEU,pcpi_pch,0.5,0.314666519129107,0.110766527219822,0.0994632533940774,0.104436738515207,0.678742193709284,1.21134031185635,0.0869565217391304,0.130434782608696,0.173913043478261,0.217391304347826,0.347826086956522,0.565217391304348,0.695652173913044,0.826086956521739,0.869565217391304,0.0869565217391304,0.130434782608696,0.173913043478261,0.260869565217391,0.304347826086957,0.434782608695652,0.434782608695652,0.478260869565217,0.521739130434783,0.608695652173913,0.608695652173913,0.608695652173913,0.652173913043478,0.652173913043478,0.826086956521739,0.869565217391304,0.956521739130435,0.956521739130435
ar_bic,DEU,pcpi_pch,1,0.584287343802519,0.206746134513942,0.121074557141944,0.256466652146633,1.2693533286836,2.26398726797414,0.0909090909090909,0.227272727272727,0.272727272727273,0.409090909090909,0.5,0.590909090909091,0.727272727272727,0.818181818181818,0.818181818181818,0.136363636363636,0.136363636363636,0.181818181818182,0.227272727272727,0.227272727272727,0.318181818181818,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.590909090909091,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.954545454545455,0.954545454545455
ar_bic,DEU,pcpi_pch,1.5,0.685651074785576,0.26097367362695,0.135716616551399,0.288960784607227,1.59368780458786,2.84776896383912,0.181818181818182,0.181818181818182,0.318181818181818,0.363636363636364,0.454545454545455,0.5,0.590909090909091,0.772727272727273,0.909090909090909,0.0909090909090909,0.136363636363636,0.227272727272727,0.318181818181818,0.363636363636364,0.409090909090909,0.409090909090909,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.772727272727273,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,1
ar_bic,FRA,pcpi_pch,0,0.0935659090080301,0.0422451163550271,0.0511182388196785,0.000202553833324532,0.252435712824168,0.460134989497198,0.0869565217391304,0.217391304347826,0.347826086956522,0.347826086956522,0.434782608695652,0.608695652173913,0.782608695652174,0.826086956521739,0.869565217391304,0,0,0,0,0,0,0,0,0.0434782608695652,0.130434782608696,0.217391304347826,0.347826086956522,0.347826086956522,0.434782608695652,0.608695652173913,0.782608695652174,0.826086956521739,0.869565217391304
ar_bic,FRA,pcpi_pch,0.5,0.238088504411158,0.15113569286487,0.0528211578135109,0.0341316537327771,0.876219162317302,1.64218150767809,0.0434782608695652,0.173913043478261,0.391304347826087,0.652173913043478,0.782608695652174,0.869565217391304,0.91304347826087,0.91304347826087,1,0,0,0,0.0434782608695652,0.0869565217391304,0.130434782608696,0.260869565217391,0.347826086956522,0.434782608695652,0.478260869565217,0.521739130434783,0.652173913043478,0.782608695652174,0.869565217391304,0.91304347826087,0.91304347826087,0.91304347826087,1
ar_bic,FRA,pcpi_pch,1,0.552674207023024,0.334029655474371,0.106361727220815,0.112282824327838,1.95322001056969,3.63390990975057,0.363636363636364,0.5,0.590909090909091,0.727272727272727,0.727272727272727,0.818181818181818,0.863636363636364,0.863636363636364,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.181818181818182,0.227272727272727,0.272727272727273,0.636363636363636,0.727272727272727,0.772727272727273,0.818181818181818,0.818181818181818,0.863636363636364,0.909090909090909,0.909090909090909,1
ar_bic,FRA,pcpi_pch,1.5,0.847775222704271,0.469326592237917,0.0718090507065338,0.306639579759821,2.74870942966257,5.10312472322389,0.0909090909090909,0.272727272727273,0.409090909090909,0.5,0.590909090909091,0.727272727272727,0.863636363636364,0.954545454545455,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.181818181818182,0.318181818181818,0.363636363636364,0.454545454545455,0.545454545454545,0.681818181818182,0.772727272727273,0.818181818181818,0.863636363636364,0.863636363636364,0.909090909090909,0.909090909090909,0.954545454545455,1,1
ar_bic,GBR,pcpi_pch,0,0.369720530844441,0.0762571014131047,0.23565236562159,0.0578110638097471,0.509801110233334,0.848521992061795,0.0434782608695652,0.130434782608696,0.217391304347826,0.391304347826087,0.434782608695652,0.478260869565217,0.565217391304348,0.565217391304348,0.695652173913044,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.173913043478261,0.173913043478261,0.217391304347826,0.260869565217391,0.304347826086957,0.391304347826087,0.478260869565217,0.478260869565217,0.521739130434783,0.608695652173913,0.608695652173913,0.739130434782609
ar_bic,GBR,pcpi_pch,0.5,0.47763477963761,0.276272379579135,0.182182661429744,0.0191797386287304,1.61560495204533,3.01001662817279,0.260869565217391,0.478260869565217,0.521739130434783,0.652173913043478,0.782608695652174,0.91304347826087,0.956521739130435,0.956521739130435,0.956521739130435,0,0,0,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.217391304347826,0.478260869565217,0.608695652173913,0.608695652173913,0.695652173913044,0.826086956521739,0.91304347826087,0.956521739130435,0.956521739130435,0.956521739130435
ar_bic,GBR,pcpi_pch,1,0.823800709096566,0.571297570698532,0.0541896232486681,0.198313515149366,3.3026918057023,6.20826861230124,0.272727272727273,0.363636363636364,0.636363636363636,0.727272727272727,0.818181818181818,0.863636363636364,0.954545454545455,0.954545454545455,1,0,0.0454545454545455,0.0454545454545455,0.136363636363636,0.136363636363636,0.136363636363636,0.227272727272727,0.5,0.590909090909091,0.863636363636364,0.863636363636364,0.863636363636364,0.863636363636364,0.954545454545455,1,1,1,1
ar_bic,GBR,pcpi_pch,1.5,0.907203976982848,0.762992327125999,0.0129529277468657,0.131258722109983,4.36545349257636,8.2896509023561,0.181818181818182,0.5,0.727272727272727,0.909090909090909,0.954545454545455,1,1,1,1,0,0,0,0,0.0454545454545455,0.0909090909090909,0.272727272727273,0.409090909090909,0.681818181818182,0.863636363636364,0.909090909090909,1,1,1,1,1,1,1
ar_bic,ITA,pcpi_pch,0,0.103558105199458,0.0714767951627609,0.0204046958513313,0.0116766141853663,0.411396209280873,0.776570954193431,0.173913043478261,0.391304347826087,0.434782608695652,0.565217391304348,0.739130434782609,0.91304347826087,1,1,1,0,0,0,0,0.0869565217391304,0.173913043478261,0.217391304347826,0.217391304347826,0.304347826086957,0.478260869565217,0.608695652173913,0.652173913043478,0.739130434782609,0.826086956521739,0.91304347826087,1,1,1
ar_bic,ITA,pcpi_pch,0.5,0.337498246972063,0.24772853445993,0.00668591438869724,0.083083798123435,1.42314111484952,2.69148587242083,0.260869565217391,0.434782608695652,0.565217391304348,0.695652173913044,0.826086956521739,0.91304347826087,1,1,1,0,0,0,0.0869565217391304,0.173913043478261,0.304347826086957,0.391304347826087,0.434782608695652,0.565217391304348,0.826086956521739,0.869565217391304,0.956521739130435,1,1,1,1,1,1
ar_bic,ITA,pcpi_pch,1,0.765171300645996,0.569975786915007,0.00896015962596763,0.186235354105021,3.28656539869955,6.19705244971973,0.181818181818182,0.454545454545455,0.727272727272727,0.863636363636364,0.909090909090909,0.954545454545455,0.954545454545455,0.954545454545455,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.136363636363636,0.272727272727273,0.454545454545455,0.681818181818182,0.863636363636364,0.909090909090909,1,1,1,1,1,1,1
ar_bic,ITA,pcpi_pch,1.5,1.29592417786407,0.81054967941174,0.00634543367767177,0.479029064774656,4.68715640215741,8.8063452835095,0.0454545454545455,0.181818181818182,0.409090909090909,0.5,0.727272727272727,0.909090909090909,0.909090909090909,1,1,0,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.5,0.590909090909091,0.772727272727273,0.863636363636364,0.909090909090909,0.954545454545455,1,1,1,1,1,1,1
ar_bic,USA,pcpi_pch,0,0.0929336389569467,0.0378991798457603,0.00686442866179009,0.0481700304493962,0.228690249942824,0.415067902440927,0.130434782608696,0.304347826086957,0.478260869565217,0.652173913043478,0.739130434782609,0.782608695652174,0.869565217391304,0.91304347826087,0.91304347826087,0.0869565217391304,0.0869565217391304,0.130434782608696,0.173913043478261,0.217391304347826,0.217391304347826,0.304347826086957,0.347826086956522,0.434782608695652,0.565217391304348,0.652173913043478,0.782608695652174,0.869565217391304,0.956521739130435,0.956521739130435,1,1,1
ar_bic,USA,pcpi_pch,0.5,0.26266253516248,0.136312667332253,0.0759585415285705,0.0503913263016568,0.803599993123664,1.48180385042573,0.0869565217391304,0.217391304347826,0.304347826086957,0.434782608695652,0.608695652173913,0.652173913043478,0.739130434782609,0.956521739130435,1,0,0,0.0869565217391304,0.130434782608696,0.173913043478261,0.260869565217391,0.347826086956522,0.347826086956522,0.347826086956522,0.434782608695652,0.565217391304348,0.652173913043478,0.695652173913044,0.782608695652174,0.782608695652174,0.826086956521739,0.956521739130435,1
ar_bic,USA,pcpi_pch,1,0.675651777270357,0.295293463629377,0.0422955973140571,0.338062716326922,1.76968791288576,3.2270642282693,0.136363636363636,0.272727272727273,0.454545454545455,0.590909090909091,0.727272727272727,0.772727272727273,0.818181818181818,0.909090909090909,0.954545454545455,0.0454545454545455,0.0909090909090909,0.136363636363636,0.181818181818182,0.227272727272727,0.363636363636364,0.409090909090909,0.545454545454545,0.590909090909091,0.727272727272727,0.818181818181818,0.863636363636364,0.954545454545455,0.954545454545455,0.954545454545455,0.954545454545455,1,1
ar_bic,USA,pcpi_pch,1.5,0.779792761166349,0.400919396147838,0.105300401561889,0.273572963456622,2.36328045896871,4.36530473804818,0.0909090909090909,0.227272727272727,0.409090909090909,0.5,0.681818181818182,0.772727272727273,0.863636363636364,0.909090909090909,0.954545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.181818181818182,0.227272727272727,0.363636363636364,0.409090909090909,0.5,0.590909090909091,0.681818181818182,0.727272727272727,0.818181818181818,0.863636363636364,0.909090909090909,0.954545454545455,0.954545454545455,0.954545454545455,1
bvar_const,DEU,ngdp_rpch,0,0.518840034218119,0.0610238255742408,0.120769912685417,0.337046295958462,0.464467959043893,0.700218946708636,0.0434782608695652,0.130434782608696,0.130434782608696,0.217391304347826,0.304347826086957,0.347826086956522,0.347826086956522,0.391304347826087,0.521739130434783,0.260869565217391,0.347826086956522,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,0.434782608695652,0.434782608695652,0.478260869565217,0.521739130434783,0.565217391304348,0.565217391304348,0.608695652173913,0.695652173913044,0.739130434782609,0.739130434782609,0.739130434782609,0.782608695652174
bvar_const,DEU,ngdp_rpch,0.5,0.69981081390321,0.234470837003088,0.0844530415626535,0.380886935337469,1.44931797671571,2.57691345520715,0.130434782608696,0.217391304347826,0.478260869565217,0.478260869565217,0.565217391304348,0.652173913043478,0.695652173913044,0.739130434782609,0.91304347826087,0.0869565217391304,0.217391304347826,0.217391304347826,0.217391304347826,0.260869565217391,0.347826086956522,0.347826086956522,0.478260869565217,0.478260869565217,0.608695652173913,0.695652173913044,0.826086956521739,0.826086956521739,0.826086956521739,0.869565217391304,0.91304347826087,0.956521739130435,1
bvar_const,DEU,ngdp_rpch,1,0.967171085367339,0.392698969892885,0.042858213423186,0.531613902051268,2.37321010336667,4.30051763821231,0.0909090909090909,0.227272727272727,0.5,0.5,0.636363636363636,0.681818181818182,0.772727272727273,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.227272727272727,0.272727272727273,0.318181818181818,0.454545454545455,0.454545454545455,0.590909090909091,0.681818181818182,0.772727272727273,0.818181818181818,0.954545454545455,0.954545454545455,0.954545454545455,0.954545454545455,1,1,1
bvar_const,DEU,ngdp_rpch,1.5,1.11823968496482,0.425751699645823,0.0604778149193924,0.632010170399607,2.58101620935732,4.67060396475784,0.0454545454545455,0.181818181818182,0.318181818181818,0.409090909090909,0.590909090909091,0.681818181818182,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.227272727272727,0.272727272727273,0.363636363636364,0.5,0.545454545454545,0.636363636363636,0.727272727272727,0.772727272727273,0.818181818181818,0.863636363636364,0.909090909090909,0.954545454545455,0.954545454545455,0.954545454545455,1,1
bvar_const,FRA,ngdp_rpch,0,0.290537680880245,0.0334382598251193,0.0305899685467251,0.2265094525084,0.257673049423334,0.382836704166372,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.173913043478261,0.173913043478261,0.173913043478261,0.217391304347826,0.695652173913044,0.739130434782609,0.739130434782609,0.739130434782609,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.826086956521739,0.826086956521739,0.826086956521739,0.869565217391304,0.91304347826087,0.91304347826087,0.91304347826087,0.91304347826087,0.91304347826087
bvar_const,FRA,ngdp_rpch,0.5,0.498754455600161,0.14948687436628,0.0314080884900719,0.317859492743809,0.936132537716038,1.63632157657869,0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.130434782608696,0.391304347826087,0.434782608695652,0.652173913043478,0.869565217391304,0.130434782608696,0.347826086956522,0.521739130434783,0.521739130434783,0.739130434782609,0.782608695652174,0.826086956521739,0.826086956521739,0.826086956521739,0.826086956521739,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,0.91304347826087,0.956521739130435,1,1
bvar_const,FRA,ngdp_rpch,1,0.953566175938776,0.274707813816446,0.00334587864454847,0.675512483477781,1.73869100775363,3.02857642466606,0.0909090909090909,0.272727272727273,0.318181818181818,0.409090909090909,0.454545454545455,0.5,0.545454545454545,0.636363636363636,0.772727272727273,0.227272727272727,0.363636363636364,0.454545454545455,0.5,0.545454545454545,0.590909090909091,0.681818181818182,0.681818181818182,0.863636363636364,0.954545454545455,0.954545454545455,1,1,1,1,1,1,1
bvar_const,FRA,ngdp_rpch,1.5,1.10460041633527,0.307697811553255,0.00771725463133715,0.789185350150678,1.95344519526047,3.41026477321839,0.0909090909090909,0.136363636363636,0.318181818181818,0.454545454545455,0.5,0.545454545454545,0.590909090909091,0.636363636363636,0.681818181818182,0.318181818181818,0.363636363636364,0.409090909090909,0.454545454545455,0.5,0.545454545454545,0.590909090909091,0.772727272727273,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1,1,1
bvar_const,GBR,ngdp_rpch,0,0.532374640191996,0.062014845206808,0.0555107635022902,0.414849031482898,0.475625268537183,0.71077477097395,0.0434782608695652,0.0869565217391304,0.130434782608696,0.173913043478261,0.173913043478261,0.217391304347826,0.217391304347826,0.347826086956522,0.391304347826087,0.521739130434783,0.521739130434783,0.565217391304348,0.565217391304348,0.608695652173913,0.608695652173913,0.608695652173913,0.652173913043478,0.695652173913044,0.739130434782609,0.739130434782609,0.739130434782609,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.869565217391304,0.91304347826087
bvar_const,GBR,ngdp_rpch,0.5,0.648758189815314,0.239565015171048,0.0110241157977344,0.398169058846531,1.46734570930555,2.61923801373349,0,0.173913043478261,0.260869565217391,0.304347826086957,0.391304347826087,0.521739130434783,0.652173913043478,0.739130434782609,0.869565217391304,0.130434782608696,0.260869565217391,0.347826086956522,0.478260869565217,0.608695652173913,0.652173913043478,0.652173913043478,0.695652173913044,0.869565217391304,0.869565217391304,0.869565217391304,0.91304347826087,0.956521739130435,1,1,1,1,1
bvar_const,GBR,ngdp_rpch,1,1.02512223129393,0.41198876521846,0.0129324696929991,0.600200996382472,2.48920861749966,4.50788547651452,0.0909090909090909,0.136363636363636,0.363636363636364,0.590909090909091,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.409090909090909,0.590909090909091,0.727272727272727,0.772727272727273,0.863636363636364,0.863636363636364,0.954545454545455,1,1,1,1,1,1
bvar_const,GBR,ngdp_rpch,1.5,1.16438794268923,0.451932741634113,0.0175844469635585,0.694870754091556,2.74495489470296,4.96886809922664,0.0909090909090909,0.272727272727273,0.5,0.5,0.727272727272727,0.727272727272727,0.772727272727273,0.863636363636364,0.909090909090909,0.0909090909090909,0.136363636363636,0.227272727272727,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.818181818181818,0.909090909090909,0.954545454545455,0.954545454545455,1,1,1,1,1
bvar_const,ITA,ngdp_rpch,0,0.26954361367344,0.0477938211520028,0.0342333551195364,0.187516437401901,0.328762013564282,0.535297246337348,0.0434782608695652,0.0869565217391304,0.260869565217391,0.347826086956522,0.347826086956522,0.391304347826087,0.478260869565217,0.521739130434783,0.652173913043478,0.304347826086957,0.347826086956522,0.391304347826087,0.434782608695652,0.434782608695652,0.434782608695652,0.478260869565217,0.565217391304348,0.565217391304348,0.608695652173913,0.652173913043478,0.739130434782609,0.782608695652174,0.782608695652174,0.826086956521739,0.869565217391304,0.869565217391304,0.956521739130435
bvar_const,ITA,ngdp_rpch,0.5,0.593405949257474,0.230814197262024,0.0198012554875812,0.342790496507869,1.39682435259856,2.5305386871082,0.0869565217391304,0.173913043478261,0.347826086956522,0.434782608695652,0.521739130434783,0.652173913043478,0.739130434782609,0.739130434782609,0.91304347826087,0.0869565217391304,0.260869565217391,0.260869565217391,0.304347826086957,0.434782608695652,0.521739130434783,0.608695652173913,0.695652173913044,0.782608695652174,0.869565217391304,0.869565217391304,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,1,1,1
bvar_const,ITA,ngdp_rpch,1,1.16291386428398,0.445837475130364,0.000164849310431694,0.71691153984318,2.70931812648144,4.89050247413888,0.0909090909090909,0.0909090909090909,0.227272727272727,0.318181818181818,0.5,0.545454545454545,0.636363636363636,0.772727272727273,0.909090909090909,0.0909090909090909,0.227272727272727,0.363636363636364,0.454545454545455,0.5,0.681818181818182,0.772727272727273,0.909090909090909,0.909090909090909,1,1,1,1,1,1,1,1,1
bvar_const,ITA,ngdp_rpch,1.5,1.51793647351094,0.517611879549998,0.00142039461066815,0.998904199350276,3.1865851880719,5.71177323103109,0.0454545454545455,0.181818181818182,0.181818181818182,0.272727272727273,0.409090909090909,0.545454545454545,0.590909090909091,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.409090909090909,0.454545454545455,0.590909090909091,0.727272727272727,0.818181818181818,0.818181818181818,0.909090909090909,0.954545454545455,1,1,1,1,1,1,1,1
bvar_const,USA,ngdp_rpch,0,0.387938539654511,0.0494272715505284,0.0741064542788597,0.264404813825123,0.369593601147224,0.56280201250831,0,0.0869565217391304,0.130434782608696,0.130434782608696,0.173913043478261,0.217391304347826,0.217391304347826,0.217391304347826,0.347826086956522,0.434782608695652,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.478260869565217,0.521739130434783,0.521739130434783,0.565217391304348,0.608695652173913,0.608695652173913,0.652173913043478,0.695652173913044,0.695652173913044,0.695652173913044,0.782608695652174
bvar_const,USA,ngdp_rpch,0.5,0.467909206184324,0.214991881723141,0.0273720674671747,0.225545256994009,1.28434060314649,2.34862654936926,0.0434782608695652,0.217391304347826,0.347826086956522,0.478260869565217,0.565217391304348,0.608695652173913,0.739130434782609,0.869565217391304,0.91304347826087,0.0869565217391304,0.130434782608696,0.260869565217391,0.347826086956522,0.391304347826087,0.434782608695652,0.478260869565217,0.565217391304348,0.652173913043478,0.695652173913044,0.782608695652174,0.826086956521739,0.91304347826087,0.956521739130435,0.956521739130435,1,1,1
bvar_const,USA,ngdp_rpch,1,0.963209880878875,0.39251419028693,0.00313429327780974,0.567561397314136,2.37139410658731,4.30660950394314,0.136363636363636,0.318181818181818,0.409090909090909,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.590909090909091,0.636363636363636,0.772727272727273,0.909090909090909,0.954545454545455,1,1,1,1,1,1,1
bvar_const,USA,ngdp_rpch,1.5,1.05965712675112,0.458102438562978,0.0103987855748934,0.591155902613249,2.74956085042768,5.02874093717409,0.227272727272727,0.363636363636364,0.409090909090909,0.545454545454545,0.681818181818182,0.727272727272727,0.818181818181818,0.818181818181818,0.863636363636364,0.136363636363636,0.181818181818182,0.181818181818182,0.272727272727273,0.318181818181818,0.454545454545455,0.545454545454545,0.590909090909091,0.636363636363636,0.863636363636364,0.954545454545455,0.954545454545455,1,1,1,1,1,1
bvar_const,DEU,pcpi_pch,0,0.171458289940607,0.0346507458260121,0.0802655654414162,0.0565419786731784,0.231897300475864,0.386300908803321,0,0.0434782608695652,0.0869565217391304,0.260869565217391,0.347826086956522,0.478260869565217,0.478260869565217,0.652173913043478,0.652173913043478,0.130434782608696,0.130434782608696,0.260869565217391,0.260869565217391,0.347826086956522,0.347826086956522,0.434782608695652,0.478260869565217,0.478260869565217,0.478260869565217,0.521739130434783,0.521739130434783,0.608695652173913,0.695652173913044,0.739130434782609,0.739130434782609,0.782608695652174,0.782608695652174
bvar_const,DEU,pcpi_pch,0.5,0.373991818902066,0.174402317371995,0.0245655820504882,0.175023919479583,1.0443564708131,1.89899234848926,0.217391304347826,0.391304347826087,0.434782608695652,0.521739130434783,0.521739130434783,0.521739130434783,0.652173913043478,0.782608695652174,1,0,0.173913043478261,0.304347826086957,0.434782608695652,0.434782608695652,0.434782608695652,0.521739130434783,0.521739130434783,0.695652173913044,0.91304347826087,0.91304347826087,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,1
bvar_const,DEU,pcpi_pch,1,0.704800946185647,0.342030521714079,0.0552434478277193,0.307526976643849,2.02306212537992,3.73785057006905,0.136363636363636,0.227272727272727,0.318181818181818,0.454545454545455,0.545454545454545,0.681818181818182,0.818181818181818,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.136363636363636,0.227272727272727,0.363636363636364,0.454545454545455,0.590909090909091,0.681818181818182,0.727272727272727,0.863636363636364,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.954545454545455,1,1
bvar_const,DEU,pcpi_pch,1.5,0.927935765697464,0.405479648520052,0.0187568520089291,0.503699265168482,2.42579889193652,4.44692713969037,0,0.0909090909090909,0.181818181818182,0.318181818181818,0.545454545454545,0.590909090909091,0.681818181818182,0.863636363636364,0.909090909090909,0.0909090909090909,0.136363636363636,0.318181818181818,0.409090909090909,0.454545454545455,0.681818181818182,0.727272727272727,0.772727272727273,0.863636363636364,0.863636363636364,0.863636363636364,0.909090909090909,1,1,1,1,1,1
