model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,DEU,ngdp_rpch,0,0.0900704561885477,0.0890681571478809,6.37731560086346e-05,0.000938525884658188,0.412870781850079,0.769232169145756,0.591051475497918,0.818181818181818,1,0,0.0909090909090909,0.909090909090909,1
ar,DEU,ngdp_rpch,0.5,0.532857770129029,0.333969874690983,0.0104329393646736,0.188454956073372,2.53056119004511,4.33075242746781,3.43065680875646,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.909090909090909,1
ar,DEU,ngdp_rpch,1,0.984805015284657,0.564407829886185,0,0.420397185398471,4.70645697043595,7.92995787960326,6.31820742501961,0.636363636363636,0.909090909090909,0.0909090909090909,0.363636363636364,1,1
ar,DEU,ngdp_rpch,1.5,1.06898974254028,0.601274208537495,0,0.467715534002783,5.12043360950816,8.57871082703515,6.84957221827166,0.636363636363636,0.909090909090909,0.0909090909090909,0.363636363636364,1,1
ar,FRA,ngdp_rpch,0,0.189705621824713,0.103994426966339,0.0802045154505636,0.00550667940780945,0.889865317312548,1.56944914321288,1.22965723026271,0.727272727272727,0.909090909090909,0,0.181818181818182,0.909090909090909,0.909090909090909
ar,FRA,ngdp_rpch,0.5,0.542988719602653,0.316904446500126,0.0112726122820141,0.214811660820514,2.62446338577014,4.29861592762773,3.46153965669893,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.909090909090909,1
ar,FRA,ngdp_rpch,1,1.38034219117684,0.495231708913733,0.0697121563664964,0.815398325896614,6.63581915603222,11.0172959334563,8.82655754474427,0.272727272727273,0.818181818181818,0.0909090909090909,0.636363636363636,0.909090909090909,0.909090909090909
ar,FRA,ngdp_rpch,1.5,1.66378210989844,0.506701376072065,0.2646976968488,0.892383036977579,7.91972197912502,13.4763372501563,10.6980296146407,0.363636363636364,0.727272727272727,0.181818181818182,0.545454545454545,0.909090909090909,0.909090909090909
ar,GBR,ngdp_rpch,0,0.209137818328345,0.0987889048994654,0.11034891342888,0,0.944198783255251,1.82225940842878,1.38322909584202,0.909090909090909,0.909090909090909,0,0,0.909090909090909,0.909090909090909
ar,GBR,ngdp_rpch,0.5,1.28051064945026,0.330345590124199,0.378434193751211,0.571730865574851,5.58340104244399,11.6517103828953,8.61755571266963,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.909090909090909,0.909090909090909
ar,GBR,ngdp_rpch,1,1.93783038528682,0.541285676809365,0.508538071047158,0.888006637430293,8.49913351819413,17.508773910251,13.0039537142226,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.909090909090909,0.909090909090909
ar,GBR,ngdp_rpch,1.5,2.02226090019563,0.560341552383671,0.569816797410232,0.892102550401724,8.94672904761979,18.078395384863,13.5125622162414,0.636363636363636,0.818181818181818,0.0909090909090909,0.181818181818182,0.818181818181818,0.909090909090909
ar,ITA,ngdp_rpch,0,0.104149928813501,0.091536479071721,0,0.0126134497417802,0.516979553025206,0.790549693707009,0.653764623366107,0.727272727272727,1,0,0.272727272727273,1,1
ar,ITA,ngdp_rpch,0.5,0.481887428808091,0.365810429031892,0.116076999776199,0,2.29312554120627,3.90493472314614,3.09903013217621,0.909090909090909,0.909090909090909,0,0,0.909090909090909,0.909090909090909
ar,ITA,ngdp_rpch,1,1.52442772923359,0.665984773797517,0.0270154347059445,0.831427520730129,7.10754380476813,12.7196950727515,9.91361943875982,0.636363636363636,0.818181818181818,0.181818181818182,0.272727272727273,0.909090909090909,1
ar,ITA,ngdp_rpch,1.5,2.23538790715416,0.74108117878151,0.569255216334862,0.925051512037785,10.2657401078516,19.0434078734542,14.6545739906529,0.363636363636364,0.727272727272727,0.181818181818182,0.454545454545455,0.818181818181818,0.909090909090909
ar,USA,ngdp_rpch,0,0.0730828251203302,0.0706728065100347,0.00241001861029545,0,0.340517901028764,0.610361749834695,0.475439825431729,0.909090909090909,1,0,0,0.909090909090909,1
ar,USA,ngdp_rpch,0.5,0.429103940836467,0.286722747046084,0.0170658903296155,0.125315303460768,2.04264588848763,3.47546409551026,2.75905499199895,0.727272727272727,0.909090909090909,0.0909090909090909,0.0909090909090909,0.818181818181818,1
ar,USA,ngdp_rpch,1,0.848242004423118,0.515355172511533,0.00325048035068591,0.329636351560899,3.88115468186197,7.26195338380743,5.5715540328347,0.727272727272727,0.909090909090909,0.0909090909090909,0.181818181818182,0.909090909090909,1
ar,USA,ngdp_rpch,1.5,0.977171306138268,0.567083012000579,0.135546051853451,0.274542242284237,4.6313244171195,7.96511507996661,6.29821974854305,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.909090909090909,0.909090909090909
ar,DEU,pcpi_pch,0,0.0958730615477126,0.0463943927839487,0.00682213616046313,0.0426565326033008,0.542850483767398,0.560335021535757,0.551592752651577,0.181818181818182,0.454545454545455,0.454545454545455,0.727272727272727,0.909090909090909,0.909090909090909
ar,DEU,pcpi_pch,0.5,0.371073497222983,0.201781714918305,0.156846571966642,0.0124452103380359,1.8435866263083,2.81250337868893,2.32804500249861,0.454545454545455,0.818181818181818,0,0.181818181818182,0.636363636363636,0.818181818181818
ar,DEU,pcpi_pch,1,1.0237814063258,0.383115876473814,0.317569501431638,0.323096028420346,5.49629263061606,6.73489654997579,6.11559459029593,0,0.454545454545455,0.363636363636364,0.727272727272727,0.727272727272727,0.818181818181818
ar,DEU,pcpi_pch,1.5,0.979364070534266,0.438237999134232,0.345778738698562,0.195347332701471,5.14984161682364,6.7126773686262,5.93125949272492,0.363636363636364,0.636363636363636,0.181818181818182,0.454545454545455,0.818181818181818,0.818181818181818
ar,FRA,pcpi_pch,0,0.0674676913576175,0.0669534424670461,0,0.000514248890571369,0.308445662932784,0.578239669820389,0.443342666376587,0.909090909090909,1,0,0.0909090909090909,1,1
ar,FRA,pcpi_pch,0.5,0.260663926140922,0.233509931176047,0.0271539949648751,0,1.27863321288988,2.01669549059374,1.64766435174181,0.727272727272727,1,0,0,0.727272727272727,1
ar,FRA,pcpi_pch,1,0.607390267750118,0.555435502149048,0.0451392540728077,0.00681551152826273,2.9403270537438,4.79698772064286,3.86865738719333,0.818181818181818,1,0,0.0909090909090909,0.909090909090909,1
ar,FRA,pcpi_pch,1.5,0.849562242317536,0.78072757024313,0.00993445711162137,0.058900214962784,4.09941390042373,6.7427100952914,5.42106199785756,0.636363636363636,1,0,0.272727272727273,0.909090909090909,1
ar,GBR,pcpi_pch,0,0.0987943035633722,0.0984751491889531,0.000319154374419085,0,0.450164376110133,0.850475130992112,0.650319753551123,0.909090909090909,1,0,0,0.909090909090909,1
ar,GBR,pcpi_pch,0.5,0.512462918679271,0.421848432463889,0.0906144862153827,0,2.43342697566745,4.1656909344168,3.29955895504212,0.909090909090909,0.909090909090909,0,0,0.909090909090909,0.909090909090909
ar,GBR,pcpi_pch,1,0.99419645151143,0.879584652657714,0.0537065639953036,0.0609052348584126,4.91497810358162,7.59648377127454,6.25573093742808,0.545454545454545,1,0,0.363636363636364,0.909090909090909,1
