target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2016,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.62363822579018,0.365748235137666,0,0.257889990652514,3.31158843231774,4.19379343500924,3.75269093366349,0.2,0.6,0.4,0.8,1,1
2017,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.381258896370057,0.381258896370057,0,0,1.83078329617821,3.04821968695561,2.43950149156691,1,1,0,0,1,1
2018,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.512104027072694,0.40993342999857,0,0.102170597074124,2.55554203385737,3.85322545681045,3.20438374533391,0.6,0.8,0.2,0.4,1,1
2019,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.573272844408281,0.391452680120068,0,0.181820164288213,3.07402482053075,3.78039483683873,3.42720982868474,0.4,0.8,0.2,0.6,1,1
2020,pcpi_pch,1.5,rolling window,absolute,bvar_mix,0.705889435615647,0.413631939726857,0,0.29225749588879,4.15651150775607,3.72650994292277,3.94151072533942,0.2,0.6,0.4,0.8,1,1
2021,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.57924837406671,0.650162439183061,0.929085934883644,0,7.62002734593553,12.5348991164953,10.0774632312154,0.4,0.6,0,0,0.4,0.6
2022,pcpi_pch,1.5,rolling window,absolute,bvar_mix,3.08903263396977,0.643751475108606,2.44528115886116,0,14.2561709811989,26.1402252263981,20.1981981037985,0,0,0,0,0,0
2023,pcpi_pch,1.5,rolling window,absolute,bvar_mix,1.18226524093919,0.660953577932319,0.315460273129184,0.205851389877687,6.03628547550836,8.55459113001291,7.29543830276064,0.4,0.6,0.2,0.2,0.6,0.8
2013,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.150562578401418,0.148584611082166,0.00197796731925197,0,0.72034027818737,1.21040087255994,0.965370575373655,0.8,1,0,0,0.8,1
2014,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.232862181563177,0.149396491156287,0,0.0834656904068905,1.22264204998973,1.60063850628922,1.41164027813947,0.6,0.8,0.2,0.4,1,1
2015,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.150688001871478,0.148948695553557,0,0.00173930631792101,0.727592542554715,1.19477868104277,0.961185611798743,0.8,1,0,0.2,1,1
2016,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.142262043741769,0.138849503401998,0,0.0034125403397709,0.664085289311853,1.18502765155574,0.924556470433797,0.6,1,0,0.4,1,1
2017,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.181589274492648,0.130999347085755,0,0.050589927406893,0.878152666434036,1.43640382376788,1.15727824510096,0.8,0.8,0.2,0.2,1,1
2018,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.128161308584981,0.128161308584981,0,0,0.587562570869345,1.09431974452626,0.840941157697802,1,1,0,0,1,1
2019,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.139561219735452,0.127137753173325,0,0.012423466562127,0.677515179884973,1.09743644499661,0.887475812440793,0.4,1,0,0.6,1,1
2020,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.28069088726895,0.127028978831179,0.0733110317073972,0.080350876730373,1.37815856297528,2.16842133794079,1.77328995045803,0.4,0.6,0.2,0.2,0.6,0.8
2021,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.492770115176706,0.133897142711656,0,0.35887297246505,2.40364535492423,3.84628891622354,3.12496713557388,0.4,0.4,0.6,0.6,1,1
2022,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.141423505207099,0.141423505207099,0,0,0.665230626747994,1.16539353727199,0.915312082009993,1,1,0,0,1,1
2023,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.168904838344326,0.131071616176039,0.037833222168287,0,0.830576211716701,1.30165623759477,1.06611622465574,0.8,0.8,0,0,0.8,0.8
2013,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.235032299087912,0.235032299087912,0,0,1.09837456774777,1.9547095623888,1.52654206506829,1,1,0,0,1,1
2014,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.399111446567249,0.239309065697002,0,0.159802380870247,2.14405490213406,2.62209167600984,2.38307328907195,0.4,0.6,0.4,0.6,1,1
2015,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.290125445566089,0.243813896046219,0,0.04631154951987,1.41640045605417,2.26150777118636,1.83895411362026,0.8,0.8,0.2,0.2,1,1
2016,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.277537859178175,0.247381138256593,0,0.0301567209215813,1.36009662456137,2.15051562216006,1.75530612336072,0.6,0.8,0.2,0.4,1,1
2017,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.259250494669733,0.226400142183321,0,0.032850352486412,1.27882561762275,1.98794584933777,1.63338573348026,0.8,1,0,0.2,1,1
2018,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.231131284077233,0.231131284077233,0,0,1.04238648561605,2.01665946750454,1.5295229765603,1,1,0,0,1,1
2019,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.264827307368482,0.233050927777792,0,0.0317763795906893,1.30684162855293,2.0294420759873,1.66814185227012,0.8,1,0,0.2,1,1
2020,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,1.99499034388038,0.211432112964349,0,1.78355823091603,8.73953734345272,18.0509635189757,13.3952504312142,0.2,0.2,0.8,0.8,1,1
2021,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.786828447215462,0.222895669675939,0.563932777539523,0,3.70010921615504,6.48629590392163,5.09320256003834,0.4,0.6,0,0,0.4,0.6
2022,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.317825456170019,0.241567197106547,0,0.076258259063472,1.64367432471823,2.2473233116048,1.94549881816152,0.4,1,0,0.6,1,1
2023,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.323107903020469,0.232434429838359,0.026923406134544,0.0637500670475656,1.69472287455034,2.22535087403352,1.96003687429193,0.4,1,0,0.4,0.8,1
2013,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.549040248746785,0.475018683808237,0,0.0740215649385484,2.71543929931071,4.19220672665893,3.45382301298482,0.6,1,0,0.4,1,1
2014,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.509578143762409,0.487506989081704,0,0.0220711546807058,2.42082930430217,4.13948961449275,3.28015945939746,0.8,1,0,0.2,1,1
2015,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.510945531885361,0.467662599632256,0,0.043282932253105,2.45278432345491,4.08694982906996,3.26986707626243,0.8,1,0,0.2,1,1
2016,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.532023335323774,0.459646790661292,0,0.072376544662482,2.69512325770266,3.90265856221883,3.29889090996074,0.8,1,0,0.2,1,1
2017,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.45741244127524,0.45741244127524,0,0,2.09823610531439,3.90265856221883,3.00044733376661,1,1,0,0,1,1
2018,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.441814849855968,0.429049536178345,0,0.012765313677623,1.97345537396021,3.90265856221883,2.93805696808952,0.8,1,0,0.2,1,1
2019,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.454279586939508,0.431178605604913,0,0.0231009813345943,2.09619743622615,3.84509814822478,2.97064779222547,0.8,1,0,0.2,1,1
2020,ngdp_rpch,1,rolling window,absolute,mean_ensemble,7.85273823587712,0.420167888051603,0,7.43257034782552,33.557026197499,73.1621992237951,53.359612710647,0,0,1,1,1,1
2021,ngdp_rpch,1,rolling window,absolute,mean_ensemble,1.22992365381135,0.350365238394778,0.858944575924124,0.020613839492447,6.14746568512793,9.22980886340717,7.68863727426755,0,0.4,0,0.2,0.2,0.4
2022,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.596891670564358,0.350365238394778,0,0.24652643216958,3.12139883327149,4.13433632810843,3.62786758068996,0.4,0.6,0.4,0.6,1,1
2023,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.522719296300564,0.374653464255283,0.016296408788806,0.131769423256475,2.72825369004807,3.6337517008911,3.18100269546959,0.4,0.8,0.2,0.4,0.8,1
2013,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.725615458812627,0.563839647339646,0,0.161775811472981,3.7484321093863,5.14122890278681,4.44483050608655,0.4,0.8,0.2,0.6,1,1
2014,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.618701968224136,0.602361425389635,0,0.0163405428345007,2.99789168389487,4.87931015474556,3.93860091932021,0.8,1,0,0.2,1,1
2015,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.580562103433022,0.580562103433022,0,0,2.7392249227292,4.76317976183744,3.75120234228332,1,1,0,0,1,1
2016,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.631216469634032,0.539221899994564,0,0.091994569639468,3.27048371927627,4.44812009448998,3.85930190688312,0.8,1,0,0.2,1,1
2017,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.53487306099312,0.53487306099312,0,0,2.49973645014897,4.44812009448998,3.47392827231947,1,1,0,0,1,1
2018,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.495974514284792,0.495974514284792,0,0,2.16749607807286,4.50075009051369,3.33412308429327,1,1,0,0,1,1
2019,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.554581327456435,0.500615610780383,0,0.053965716676052,2.63635058344601,4.50075009051369,3.56855033697985,0.8,1,0,0.2,1,1
2020,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,7.80432789480732,0.498234554114068,0,7.30609334069326,33.7039943785391,71.8265719497987,52.7652831641689,0,0,1,1,1,1
2021,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,2.7396412972343,0.431333827132319,2.30830747010199,0,12.8155244157881,22.7540149052158,17.784769660502,0.2,0.2,0,0,0.2,0.2
2022,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.471588878262146,0.431333827132319,0.00507785985993001,0.035177191269897,2.24582322356736,3.81721950632454,3.03152136494595,0.6,1,0,0.2,0.8,1
2023,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.848910270267833,0.48216240472008,0,0.366747865547753,4.06008867789734,6.82798371061331,5.44403619425532,0.6,0.8,0.2,0.4,1,1
2013,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0742978776890184,0.0630008100409074,0,0.011297067648111,0.343948257791929,0.626086909300544,0.485017583546237,0.8,0.8,0.2,0.2,1,1
2014,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.106649620900867,0.0582548498723376,0,0.0483947710285295,0.533555171092068,0.799104490287172,0.66632983068962,0.6,0.6,0.4,0.4,1,1
2015,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.125675758418442,0.0618721919455256,0,0.0638035664729162,0.651283206471526,0.885307152190019,0.768295179330773,0.6,0.6,0.4,0.4,1,1
2016,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0785177067883423,0.0652296621679477,0,0.0132880446203946,0.399324849738379,0.5720420114209,0.485683430579639,0.6,1,0,0.4,1,1
2017,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0650733137704179,0.0650733137704179,0,0,0.292194471557628,0.570980096514288,0.431587284035958,1,1,0,0,1,1
2018,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0693954838199855,0.0617324171733375,0.004902286854899,0.002760779791749,0.34104669120691,0.535292948382434,0.438169819794672,0.6,1,0,0.2,0.8,1
2019,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0745348546251366,0.0598984128908893,0,0.0146364417342473,0.394123327907029,0.505388772735161,0.449756050321095,0.6,1,0,0.4,1,1
2020,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0937235749462792,0.0586562825186107,0,0.0350672924276685,0.503767848400433,0.615051877924501,0.559409863162467,0.4,0.6,0.4,0.6,1,1
2021,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.147282127305113,0.0608141220131711,0.0864680052919419,0,0.82405791019617,0.885497770611835,0.854777840404003,0,0.6,0,0,0,0.6
2022,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.745876849712335,0.0642893835158873,0.681587466196448,0,3.16238883668504,7.01156490253411,5.08697686960957,0.2,0.2,0,0,0.2,0.2
2023,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.13543229612652,0.0650395755813597,0.0703927205451598,0,0.678906038737417,1.01138082568685,0.845143432212133,0.6,0.6,0,0,0.6,0.6
2013,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.15981668508497,0.13694981255287,0,0.0228668725321,0.826275064784019,1.13064603973936,0.978460552261689,0.6,1,0,0.4,1,1
2014,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.251497018986916,0.131837185039893,0,0.119659833947024,1.29697495362232,1.78750299568254,1.54223897465243,0.2,0.6,0.4,0.8,1,1
2015,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.15454659291076,0.134164244072003,0.0203823488387573,0,0.799579021937159,1.0919843033723,0.945781662654729,0.6,1,0,0,0.6,1
2016,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.195581234214885,0.131230581357281,0.0643506528576039,0,1.05520557922198,1.27361073624276,1.16440815773237,0.6,0.6,0,0,0.6,0.6
2017,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.184758841254809,0.13067550813808,0,0.054083333116729,0.963257732701392,1.2870324933427,1.12514511302205,0.6,0.8,0.2,0.4,1,1
2018,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.238284887424423,0.133172991163901,0.105111896260522,0,1.19289316939189,1.78346482500874,1.48817899720031,0.6,0.8,0,0,0.6,0.8
2019,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.231169418830534,0.136924716752196,0.0942447020783381,0,1.24248706772408,1.51717070730048,1.37982888751228,0.6,0.6,0,0,0.6,0.6
2020,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.187062475996624,0.131829479725158,0.0114032136503879,0.0438297826210774,0.934334693702802,1.40541278567547,1.16987373968913,0.6,0.8,0.2,0.2,0.8,1
2021,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.597435673780604,0.131971671095326,0.465464002685278,0,2.85128194112896,4.82050862278968,3.83589528195932,0.2,0.4,0,0,0.2,0.4
2022,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,1.73681879182793,0.146693824037571,1.59012496779036,0,7.54504211403575,15.8737705514692,11.7094063327525,0,0.2,0,0,0,0.2
2023,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.290570918971438,0.163890911779214,0.126680007192224,0,1.42721289458534,2.2433861429654,1.83529951877537,0.4,0.8,0,0,0.4,0.8
2013,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.372561406916202,0.341474687893782,0,0.03108671902242,1.88162026934969,2.7471774649498,2.31439886714975,0.4,1,0,0.6,1,1
2014,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.738018313926652,0.340525433865521,0,0.397492880061131,3.85768075428064,5.11616439283145,4.48692257355604,0.2,0.6,0.4,0.8,1,1
2015,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.965545268755711,0.329787551137227,0,0.635757717618485,4.96893748531404,6.88856166182913,5.92874957357159,0,0.4,0.6,1,1,1
2016,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.602471815870355,0.349076966158847,0,0.253394849711508,3.32832424400271,3.72862570740033,3.52847497570152,0.4,0.6,0.4,0.6,1,1
2017,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.386890993178875,0.386890993178875,0,0,1.81715171746899,3.19494056990502,2.506046143687,1,1,0,0,1,1
2018,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.449202874442615,0.424330528479741,0.024872345962874,0,2.25662132102651,3.34250418628604,2.79956275365627,0.8,1,0,0,0.8,1
2019,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.567212599023901,0.398814954181461,0,0.16839764484244,2.95532209978694,3.95594673101065,3.4556344153988,0.2,0.8,0.2,0.8,1,1
2020,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.769801375458981,0.405040689523347,0,0.364760685935634,4.49756830923219,4.15210673609913,4.32483752266566,0,0.4,0.6,1,1,1
2021,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.596756718220219,0.406829230470364,0.189927487749855,0,3.16579165145516,4.02065523576648,3.59322344361082,0.6,0.8,0,0,0.6,0.8
2022,pcpi_pch,1,rolling window,absolute,mean_ensemble,3.94240975497371,0.386676390389684,3.55573336458403,0,17.279453176882,35.6495621572693,26.4645076670756,0,0,0,0,0,0
2023,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.462606118690949,0.423138222206735,0.0394678964842139,0,2.33090711472493,3.42485458700665,2.87788085086579,0.8,0.8,0,0,0.8,0.8
2013,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.737444794394172,0.503954984545224,0,0.233489809848948,4.08866086183093,4.52724373330612,4.30795229756852,0.4,0.6,0.4,0.6,1,1
2014,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.752032709561214,0.507904852182004,0,0.244127857379209,4.37776007784057,4.09625399662285,4.23700703723171,0,0.6,0.4,1,1,1
2015,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.38496702330675,0.505279153803872,0,0.879687869502878,7.23402734461947,9.61427210458632,8.42414972460289,0,0,1,1,1,1
2016,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.624037731113256,0.508673124591461,0,0.115364606521794,3.35811737344547,4.08546118865145,3.72178928104846,0.4,0.8,0.2,0.6,1,1
2017,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.52881142880766,0.52881142880766,0,0,2.60398626433361,4.06626291531918,3.33512458982639,1,1,0,0,1,1
2018,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.571632408457977,0.532415328623479,0,0.039217079834498,2.9226339316576,4.12606334001553,3.52434863583657,0.8,1,0,0.2,1,1
2019,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.641683009322129,0.524304691347187,0,0.117378317974942,3.48303873857082,4.12606334001553,3.80455103929318,0.4,1,0,0.6,1,1
2020,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.769332465478978,0.535501158457607,0,0.233831307021371,4.48188762062535,4.18193025801618,4.33190893932077,0.2,1,0,0.8,1,1
2021,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.708203478468779,0.572579661639281,0.135623816829498,0,4.00644929628182,4.14794632867103,4.07719781247642,0.2,1,0,0,0.2,1
2022,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,3.99553939617014,0.559208952593594,3.43633044357655,0,17.7074532708669,35.6421547462357,26.6748040085513,0,0,0,0,0,0
2023,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.04799664666079,0.558752273298967,0.489244373361823,0,5.50807442927648,7.18974686002459,6.34891064465054,0.4,0.6,0,0,0.4,0.6
