model,target,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar,ngdp_rpch,0.841485111573149,0.292359530426797,0.0273135817832309,0.521811999363121,1.79970069346931,3.20124725361923,2.03186885936281,0.102222222222222,0.208888888888889,0.268888888888889,0.351111111111111,0.444444444444444,0.542222222222222,0.611111111111111,0.697777777777778,0.8,0.171111111111111,0.262222222222222,0.342222222222222,0.402222222222222,0.484444444444445,0.553333333333333,0.604444444444444,0.642222222222222,0.713333333333333,0.815555555555556,0.851111111111111,0.873333333333333,0.904444444444444,0.928888888888889,0.944444444444444,0.953333333333333,0.96,0.971111111111111
ar,pcpi_pch,0.63302254808129,0.364050314548512,0.0415833332047846,0.227388900327993,2.1229250507527,3.95952416419039,2.40997976994583,0.12,0.268888888888889,0.393333333333333,0.546666666666667,0.677777777777778,0.788888888888889,0.857777777777778,0.911111111111111,0.944444444444444,0.0266666666666667,0.0488888888888889,0.0866666666666667,0.142222222222222,0.231111111111111,0.333333333333333,0.444444444444444,0.526666666666667,0.624444444444444,0.744444444444445,0.795555555555556,0.837777777777778,0.88,0.908888888888889,0.931111111111111,0.944444444444444,0.96,0.971111111111111
ar_bic,ngdp_rpch,0.8301803438967,0.294702948863763,0.0288614175743726,0.506615977458565,1.80975698326226,3.22589800283742,2.04276122873088,0.106666666666667,0.222222222222222,0.277777777777778,0.366666666666667,0.462222222222222,0.548888888888889,0.617777777777778,0.697777777777778,0.808888888888889,0.162222222222222,0.26,0.331111111111111,0.391111111111111,0.464444444444444,0.535555555555556,0.593333333333333,0.626666666666667,0.706666666666667,0.813333333333333,0.848888888888889,0.871111111111111,0.902222222222222,0.926666666666667,0.94,0.948888888888889,0.957777777777778,0.971111111111111
ar_bic,pcpi_pch,0.513309010868843,0.28935501693525,0.0749125173397426,0.14904147659385,1.69555061600347,3.14997345718179,1.91608327172012,0.144444444444444,0.288888888888889,0.426666666666667,0.544444444444444,0.653333333333333,0.751111111111111,0.826666666666667,0.884444444444445,0.922222222222222,0.04,0.0511111111111111,0.08,0.117777777777778,0.166666666666667,0.231111111111111,0.302222222222222,0.375555555555556,0.46,0.604444444444444,0.664444444444444,0.728888888888889,0.775555555555556,0.82,0.868888888888889,0.906666666666667,0.935555555555556,0.962222222222222
bvar_const,ngdp_rpch,0.790423976093392,0.267031511865769,0.032830987445887,0.490561476781736,1.64807636717057,2.93781688587851,1.86488873302419,0.0711111111111111,0.171111111111111,0.284444444444444,0.362222222222222,0.455555555555556,0.526666666666667,0.582222222222222,0.657777777777778,0.753333333333333,0.213333333333333,0.293333333333333,0.357777777777778,0.4,0.46,0.535555555555556,0.586666666666667,0.657777777777778,0.722222222222222,0.793333333333333,0.828888888888889,0.871111111111111,0.897777777777778,0.915555555555556,0.926666666666667,0.94,0.951111111111111,0.966666666666667
bvar_const,pcpi_pch,0.645018144477158,0.386273908247094,0.0471755510381166,0.211568685191948,2.24314938088423,4.2174537214609,2.55399162771428,0.124444444444444,0.257777777777778,0.386666666666667,0.535555555555556,0.668888888888889,0.757777777777778,0.835555555555556,0.893333333333333,0.935555555555556,0.0266666666666667,0.0422222222222222,0.0755555555555556,0.131111111111111,0.202222222222222,0.313333333333333,0.422222222222222,0.508888888888889,0.597777777777778,0.722222222222222,0.766666666666667,0.808888888888889,0.848888888888889,0.871111111111111,0.888888888888889,0.911111111111111,0.935555555555556,0.962222222222222
bvar_qu,ngdp_rpch,0.760956280124261,0.214075270780763,0.0432582019919781,0.50362280735152,1.34903116851657,2.40004065149246,1.54182356041371,0.0688888888888889,0.14,0.233333333333333,0.304444444444444,0.391111111111111,0.468888888888889,0.508888888888889,0.588888888888889,0.704444444444444,0.255555555555556,0.342222222222222,0.402222222222222,0.435555555555556,0.484444444444445,0.551111111111111,0.595555555555556,0.653333333333333,0.691111111111111,0.76,0.793333333333333,0.828888888888889,0.855555555555556,0.875555555555556,0.904444444444444,0.911111111111111,0.931111111111111,0.96
bvar_qu,pcpi_pch,0.516206363246631,0.268333746802353,0.0673733615280323,0.180499254916246,1.56825725920497,2.98833563150187,1.81455375919789,0.113333333333333,0.213333333333333,0.315555555555556,0.453333333333333,0.575555555555556,0.651111111111111,0.753333333333333,0.84,0.897777777777778,0.0355555555555556,0.0688888888888889,0.131111111111111,0.197777777777778,0.248888888888889,0.324444444444444,0.417777777777778,0.484444444444445,0.544444444444444,0.657777777777778,0.697777777777778,0.733333333333333,0.777777777777778,0.824444444444444,0.848888888888889,0.884444444444445,0.908888888888889,0.933333333333333
