model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
IMF,directional,rolling window,DEU,ngdp_rpch,0,0.538487020840409,0.22236584960749,0.217542875014962,0.0985782962179566,2.70235829401636,4.01384468176728,3.35810148789182,0.25,0.666666666666667,0.166666666666667,0.333333333333333,0.583333333333333,0.833333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0.5,0.803416471080507,0.25990250166172,0.476964516417458,0.0665494530013295,3.80657269602971,6.55189768153586,5.17923518878279,0.416666666666667,0.583333333333333,0.166666666666667,0.166666666666667,0.583333333333333,0.75
IMF,directional,rolling window,DEU,ngdp_rpch,1,1.56049312888342,0.335893283550811,0.750732884588695,0.473866960743911,7.5165942369517,12.4183769852891,9.96748561112039,0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0.666666666666667
IMF,directional,rolling window,DEU,ngdp_rpch,1.5,1.85151256762083,0.363241483937098,0.889094179374033,0.599176904309703,9.04871130439786,14.408473091422,11.7285921979099,0.333333333333333,0.416666666666667,0.25,0.333333333333333,0.666666666666667,0.666666666666667
IMF,directional,rolling window,FRA,ngdp_rpch,0,0.212820734104994,0.110738997643934,0.0149347888729275,0.0871469475881325,1.03568619258425,1.66719920063926,1.35144269661175,0.583333333333333,0.666666666666667,0.25,0.25,0.833333333333333,0.916666666666667
IMF,directional,rolling window,FRA,ngdp_rpch,0.5,0.29037069956742,0.198500516336857,0.0103639160393621,0.0815062671912013,1.42015220287446,2.25703348416225,1.83859284351836,0.666666666666667,0.916666666666667,0.0833333333333333,0.166666666666667,0.833333333333333,1
IMF,directional,rolling window,FRA,ngdp_rpch,1,0.597160933175242,0.363829563032958,0.0219954677355025,0.211335902406781,3.10063831400784,4.19162287848522,3.64613059624653,0.416666666666667,0.75,0.166666666666667,0.333333333333333,0.75,0.916666666666667
IMF,directional,rolling window,FRA,ngdp_rpch,1.5,0.770617114899674,0.334748806074416,0.102269050418517,0.33359925840674,3.77561810304649,5.97329704037724,4.87445757171187,0.416666666666667,0.583333333333333,0.25,0.25,0.666666666666667,0.833333333333333
IMF,directional,rolling window,GBR,ngdp_rpch,0,0.594045741247878,0.235742524534291,0.116871120381196,0.241432096332391,2.97826298396943,4.435257365034,3.70676017450171,0.416666666666667,0.583333333333333,0.333333333333333,0.416666666666667,0.833333333333333,0.916666666666667
IMF,directional,rolling window,GBR,ngdp_rpch,0.5,0.55248567407364,0.245413154572882,0.0387552628331506,0.268317256667608,2.76109565608084,4.1469743412707,3.45403499867577,0.25,0.75,0.25,0.583333333333333,0.833333333333333,1
