model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar_bic,directional,rolling window,ngdp_rpch,0.5,0.443985069539407,0.173133070570924,0.111707009785621,0.159144989182862,0.874374027966639,1.50888983829336,1.19163193313,0.4,0.633333333333333,0.2,0.316666666666667,0.716666666666667,0.833333333333333
ar_bic,directional,rolling window,ngdp_rpch,1,0.839123585883613,0.235919538829289,0.0693285528749665,0.533875494179357,1.2216904715336,2.16687429650781,1.69428238402071,0.416666666666667,0.666666666666667,0.216666666666667,0.416666666666667,0.833333333333333,0.883333333333333
ar_bic,directional,rolling window,ngdp_rpch,1.5,1.0492626756186,0.287065144441882,0.11360530351674,0.648592227659977,1.53671738393501,2.52306846889505,2.02989292641503,0.366666666666667,0.583333333333333,0.316666666666667,0.433333333333333,0.8,0.9
ar_bic,directional,rolling window,pcpi_pch,0,0.119075933389192,0.0565673961612527,0.0293651830430886,0.0331433541848511,0.283889822590136,0.478306689645105,0.381098256117621,0.433333333333333,0.633333333333333,0.15,0.216666666666667,0.65,0.783333333333333
ar_bic,directional,rolling window,pcpi_pch,0.5,0.234373709077551,0.122032126060814,0.0831686547148278,0.0291729283019089,0.608411552156803,1.02746325255194,0.817937402354371,0.416666666666667,0.7,0.0833333333333333,0.216666666666667,0.633333333333333,0.783333333333333
ar_bic,directional,rolling window,pcpi_pch,1,0.642292408025388,0.162507147539973,0.210971413942439,0.268813846542975,0.884149350497288,1.41763954859364,1.15089444954547,0.366666666666667,0.533333333333333,0.166666666666667,0.216666666666667,0.583333333333333,0.7
ar_bic,directional,rolling window,pcpi_pch,1.5,0.727935369954067,0.233409853345434,0.352100131505916,0.142425385102717,1.21306114460595,2.06558803678061,1.63932459069328,0.25,0.566666666666667,0.1,0.133333333333333,0.383333333333333,0.666666666666667
bvar,directional,rolling window,ngdp_rpch,0,0.290717002543461,0.133776695184626,0.0808354462511703,0.0761048611076654,0.702091832951222,1.0567358183399,0.879413825645559,0.4,0.633333333333333,0.166666666666667,0.266666666666667,0.666666666666667,0.8
bvar,directional,rolling window,ngdp_rpch,0.5,0.458301991810812,0.179111025197112,0.119129382425061,0.160061584188639,0.902183552761052,1.56274556255942,1.23246455766024,0.416666666666667,0.616666666666667,0.2,0.316666666666667,0.733333333333333,0.816666666666667
bvar,directional,rolling window,ngdp_rpch,1,0.811396026545091,0.23798706385496,0.0786020033973917,0.49480695929274,1.22582452295943,2.16873204055178,1.6972782817556,0.433333333333333,0.716666666666667,0.183333333333333,0.366666666666667,0.8,0.9
bvar,directional,rolling window,ngdp_rpch,1.5,1.02885318958444,0.299881959612574,0.111482360092511,0.617488869879351,1.57179518110699,2.6671068177955,2.11945099945124,0.4,0.65,0.25,0.416666666666667,0.816666666666667,0.9
bvar,directional,rolling window,pcpi_pch,0,0.115448189407229,0.0555115538493101,0.0288586759886935,0.0310779595692251,0.277558472412712,0.471199569746273,0.374379021079492,0.35,0.633333333333333,0.15,0.283333333333333,0.633333333333333,0.783333333333333
bvar,directional,rolling window,pcpi_pch,0.5,0.272891088954446,0.114225591320343,0.131095323595778,0.0275701740383251,0.59033850161385,0.952950984925696,0.771644743269773,0.3,0.633333333333333,0.0833333333333333,0.216666666666667,0.516666666666667,0.716666666666667
bvar,directional,rolling window,pcpi_pch,1,0.561717353256644,0.149879699312529,0.239327745442478,0.172509908501638,0.774386770095414,1.40611925540411,1.09025301274976,0.35,0.583333333333333,0.116666666666667,0.183333333333333,0.533333333333333,0.7
bvar,directional,rolling window,pcpi_pch,1.5,0.733235244736378,0.208206814914969,0.42092704898033,0.10410138084108,1.09514796194809,1.87978327171247,1.48746561683028,0.183333333333333,0.516666666666667,0.0666666666666667,0.133333333333333,0.316666666666667,0.583333333333333
bvar_const,directional,rolling window,ngdp_rpch,0,0.287912789490067,0.133376265563213,0.0795589802162474,0.0749775437106072,0.699007692800001,1.05412647841327,0.876567085606636,0.4,0.633333333333333,0.166666666666667,0.266666666666667,0.666666666666667,0.8
