model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,directional,rolling window,pcpi_pch,0,0.0725960599901788,0.0158347241020328,0.0147719264069695,0.0419894094811765,0.331275159786853,0.623733300336444,0.477504230061648,0.266666666666667,0.5,0.3,0.366666666666667,0.633333333333333,0.8
ar,directional,rolling window,pcpi_pch,0.5,0.235575768300538,0.0925637433139244,0.112533280057857,0.030478744928757,1.1715248175331,1.78270332217802,1.47711406985556,0.333333333333333,0.633333333333333,0.116666666666667,0.2,0.533333333333333,0.75
ar,directional,rolling window,pcpi_pch,1,0.546141997434542,0.140828506781817,0.205333634350282,0.199979856302443,2.53441690631878,4.58679768289389,3.56060729460633,0.4,0.583333333333333,0.15,0.2,0.6,0.733333333333333
ar,directional,rolling window,pcpi_pch,1.5,0.618081713531289,0.191106111938117,0.315511906259598,0.111463695333574,2.9405589183771,5.01023697468303,3.97539794653007,0.333333333333333,0.583333333333333,0.0833333333333333,0.116666666666667,0.45,0.666666666666667
ar_bic,directional,rolling window,ngdp_rpch,0,0.101569682493146,0.0384034607324621,0.0115000050975616,0.0516662166631226,0.476166313771871,0.840977865433248,0.65857208960256,0.433333333333333,0.733333333333333,0.183333333333333,0.383333333333333,0.816666666666667,0.916666666666667
ar_bic,directional,rolling window,ngdp_rpch,0.5,0.398861370793399,0.153906650598953,0.0662448900456401,0.178709830148805,1.89666391911499,3.23556761808049,2.56611576859774,0.433333333333333,0.7,0.216666666666667,0.366666666666667,0.8,0.916666666666667
ar_bic,directional,rolling window,ngdp_rpch,1,0.982353039141311,0.260657152784002,0.105008503495302,0.616687382862008,4.44852586813951,8.52574611247746,6.48713599030848,0.4,0.65,0.233333333333333,0.433333333333333,0.833333333333333,0.883333333333333
ar_bic,directional,rolling window,ngdp_rpch,1.5,1.18525116995584,0.301999696401434,0.161945812868915,0.721305660685495,5.38063208821523,10.2534431785788,7.81703763339702,0.433333333333333,0.666666666666667,0.25,0.383333333333333,0.816666666666667,0.916666666666667
ar_bic,directional,rolling window,pcpi_pch,0,0.076314529971696,0.0192854129734712,0.0137625174914154,0.0432665995068094,0.35264677137893,0.644673670986595,0.498660221182762,0.333333333333333,0.516666666666667,0.266666666666667,0.333333333333333,0.666666666666667,0.783333333333333
ar_bic,directional,rolling window,pcpi_pch,0.5,0.207599544341036,0.0926287774801375,0.0918149049676755,0.0231558618932232,1.04101501923603,1.54945333873065,1.29523417898334,0.45,0.633333333333333,0.1,0.183333333333333,0.633333333333333,0.733333333333333
ar_bic,directional,rolling window,pcpi_pch,1,0.601915499733996,0.140666496986999,0.200887786523798,0.260361216223199,2.74386684231981,5.17864288888039,3.9612548656001,0.366666666666667,0.55,0.15,0.216666666666667,0.583333333333333,0.7
ar_bic,directional,rolling window,pcpi_pch,1.5,0.683520931339022,0.2195103776223,0.324505761595481,0.13950479212124,3.32749080958809,5.35169160281019,4.33959120619914,0.25,0.533333333333333,0.1,0.133333333333333,0.383333333333333,0.633333333333333
bvar,directional,rolling window,ngdp_rpch,0,0.0951017591125601,0.0366613825769962,0.00992943300289922,0.0485109435326647,0.451023650879631,0.774476055052124,0.612749852965878,0.433333333333333,0.716666666666667,0.2,0.383333333333333,0.816666666666667,0.916666666666667
bvar,directional,rolling window,ngdp_rpch,0.5,0.406480987561666,0.155011799744354,0.0687545988892378,0.182714588928074,1.94839159946018,3.25864075258287,2.60351617602152,0.45,0.7,0.2,0.383333333333333,0.833333333333333,0.9
