target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2021,pcpi_pch,0,bvar_ciss,0.0763647496657091,0.0558387491332861,0.020526000532423,0,0.40879690647736,0.505302727120782,0.457049816799071,0.4,1,0,0,0.4,1
2022,pcpi_pch,0,bvar_ciss,0.207591512143168,0.0602651525351666,0.14643027263561,0.000896086972390986,1.03069141349631,1.57510170912257,1.30289656130944,0.2,0.4,0,0.2,0.4,0.4
2023,pcpi_pch,0,bvar_ciss,0.0636706874446362,0.048454521202795,0,0.0152161662418411,0.335467386815003,0.434745281855216,0.38510633433511,0.2,0.8,0.2,0.8,1,1
2013,pcpi_pch,0.5,bvar_ciss,0.16697551711791,0.147787634986885,0,0.019187882131025,0.811339484178917,1.31116163191091,1.06125055804492,0.6,1,0,0.4,1,1
2014,pcpi_pch,0.5,bvar_ciss,0.178069985993113,0.13326812304688,0,0.0448018629462331,0.952494904545002,1.18016245849976,1.06632868152238,0.4,1,0,0.6,1,1
2015,pcpi_pch,0.5,bvar_ciss,0.172888512816632,0.161213516858756,0.0116749959578762,0,0.815826180834712,1.41820480424586,1.11701549254029,0.8,1,0,0,0.8,1
2016,pcpi_pch,0.5,bvar_ciss,0.204088264282508,0.173929483109177,0.0301587811733306,0,1.02198613128226,1.5267999574445,1.27439304436338,0.8,1,0,0,0.8,1
2017,pcpi_pch,0.5,bvar_ciss,0.233046052021401,0.146805139966855,0.025582141336965,0.060658770717581,1.23137071259228,1.58249425894731,1.4069324857698,0.6,0.8,0.2,0.2,0.8,1
2018,pcpi_pch,0.5,bvar_ciss,0.197257689604075,0.137143943836667,0.060113745767408,0,1.08720315284858,1.22714590996004,1.15717453140431,0.6,0.8,0,0,0.6,0.8
2019,pcpi_pch,0.5,bvar_ciss,0.220490525458831,0.146152319342101,0.0743382061167297,0,1.13675943091829,1.56791193188089,1.35233568139959,0.6,0.8,0,0,0.6,0.8
2020,pcpi_pch,0.5,bvar_ciss,0.33844792152429,0.263256003258188,0,0.0751919182661016,1.77942167368673,2.32040424626896,2.04991295997785,0.4,1,0,0.6,1,1
2021,pcpi_pch,0.5,bvar_ciss,0.430340406857996,0.313189575734454,0.117150831123542,0,2.28679171382684,2.88982885259282,2.58831028320983,0.4,0.8,0,0,0.4,0.8
2022,pcpi_pch,0.5,bvar_ciss,1.40262906534245,0.262855802169559,1.13977326317289,0,6.66182952786339,11.3980074871905,9.02991850752694,0,0.4,0,0,0,0.4
2023,pcpi_pch,0.5,bvar_ciss,0.369818851554075,0.281938089365763,0.087880762188312,0,1.95059500767128,2.5198895119033,2.23524225978729,0.6,1,0,0,0.6,1
2013,pcpi_pch,1,bvar_ciss,0.400255010869262,0.30120249798205,0,0.0990525128872126,2.09710662007653,2.76233366719391,2.42972014363522,0.4,0.8,0.2,0.6,1,1
2014,pcpi_pch,1,bvar_ciss,0.66613581299342,0.224045144639459,0,0.442090668353961,3.4551399676109,4.68486634084114,4.07000315422602,0,0.4,0.6,1,1,1
2015,pcpi_pch,1,bvar_ciss,0.917520044706337,0.250525232124003,0,0.666994812582334,4.833191651978,6.26742176418175,5.55030670807987,0,0.2,0.8,1,1,1
2016,pcpi_pch,1,bvar_ciss,0.655227123057947,0.288799555105467,0,0.36642756795248,3.74236964003344,3.74861836107535,3.74549400055439,0,0.2,0.8,1,1,1
2017,pcpi_pch,1,bvar_ciss,0.313216451048232,0.293142965175639,0,0.020073485872593,1.4691393102612,2.59148074531163,2.03031002778642,0.8,1,0,0.2,1,1
2018,pcpi_pch,1,bvar_ciss,0.248228090498066,0.248228090498066,0,0,1.10862479339602,2.19299982647128,1.65081230993365,1,1,0,0,1,1
2019,pcpi_pch,1,bvar_ciss,0.436770437183083,0.241753548153985,0,0.195016889029098,2.33827611316478,2.88971846074969,2.61399728695724,0,0.8,0.2,1,1,1
2020,pcpi_pch,1,bvar_ciss,0.764063311925841,0.271029312300492,0,0.493033999625348,4.30979985370637,4.50676660425088,4.40828322897863,0,0.2,0.8,1,1,1
2021,pcpi_pch,1,bvar_ciss,1.19315218556274,1.1298848640089,0.063267321553839,0,5.31219631687136,10.5825529190764,7.94737461797391,0.8,1,0,0,0.8,1
2022,pcpi_pch,1,bvar_ciss,3.32228465381458,0.451679980716723,2.87060467309785,0,15.5790949161751,27.4979557858539,21.5385253510145,0,0,0,0,0,0
2023,pcpi_pch,1,bvar_ciss,1.02960411978496,0.52592694594105,0.503677173843912,0,5.61788343193682,6.54737381585719,6.08262862389701,0.4,0.4,0,0,0.4,0.4
2013,pcpi_pch,1.5,bvar_ciss,0.502352983451046,0.378943391813887,0,0.12340959163716,2.66083431808178,3.39497387381647,3.02790409594912,0.4,1,0,0.6,1,1
2014,pcpi_pch,1.5,bvar_ciss,0.670918779801785,0.321762847394496,0,0.349155932407289,3.68744665641148,4.199758955007,3.94360280570924,0,0.4,0.6,1,1,1
2015,pcpi_pch,1.5,bvar_ciss,1.19531023860345,0.295615776334997,0,0.899694462268451,6.24040674051838,8.30518792077302,7.2727973306457,0,0,1,1,1,1
2016,pcpi_pch,1.5,bvar_ciss,0.66985713293853,0.35570235121799,0,0.314154781720539,3.77904490189992,3.94953040402078,3.86428765296035,0.2,0.6,0.4,0.8,1,1
2017,pcpi_pch,1.5,bvar_ciss,0.381444249207406,0.381444249207406,0,0,1.69235421334374,3.39799945078878,2.54517683206626,1,1,0,0,1,1
2018,pcpi_pch,1.5,bvar_ciss,0.365547113523662,0.322900978970455,0,0.042646134553207,1.77068573352901,2.88422793665072,2.32745683508986,0.8,1,0,0.2,1,1
2019,pcpi_pch,1.5,bvar_ciss,0.385235234499989,0.298181661788423,0,0.0870535727115659,2.02686360927067,2.63754566682312,2.33220463804689,0.6,1,0,0.4,1,1
2020,pcpi_pch,1.5,bvar_ciss,0.671301139430262,0.314922858724126,0,0.356378280706136,4.07961733914662,3.22697944073867,3.65329838994265,0,0.4,0.6,1,1,1
2021,pcpi_pch,1.5,bvar_ciss,0.677813793921159,0.538910694452047,0.138903099469112,0,3.48414781719917,4.84590633542525,4.16502707631221,0.6,1,0,0,0.6,1
2022,pcpi_pch,1.5,bvar_ciss,3.05086791961908,0.731772576624594,2.31909534299449,0,16.1945627303384,20.5309515665357,18.3627571484371,0,0,0,0,0,0
2023,pcpi_pch,1.5,bvar_ciss,1.95534809718324,0.583465764692804,1.37188233249044,0,9.22438365111347,16.0460028158812,12.6351932334973,0.4,0.4,0,0,0.4,0.4
2013,ngdp_rpch,0,bvar_const,0.0620037968525989,0.0605408113819887,0.00146298547061029,0,0.28648616008876,0.523860536830079,0.40517334845942,0.8,1,0,0,0.8,1
2014,ngdp_rpch,0,bvar_const,0.0689660459827827,0.0600896178645768,0,0.0088764281182059,0.34373207194716,0.519990739787755,0.431861405867457,0.6,1,0,0.4,1,1
2015,ngdp_rpch,0,bvar_const,0.0600823428692498,0.0596352133196149,0,0.000447129549634973,0.274663722708203,0.51498755061449,0.394825636661346,0.8,1,0,0.2,1,1
2016,ngdp_rpch,0,bvar_const,0.0588703704247377,0.0588703704247377,0,0,0.267184553326554,0.509446025178369,0.388315289252461,1,1,0,0,1,1
2017,ngdp_rpch,0,bvar_const,0.0585610944511405,0.0585610944511405,0,0,0.266254919709726,0.505584589748496,0.385919754729111,1,1,0,0,1,1
2018,ngdp_rpch,0,bvar_const,0.0613557660668723,0.0582600809499953,0,0.00309568511687699,0.289294016343046,0.503880280479832,0.396587148411439,0.8,1,0,0.2,1,1
2019,ngdp_rpch,0,bvar_const,0.0811365241525691,0.0577628993678497,0,0.0233736247847194,0.429933540577755,0.547896631606996,0.488915086092375,0.4,0.8,0.2,0.6,1,1
2020,ngdp_rpch,0,bvar_const,0.674440069814829,0.0868874020363779,0.587552667778451,0,2.96432272934068,6.07799457294488,4.52115865114278,0.4,0.4,0,0,0.4,0.4
2021,ngdp_rpch,0,bvar_const,0.0997462700858366,0.0721427410681124,0.0276035290177242,0,0.547948214489491,0.625054865493004,0.586501539991248,0.4,1,0,0,0.4,1
2022,ngdp_rpch,0,bvar_const,0.0831322489305092,0.0717169401136362,0,0.011415308816873,0.416909975939774,0.620370038760748,0.518640007350261,0.6,1,0,0.4,1,1
2023,ngdp_rpch,0,bvar_const,0.0847361883123513,0.0715190717959115,0,0.0132171165164399,0.431211373684184,0.616695332036568,0.523953352860376,0.4,1,0,0.6,1,1
2013,ngdp_rpch,0.5,bvar_const,0.270553081924276,0.270553081924276,0,0,1.23022915674286,2.33548874662839,1.78285895168562,1,1,0,0,1,1
2014,ngdp_rpch,0.5,bvar_const,0.293987666457712,0.266991608657279,0.026996057800433,0,1.42771642604776,2.31046226403485,1.8690893450413,0.8,1,0,0,0.8,1
2015,ngdp_rpch,0.5,bvar_const,0.292028324590739,0.266058654422417,0,0.025969670168322,1.41246678002452,2.30939954175348,1.860933160889,0.6,1,0,0.4,1,1
2016,ngdp_rpch,0.5,bvar_const,0.292114739996754,0.261716471633491,0,0.030398268363263,1.42772801619535,2.27297475944669,1.85035138782102,0.8,1,0,0.2,1,1
2017,ngdp_rpch,0.5,bvar_const,0.26036470726533,0.256995435916426,0.00336927134890401,0,1.19183699542664,2.22770165674,1.70976932608332,0.8,1,0,0,0.8,1
2018,ngdp_rpch,0.5,bvar_const,0.257028475042952,0.257028475042952,0,0,1.1668626945671,2.2234127644413,1.6951377295042,1,1,0,0,1,1
2019,ngdp_rpch,0.5,bvar_const,0.255758047480738,0.255758047480738,0,0,1.16088458047439,2.2129494984288,1.68691703945159,1,1,0,0,1,1
2020,ngdp_rpch,0.5,bvar_const,2.23283542785983,0.28706594962022,0.083519582838704,1.86224989540091,10.1209590117663,19.3543110277808,14.7376350197736,0,0.4,0.6,0.6,0.6,1
2021,ngdp_rpch,0.5,bvar_const,1.86564632648309,0.249058418975713,1.61658790750738,0,8.44291888288884,16.2056293224397,12.3242741026643,0,0.4,0,0,0,0.4
2022,ngdp_rpch,0.5,bvar_const,0.31104627814398,0.255369438166372,0,0.0556768399776079,1.60332348053335,2.21261686154621,1.90797017103978,0.6,1,0,0.4,1,1
2023,ngdp_rpch,0.5,bvar_const,0.330038959340173,0.251319617341051,0,0.0787193419991221,1.76869881263314,2.17903215522062,1.97386548392688,0.6,1,0,0.4,1,1
2013,ngdp_rpch,1,bvar_const,0.611205269976258,0.496287790689306,0,0.114917479286952,3.17569007075736,4.28488022263176,3.73028514669456,0.4,1,0,0.6,1,1
2014,ngdp_rpch,1,bvar_const,0.491469476399682,0.491469476399682,0,0,2.23024124769949,4.25378640874491,3.2420138282222,1,1,0,0,1,1
2015,ngdp_rpch,1,bvar_const,0.50906409694483,0.491897575349791,0,0.017166521595039,2.37461470989421,4.24474516416107,3.30967993702764,0.8,1,0,0.2,1,1
2016,ngdp_rpch,1,bvar_const,0.485951068656376,0.485951068656376,0,0,2.20659253204751,4.20254004300874,3.20456628752813,1,1,0,0,1,1
2017,ngdp_rpch,1,bvar_const,0.481215661609775,0.478567612127526,0.00264804948224899,0,2.19556038567759,4.13541226800153,3.16548632683956,0.8,1,0,0,0.8,1
2018,ngdp_rpch,1,bvar_const,0.484763317505862,0.47389982191402,0,0.010863495591842,2.24021464661676,4.09472973357533,3.16747219009605,0.8,1,0,0.2,1,1
2019,ngdp_rpch,1,bvar_const,0.472224104032964,0.472224104032964,0,0,2.14399245619009,4.08450094018405,3.11424669818707,1,1,0,0,1,1
2020,ngdp_rpch,1,bvar_const,6.89651581917676,0.468852202645464,0,6.4276636165313,29.7362759413401,63.589626530185,46.6629512357626,0,0,1,1,1,1
2021,ngdp_rpch,1,bvar_const,2.72222827310996,0.411098973113641,2.31112929999632,0,12.3160462850222,23.6544497496436,17.9852480173329,0.2,0.4,0,0,0.2,0.4
2022,ngdp_rpch,1,bvar_const,0.419368976591707,0.419368976591707,0,0,1.90399462286365,3.62739297467501,2.76569379876933,1,1,0,0,1,1
2023,ngdp_rpch,1,bvar_const,0.670278785408137,0.417696815222904,0,0.252581970185233,3.76879085654761,3.98359856679372,3.87619471167066,0.2,0.8,0.2,0.8,1,1
2013,ngdp_rpch,1.5,bvar_const,0.781604635986461,0.559933679742957,0,0.221670956243504,4.29529340731244,4.89385920144813,4.59457630438028,0.4,0.8,0.2,0.6,1,1
2014,ngdp_rpch,1.5,bvar_const,0.575823767070635,0.562916723402501,0,0.012907043668134,2.65265043617879,4.88484925096572,3.76874984357225,0.8,1,0,0.2,1,1
2015,ngdp_rpch,1.5,bvar_const,0.556501785225106,0.555677338920966,0,0.000824446304139981,2.52087486408253,4.8278485442958,3.67436170418917,0.8,1,0,0.2,1,1
2016,ngdp_rpch,1.5,bvar_const,0.6186700385359,0.554436478583479,0,0.064233559952421,3.03277786907081,4.79145609804098,3.91211698355589,0.6,1,0,0.4,1,1
2017,ngdp_rpch,1.5,bvar_const,0.546511089121548,0.546511089121548,0,0,2.48143254062266,4.7266404308743,3.60403648574848,1,1,0,0,1,1
2018,ngdp_rpch,1.5,bvar_const,0.537975663739155,0.537975663739155,0,0,2.43874756686292,4.6626443576258,3.55069596224436,1,1,0,0,1,1
2019,ngdp_rpch,1.5,bvar_const,0.533466419477766,0.533466419477766,0,0,2.41897381918439,4.62189384159434,3.52043383038937,1,1,0,0,1,1
2020,ngdp_rpch,1.5,bvar_const,6.87635807354946,0.5299470395937,0,6.34641103395576,29.9666918709729,62.610431793557,46.2885618322649,0,0,1,1,1,1
2021,ngdp_rpch,1.5,bvar_const,5.17850986746721,0.588273639510716,4.5902362279565,0,23.1596399153053,45.6710975610811,34.4153687381932,0,0.2,0,0,0,0.2
2022,ngdp_rpch,1.5,bvar_const,0.763802834587616,0.439681805466135,0.324121029121481,0,4.05381688631307,5.14151447596964,4.59766568114136,0.6,0.6,0,0,0.6,0.6
2023,ngdp_rpch,1.5,bvar_const,0.764844244353603,0.4515375575138,0,0.313306686839803,4.35863544483359,4.4002962749881,4.37946585991084,0.4,0.6,0.4,0.6,1,1
2013,pcpi_pch,0,bvar_const,0.0831820546858269,0.0507969885150479,0,0.032385066170779,0.464095713492576,0.503401809985097,0.483748761738837,0.4,0.6,0.4,0.6,1,1
2014,pcpi_pch,0,bvar_const,0.098087129756202,0.0505429517719015,0,0.0475441779843005,0.486342863474669,0.745885436437366,0.616114149956018,0.6,0.6,0.4,0.4,1,1
2015,pcpi_pch,0,bvar_const,0.0935978544708514,0.050872425988209,0,0.0427254284826424,0.473038988781057,0.689359617464385,0.581199303122721,0.4,0.6,0.4,0.6,1,1
2016,pcpi_pch,0,bvar_const,0.064100996825995,0.0507626312398487,0,0.0133383655861463,0.337486506749988,0.438303669644931,0.387895088197459,0.6,1,0,0.4,1,1
2017,pcpi_pch,0,bvar_const,0.0698763960735691,0.0507064345705731,0,0.019169961502996,0.350070176098617,0.52235248122484,0.436211328661729,0.6,0.8,0.2,0.4,1,1
2018,pcpi_pch,0,bvar_const,0.084553986154213,0.050549093345085,0,0.034004892809128,0.465224529680262,0.528018398883604,0.496621464281933,0.2,0.6,0.4,0.8,1,1
2019,pcpi_pch,0,bvar_const,0.0731057953502854,0.0506377047596622,0,0.0224680905906232,0.373959759501826,0.527216508251141,0.450588133876484,0.6,0.8,0.2,0.4,1,1
2020,pcpi_pch,0,bvar_const,0.136023861942871,0.0604909679126322,0,0.0755328940302387,0.751924257616484,0.840666594816209,0.796295426216347,0,0.6,0.4,1,1,1
2021,pcpi_pch,0,bvar_const,0.0525228614195288,0.0505409495386428,0.00198191188088601,0,0.245689183767484,0.436234268971866,0.340961726369675,0.8,1,0,0,0.8,1
2022,pcpi_pch,0,bvar_const,0.159321201244176,0.0515017557772787,0.096249685680433,0.011569759786464,0.799708035621608,1.18715393582949,0.99343098572555,0.2,0.4,0.2,0.2,0.4,0.6
2023,pcpi_pch,0,bvar_const,0.0815351303462973,0.0519514168865224,0,0.029583713459775,0.46980760031415,0.456183606140573,0.462995603227361,0.2,0.8,0.2,0.8,1,1
2013,pcpi_pch,0.5,bvar_const,0.299452430583151,0.291335910025447,0,0.008116520557704,1.38540253184454,2.52554228205167,1.9554724069481,0.8,1,0,0.2,1,1
2014,pcpi_pch,0.5,bvar_const,0.293096493615885,0.288655856388623,0,0.0044406372272621,1.34628853179612,2.49620854282741,1.92124853731176,0.8,1,0,0.2,1,1
2015,pcpi_pch,0.5,bvar_const,0.32326280688992,0.291280860072293,0.031981946817627,0,1.57824778111891,2.51963668500112,2.04894223306001,0.4,1,0,0,0.4,1
2016,pcpi_pch,0.5,bvar_const,0.350928372873376,0.291190089315386,0.0597382835579899,0,1.80048179351168,2.51736297368833,2.1589223836,0.6,1,0,0,0.6,1
2017,pcpi_pch,0.5,bvar_const,0.335853204081824,0.286205009534642,0,0.049648194547182,1.69919905897264,2.46906643420488,2.08413274658876,0.6,1,0,0.4,1,1
2018,pcpi_pch,0.5,bvar_const,0.315686771476141,0.288834557448422,0.026852214027719,0,1.52651623136644,2.49744485110672,2.01198054123658,0.8,1,0,0,0.8,1
2019,pcpi_pch,0.5,bvar_const,0.387662965269939,0.287106904078808,0.100556061191131,0,1.96816363663321,2.83285021381576,2.40050692522448,0.6,0.8,0,0,0.6,0.8
2020,pcpi_pch,0.5,bvar_const,0.394697161195894,0.306666866275555,0.0732815759423929,0.014748718977946,2.0983791764216,2.64799528286389,2.37318722964274,0.4,1,0,0.2,0.6,1
2021,pcpi_pch,0.5,bvar_const,0.420722458463348,0.287400724729945,0.133321733733403,0,2.03096381261942,3.33703963771842,2.68400172516892,0.8,0.8,0,0,0.8,0.8
2022,pcpi_pch,0.5,bvar_const,0.701211088617704,0.288300686013964,0.41291040260374,0,3.47516786089261,5.33630212012256,4.40573499050758,0.6,0.6,0,0,0.6,0.6
2023,pcpi_pch,0.5,bvar_const,0.294632383995433,0.294632383995433,0,0,1.33817187737854,2.54721798646232,1.94269493192043,1,1,0,0,1,1
2013,pcpi_pch,1,bvar_const,0.662716697708451,0.65199920694634,0,0.010717490762111,3.04878013610217,5.6323836139136,4.34058187500788,0.8,1,0,0.2,1,1
2014,pcpi_pch,1,bvar_const,0.796041116466848,0.646009210293847,0,0.150031906173001,4.10398920824529,5.66084930872374,4.88241925848451,0.6,0.8,0.2,0.4,1,1
2015,pcpi_pch,1,bvar_const,0.906403585253611,0.645651829922914,0,0.260751755330697,4.9726025459575,5.69656534017846,5.33458394306798,0.4,0.8,0.2,0.6,1,1
2016,pcpi_pch,1,bvar_const,0.73991467659218,0.648506551516583,0,0.0914081250755969,3.67391489007868,5.6135063066469,4.64371059836279,0.4,0.8,0.2,0.6,1,1
2017,pcpi_pch,1,bvar_const,0.66221821348999,0.644446283604878,0,0.017771929885113,3.06739181539965,5.57588473130068,4.32163827335017,0.8,1,0,0.2,1,1
2018,pcpi_pch,1,bvar_const,0.655996806602769,0.642795632048928,0,0.013201174553841,3.02486477762506,5.55777418799274,4.2913194828089,0.8,1,0,0.2,1,1
2019,pcpi_pch,1,bvar_const,0.748128794370893,0.63607034176527,0,0.112058452605623,3.77923435043938,5.51449001131942,4.6468621808794,0.6,1,0,0.4,1,1
2020,pcpi_pch,1,bvar_const,0.936421288243,0.639700236508773,0,0.296721051734228,4.62235832146507,7.17252996119733,5.8974441413312,0.4,0.8,0.2,0.6,1,1
2021,pcpi_pch,1,bvar_const,0.797221187698954,0.682405800489151,0.030628312154718,0.084187075055085,4.02133698442771,5.8910812929098,4.95620913866875,0.6,1,0,0.2,0.8,1
2022,pcpi_pch,1,bvar_const,1.71138659896927,0.637705793914987,1.07368080505429,0,9.43713840439717,10.6348859683925,10.0360121863949,0,0.4,0,0,0,0.4
2023,pcpi_pch,1,bvar_const,0.728288424439797,0.643044272205932,0.047928264226518,0.037315888007347,3.60297650133028,5.55832723547024,4.58065186840026,0.6,1,0,0.2,0.8,1
2013,pcpi_pch,1.5,bvar_const,0.982105524099234,0.862179473666538,0,0.119926050432696,4.86806265024968,7.47195385636049,6.17000825330508,0.4,1,0,0.6,1,1
2014,pcpi_pch,1.5,bvar_const,1.00888967942097,0.861633557161542,0,0.147256122259427,5.08816371506554,7.45738430075554,6.27277400791054,0.4,1,0,0.6,1,1
2015,pcpi_pch,1.5,bvar_const,1.34265220912262,0.859786008757413,0,0.482866200365203,7.36164686682059,8.44892701540085,7.90528694111072,0,0.8,0.2,1,1,1
2016,pcpi_pch,1.5,bvar_const,0.919579779787329,0.87040360117442,0,0.0491761786129083,4.34292207824566,7.53429040013243,5.93860623918904,0.8,1,0,0.2,1,1
2017,pcpi_pch,1.5,bvar_const,0.867086332809657,0.867086332809657,0,0,3.93776994854009,7.49730178484293,5.71753586669151,1,1,0,0,1,1
2018,pcpi_pch,1.5,bvar_const,0.915242248044524,0.853721682863555,0,0.061520565180969,4.37297878188725,7.37239800617235,5.8726883940298,0.8,1,0,0.2,1,1
2019,pcpi_pch,1.5,bvar_const,0.886951565010637,0.849511451703263,0,0.0374401133073741,4.15802210034802,7.3439760493427,5.75099907484536,0.6,1,0,0.4,1,1
2020,pcpi_pch,1.5,bvar_const,0.973864612501848,0.852038411182575,0,0.121826201319273,4.84340510792741,7.36877948021842,6.10609229407292,0.4,1,0,0.6,1,1
2021,pcpi_pch,1.5,bvar_const,1.23605971238028,0.899749691118915,0.336310021261369,0,6.60038928362327,8.22022103854751,7.41030516108539,0.4,0.8,0,0,0.4,0.8
2022,pcpi_pch,1.5,bvar_const,1.81591028996861,0.844079240407887,0.971831049560719,0,9.34211139100055,12.9629273218707,11.1525193564356,0,0.6,0,0,0,0.6
2023,pcpi_pch,1.5,bvar_const,1.19423035154352,0.842646743240481,0.221749648500503,0.129833959802534,6.14112058926219,8.53180555771489,7.33646307348854,0.6,0.8,0,0.2,0.8,0.8
2013,ngdp_rpch,0,bvar_mix,0.0488775522296406,0.0453620379803225,0.0026797231463131,0.000835791103005001,0.232065718056949,0.397386749450439,0.314726233753694,0.6,1,0,0.2,0.8,1
2014,ngdp_rpch,0,bvar_mix,0.0556325128103511,0.0453593964969264,0,0.0102731163134247,0.286086758782503,0.397433359250765,0.341760059016634,0.4,1,0,0.6,1,1
2015,ngdp_rpch,0,bvar_mix,0.0483436590417049,0.046946762028837,0,0.00139689701286798,0.222260310675479,0.411222404145402,0.31674135741044,0.8,1,0,0.2,1,1
2016,ngdp_rpch,0,bvar_mix,0.0440119889424297,0.0440119889424297,0,0,0.197923816394746,0.38543023786173,0.291677027128238,1,1,0,0,1,1
2017,ngdp_rpch,0,bvar_mix,0.0398018998567085,0.0388722284831145,0.00092967137359401,0,0.182001029771184,0.34103542270621,0.261518226238697,0.8,1,0,0,0.8,1
2018,ngdp_rpch,0,bvar_mix,0.0570244862155923,0.0383342192207493,0,0.018690266994843,0.28900717786383,0.417971779652272,0.353489478758051,0.6,0.6,0.4,0.4,1,1
2019,ngdp_rpch,0,bvar_mix,0.0864127708844356,0.0380132001491392,0,0.0483995707352964,0.450562990924391,0.601847940377736,0.526205465651063,0.4,0.4,0.6,0.6,1,1
2020,ngdp_rpch,0,bvar_mix,0.674440069814829,0.0868874020363779,0.587552667778451,0,2.96432272934068,6.07799457294488,4.52115865114278,0.4,0.4,0,0,0.4,0.4
2021,ngdp_rpch,0,bvar_mix,0.0997462700858366,0.0721427410681124,0.0276035290177242,0,0.547948214489491,0.625054865493004,0.586501539991248,0.4,1,0,0,0.4,1
2022,ngdp_rpch,0,bvar_mix,0.0831322489305092,0.0717169401136362,0,0.011415308816873,0.416909975939774,0.620370038760748,0.518640007350261,0.6,1,0,0.4,1,1
2023,ngdp_rpch,0,bvar_mix,0.0847361883123513,0.0715190717959115,0,0.0132171165164399,0.431211373684184,0.616695332036568,0.523953352860376,0.4,1,0,0.6,1,1
2013,ngdp_rpch,0.5,bvar_mix,0.22179586040459,0.22179586040459,0,0,0.995595502821248,1.94692845103867,1.47126197692996,1,1,0,0,1,1
2014,ngdp_rpch,0.5,bvar_mix,0.23529741157133,0.209812028769293,0.025485382802037,0,1.15099464265379,1.82846162479211,1.48972813372295,0.8,1,0,0,0.8,1
2015,ngdp_rpch,0.5,bvar_mix,0.234718188912823,0.212405348418118,0,0.0223128404947049,1.13636843823901,1.85344268265895,1.49490556044898,0.6,1,0,0.4,1,1
2016,ngdp_rpch,0.5,bvar_mix,0.229471847959563,0.20550788967704,0,0.023963958282523,1.11798081191963,1.79448492939219,1.45623287065591,0.8,1,0,0.2,1,1
2017,ngdp_rpch,0.5,bvar_mix,0.203335223424913,0.192779976459219,0.010555246965694,0,0.95181844622905,1.68715835292563,1.31948839957734,0.8,1,0,0,0.8,1
2018,ngdp_rpch,0.5,bvar_mix,0.215828023086615,0.183312413808609,0,0.032515609278006,1.08349463922113,1.60782386367948,1.3456592514503,0.6,1,0,0.4,1,1
2019,ngdp_rpch,0.5,bvar_mix,0.191927035297952,0.178618772852924,0,0.013308262445028,0.907777986951184,1.56909573858108,1.23843686276613,0.8,1,0,0.2,1,1
2020,ngdp_rpch,0.5,bvar_mix,2.23283542785983,0.28706594962022,0.083519582838704,1.86224989540091,10.1209590117663,19.3543110277808,14.7376350197736,0,0.4,0.6,0.6,0.6,1
2021,ngdp_rpch,0.5,bvar_mix,1.86564632648309,0.249058418975713,1.61658790750738,0,8.44291888288884,16.2056293224397,12.3242741026643,0,0.4,0,0,0,0.4
2022,ngdp_rpch,0.5,bvar_mix,0.31104627814398,0.255369438166372,0,0.0556768399776079,1.60332348053335,2.21261686154621,1.90797017103978,0.6,1,0,0.4,1,1
2023,ngdp_rpch,0.5,bvar_mix,0.330038959340173,0.251319617341051,0,0.0787193419991221,1.76869881263314,2.17903215522062,1.97386548392688,0.6,1,0,0.4,1,1
2013,ngdp_rpch,1,bvar_mix,0.558697829443648,0.426127545633915,0,0.132570283809733,2.97263623964752,3.74236598975416,3.35750111470084,0.2,1,0,0.8,1,1
2014,ngdp_rpch,1,bvar_mix,0.387711010345856,0.386084622248858,0,0.001626388096998,1.74474842867858,3.39234913522066,2.56854878194962,0.8,1,0,0.2,1,1
2015,ngdp_rpch,1,bvar_mix,0.409580124513183,0.384688618704107,0,0.024891505809076,1.9264984352422,3.37535640215815,2.65092741870018,0.4,1,0,0.6,1,1
2016,ngdp_rpch,1,bvar_mix,0.407033903496665,0.396632832560609,0,0.010401070936056,1.86547326637856,3.47699490398692,2.67123408518274,0.8,1,0,0.2,1,1
2017,ngdp_rpch,1,bvar_mix,0.399148866042247,0.372391040334969,0.026757825707278,0,1.88348272120948,3.27427051782123,2.57887661951536,0.4,1,0,0,0.4,1
2018,ngdp_rpch,1,bvar_mix,0.48868034799988,0.332497425462502,0,0.156182922537378,2.30569372246109,4.00937265384486,3.15753318815298,0.6,0.8,0.2,0.4,1,1
2019,ngdp_rpch,1,bvar_mix,0.327788858834581,0.323880334879112,0,0.00390852395546899,1.48814432328625,2.83541636847601,2.16178034588113,0.8,1,0,0.2,1,1
2020,ngdp_rpch,1,bvar_mix,7.13470592719767,0.31887991276086,0,6.81582601443681,30.0854232865534,67.48056032757,48.7829918070617,0,0,1,1,1,1
2021,ngdp_rpch,1,bvar_mix,2.72222827310996,0.411098973113641,2.31112929999632,0,12.3160462850222,23.6544497496436,17.9852480173329,0.2,0.4,0,0,0.2,0.4
2022,ngdp_rpch,1,bvar_mix,0.419368976591707,0.419368976591707,0,0,1.90399462286365,3.62739297467501,2.76569379876933,1,1,0,0,1,1
2023,ngdp_rpch,1,bvar_mix,0.670278785408137,0.417696815222904,0,0.252581970185233,3.76879085654761,3.98359856679372,3.87619471167066,0.2,0.8,0.2,0.8,1,1
