model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,GBR,pcpi_pch,1.5,1.59613048615015,0.919630913567541,0,0.676499572582609,5.32166052439729,9.99147561706845,7.65656807073287,0.409090909090909,1,0,0.590909090909091,1,1
ar,ITA,pcpi_pch,0,0.108096324230756,0.079466735090151,0.0180538740507854,0.0105757150898199,0.455363245602768,0.863378921159948,0.659371083381358,0.826086956521739,1,0,0.0869565217391304,0.91304347826087,1
ar,ITA,pcpi_pch,0.5,0.402785368990758,0.283308715248014,0.000682538795226428,0.118794114947517,1.63041890772218,3.07805237812466,2.35423564292342,0.782608695652174,1,0,0.217391304347826,1,1
ar,ITA,pcpi_pch,1,0.906194668865649,0.667206582260043,0.00111216779330843,0.237875918812298,3.8392355083489,7.25122014560124,5.54522782697507,0.954545454545455,0.954545454545455,0.0454545454545455,0.0454545454545455,1,1
ar,ITA,pcpi_pch,1.5,1.67037970796458,0.93125637538351,0,0.739123332581072,5.41591518168394,10.1177822870137,7.76684873434881,0.590909090909091,1,0,0.409090909090909,1,1
ar,USA,pcpi_pch,0,0.102137783839132,0.0452323809356603,0.00550517509592474,0.0514002278075472,0.270109097766946,0.494933350945608,0.382521224356277,0.826086956521739,0.91304347826087,0.0869565217391304,0.130434782608696,0.956521739130435,1
ar,USA,pcpi_pch,0.5,0.27223970583037,0.17048837134064,0.0404867535514962,0.0612645809382333,0.991165081458401,1.85273224591619,1.4219486636873,0.782608695652174,0.956521739130435,0.0434782608695652,0.130434782608696,0.91304347826087,1
ar,USA,pcpi_pch,1,0.718364068664079,0.388989517293087,0.0356323561324044,0.293742195238588,2.28400578028593,4.23921690115557,3.26161134072075,0.772727272727273,0.954545454545455,0.0454545454545455,0.181818181818182,0.954545454545455,1
ar,USA,pcpi_pch,1.5,0.888741171776612,0.527535407250971,0.00130870075171568,0.359897063773925,3.07729132437622,5.73934559834196,4.40831846135909,0.772727272727273,0.954545454545455,0.0454545454545455,0.227272727272727,1,1
ar_bic,DEU,ngdp_rpch,0,0.51413114052063,0.068398693828371,0.103347786305076,0.342384660387183,0.504330371436248,0.777238758878967,0.640784565157608,0.347826086956522,0.478260869565217,0.304347826086957,0.391304347826087,0.739130434782609,0.782608695652174
ar_bic,DEU,ngdp_rpch,0.5,0.719620506033816,0.259861566194269,0.0418056472074614,0.417953292632085,1.59084731850975,2.84718081918318,2.21901406884646,0.565217391304348,0.782608695652174,0.217391304347826,0.304347826086957,0.869565217391304,1
ar_bic,DEU,ngdp_rpch,1,1.10582355716702,0.433696671341108,0.0143801644766536,0.657746721349254,2.62916133340853,4.7403595033344,3.68476041837146,0.545454545454545,0.818181818181818,0.181818181818182,0.454545454545455,1,1
ar_bic,DEU,ngdp_rpch,1.5,1.27898859435541,0.463401959716137,0.016901040135268,0.798685594504002,2.83178199053202,5.06997010442836,3.95087604748019,0.454545454545455,0.818181818181818,0.181818181818182,0.545454545454545,1,1
ar_bic,FRA,ngdp_rpch,0,0.278164134442174,0.0766919697311658,0.0217784741768945,0.179693690534114,0.490383810707845,0.840014428418519,0.665199119563182,0.217391304347826,0.478260869565217,0.434782608695652,0.695652173913044,0.91304347826087,0.91304347826087
ar_bic,FRA,ngdp_rpch,0.5,0.579096905443609,0.231907346495406,0.0063652557148536,0.34082430323335,1.40073715140095,2.52574544586144,1.9632412986312,0.347826086956522,0.739130434782609,0.260869565217391,0.652173913043478,1,1
ar_bic,FRA,ngdp_rpch,1,1.08988360001612,0.374455598665924,0,0.715428001350193,2.31422736051787,4.09489200485766,3.20455968268777,0.454545454545455,0.727272727272727,0.272727272727273,0.545454545454545,1,1
ar_bic,FRA,ngdp_rpch,1.5,1.29690621655596,0.403017282882077,3.70727661736915e-05,0.893851860907711,2.51887171129283,4.41627230939737,3.4675720103451,0.409090909090909,0.636363636363636,0.363636363636364,0.590909090909091,1,1
ar_bic,GBR,ngdp_rpch,0,0.510773984813302,0.0638546124090156,0.061523387455189,0.385395984949097,0.480014042745353,0.727611267656314,0.603812655200833,0.217391304347826,0.304347826086957,0.521739130434783,0.565217391304348,0.782608695652174,0.826086956521739
ar_bic,GBR,ngdp_rpch,0.5,0.5547869028863,0.238336705346987,0.0204096352361174,0.296040562303196,1.43048411443292,2.59693588511474,2.01370999977383,0.521739130434783,0.782608695652174,0.217391304347826,0.434782608695652,0.956521739130435,1
ar_bic,GBR,ngdp_rpch,1,0.958253623327179,0.398305417974763,0.0261756151288922,0.533772590223524,2.40744013672724,4.35561415274154,3.38152714473439,0.681818181818182,0.863636363636364,0.136363636363636,0.272727272727273,0.954545454545455,1
ar_bic,GBR,ngdp_rpch,1.5,1.11319507192277,0.426437424139701,0.0283385875239629,0.658419060259103,2.59793743498853,4.67317181315644,3.63555462407248,0.681818181818182,0.863636363636364,0.136363636363636,0.272727272727273,0.954545454545455,1
ar_bic,ITA,ngdp_rpch,0,0.268144885418062,0.0617777531273146,0.0245720223524116,0.181795109938336,0.404759825837237,0.684624785836955,0.544692305837096,0.434782608695652,0.652173913043478,0.304347826086957,0.434782608695652,0.869565217391304,0.956521739130435
ar_bic,ITA,ngdp_rpch,0.5,0.661778486476725,0.261800117250582,0.0213066295451219,0.378671739681021,1.58454625118238,2.8568806643172,2.22071345774979,0.434782608695652,0.782608695652174,0.217391304347826,0.521739130434783,0.956521739130435,1
ar_bic,ITA,ngdp_rpch,1,1.33634023595491,0.475678024611304,0,0.860662211343601,2.91419816254617,5.19419606821389,4.05419711538003,0.363636363636364,0.818181818181818,0.181818181818182,0.636363636363636,1,1
ar_bic,ITA,ngdp_rpch,1.5,1.76671692178786,0.52880003158315,0.00410792910392763,1.23380896110078,3.31851824473679,5.79401503059964,4.55626663766821,0.227272727272727,0.636363636363636,0.363636363636364,0.772727272727273,1,1
ar_bic,USA,ngdp_rpch,0,0.376383736234885,0.0552879299271788,0.0840782792498159,0.23701752705789,0.399144601709458,0.622471754125891,0.510808177917674,0.130434782608696,0.260869565217391,0.434782608695652,0.478260869565217,0.608695652173913,0.695652173913044
ar_bic,USA,ngdp_rpch,0.5,0.436112239112636,0.235270307133214,0.0386284445238201,0.162213487455602,1.38217902079296,2.56004097877016,1.97110999978156,0.695652173913044,0.91304347826087,0.0869565217391304,0.260869565217391,0.956521739130435,1
ar_bic,USA,ngdp_rpch,1,0.880064623007412,0.426698913776127,0.0229610141107203,0.430404695120565,2.5451888983251,4.65779484354072,3.60149187093291,0.772727272727273,0.818181818181818,0.181818181818182,0.227272727272727,1,1
ar_bic,USA,ngdp_rpch,1.5,1.03311471780201,0.473737127832101,0.0343658489285895,0.525011741041321,2.83357621631802,5.17475831286992,4.00416726459397,0.772727272727273,0.818181818181818,0.181818181818182,0.227272727272727,1,1
ar_bic,DEU,pcpi_pch,0,0.178999002916303,0.0326652868832353,0.098435643246503,0.047898072786565,0.223066876573526,0.365204686643527,0.294135781608526,0.304347826086957,0.608695652173913,0.173913043478261,0.217391304347826,0.521739130434783,0.782608695652174
ar_bic,DEU,pcpi_pch,0.5,0.314666519129107,0.110766527219822,0.0994632533940774,0.104436738515207,0.678742193709284,1.21134031185635,0.945041252782819,0.347826086956522,0.826086956521739,0.130434782608696,0.304347826086957,0.652173913043478,0.956521739130435
ar_bic,DEU,pcpi_pch,1,0.584287343802519,0.206746134513942,0.121074557141944,0.256466652146633,1.2693533286836,2.26398726797414,1.76667029832887,0.5,0.818181818181818,0.136363636363636,0.227272727272727,0.727272727272727,0.954545454545455
ar_bic,DEU,pcpi_pch,1.5,0.685651074785576,0.26097367362695,0.135716616551399,0.288960784607227,1.59368780458786,2.84776896383912,2.22072838421349,0.454545454545455,0.772727272727273,0.136363636363636,0.363636363636364,0.818181818181818,0.909090909090909
ar_bic,FRA,pcpi_pch,0,0.0935659090080301,0.0422451163550271,0.0511182388196785,0.000202553833324532,0.252435712824168,0.460134989497198,0.356285351160683,0.434782608695652,0.826086956521739,0,0,0.434782608695652,0.826086956521739
ar_bic,FRA,pcpi_pch,0.5,0.238088504411158,0.15113569286487,0.0528211578135109,0.0341316537327771,0.876219162317302,1.64218150767809,1.25920033499769,0.782608695652174,0.91304347826087,0,0.0869565217391304,0.869565217391304,0.91304347826087
ar_bic,FRA,pcpi_pch,1,0.552674207023024,0.334029655474371,0.106361727220815,0.112282824327838,1.95322001056969,3.63390990975057,2.79356496016013,0.727272727272727,0.863636363636364,0.0454545454545455,0.0909090909090909,0.818181818181818,0.909090909090909
ar_bic,FRA,pcpi_pch,1.5,0.847775222704271,0.469326592237917,0.0718090507065338,0.306639579759821,2.74870942966257,5.10312472322389,3.92591707644323,0.590909090909091,0.954545454545455,0.0454545454545455,0.318181818181818,0.909090909090909,1
ar_bic,GBR,pcpi_pch,0,0.369720530844441,0.0762571014131047,0.23565236562159,0.0578110638097471,0.509801110233334,0.848521992061795,0.679161551147565,0.434782608695652,0.565217391304348,0.0434782608695652,0.0434782608695652,0.478260869565217,0.608695652173913
ar_bic,GBR,pcpi_pch,0.5,0.47763477963761,0.276272379579135,0.182182661429744,0.0191797386287304,1.61560495204533,3.01001662817279,2.31281079010906,0.782608695652174,0.956521739130435,0,0.0434782608695652,0.826086956521739,0.956521739130435
ar_bic,GBR,pcpi_pch,1,0.823800709096566,0.571297570698532,0.0541896232486681,0.198313515149366,3.3026918057023,6.20826861230124,4.75548020900177,0.818181818181818,0.954545454545455,0.0454545454545455,0.136363636363636,0.954545454545455,1
ar_bic,GBR,pcpi_pch,1.5,0.907203976982848,0.762992327125999,0.0129529277468657,0.131258722109983,4.36545349257636,8.2896509023561,6.32755219746623,0.954545454545455,1,0,0.0454545454545455,1,1
ar_bic,ITA,pcpi_pch,0,0.103558105199458,0.0714767951627609,0.0204046958513313,0.0116766141853663,0.411396209280873,0.776570954193431,0.593983581737152,0.739130434782609,1,0,0.0869565217391304,0.826086956521739,1
ar_bic,ITA,pcpi_pch,0.5,0.337498246972063,0.24772853445993,0.00668591438869724,0.083083798123435,1.42314111484952,2.69148587242083,2.05731349363517,0.826086956521739,1,0,0.173913043478261,1,1
ar_bic,ITA,pcpi_pch,1,0.765171300645996,0.569975786915007,0.00896015962596763,0.186235354105021,3.28656539869955,6.19705244971973,4.74180892420964,0.909090909090909,0.954545454545455,0.0454545454545455,0.0909090909090909,1,1
ar_bic,ITA,pcpi_pch,1.5,1.29592417786407,0.81054967941174,0.00634543367767177,0.479029064774656,4.68715640215741,8.8063452835095,6.74675084283346,0.727272727272727,1,0,0.272727272727273,1,1
ar_bic,USA,pcpi_pch,0,0.0929336389569467,0.0378991798457603,0.00686442866179009,0.0481700304493962,0.228690249942824,0.415067902440927,0.321879076191876,0.739130434782609,0.91304347826087,0.0869565217391304,0.217391304347826,0.956521739130435,1
ar_bic,USA,pcpi_pch,0.5,0.26266253516248,0.136312667332253,0.0759585415285705,0.0503913263016568,0.803599993123664,1.48180385042573,1.1427019217747,0.608695652173913,0.956521739130435,0,0.173913043478261,0.782608695652174,0.956521739130435
ar_bic,USA,pcpi_pch,1,0.675651777270357,0.295293463629377,0.0422955973140571,0.338062716326922,1.76968791288576,3.2270642282693,2.49837607057753,0.727272727272727,0.909090909090909,0.0909090909090909,0.227272727272727,0.954545454545455,1
ar_bic,USA,pcpi_pch,1.5,0.779792761166349,0.400919396147838,0.105300401561889,0.273572963456622,2.36328045896871,4.36530473804818,3.36429259850845,0.681818181818182,0.909090909090909,0.0454545454545455,0.227272727272727,0.909090909090909,0.954545454545455
bvar_const,DEU,ngdp_rpch,0,0.518840034218119,0.0610238255742408,0.120769912685417,0.337046295958462,0.464467959043893,0.700218946708636,0.582343452876265,0.304347826086957,0.391304347826087,0.347826086956522,0.391304347826087,0.695652173913044,0.739130434782609
bvar_const,DEU,ngdp_rpch,0.5,0.69981081390321,0.234470837003088,0.0844530415626535,0.380886935337469,1.44931797671571,2.57691345520715,2.01311571596143,0.565217391304348,0.739130434782609,0.217391304347826,0.260869565217391,0.826086956521739,0.956521739130435
bvar_const,DEU,ngdp_rpch,1,0.967171085367339,0.392698969892885,0.042858213423186,0.531613902051268,2.37321010336667,4.30051763821231,3.33686387078949,0.636363636363636,0.818181818181818,0.181818181818182,0.318181818181818,0.954545454545455,1
bvar_const,DEU,ngdp_rpch,1.5,1.11823968496482,0.425751699645823,0.0604778149193924,0.632010170399607,2.58101620935732,4.67060396475784,3.62581008705758,0.590909090909091,0.818181818181818,0.181818181818182,0.363636363636364,0.954545454545455,1
bvar_const,FRA,ngdp_rpch,0,0.290537680880245,0.0334382598251193,0.0305899685467251,0.2265094525084,0.257673049423334,0.382836704166372,0.320254876794853,0.130434782608696,0.173913043478261,0.739130434782609,0.782608695652174,0.91304347826087,0.91304347826087
bvar_const,FRA,ngdp_rpch,0.5,0.498754455600161,0.14948687436628,0.0314080884900719,0.317859492743809,0.936132537716038,1.63632157657869,1.28622705714737,0.130434782608696,0.652173913043478,0.347826086956522,0.739130434782609,0.869565217391304,1
bvar_const,FRA,ngdp_rpch,1,0.953566175938776,0.274707813816446,0.00334587864454847,0.675512483477781,1.73869100775363,3.02857642466606,2.38363371620984,0.454545454545455,0.636363636363636,0.363636363636364,0.545454545454545,1,1
bvar_const,FRA,ngdp_rpch,1.5,1.10460041633527,0.307697811553255,0.00771725463133715,0.789185350150678,1.95344519526047,3.41026477321839,2.68185498423943,0.5,0.636363636363636,0.363636363636364,0.5,1,1
bvar_const,GBR,ngdp_rpch,0,0.532374640191996,0.062014845206808,0.0555107635022902,0.414849031482898,0.475625268537183,0.71077477097395,0.593200019755567,0.173913043478261,0.347826086956522,0.521739130434783,0.608695652173913,0.782608695652174,0.869565217391304
bvar_const,GBR,ngdp_rpch,0.5,0.648758189815314,0.239565015171048,0.0110241157977344,0.398169058846531,1.46734570930555,2.61923801373349,2.04329186151952,0.391304347826087,0.739130434782609,0.260869565217391,0.608695652173913,1,1
bvar_const,GBR,ngdp_rpch,1,1.02512223129393,0.41198876521846,0.0129324696929991,0.600200996382472,2.48920861749966,4.50788547651452,3.49854704700709,0.727272727272727,0.818181818181818,0.181818181818182,0.272727272727273,1,1
bvar_const,GBR,ngdp_rpch,1.5,1.16438794268923,0.451932741634113,0.0175844469635585,0.694870754091556,2.74495489470296,4.96886809922664,3.8569114969648,0.727272727272727,0.863636363636364,0.136363636363636,0.272727272727273,1,1
bvar_const,ITA,ngdp_rpch,0,0.26954361367344,0.0477938211520028,0.0342333551195364,0.187516437401901,0.328762013564282,0.535297246337348,0.432029629950815,0.347826086956522,0.521739130434783,0.347826086956522,0.434782608695652,0.782608695652174,0.869565217391304
bvar_const,ITA,ngdp_rpch,0.5,0.593405949257474,0.230814197262024,0.0198012554875812,0.342790496507869,1.39682435259856,2.5305386871082,1.96368151985338,0.521739130434783,0.739130434782609,0.260869565217391,0.434782608695652,0.956521739130435,1
bvar_const,ITA,ngdp_rpch,1,1.16291386428398,0.445837475130364,0.000164849310431694,0.71691153984318,2.70931812648144,4.89050247413888,3.79991030031016,0.5,0.772727272727273,0.227272727272727,0.5,1,1
bvar_const,ITA,ngdp_rpch,1.5,1.51793647351094,0.517611879549998,0.00142039461066815,0.998904199350276,3.1865851880719,5.71177323103109,4.4491792095515,0.409090909090909,0.818181818181818,0.181818181818182,0.590909090909091,1,1
bvar_const,USA,ngdp_rpch,0,0.387938539654511,0.0494272715505284,0.0741064542788597,0.264404813825123,0.369593601147224,0.56280201250831,0.466197806827767,0.173913043478261,0.217391304347826,0.478260869565217,0.478260869565217,0.652173913043478,0.695652173913044
bvar_const,USA,ngdp_rpch,0.5,0.467909206184324,0.214991881723141,0.0273720674671747,0.225545256994009,1.28434060314649,2.34862654936926,1.81648357625787,0.565217391304348,0.869565217391304,0.130434782608696,0.391304347826087,0.956521739130435,1
bvar_const,USA,ngdp_rpch,1,0.963209880878875,0.39251419028693,0.00313429327780974,0.567561397314136,2.37139410658731,4.30660950394314,3.33900180526522,0.636363636363636,0.818181818181818,0.181818181818182,0.363636363636364,1,1
bvar_const,USA,ngdp_rpch,1.5,1.05965712675112,0.458102438562978,0.0103987855748934,0.591155902613249,2.74956085042768,5.02874093717409,3.88915089380089,0.681818181818182,0.818181818181818,0.181818181818182,0.318181818181818,1,1
bvar_const,DEU,pcpi_pch,0,0.171458289940607,0.0346507458260121,0.0802655654414162,0.0565419786731784,0.231897300475864,0.386300908803321,0.309099104639593,0.347826086956522,0.652173913043478,0.130434782608696,0.347826086956522,0.695652173913044,0.782608695652174
bvar_const,DEU,pcpi_pch,0.5,0.373991818902066,0.174402317371995,0.0245655820504882,0.175023919479583,1.0443564708131,1.89899234848926,1.47167440965118,0.521739130434783,0.782608695652174,0.173913043478261,0.434782608695652,0.956521739130435,0.956521739130435
bvar_const,DEU,pcpi_pch,1,0.704800946185647,0.342030521714079,0.0552434478277193,0.307526976643849,2.02306212537992,3.73785057006905,2.88045634772448,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.909090909090909,1
bvar_const,DEU,pcpi_pch,1.5,0.927935765697464,0.405479648520052,0.0187568520089291,0.503699265168482,2.42579889193652,4.44692713969037,3.43636301581345,0.545454545454545,0.863636363636364,0.136363636363636,0.454545454545455,1,1
bvar_const,FRA,pcpi_pch,0,0.102946264137878,0.02920614312641,0.0734686496797846,0.000271471331683262,0.185335943011592,0.320993838776908,0.25316489089425,0.347826086956522,0.608695652173913,0,0,0.347826086956522,0.608695652173913
bvar_const,FRA,pcpi_pch,0.5,0.300392968200395,0.18504490966755,0.0637339391859582,0.0516141193468871,1.07472805476154,2.01464293676155,1.54468549576154,0.652173913043478,0.956521739130435,0,0.173913043478261,0.826086956521739,0.956521739130435
bvar_const,FRA,pcpi_pch,1,0.580045833046904,0.459809578967944,0.0613551813867039,0.0588810726922563,2.63113262659011,5.01170474343846,3.82141868501429,0.909090909090909,1,0,0.0454545454545455,0.954545454545455,1
bvar_const,FRA,pcpi_pch,1.5,1.08893646488501,0.663168979614123,0.0283570915963935,0.397410393674489,3.83364068455049,7.24681199451392,5.54022633953221,0.772727272727273,1,0,0.227272727272727,1,1
bvar_const,GBR,pcpi_pch,0,0.368446809203988,0.072410770626441,0.24401351955462,0.0520225190229268,0.488654207791768,0.808643472214011,0.64864884000289,0.478260869565217,0.565217391304348,0.0434782608695652,0.0434782608695652,0.521739130434783,0.608695652173913
bvar_const,GBR,pcpi_pch,0.5,0.521909834394338,0.386692687568508,0.120379106148861,0.0148380406769687,2.23114259889864,4.2244825261615,3.22781256253007,0.956521739130435,0.956521739130435,0,0,0.956521739130435,0.956521739130435
bvar_const,GBR,pcpi_pch,1,1.14681651653594,0.806432549050634,0.00360929402375185,0.33677467346155,4.61743979044591,8.78181365552138,6.69962672298365,0.863636363636364,1,0,0.136363636363636,1,1
bvar_const,GBR,pcpi_pch,1.5,1.69746375614901,0.992800275965971,0,0.704663480183041,5.73004149327621,10.8367107885351,8.28337614090563,0.409090909090909,1,0,0.590909090909091,1,1
bvar_const,ITA,pcpi_pch,0,0.0943938815559568,0.0478798672347433,0.0345877254061359,0.0119262889150775,0.283175030927199,0.521344099663305,0.402259565295252,0.521739130434783,0.91304347826087,0,0.0869565217391304,0.608695652173913,0.91304347826087
bvar_const,ITA,pcpi_pch,0.5,0.413041730173519,0.299382952849025,0.0229162805071213,0.0907424968173725,1.71873232835942,3.26447996097656,2.49160614466799,0.91304347826087,1,0,0.0434782608695652,0.956521739130435,1
bvar_const,ITA,pcpi_pch,1,0.87696837680769,0.717246553672968,0.00344053715226162,0.156281285982461,4.102254429333,7.81944943054714,5.96085192994007,0.954545454545455,1,0,0.0454545454545455,1,1
bvar_const,ITA,pcpi_pch,1.5,1.68188222050913,1.02103517174476,0.0143117234143362,0.646535325350027,5.89260584075042,11.1417444957288,8.51717516823962,0.772727272727273,0.954545454545455,0.0454545454545455,0.227272727272727,1,1
bvar_const,USA,pcpi_pch,0,0.0958339653406577,0.0299343618695158,0.00843503101378559,0.0574645724573562,0.185959161352529,0.32909308075181,0.25752612105217,0.521739130434783,0.91304347826087,0.0869565217391304,0.304347826086957,0.826086956521739,1
