model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar_bic,absolute,rolling window,pcpi_pch,1,1.01927508220489,0.301287466098977,0.445281100483288,0.27270651562262,1.64459192508443,2.84375652352662,1.86332975518066,0.145454545454545,0.181818181818182,0.236363636363636,0.254545454545455,0.327272727272727,0.454545454545455,0.563636363636364,0.672727272727273,0.745454545454546,0.127272727272727,0.163636363636364,0.254545454545455,0.363636363636364,0.454545454545455,0.509090909090909,0.527272727272727,0.563636363636364,0.581818181818182,0.727272727272727,0.745454545454546,0.763636363636364,0.763636363636364,0.781818181818182,0.818181818181818,0.818181818181818,0.836363636363636,0.872727272727273
ar_bic,absolute,rolling window,pcpi_pch,1.5,1.20603529474254,0.341600138487233,0.586728585769757,0.277706570485549,1.85228131624981,3.19277677708894,2.13507051356143,0.0545454545454545,0.0909090909090909,0.127272727272727,0.236363636363636,0.272727272727273,0.418181818181818,0.563636363636364,0.618181818181818,0.763636363636364,0.0909090909090909,0.2,0.236363636363636,0.345454545454545,0.418181818181818,0.436363636363636,0.490909090909091,0.527272727272727,0.563636363636364,0.618181818181818,0.618181818181818,0.618181818181818,0.672727272727273,0.690909090909091,0.763636363636364,0.8,0.818181818181818,0.854545454545455
bvar,absolute,rolling window,ngdp_rpch,0,0.456089958713029,0.157900899676577,0.00487067537723441,0.293318383659218,0.8878217945871,1.57003800476504,1.00238034043188,0.181818181818182,0.327272727272727,0.436363636363636,0.509090909090909,0.581818181818182,0.672727272727273,0.727272727272727,0.763636363636364,0.836363636363636,0.163636363636364,0.236363636363636,0.272727272727273,0.327272727272727,0.4,0.472727272727273,0.527272727272727,0.618181818181818,0.709090909090909,0.890909090909091,0.945454545454546,0.963636363636364,0.981818181818182,0.981818181818182,1,1,1,1
bvar,absolute,rolling window,ngdp_rpch,0.5,0.653042061083877,0.226968772670939,0.0838867777963785,0.342186510616559,1.23415442563946,2.20993170286451,1.45364548520425,0.163636363636364,0.272727272727273,0.327272727272727,0.418181818181818,0.527272727272727,0.636363636363636,0.781818181818182,0.854545454545455,0.890909090909091,0.0909090909090909,0.127272727272727,0.181818181818182,0.254545454545455,0.327272727272727,0.418181818181818,0.436363636363636,0.472727272727273,0.563636363636364,0.727272727272727,0.745454545454546,0.763636363636364,0.836363636363636,0.854545454545455,0.890909090909091,0.963636363636364,0.981818181818182,0.981818181818182
bvar,absolute,rolling window,ngdp_rpch,1,1.54897721920474,0.352829567201606,0.00552855839815416,1.19061909360498,2.00846359474783,3.62564373118418,2.39919872470078,0.0909090909090909,0.163636363636364,0.2,0.327272727272727,0.436363636363636,0.545454545454545,0.709090909090909,0.781818181818182,0.836363636363636,0.163636363636364,0.218181818181818,0.290909090909091,0.454545454545455,0.545454545454545,0.636363636363636,0.763636363636364,0.8,0.854545454545455,0.945454545454546,0.963636363636364,0.963636363636364,0.963636363636364,0.981818181818182,1,1,1,1
bvar,absolute,rolling window,ngdp_rpch,1.5,1.70326022707135,0.423842209639305,0.391940657324948,0.887477360107095,2.32358821886462,4.14744869970969,2.80208372135645,0.145454545454545,0.236363636363636,0.290909090909091,0.418181818181818,0.527272727272727,0.618181818181818,0.672727272727273,0.745454545454546,0.818181818181818,0.109090909090909,0.181818181818182,0.218181818181818,0.272727272727273,0.345454545454545,0.436363636363636,0.527272727272727,0.563636363636364,0.654545454545455,0.8,0.8,0.818181818181818,0.854545454545455,0.872727272727273,0.890909090909091,0.890909090909091,0.927272727272727,0.927272727272727
bvar,absolute,rolling window,pcpi_pch,0,0.23729393789713,0.0732076373899084,0.1247518435063,0.0393344570009212,0.417942041924813,0.700232362674755,0.466627027780558,0.145454545454545,0.218181818181818,0.272727272727273,0.4,0.490909090909091,0.581818181818182,0.672727272727273,0.745454545454546,0.836363636363636,0.0545454545454545,0.127272727272727,0.181818181818182,0.236363636363636,0.272727272727273,0.327272727272727,0.345454545454545,0.381818181818182,0.418181818181818,0.563636363636364,0.6,0.618181818181818,0.727272727272727,0.763636363636364,0.818181818181818,0.854545454545455,0.872727272727273,0.890909090909091
bvar,absolute,rolling window,pcpi_pch,0.5,0.518532783903245,0.12906374615762,0.34692276048525,0.0425462772603752,0.708412201592142,1.38383285045619,0.880913712467268,0.0909090909090909,0.181818181818182,0.2,0.272727272727273,0.363636363636364,0.436363636363636,0.581818181818182,0.618181818181818,0.709090909090909,0.0363636363636364,0.0909090909090909,0.0909090909090909,0.109090909090909,0.145454545454545,0.218181818181818,0.254545454545455,0.272727272727273,0.327272727272727,0.418181818181818,0.454545454545455,0.454545454545455,0.490909090909091,0.509090909090909,0.545454545454545,0.672727272727273,0.709090909090909,0.745454545454546
bvar,absolute,rolling window,pcpi_pch,1,1.05949088344819,0.302969315049372,0.438998731175064,0.31752283722375,1.70255564427999,2.67418032405316,1.87374654203238,0.163636363636364,0.2,0.236363636363636,0.272727272727273,0.327272727272727,0.490909090909091,0.581818181818182,0.618181818181818,0.709090909090909,0.145454545454545,0.236363636363636,0.272727272727273,0.327272727272727,0.472727272727273,0.527272727272727,0.563636363636364,0.581818181818182,0.618181818181818,0.781818181818182,0.781818181818182,0.8,0.8,0.8,0.818181818181818,0.854545454545455,0.854545454545455,0.854545454545455
bvar,absolute,rolling window,pcpi_pch,1.5,1.29985346654432,0.386304331741612,0.544576297616262,0.368972837186447,2.19222095140661,3.16177247619298,2.30814435563021,0.127272727272727,0.181818181818182,0.2,0.272727272727273,0.309090909090909,0.4,0.454545454545455,0.509090909090909,0.654545454545455,0.181818181818182,0.309090909090909,0.363636363636364,0.4,0.490909090909091,0.509090909090909,0.563636363636364,0.581818181818182,0.618181818181818,0.745454545454546,0.763636363636364,0.763636363636364,0.781818181818182,0.8,0.8,0.818181818181818,0.818181818181818,0.836363636363636
bvar_const,absolute,rolling window,ngdp_rpch,0,0.33268336527855,0.151028861472751,0.014813973740931,0.166840530064868,0.827739415682269,1.43466992564198,0.905795782893181,0.2,0.290909090909091,0.363636363636364,0.509090909090909,0.563636363636364,0.690909090909091,0.763636363636364,0.836363636363636,0.890909090909091,0.109090909090909,0.145454545454545,0.2,0.272727272727273,0.4,0.454545454545455,0.545454545454545,0.6,0.690909090909091,0.890909090909091,0.890909090909091,0.909090909090909,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.981818181818182,1
bvar_const,absolute,rolling window,ngdp_rpch,0.5,0.679818571859592,0.249100404746523,0.0800981169641199,0.350620050148948,1.31917959993397,2.45410804250816,1.56749955841123,0.2,0.290909090909091,0.381818181818182,0.454545454545455,0.509090909090909,0.6,0.763636363636364,0.890909090909091,0.909090909090909,0.0727272727272727,0.0727272727272727,0.163636363636364,0.290909090909091,0.345454545454545,0.4,0.472727272727273,0.509090909090909,0.563636363636364,0.763636363636364,0.8,0.854545454545455,0.854545454545455,0.854545454545455,0.890909090909091,0.927272727272727,0.963636363636364,0.981818181818182
bvar_const,absolute,rolling window,ngdp_rpch,1,1.41154417290588,0.402090315942266,0.136895492674619,0.872558364288995,2.14481595420053,3.81231883589704,2.52999931749106,0.181818181818182,0.218181818181818,0.309090909090909,0.345454545454545,0.509090909090909,0.690909090909091,0.763636363636364,0.818181818181818,0.836363636363636,0.127272727272727,0.145454545454545,0.181818181818182,0.254545454545455,0.418181818181818,0.545454545454545,0.581818181818182,0.672727272727273,0.690909090909091,0.872727272727273,0.890909090909091,0.890909090909091,0.890909090909091,0.927272727272727,0.945454545454546,0.945454545454546,0.963636363636364,0.963636363636364
bvar_const,absolute,rolling window,ngdp_rpch,1.5,1.75969051477869,0.444384973022159,0.40836009721957,0.906945444536966,2.48391315738954,4.29078955222331,2.90480412133322,0.163636363636364,0.236363636363636,0.290909090909091,0.4,0.563636363636364,0.636363636363636,0.672727272727273,0.745454545454546,0.781818181818182,0.145454545454545,0.163636363636364,0.218181818181818,0.254545454545455,0.327272727272727,0.454545454545455,0.563636363636364,0.581818181818182,0.654545454545455,0.818181818181818,0.818181818181818,0.854545454545455,0.854545454545455,0.890909090909091,0.890909090909091,0.890909090909091,0.909090909090909,0.927272727272727
bvar_const,absolute,rolling window,pcpi_pch,0,0.241504965869371,0.0721466548491709,0.123687778845279,0.0456705321749209,0.415048594014075,0.678427960531523,0.456764900422055,0.145454545454545,0.218181818181818,0.290909090909091,0.418181818181818,0.472727272727273,0.581818181818182,0.672727272727273,0.763636363636364,0.836363636363636,0.0545454545454545,0.127272727272727,0.2,0.254545454545455,0.309090909090909,0.345454545454545,0.345454545454545,0.381818181818182,0.418181818181818,0.563636363636364,0.6,0.636363636363636,0.763636363636364,0.781818181818182,0.836363636363636,0.872727272727273,0.890909090909091,0.890909090909091
bvar_const,absolute,rolling window,pcpi_pch,0.5,0.503988602451455,0.135636503674315,0.316720888022423,0.0516312107547165,0.721269666711502,1.26599369408289,0.867007673874105,0.109090909090909,0.145454545454545,0.254545454545455,0.381818181818182,0.436363636363636,0.472727272727273,0.545454545454545,0.618181818181818,0.709090909090909,0.0363636363636364,0.0909090909090909,0.127272727272727,0.145454545454545,0.163636363636364,0.2,0.254545454545455,0.327272727272727,0.345454545454545,0.454545454545455,0.472727272727273,0.509090909090909,0.581818181818182,0.6,0.618181818181818,0.672727272727273,0.709090909090909,0.745454545454546
bvar_const,absolute,rolling window,pcpi_pch,1,1.13536280115759,0.394497603048481,0.322355956882535,0.418509241226577,2.07833154997119,3.2699720793395,2.31244171708738,0.0909090909090909,0.145454545454545,0.218181818181818,0.236363636363636,0.272727272727273,0.418181818181818,0.509090909090909,0.618181818181818,0.709090909090909,0.163636363636364,0.254545454545455,0.363636363636364,0.418181818181818,0.545454545454545,0.581818181818182,0.6,0.672727272727273,0.709090909090909,0.8,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.836363636363636,0.872727272727273,0.872727272727273,0.872727272727273
bvar_const,absolute,rolling window,pcpi_pch,1.5,1.46013996444207,0.618462864179993,0.400875152336512,0.440801947925565,3.25062701391777,4.38866959995448,3.35496001804832,0.0727272727272727,0.145454545454545,0.236363636363636,0.254545454545455,0.327272727272727,0.454545454545455,0.527272727272727,0.6,0.727272727272727,0.127272727272727,0.254545454545455,0.327272727272727,0.4,0.490909090909091,0.545454545454545,0.563636363636364,0.636363636363636,0.709090909090909,0.781818181818182,0.781818181818182,0.8,0.8,0.818181818181818,0.854545454545455,0.854545454545455,0.854545454545455,0.854545454545455
mean_ensemble,absolute,rolling window,ngdp_rpch,0,0.22618059766185,0.13229696851788,0.00340024410534381,0.0904833850386257,0.708867280387378,1.31739189764523,0.795761485339642,0.163636363636364,0.381818181818182,0.472727272727273,0.636363636363636,0.727272727272727,0.836363636363636,0.854545454545455,0.909090909090909,0.927272727272727,0.0727272727272727,0.0909090909090909,0.145454545454545,0.163636363636364,0.272727272727273,0.327272727272727,0.436363636363636,0.527272727272727,0.690909090909091,0.854545454545455,0.909090909090909,0.909090909090909,0.963636363636364,1,1,1,1,1
mean_ensemble,absolute,rolling window,ngdp_rpch,0.5,0.534777046047179,0.230805191672724,0.0669328944479114,0.237038959926543,1.22032441225592,2.22347375840824,1.43282643041236,0.254545454545455,0.345454545454545,0.4,0.527272727272727,0.618181818181818,0.690909090909091,0.818181818181818,0.890909090909091,0.909090909090909,0.0545454545454545,0.0727272727272727,0.145454545454545,0.236363636363636,0.309090909090909,0.345454545454545,0.418181818181818,0.472727272727273,0.545454545454545,0.8,0.818181818181818,0.818181818181818,0.872727272727273,0.927272727272727,0.927272727272727,0.963636363636364,0.963636363636364,0.963636363636364
mean_ensemble,absolute,rolling window,ngdp_rpch,1,1.27162626466877,0.385902327123175,0.0152565678526298,0.870467369692964,2.02566739670443,3.65646804528348,2.41286844485928,0.109090909090909,0.218181818181818,0.345454545454545,0.454545454545455,0.527272727272727,0.618181818181818,0.745454545454546,0.836363636363636,0.890909090909091,0.109090909090909,0.163636363636364,0.254545454545455,0.345454545454545,0.418181818181818,0.490909090909091,0.563636363636364,0.690909090909091,0.781818181818182,0.890909090909091,0.909090909090909,0.909090909090909,0.945454545454546,0.945454545454546,0.963636363636364,1,1,1
mean_ensemble,absolute,rolling window,ngdp_rpch,1.5,1.55130835627729,0.453263281527201,0.237404914880667,0.860640159869425,2.43198424293165,4.24124549210322,2.86664792356981,0.163636363636364,0.272727272727273,0.345454545454545,0.509090909090909,0.6,0.690909090909091,0.709090909090909,0.763636363636364,0.818181818181818,0.109090909090909,0.163636363636364,0.218181818181818,0.236363636363636,0.272727272727273,0.363636363636364,0.527272727272727,0.6,0.690909090909091,0.854545454545455,0.872727272727273,0.872727272727273,0.872727272727273,0.872727272727273,0.927272727272727,0.927272727272727,0.927272727272727,0.927272727272727
mean_ensemble,absolute,rolling window,pcpi_pch,0,0.171364552326994,0.0613643479473985,0.0848739977703181,0.0251262066092778,0.345586832366845,0.598319762097991,0.386514096623277,0.127272727272727,0.2,0.381818181818182,0.490909090909091,0.581818181818182,0.6,0.690909090909091,0.763636363636364,0.890909090909091,0.0181818181818182,0.0727272727272727,0.127272727272727,0.218181818181818,0.218181818181818,0.236363636363636,0.272727272727273,0.418181818181818,0.454545454545455,0.581818181818182,0.618181818181818,0.654545454545455,0.727272727272727,0.8,0.818181818181818,0.818181818181818,0.836363636363636,0.909090909090909
mean_ensemble,absolute,rolling window,pcpi_pch,0.5,0.441751964375358,0.12874437130242,0.276623769740332,0.0363838233326067,0.713628916450095,1.25879377385473,0.826327824137399,0.0727272727272727,0.181818181818182,0.309090909090909,0.363636363636364,0.454545454545455,0.563636363636364,0.636363636363636,0.672727272727273,0.8,0.0181818181818182,0.0545454545454545,0.0909090909090909,0.109090909090909,0.145454545454545,0.181818181818182,0.218181818181818,0.290909090909091,0.381818181818182,0.454545454545455,0.472727272727273,0.527272727272727,0.545454545454545,0.6,0.672727272727273,0.727272727272727,0.727272727272727,0.818181818181818
