model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,DEU,ngdp_rpch,0,0.108376550635015,0.0860456477110592,0.0013315833832976,0.0209993195406586,0.534471392050938,0.831352532572963,0.68291196231195,0.521739130434783,0.956521739130435,0.0434782608695652,0.391304347826087,0.91304347826087,1
ar,DEU,ngdp_rpch,0.5,0.465731976127413,0.32690619552623,0.0202274875801124,0.118598293021071,2.40400315389801,3.30463163780324,2.85431739585063,0.608695652173913,0.91304347826087,0.0869565217391304,0.304347826086957,0.91304347826087,1
ar,DEU,ngdp_rpch,1,1.05199510929771,0.545590988759453,0.0100755776633775,0.496328542874884,5.20600806423294,8.02488202537196,6.61544504480245,0.409090909090909,0.818181818181818,0.181818181818182,0.454545454545455,0.863636363636364,1
ar,DEU,ngdp_rpch,1.5,1.2329288636754,0.582960281001886,0.0201788268157541,0.629789755857757,6.12164779770005,9.3544577792578,7.73805278847893,0.363636363636364,0.818181818181818,0.181818181818182,0.5,0.863636363636364,1
ar,FRA,ngdp_rpch,0,0.119558018580093,0.0963220745011409,0,0.0232359440789517,0.580776476926412,0.939219179285822,0.759997828106117,0.695652173913044,0.956521739130435,0.0434782608695652,0.304347826086957,1,1
ar,FRA,ngdp_rpch,0.5,0.448037893866255,0.29200308070646,0,0.156034813159795,2.35716142031843,3.06785432652903,2.71250787342373,0.434782608695652,0.826086956521739,0.173913043478261,0.565217391304348,1,1
ar,FRA,ngdp_rpch,1,0.976387640261804,0.456448615151039,0,0.519939025110765,4.95364403439593,7.14364271924627,6.0486433768211,0.454545454545455,0.727272727272727,0.272727272727273,0.545454545454545,1,1
ar,FRA,ngdp_rpch,1.5,1.11662890319439,0.478139643507945,0,0.63848925968644,5.6301432702929,8.25721988815546,6.94368157922418,0.363636363636364,0.636363636363636,0.363636363636364,0.636363636363636,1,1
ar,GBR,ngdp_rpch,0,0.103660713604707,0.0803551025453953,0.00070934795282696,0.0225962631064851,0.487044971963637,0.855601842185055,0.671323407074346,0.782608695652174,0.956521739130435,0.0434782608695652,0.130434782608696,0.91304347826087,1
ar,GBR,ngdp_rpch,0.5,0.403432997860818,0.299037992223476,0.000205709786962829,0.10418929585038,1.93699005331124,3.22618482393826,2.58158743862475,0.782608695652174,0.956521739130435,0.0434782608695652,0.173913043478261,0.956521739130435,1
