source,target,country,horizon,ae,sque
ar,ngdp_rpch,JPN,0,0.554757865551808,0.453662584123011
ar,ngdp_rpch,USA,0,0.326945465293315,0.209724384308173
ar,pcpi_pch,CAN,0,0.13139852445689,0.0320736411609445
ar,pcpi_pch,DEU,0,0.277869335969487,0.280539060079196
ar,pcpi_pch,FRA,0,0.216172812855046,0.0856152959740239
ar,pcpi_pch,GBR,0,0.358920231272019,0.267126808732954
ar,pcpi_pch,ITA,0,0.184875020547148,0.110385270054692
ar,pcpi_pch,JPN,0,0.135642597544063,0.0291404245820401
ar,pcpi_pch,USA,0,0.160305001962328,0.0609099234154819
ar,ngdp_rpch,CAN,0.5,0.72312027824665,1.20860247741078
ar,ngdp_rpch,DEU,0.5,0.817050821519492,1.41189158047519
ar,ngdp_rpch,FRA,0.5,1.06738226887155,1.78000115548786
ar,ngdp_rpch,GBR,0.5,1.12314502398134,4.03263538994173
ar,ngdp_rpch,ITA,0.5,0.75362104738304,1.07791538998143
ar,ngdp_rpch,JPN,0.5,1.50980096346335,3.941824050874
ar,ngdp_rpch,USA,0.5,0.650062335167641,0.976476973419645
ar,pcpi_pch,CAN,0.5,0.485891162277301,0.373614799404279
ar,pcpi_pch,DEU,0.5,0.541855674849952,0.937123884448169
ar,pcpi_pch,FRA,0.5,0.454199526700304,0.330374132886286
ar,pcpi_pch,GBR,0.5,0.569610272231435,0.898498249403438
ar,pcpi_pch,ITA,0.5,0.395528372769459,0.221627324627914
ar,pcpi_pch,JPN,0.5,0.487881590705719,0.393626867394617
ar,pcpi_pch,USA,0.5,0.528246579678164,0.399129384724549
ar,ngdp_rpch,CAN,1,1.52024650372051,5.68585173369788
ar,ngdp_rpch,DEU,1,1.6271031696268,5.30018194049297
ar,ngdp_rpch,FRA,1,2.07432993383603,8.40967952498525
ar,ngdp_rpch,GBR,1,1.73381683428738,10.1652690281624
ar,ngdp_rpch,ITA,1,2.20705066620763,9.58488857651569
ar,ngdp_rpch,JPN,1,2.66403659591699,10.9462366936016
ar,ngdp_rpch,USA,1,1.19182522821088,3.96925056618712
ar,pcpi_pch,CAN,1,1.02780611542842,1.93658920209651
ar,pcpi_pch,DEU,1,1.37336165679386,3.3136624841316
ar,pcpi_pch,FRA,1,0.739912632996465,1.02111876824459
ar,pcpi_pch,GBR,1,1.7254082898402,3.94826177005667
ar,pcpi_pch,ITA,1,1.5224816249344,3.70577830177513
ar,pcpi_pch,JPN,1,2.02200046279196,5.22497944293853
ar,pcpi_pch,USA,1,1.14670064761134,2.36177031985373
ar,ngdp_rpch,CAN,1.5,1.72302672328575,6.27568663561208
ar,ngdp_rpch,DEU,1.5,1.79805022560286,6.69925258186344
ar,ngdp_rpch,FRA,1.5,2.34565820904827,10.0427653377313
ar,ngdp_rpch,GBR,1.5,1.94748959708187,11.3862801198404
ar,ngdp_rpch,ITA,1.5,3.01239901398719,15.3302972597399
ar,ngdp_rpch,JPN,1.5,3.68142323483094,17.8451556277791
ar,ngdp_rpch,USA,1.5,1.42806258278289,4.82678863114058
ar,pcpi_pch,CAN,1.5,1.71571194532604,3.56511463872135
ar,pcpi_pch,DEU,1.5,1.50793316168661,3.71538085455363
ar,pcpi_pch,FRA,1.5,1.31307416269484,2.45418831344585
ar,pcpi_pch,GBR,1.5,2.45163728496449,7.15339026498364
ar,pcpi_pch,ITA,1.5,2.4503418044921,7.30721266885505
ar,pcpi_pch,JPN,1.5,2.69952389393084,8.39587201018623
ar,pcpi_pch,USA,1.5,1.48555391930019,3.69185749207059
bvar,ngdp_rpch,CAN,0,0.440001565466988,0.308957392865608
bvar,ngdp_rpch,DEU,0,0.517866445845226,0.399746607674166
bvar,ngdp_rpch,FRA,0,0.485010039766325,0.557409872725165
bvar,ngdp_rpch,GBR,0,0.637704563782537,0.791255387190317
bvar,ngdp_rpch,ITA,0,0.508957404043795,0.627790587510757
bvar,ngdp_rpch,JPN,0,0.562898483432277,0.446165427505914
bvar,ngdp_rpch,USA,0,0.337116277265228,0.265245562757776
bvar,pcpi_pch,CAN,0,0.129926947284724,0.0317543042713873
bvar,pcpi_pch,DEU,0,0.270675124209553,0.277382749807179
bvar,pcpi_pch,FRA,0,0.228241900756915,0.0898027177904342
bvar,pcpi_pch,GBR,0,0.36641977589296,0.291543626749205
bvar,pcpi_pch,ITA,0,0.194266943096943,0.119229760532294
bvar,pcpi_pch,JPN,0,0.117276327837254,0.0246623206290301
bvar,pcpi_pch,USA,0,0.156353185211357,0.0581244110312611
bvar,ngdp_rpch,CAN,0.5,0.677808332294739,1.0719819209912
bvar,ngdp_rpch,DEU,0.5,0.823090753100175,1.26774221750476
bvar,ngdp_rpch,FRA,0.5,0.621928962587954,0.536463446177229
bvar,ngdp_rpch,GBR,0.5,1.09290912046029,3.60343401412135
bvar,ngdp_rpch,ITA,0.5,0.59515203879417,0.789020131584897
bvar,ngdp_rpch,JPN,0.5,1.23930395332733,2.99730033939116
bvar,ngdp_rpch,USA,0.5,0.686781014134837,1.07137318946015
bvar,pcpi_pch,CAN,0.5,0.511562161834,0.394087052353354
bvar,pcpi_pch,DEU,0.5,0.502590866727126,0.89537245032806
bvar,pcpi_pch,FRA,0.5,0.524907065250404,0.417951567472178
bvar,pcpi_pch,GBR,0.5,0.69063030074012,1.26502714170359
bvar,pcpi_pch,ITA,0.5,0.332044431322378,0.182265822458661
bvar,pcpi_pch,JPN,0.5,0.469698159130219,0.406804168508674
bvar,pcpi_pch,USA,0.5,0.511444653417606,0.394029172640236
bvar,ngdp_rpch,CAN,1,1.5291855623799,5.60540226777193
bvar,ngdp_rpch,DEU,1,1.4209590068851,4.41972366593599
bvar,ngdp_rpch,FRA,1,1.70991805224624,7.69202039735161
bvar,ngdp_rpch,GBR,1,1.66762653161791,9.27713681159946
bvar,ngdp_rpch,ITA,1,1.8634984840505,9.06467979301204
bvar,ngdp_rpch,JPN,1,1.78116199178366,6.46138203829762
bvar,ngdp_rpch,USA,1,1.36667847168832,4.4715022282637
bvar,pcpi_pch,CAN,1,0.9643828286771,1.83258689554378
bvar,pcpi_pch,DEU,1,1.25408648425281,2.95002641299321
bvar,pcpi_pch,FRA,1,0.747763339448043,1.02525707094665
bvar,pcpi_pch,GBR,1,1.25313312997857,3.05121410147753
bvar,pcpi_pch,ITA,1,1.10023604355155,2.48170140807561
bvar,pcpi_pch,JPN,1,0.994179245255464,1.38408686110717
bvar,pcpi_pch,USA,1,1.00408474439289,2.04069803820342
bvar,ngdp_rpch,CAN,1.5,1.47735837808791,5.31521252189745
bvar,ngdp_rpch,DEU,1.5,1.60455523303911,5.47298617685331
bvar,ngdp_rpch,FRA,1.5,1.7444984095969,8.27844748838064
bvar,ngdp_rpch,GBR,1.5,1.99201529946876,11.6233197613107
bvar,ngdp_rpch,ITA,1.5,2.28516691257536,12.3465843209153
bvar,ngdp_rpch,JPN,1.5,2.27858810762553,9.39334288923841
bvar,ngdp_rpch,USA,1.5,1.61983284091215,5.24072167180006
bvar,pcpi_pch,CAN,1.5,1.56275356548301,3.01221838190665
bvar,pcpi_pch,DEU,1.5,1.39108735756972,3.46170087328856
bvar,pcpi_pch,FRA,1.5,1.2414887729825,2.2069904044309
bvar,pcpi_pch,GBR,1.5,1.46995517114891,4.27167305396844
bvar,pcpi_pch,ITA,1.5,1.56858000259538,3.61481955872428
bvar,pcpi_pch,JPN,1.5,1.17746414106489,2.1744613909374
bvar,pcpi_pch,USA,1.5,1.23414451579395,2.95859026801704
