model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
IMF,absolute,rolling window,CAN,ngdp_rpch,0,0.328442598324569,0.0796759050337368,0.167298592010747,0.0814681012800845,1.4721787512606,2.88840508833988,2.18029191980024,0.545454545454545,0.727272727272727,0.0909090909090909,0.181818181818182,0.727272727272727,0.818181818181818
IMF,absolute,rolling window,CAN,ngdp_rpch,0.5,0.331123055455866,0.163888782557456,0.118751508618055,0.0484827642803546,1.68480688992067,2.41044388431564,2.04762538711816,0.454545454545455,0.818181818181818,0,0.272727272727273,0.727272727272727,0.818181818181818
IMF,absolute,rolling window,CAN,ngdp_rpch,1,0.966916503313465,0.220350450552326,0.0396662280447836,0.706899824716356,4.52292219454424,8.0310245799087,6.27697338722647,0.454545454545455,0.727272727272727,0.272727272727273,0.454545454545455,0.909090909090909,1
IMF,absolute,rolling window,CAN,ngdp_rpch,1.5,1.01645243765706,0.365300303635136,0.0153202163373514,0.635831917684571,4.70607244758484,8.56386763417909,6.63497004088196,0.454545454545455,0.818181818181818,0.181818181818182,0.454545454545455,0.909090909090909,1
IMF,absolute,rolling window,DEU,ngdp_rpch,0,0.242026540433664,0.100329080584718,0.120003755715868,0.0216937041330781,1.16219541188804,1.9350422789532,1.54861884542062,0.454545454545455,0.818181818181818,0.0909090909090909,0.181818181818182,0.636363636363636,0.909090909090909
IMF,absolute,rolling window,DEU,ngdp_rpch,0.5,0.43853507397114,0.19192470162593,0.183190403928125,0.0634199684170855,2.16080777344842,3.36868204580177,2.76474490962509,0.545454545454545,0.818181818181818,0.0909090909090909,0.181818181818182,0.727272727272727,0.909090909090909
IMF,absolute,rolling window,DEU,ngdp_rpch,1,1.0983674052881,0.361367633815273,0.00492918478760637,0.732070586685223,5.09580656507696,9.22783169306964,7.1618191290733,0.545454545454545,0.636363636363636,0.363636363636364,0.363636363636364,0.909090909090909,1
IMF,absolute,rolling window,DEU,ngdp_rpch,1.5,1.2413803636753,0.4499709920261,0,0.791409371649201,5.75625926999192,10.4369590985262,8.09660918425907,0.545454545454545,0.636363636363636,0.363636363636364,0.454545454545455,1,1
IMF,absolute,rolling window,FRA,ngdp_rpch,0,0.301188659708218,0.0777287180752334,0.223354192351541,0.000105749281443454,1.30013574248185,2.77343383795975,2.0367847902208,0.454545454545455,0.636363636363636,0,0.0909090909090909,0.545454545454545,0.636363636363636
IMF,absolute,rolling window,FRA,ngdp_rpch,0.5,0.323208675954232,0.156397478486799,0.09520054766273,0.0716106498047028,1.5711425710552,2.53631709144663,2.05372983125092,0.363636363636364,0.636363636363636,0.181818181818182,0.272727272727273,0.636363636363636,0.818181818181818
