model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
IMF,absolute,rolling window,ngdp_rpch,0,0.269467411121713,0.10786579630084,0.140191536613109,0.0214100782077633,1.24835315043884,2.26846534633715,1.75840924838799,0.513513513513514,0.743243243243243,0.0405405405405405,0.148648648648649,0.662162162162162,0.783783783783784
IMF,absolute,rolling window,ngdp_rpch,0.5,0.465807778634565,0.208460207304965,0.161745747742871,0.0956018235867297,2.20864561477208,3.79454153576111,3.0015935752666,0.527027027027027,0.72972972972973,0.108108108108108,0.216216216216216,0.743243243243243,0.837837837837838
IMF,absolute,rolling window,ngdp_rpch,1,1.12809532850914,0.332164905441829,0.073285270689809,0.722645152377504,5.12675049909936,9.74503032243446,7.43589041076691,0.567567567567568,0.756756756756757,0.189189189189189,0.256756756756757,0.824324324324324,0.945945945945946
IMF,absolute,rolling window,ngdp_rpch,1.5,1.20356652575687,0.449797418693832,0.0752979427759313,0.678471164287105,5.51534048257297,10.282979308705,7.89915989563897,0.594594594594595,0.797297297297297,0.162162162162162,0.283783783783784,0.878378378378378,0.959459459459459
IMF,absolute,rolling window,pcpi_pch,0,0.0926969951573785,0.050795683779861,0.0188278893119793,0.0230734220655382,0.455737205724814,0.714596888835534,0.585167047280174,0.567567567567568,0.783783783783784,0.108108108108108,0.216216216216216,0.783783783783784,0.891891891891892
IMF,absolute,rolling window,pcpi_pch,0.5,0.386555522730695,0.140957252053911,0.22682642036854,0.0187718503082438,1.79780310520111,3.23660269161113,2.51720289840612,0.567567567567568,0.702702702702703,0.0675675675675676,0.189189189189189,0.756756756756757,0.77027027027027
IMF,absolute,rolling window,pcpi_pch,1,0.824947548774001,0.284964381703414,0.451700740385593,0.0882824266849939,3.86378561118004,6.83948694752992,5.35163627935498,0.432432432432432,0.72972972972973,0.121621621621622,0.337837837837838,0.77027027027027,0.851351351351351
IMF,absolute,rolling window,pcpi_pch,1.5,1.01317152613252,0.311036013642281,0.618092529573959,0.084042982916276,4.73835885913851,8.41753337480401,6.57794611697126,0.418918918918919,0.621621621621622,0.162162162162162,0.310810810810811,0.72972972972973,0.783783783783784
ar,absolute,rolling window,ngdp_rpch,0,0.298206959202422,0.165118975920776,0.00638460406295643,0.12670337921869,1.47221835955778,2.283593285154,1.87790582235589,0.540540540540541,0.810810810810811,0.175675675675676,0.391891891891892,0.932432432432432,0.986486486486486
ar,absolute,rolling window,ngdp_rpch,0.5,0.74236316318393,0.280719675515231,0.0349513519254528,0.426692135743246,3.48563033651598,6.13318742238865,4.80940887945232,0.513513513513514,0.756756756756757,0.216216216216216,0.432432432432432,0.945945945945946,0.972972972972973
