model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,FRA,pcpi_pch,0.5,0.30093874725034,0.180232148122558,0.0837922705668428,0.0369143285609393,1.05078058134088,1.95816069991883,1.50447064062985,0.666666666666667,1,0,0.0833333333333333,0.75,1
ar,FRA,pcpi_pch,1,0.570977054775488,0.433104590180274,0.0644031602609832,0.073469304334231,2.4905860938806,4.70553337059912,3.59805973223986,0.916666666666667,1,0,0.0833333333333333,1,1
ar,FRA,pcpi_pch,1.5,0.976562088880305,0.613848057085388,0.0143724923888053,0.348341539406112,3.55242636980847,6.67157187948767,5.11199912464807,0.833333333333333,0.916666666666667,0.0833333333333333,0.166666666666667,1,1
ar,GBR,pcpi_pch,0,0.24071592883068,0.0830175970765932,0.151506408244151,0.00619192350993491,0.513832488693588,0.909799290999892,0.71181588984674,0.583333333333333,0.666666666666667,0,0,0.583333333333333,0.666666666666667
ar,GBR,pcpi_pch,0.5,0.402413148763411,0.357271777126355,0.0330296109877771,0.0121117606492793,2.04293265416174,3.88163577056886,2.9622842123653,1,1,0,0,1,1
ar,GBR,pcpi_pch,1,1.09694047929016,0.740753172474652,0.0082019744038639,0.347985332411639,4.26026916468662,8.04803008669522,6.15414962569092,0.833333333333333,1,0,0.166666666666667,1,1
ar,GBR,pcpi_pch,1.5,1.49851195458252,0.90468531391769,0,0.593826640664833,5.21630079908146,9.82909678412484,7.52269879160315,0.583333333333333,1,0,0.416666666666667,1,1
ar,ITA,pcpi_pch,0,0.102967077584632,0.0774377708353165,0.0187183629809789,0.00681094376833704,0.442800581611605,0.8413349178745,0.642067749743052,1,1,0,0,1,1
ar,ITA,pcpi_pch,0.5,0.323640101728628,0.270312116649674,0.00130819935751732,0.0520197857214373,1.54675385996469,2.93684877558764,2.24180131777617,0.916666666666667,1,0,0.0833333333333333,1,1
ar,ITA,pcpi_pch,1,0.927759639183287,0.644212950872468,0,0.283546688310819,3.72779618625475,7.00327605555784,5.36553612090629,0.916666666666667,0.916666666666667,0.0833333333333333,0.0833333333333333,1,1
ar,ITA,pcpi_pch,1.5,1.49321772770405,0.909063774479509,0,0.584153953224541,5.25262086066763,9.87666726190924,7.56464406128844,0.75,1,0,0.25,1,1
ar,JPN,pcpi_pch,0,0.121222734986026,0.0741672616305407,0.000393860956108386,0.0466616123993769,0.431448193304399,0.80582237295329,0.618635283128844,0.75,0.916666666666667,0.0833333333333333,0.25,1,1
ar,JPN,pcpi_pch,0.5,0.436523925748543,0.322938609333876,0.00135994831811403,0.112225368096554,1.85640094539061,3.50861763492951,2.68250929016006,0.833333333333333,1,0,0.166666666666667,1,1
ar,JPN,pcpi_pch,1,1.59376432592875,0.650129856608781,0,0.943634469319969,3.90652627889165,7.07674705040046,5.49163666464606,0.25,0.916666666666667,0.0833333333333333,0.75,1,1
ar,JPN,pcpi_pch,1.5,2.03048297402141,0.774668490624918,0,1.2558144833965,4.70669462162917,8.42012818083584,6.56341140123251,0.0833333333333333,0.75,0.25,0.916666666666667,1,1
ar,USA,pcpi_pch,0,0.145021906018984,0.0447899002076227,0.00308516460759877,0.0971468412037629,0.277823205536672,0.493333355638436,0.385578280587554,0.75,0.833333333333333,0.166666666666667,0.25,1,1
ar,USA,pcpi_pch,0.5,0.327538564267557,0.172853947191561,0.0718034471968173,0.0828811698791792,1.01738307338738,1.8788315743057,1.44810732384654,0.666666666666667,0.916666666666667,0.0833333333333333,0.166666666666667,0.833333333333333,1
ar,USA,pcpi_pch,1,0.879512524865084,0.387396869851814,0.0629976202542651,0.429118034759005,2.31346406943631,4.23272893290829,3.2730965011723,0.666666666666667,0.916666666666667,0.0833333333333333,0.25,0.916666666666667,1
ar,USA,pcpi_pch,1.5,0.969079212192947,0.518134348312505,0,0.450944863880442,3.05853735003629,5.64375103005838,4.35114419004734,0.75,0.916666666666667,0.0833333333333333,0.25,1,1
ar_bic,CAN,ngdp_rpch,0,0.29615216063218,0.0518036953434873,0.0875584034385046,0.156790061850188,0.357595562506374,0.578759607982054,0.468177585244214,0.166666666666667,0.583333333333333,0.25,0.416666666666667,0.583333333333333,0.833333333333333
ar_bic,CAN,ngdp_rpch,0.5,0.414940936353726,0.223591327521589,0.00836059784923367,0.182989010982903,1.31638942870744,2.42979135788339,1.87309039329542,0.583333333333333,0.833333333333333,0.166666666666667,0.416666666666667,1,1
ar_bic,CAN,ngdp_rpch,1,1.15285849070004,0.415476841513813,0.0215272167091681,0.715854432477056,2.54539732808063,4.54735204929085,3.54637468868574,0.583333333333333,0.75,0.25,0.416666666666667,1,1
ar_bic,CAN,ngdp_rpch,1.5,1.16340430329451,0.466768752104171,0.00704233423011944,0.689593216960215,2.82624341152061,5.10330584841837,3.96477462996949,0.583333333333333,0.833333333333333,0.166666666666667,0.416666666666667,1,1
ar_bic,DEU,ngdp_rpch,0,0.46947500478553,0.066610533225403,0.130896019337441,0.271968452222685,0.485145407741676,0.753932643825462,0.619539025783569,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.75,0.75
ar_bic,DEU,ngdp_rpch,0.5,0.572480204994215,0.256017826170464,0.0542292747407785,0.262233104082973,1.53772407912556,2.79122819809443,2.16447613860999,0.583333333333333,0.75,0.25,0.25,0.833333333333333,1
ar_bic,DEU,ngdp_rpch,1,1.27408041307934,0.428433237221204,0.0262002098955069,0.819446965962634,2.64058118364164,4.69390541018642,3.66724329691403,0.416666666666667,0.833333333333333,0.166666666666667,0.583333333333333,1,1
ar_bic,DEU,ngdp_rpch,1.5,1.47324783943363,0.458096193295506,0.0308637700336122,0.984287876104515,2.85655437854359,5.02600823462463,3.94128130658411,0.416666666666667,0.75,0.25,0.583333333333333,1,1
ar_bic,FRA,ngdp_rpch,0,0.32082340783411,0.072627650948656,0.0181779926703384,0.230017764215115,0.480465932242926,0.798444178832691,0.639455055537809,0.0833333333333333,0.25,0.666666666666667,0.833333333333333,0.916666666666667,0.916666666666667
ar_bic,FRA,ngdp_rpch,0.5,0.610202044801763,0.223827244403995,1.63306246412454e-06,0.386373167335304,1.36742360924777,2.43792491442896,1.90267426183836,0.25,0.666666666666667,0.333333333333333,0.75,1,1
ar_bic,FRA,ngdp_rpch,1,1.18265129818057,0.37377727434967,0,0.808874023830897,2.33259241362136,4.09045729637489,3.21152485499812,0.416666666666667,0.666666666666667,0.333333333333333,0.583333333333333,1,1
ar_bic,FRA,ngdp_rpch,1.5,1.42120907236989,0.411251728819465,0,1.00995734355043,2.59467402507326,4.51035996862656,3.55251699684991,0.333333333333333,0.583333333333333,0.416666666666667,0.666666666666667,1,1
ar_bic,GBR,ngdp_rpch,0,0.510881372599856,0.0609193703128898,0.099670740375821,0.350291261911145,0.464037522951431,0.694939718770754,0.579488620861093,0.0833333333333333,0.25,0.5,0.583333333333333,0.666666666666667,0.75
ar_bic,GBR,ngdp_rpch,0.5,0.523030801047173,0.230795235451358,0.0186689816009807,0.273566583994834,1.37736495349581,2.5166358374977,1.94700039549676,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,1,1
ar_bic,GBR,ngdp_rpch,1,1.03140203683172,0.390290977420867,0.0111835548509896,0.629927504559864,2.38144030590066,4.27464653628942,3.32804342109504,0.666666666666667,0.916666666666667,0.0833333333333333,0.333333333333333,1,1
ar_bic,GBR,ngdp_rpch,1.5,1.18102165684826,0.4206808531894,0.00893724762919443,0.751403556029668,2.58064382009247,4.61611530264473,3.5983795613686,0.666666666666667,0.916666666666667,0.0833333333333333,0.333333333333333,1,1
ar_bic,ITA,ngdp_rpch,0,0.30097415251828,0.0603081147447569,0.0385437918879675,0.202122245885555,0.405313398045285,0.67199895126447,0.538656174654878,0.5,0.583333333333333,0.333333333333333,0.333333333333333,0.833333333333333,0.916666666666667
ar_bic,ITA,ngdp_rpch,0.5,0.737710093799421,0.256808076643308,0.0390917237605534,0.44181029339556,1.57867096834503,2.81206179609234,2.19536638221869,0.5,0.75,0.25,0.416666666666667,0.916666666666667,1
ar_bic,ITA,ngdp_rpch,1,1.57286394418143,0.470921308548029,0,1.1019426356334,2.94666792526073,5.16125014719473,4.05395903622773,0.25,0.75,0.25,0.75,1,1
ar_bic,ITA,ngdp_rpch,1.5,2.08814523093725,0.527803044828263,0.00753120335720066,1.55281098275178,3.39781534777615,5.81053275874346,4.6041740532598,0.166666666666667,0.5,0.5,0.833333333333333,1,1
ar_bic,JPN,ngdp_rpch,0,0.50655801214945,0.0721829102627721,0.294325032194973,0.140050069691705,0.526454333132152,0.814531906631436,0.670493119881794,0.166666666666667,0.25,0.25,0.25,0.416666666666667,0.5
ar_bic,JPN,ngdp_rpch,0.5,1.11808267453956,0.270246104458809,0.469137717511167,0.378698852569584,1.75091835921273,2.9886341782124,2.36977626871257,0.333333333333333,0.666666666666667,0.25,0.333333333333333,0.666666666666667,0.916666666666667
ar_bic,JPN,ngdp_rpch,1,1.44161107269276,0.546100342497486,0.111128404384969,0.784382325810306,3.32936752212444,5.97034946568894,4.64985849390669,0.5,0.75,0.25,0.416666666666667,0.916666666666667,1
ar_bic,JPN,ngdp_rpch,1.5,2.60797129238781,0.703552240820884,0.714712683704545,1.18970636786238,4.51456824385877,7.75008643811482,6.13232734098679,0.5,0.583333333333333,0.333333333333333,0.416666666666667,0.916666666666667,0.916666666666667
ar_bic,USA,ngdp_rpch,0,0.251939736439979,0.0533561503105901,0.124428041624315,0.0741555445050742,0.356805120407225,0.589966876830146,0.473385998618686,0.166666666666667,0.333333333333333,0.166666666666667,0.25,0.416666666666667,0.5
ar_bic,USA,ngdp_rpch,0.5,0.400494834151193,0.227066174265014,0.048549118138851,0.124879541747329,1.32755111653326,2.46771874341574,1.8976349299745,0.666666666666667,0.916666666666667,0.0833333333333333,0.25,0.916666666666667,1
ar_bic,USA,ngdp_rpch,1,0.983930744866045,0.412793436050779,0.0104457095831704,0.560691599232096,2.50124434613486,4.51386015105874,3.5075522485968,0.666666666666667,0.75,0.25,0.333333333333333,1,1
ar_bic,USA,ngdp_rpch,1.5,1.1542630408848,0.458060684194093,0.0166798292847561,0.679522527405948,2.78148191776495,5.01186022809723,3.89667107293109,0.666666666666667,0.75,0.25,0.333333333333333,1,1
ar_bic,CAN,pcpi_pch,0,0.0998693365624349,0.0413495561173734,0.00373476945850971,0.0547850109865518,0.249095135356627,0.452318727625533,0.35070693149108,0.583333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.916666666666667,1
ar_bic,CAN,pcpi_pch,0.5,0.367917352228689,0.1535976310748,0.0972005096577897,0.117119211496098,0.927741402229453,1.67761873651049,1.30268006936997,0.666666666666667,0.75,0.0833333333333333,0.166666666666667,0.833333333333333,0.833333333333333
ar_bic,CAN,pcpi_pch,1,0.711986449443701,0.312904347738903,0.0492592422752016,0.349822859429597,1.87400892388844,3.41695853061672,2.64548372725258,0.666666666666667,0.916666666666667,0.0833333333333333,0.25,0.916666666666667,1
ar_bic,CAN,pcpi_pch,1.5,0.674001233684785,0.411401411918874,0.0277742984486372,0.234825523317274,2.40449569151431,4.47382253799757,3.43915911475594,0.75,0.916666666666667,0.0833333333333333,0.25,1,1
ar_bic,DEU,pcpi_pch,0,0.13071983345536,0.032014645462705,0.0859240689046182,0.0127811190880363,0.20732030887134,0.353063668078536,0.280191988474938,0.25,0.666666666666667,0.0833333333333333,0.166666666666667,0.416666666666667,0.75
ar_bic,DEU,pcpi_pch,0.5,0.240032659821549,0.108696788267467,0.0678360221690732,0.0634998493850082,0.649501050237903,1.18209014335706,0.915795596797483,0.333333333333333,0.916666666666667,0.0833333333333333,0.25,0.583333333333333,1
ar_bic,DEU,pcpi_pch,1,0.509831538669056,0.203151977023349,0.0989334772782209,0.207746084367487,1.22654035060131,2.22125985932311,1.72390010496221,0.5,0.916666666666667,0.0833333333333333,0.166666666666667,0.666666666666667,1
ar_bic,DEU,pcpi_pch,1.5,0.536461147645285,0.256831909691666,0.0636957177419585,0.215933520211661,1.53009648447023,2.80129439212112,2.16569543829567,0.666666666666667,0.916666666666667,0.0833333333333333,0.25,0.916666666666667,1
ar_bic,FRA,pcpi_pch,0,0.113204972648739,0.0383948010665153,0.0748101715822242,0,0.23630905879275,0.419362513012009,0.327835785902379,0.166666666666667,0.666666666666667,0,0,0.166666666666667,0.666666666666667
ar_bic,FRA,pcpi_pch,0.5,0.246807667915551,0.138469731908918,0.0945477261455957,0.0137902098610369,0.81017956819625,1.50470203375031,1.15744080097328,0.666666666666667,0.833333333333333,0,0.0833333333333333,0.75,0.833333333333333
ar_bic,FRA,pcpi_pch,1,0.59551111398401,0.297099774906682,0.158924027220661,0.139487311856668,1.76892996862897,3.23667258430437,2.50280127646667,0.666666666666667,0.75,0.0833333333333333,0.0833333333333333,0.75,0.833333333333333
ar_bic,FRA,pcpi_pch,1.5,0.688623514965696,0.406321225838352,0.115061755523038,0.167240533604305,2.38588891623947,4.42196934612239,3.40392913118093,0.75,0.916666666666667,0.0833333333333333,0.0833333333333333,0.833333333333333,1
ar_bic,GBR,pcpi_pch,0,0.24784531667658,0.0728844394253636,0.167362054012596,0.00759882323862043,0.459355024958663,0.801654181311927,0.630504603135295,0.5,0.666666666666667,0,0,0.5,0.666666666666667
ar_bic,GBR,pcpi_pch,0.5,0.345809580262524,0.261745738687624,0.0802455983432937,0.0038182432316063,1.50249396981664,2.84377800635656,2.1731359880866,0.833333333333333,1,0,0,0.833333333333333,1
ar_bic,GBR,pcpi_pch,1,0.832372348896913,0.544437975122915,0.0991326107884652,0.188801762985533,3.15207804479707,5.9175447282934,4.53481138654524,0.833333333333333,0.916666666666667,0.0833333333333333,0.0833333333333333,0.916666666666667,1
ar_bic,GBR,pcpi_pch,1.5,0.830946802679784,0.730042739516756,0.0237470342025871,0.07715702896044,4.17449193297182,7.93166489260673,6.05307841278928,1,1,0,0,1,1
ar_bic,ITA,pcpi_pch,0,0.0966509788369679,0.0667831431982578,0.0221954464767721,0.00767238916193799,0.383771732597335,0.725576029526956,0.554673881062146,0.833333333333333,1,0,0,0.833333333333333,1
ar_bic,ITA,pcpi_pch,0.5,0.264832110434233,0.230431443688919,0.012814669245003,0.0215859975003115,1.31764094170594,2.50355889200393,1.91059991685493,1,1,0,0,1,1
ar_bic,ITA,pcpi_pch,1,0.76692101909183,0.530288982584503,0.00668129455355365,0.229950741953773,3.07978844275787,5.76958579805865,4.42468712040826,0.916666666666667,0.916666666666667,0.0833333333333333,0.0833333333333333,1,1
ar_bic,ITA,pcpi_pch,1.5,1.08206104793475,0.759750443885166,0.0116332950757316,0.310677308973854,4.37978245765904,8.25442894876984,6.31710570321444,0.916666666666667,1,0,0.0833333333333333,1,1
ar_bic,JPN,pcpi_pch,0,0.101630688473945,0.0690906251883783,0.00181458196443051,0.0307254813211366,0.400791396391802,0.750646032830427,0.575718714611114,0.833333333333333,1,0,0.166666666666667,1,1
ar_bic,JPN,pcpi_pch,0.5,0.296483864244184,0.243202915694074,0.015560026321254,0.0377209222288565,1.39067010009876,2.64231657103687,2.01649333556781,1,1,0,0,1,1
ar_bic,JPN,pcpi_pch,1,0.961519523339042,0.515542275512206,0.00126786657475999,0.444709381252076,3.02689434641008,5.61766557992801,4.32227996316905,0.75,0.916666666666667,0.0833333333333333,0.25,1,1
ar_bic,JPN,pcpi_pch,1.5,0.995042763721204,0.701371357248846,0.0108738711540716,0.282797535318287,4.03897977671149,7.62016012193066,5.82956994932108,0.833333333333333,1,0,0.166666666666667,1,1
ar_bic,USA,pcpi_pch,0,0.135895738056383,0.0381893158298428,0.0066027012542619,0.0911037209722787,0.241328350233675,0.42125087315632,0.331289611694997,0.5,0.833333333333333,0.166666666666667,0.416666666666667,0.916666666666667,1
ar_bic,USA,pcpi_pch,0.5,0.31978731650328,0.137813101464043,0.127959153950675,0.0540150610885616,0.825085078029875,1.49885108045724,1.16196807924356,0.5,0.916666666666667,0,0.166666666666667,0.666666666666667,0.916666666666667
ar_bic,USA,pcpi_pch,1,0.86372615941289,0.294882188261111,0.065342413671472,0.503501557480307,1.81431751988005,3.23658804687184,2.52545278337595,0.583333333333333,0.916666666666667,0.0833333333333333,0.333333333333333,0.916666666666667,1
ar_bic,USA,pcpi_pch,1.5,0.900283521166512,0.397475038895573,0.16412990820571,0.338678574065228,2.38105540359773,4.33576005868197,3.35840773113985,0.666666666666667,0.833333333333333,0.0833333333333333,0.25,0.916666666666667,0.916666666666667
bvar_const,CAN,ngdp_rpch,0,0.3044975258325,0.0453237095087094,0.0959180190363693,0.163255797287421,0.324739215538308,0.511291295956035,0.418015255747171,0.166666666666667,0.5,0.25,0.416666666666667,0.583333333333333,0.75
bvar_const,CAN,ngdp_rpch,0.5,0.404211387294778,0.218395464835727,0.0162743848652419,0.16954153759381,1.27969485141589,2.38329773451612,1.83149629296601,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,1,1
bvar_const,CAN,ngdp_rpch,1,1.11220815930771,0.419790094500814,0.0265085012469142,0.665909563559977,2.5505139875497,4.60520115133197,3.57785756944083,0.583333333333333,0.833333333333333,0.166666666666667,0.416666666666667,1,1
bvar_const,CAN,ngdp_rpch,1.5,1.10308791156976,0.48359555373782,0.0208820469934101,0.59861031083853,2.89394835552244,5.32445790757499,4.10920313154872,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,1,1
bvar_const,DEU,ngdp_rpch,0,0.474870317473021,0.0589265158917384,0.149379965816692,0.266563835764591,0.443004219434325,0.673755389956097,0.558379804695211,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.75,0.75
bvar_const,DEU,ngdp_rpch,0.5,0.584350250267883,0.228905466152785,0.113964609510253,0.241480174604845,1.39731701031853,2.50412414145227,1.9507205758854,0.583333333333333,0.666666666666667,0.25,0.25,0.833333333333333,0.916666666666667
bvar_const,DEU,ngdp_rpch,1,1.13704245835485,0.382791375284962,0.070357627045438,0.683893456024453,2.35761153395127,4.20505654610967,3.28133404003047,0.5,0.833333333333333,0.166666666666667,0.416666666666667,0.916666666666667,1
bvar_const,DEU,ngdp_rpch,1.5,1.34713095622072,0.416389673445201,0.103104293595411,0.827636989180104,2.58598147566545,4.58558250379359,3.58578198972952,0.416666666666667,0.75,0.25,0.5,0.916666666666667,1
bvar_const,FRA,ngdp_rpch,0,0.34271427069045,0.0319613592286971,0.0213078717919714,0.289445039669781,0.263115083454466,0.372122081284951,0.317618582369708,0,0.0833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667
bvar_const,FRA,ngdp_rpch,0.5,0.531932216720882,0.147355489444342,0.0135025649081117,0.371074162368429,0.934513513885834,1.61588105701297,1.2751972854494,0.166666666666667,0.583333333333333,0.416666666666667,0.75,0.916666666666667,1
bvar_const,FRA,ngdp_rpch,1,1.02109588040331,0.271037179658876,0,0.750058700744433,1.73513427959518,2.98606540356811,2.36059984158165,0.416666666666667,0.583333333333333,0.416666666666667,0.583333333333333,1,1
bvar_const,FRA,ngdp_rpch,1.5,1.1661421847633,0.30586527429221,0,0.860276910471088,1.96148399016172,3.38881000818765,2.67514699917468,0.416666666666667,0.583333333333333,0.416666666666667,0.583333333333333,1,1
bvar_const,GBR,ngdp_rpch,0,0.526347764734313,0.057783741766078,0.0922223185940694,0.376341704374166,0.451333128957473,0.663974177178621,0.557653653068047,0.0833333333333333,0.25,0.5,0.583333333333333,0.666666666666667,0.75
