model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,ngdp_rpch,0,0.2311042545474,0.120659387350485,0.0362895183777737,0.0741553488191406,-0.030952380952381,,,0.488095238095238,0.75
IMF,absolute,rolling window,ngdp_rpch,0.5,0.411506056154757,0.2509126471191,0.0679531230534487,0.0926402859822085,-0.00714285714285717,,,0.535714285714286,0.75
IMF,absolute,rolling window,ngdp_rpch,1,0.89838133289724,0.411468757122826,0.0493631280393656,0.437549447735049,-0.0547619047619048,,,0.464285714285714,0.726190476190476
IMF,absolute,rolling window,ngdp_rpch,1.5,1.13899799356959,0.474722730391541,0.102126359145809,0.562148904032239,-0.0726190476190476,,,0.5,0.654761904761905
IMF,absolute,rolling window,pcpi_pch,0,0.11768437866558,0.0622448740797313,0.0205963401903485,0.0348431643955002,-0.0130952380952381,,,0.511904761904762,0.761904761904762
IMF,absolute,rolling window,pcpi_pch,0.5,0.254515684261389,0.13767690640129,0.100261677786871,0.016577100073229,-0.0547619047619048,,,0.428571428571429,0.761904761904762
IMF,absolute,rolling window,pcpi_pch,1,0.472767867078827,0.218337793201071,0.151814390899421,0.102615682978335,-0.114285714285714,,,0.380952380952381,0.690476190476191
IMF,absolute,rolling window,pcpi_pch,1.5,0.52120860499719,0.256127647442435,0.16575786984055,0.0993230877142052,-0.0964285714285714,,,0.428571428571429,0.678571428571429
ar,absolute,rolling window,ngdp_rpch,0,0.294380868640173,0.172307257766995,0.0270107754595777,0.0950628354136004,-0.0130952380952381,,,0.476190476190476,0.797619047619048
ar,absolute,rolling window,ngdp_rpch,0.5,0.565246941438231,0.302749282331747,0.0349593431417241,0.22753831596476,-0.0607142857142857,,,0.452380952380952,0.726190476190476
ar,absolute,rolling window,ngdp_rpch,1,1.19119183471761,0.500138592259827,0.00613579362889875,0.684917448828886,-0.0785714285714286,,,0.428571428571429,0.714285714285714
ar,absolute,rolling window,ngdp_rpch,1.5,1.40753610935975,0.623011560826488,0.00370684177038577,0.780817706762874,-0.108333333333333,,,0.416666666666667,0.666666666666667
ar,absolute,rolling window,pcpi_pch,0,0.125448625521006,0.0646854905727149,0.0276304397990337,0.0331326951492571,-0.0845238095238095,,,0.416666666666667,0.714285714285714
ar,absolute,rolling window,pcpi_pch,0.5,0.270165899452185,0.176492005391243,0.0272121288767461,0.0664617651841955,0.0464285714285714,,,0.583333333333333,0.80952380952381
ar,absolute,rolling window,pcpi_pch,1,0.767945514152408,0.468961445408535,0.0297883862144862,0.269195682529387,0.0166666666666666,,,0.583333333333333,0.75
ar,absolute,rolling window,pcpi_pch,1.5,1.04160465985121,0.85655025432239,0,0.185054405528818,0.135714285714286,,,0.738095238095238,0.833333333333333
bvar,absolute,rolling window,ngdp_rpch,0,0.28502266996093,0.170472500205333,0.0279216117919071,0.0866285579636899,-0.00714285714285717,,,0.5,0.785714285714286
bvar,absolute,rolling window,ngdp_rpch,0.5,0.519543575764006,0.278043035765307,0.0516774000490912,0.189823139949608,-0.0428571428571429,,,0.5,0.714285714285714
bvar,absolute,rolling window,ngdp_rpch,1,1.04514472843478,0.379431970364917,0.0203425940769795,0.645370163992883,-0.0785714285714286,,,0.428571428571429,0.714285714285714
bvar,absolute,rolling window,ngdp_rpch,1.5,1.23192454038859,0.467229453248313,0.0330898659586121,0.731605221181666,-0.102380952380952,,,0.416666666666667,0.678571428571429
bvar,absolute,rolling window,pcpi_pch,0,0.123405186496928,0.0612086467326739,0.033021608658686,0.0291749311055683,-0.0845238095238095,,,0.440476190476191,0.690476190476191
bvar,absolute,rolling window,pcpi_pch,0.5,0.290236533577236,0.165264238185536,0.0836703672189184,0.0413019281727815,-0.0369047619047619,,,0.464285714285714,0.761904761904762
bvar,absolute,rolling window,pcpi_pch,1,0.612568369585595,0.346827663247056,0.0642419939030645,0.201498712435474,0.0107142857142857,,,0.571428571428571,0.75
bvar,absolute,rolling window,pcpi_pch,1.5,0.787048844903339,0.625842921135715,0.0136454926081476,0.147560431159476,0.15952380952381,,,0.75,0.869047619047619
