model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar_bic,absolute,rolling window,pcpi_pch,0.5,0.211143296505552,0.137121506072653,0.0365813783646761,0.0374404120682231,1.07661459550104,1.53132944135844,1.30397201842974,0.571428571428571,0.773809523809524,0.0952380952380952,0.202380952380952,0.773809523809524,0.869047619047619
ar_bic,absolute,rolling window,pcpi_pch,1,0.637524944508988,0.279507050323453,0.0533404581309726,0.304677436054563,3.05108166598094,5.12279472522741,4.08693819560417,0.523809523809524,0.726190476190476,0.19047619047619,0.333333333333333,0.857142857142857,0.916666666666667
ar_bic,absolute,rolling window,pcpi_pch,1.5,0.696170381661398,0.472369181120213,0.0394515626593344,0.184349637881851,3.50004680208538,5.17329062801451,4.33666871504995,0.726190476190476,0.833333333333333,0.130952380952381,0.19047619047619,0.916666666666667,0.964285714285714
bvar,absolute,rolling window,ngdp_rpch,0,0.100427675217019,0.0437789243529408,0.00397695922174994,0.0526717916423285,0.487831683542347,0.788974295484518,0.638402989513432,0.476190476190476,0.726190476190476,0.238095238095238,0.404761904761905,0.880952380952381,0.964285714285714
bvar,absolute,rolling window,ngdp_rpch,0.5,0.463844511320321,0.202353554397133,0.0574662625392858,0.204024694383902,2.27825749131032,3.5812464981306,2.92975199472046,0.440476190476191,0.714285714285714,0.238095238095238,0.440476190476191,0.880952380952381,0.952380952380952
bvar,absolute,rolling window,ngdp_rpch,1,1.08205899199783,0.38761102018837,0.0234281887209738,0.671019783088485,5.19322485981128,8.65811769042836,6.92567127511982,0.476190476190476,0.690476190476191,0.285714285714286,0.488095238095238,0.964285714285714,0.976190476190476
bvar,absolute,rolling window,ngdp_rpch,1.5,1.27001367424322,0.495419049194016,0.0401115443130074,0.734483080736202,6.14955052309771,10.0263971771202,8.08797385010896,0.476190476190476,0.690476190476191,0.273809523809524,0.464285714285714,0.940476190476191,0.964285714285714
bvar,absolute,rolling window,pcpi_pch,0,0.0778644064598051,0.0287710184144765,0.00467955146257201,0.0444138365827565,0.369883587575519,0.632579160257303,0.501231373916411,0.416666666666667,0.642857142857143,0.285714285714286,0.416666666666667,0.833333333333333,0.928571428571429
bvar,absolute,rolling window,pcpi_pch,0.5,0.267050699117049,0.155875345800713,0.0682170029673787,0.0429583503489569,1.3422426874419,1.98540726373622,1.66382497558906,0.583333333333333,0.761904761904762,0.107142857142857,0.202380952380952,0.785714285714286,0.869047619047619
bvar,absolute,rolling window,pcpi_pch,1,0.600175909718775,0.354272052257475,0.040560718497704,0.205343138963596,3.03320850565803,4.42049693023042,3.72685271794422,0.630952380952381,0.75,0.166666666666667,0.25,0.880952380952381,0.916666666666667
bvar,absolute,rolling window,pcpi_pch,1.5,0.798798037166884,0.648218812323975,0.00563035735820524,0.144948867484704,4.1595490767905,5.57708805136145,4.86831856407597,0.761904761904762,0.869047619047619,0.107142857142857,0.214285714285714,0.976190476190476,0.976190476190476
bvar_const,absolute,rolling window,ngdp_rpch,0,0.104590722963191,0.0456198734781263,0.00290790228557768,0.056062947199487,0.507591184195674,0.822836498774634,0.665213841485154,0.452380952380952,0.738095238095238,0.238095238095238,0.440476190476191,0.892857142857143,0.976190476190476
bvar_const,absolute,rolling window,ngdp_rpch,0.5,0.492135492271307,0.213221138493132,0.0521267810226354,0.22678757275554,2.4078480434163,3.82308973688541,3.11546889015085,0.464285714285714,0.702380952380952,0.25,0.452380952380952,0.916666666666667,0.952380952380952
bvar_const,absolute,rolling window,ngdp_rpch,1,1.14158916293094,0.414334895211879,0.018502711818643,0.708751555900415,5.50760309258537,9.06277552715531,7.28518930987034,0.392857142857143,0.690476190476191,0.285714285714286,0.571428571428571,0.964285714285714,0.976190476190476
bvar_const,absolute,rolling window,ngdp_rpch,1.5,1.33144296313291,0.520938597933553,0.0327267052349727,0.77777765996438,6.4557725603395,10.4894278618094,8.47260021107443,0.464285714285714,0.690476190476191,0.285714285714286,0.488095238095238,0.952380952380952,0.976190476190476
bvar_const,absolute,rolling window,pcpi_pch,0,0.0807776600373415,0.0298560055752644,0.00331200954741907,0.047609644914658,0.383117359796508,0.657759801255559,0.520438580526034,0.464285714285714,0.666666666666667,0.285714285714286,0.440476190476191,0.904761904761905,0.952380952380952
bvar_const,absolute,rolling window,pcpi_pch,0.5,0.294935207193364,0.177394626214258,0.0570809808007268,0.0604596001783788,1.49695928351232,2.15630593508647,1.8266326092994,0.55952380952381,0.785714285714286,0.142857142857143,0.273809523809524,0.833333333333333,0.928571428571429
bvar_const,absolute,rolling window,pcpi_pch,1,0.70775617686227,0.436264154870192,0.0313716436279633,0.240120378364114,3.63012959771944,5.0797995429468,4.35496457033312,0.55952380952381,0.761904761904762,0.19047619047619,0.357142857142857,0.916666666666667,0.952380952380952
bvar_const,absolute,rolling window,pcpi_pch,1.5,1.00512893194488,0.818896220656793,0.000552089864783037,0.185680621423306,5.285304441151,6.88931753602016,6.08731098858558,0.726190476190476,0.857142857142857,0.142857142857143,0.261904761904762,0.988095238095238,1
mean_ensemble,absolute,rolling window,ngdp_rpch,0,0.165098796629971,0.108434218362629,0.0100004596142839,0.0466641186530574,0.808749394093798,1.28010244736492,1.04442592072936,0.702380952380952,0.845238095238095,0.119047619047619,0.226190476190476,0.928571428571429,0.964285714285714
mean_ensemble,absolute,rolling window,ngdp_rpch,0.5,0.42742950754136,0.252126655157711,0.0394964156660192,0.13580643671763,2.14432261476539,3.18778361391374,2.66605311433956,0.55952380952381,0.833333333333333,0.130952380952381,0.369047619047619,0.928571428571429,0.964285714285714
mean_ensemble,absolute,rolling window,ngdp_rpch,1,1.0549562201989,0.450504750177462,0.0180116007814328,0.586439869240003,5.07552047962377,8.41032320491853,6.74292184227115,0.511904761904762,0.738095238095238,0.238095238095238,0.440476190476191,0.952380952380952,0.976190476190476
mean_ensemble,absolute,rolling window,ngdp_rpch,1.5,1.27122805314204,0.553508189103745,0.0301072267100283,0.687612637328272,6.15906266360581,10.0269044038264,8.09298353371609,0.476190476190476,0.75,0.238095238095238,0.452380952380952,0.928571428571429,0.988095238095238
mean_ensemble,absolute,rolling window,pcpi_pch,0,0.0882351733646782,0.0480659182173812,0.000128598600580716,0.0400406565467164,0.425946694882158,0.69983673008817,0.562891712485164,0.654761904761905,0.821428571428571,0.178571428571429,0.333333333333333,0.988095238095238,1
mean_ensemble,absolute,rolling window,pcpi_pch,0.5,0.210922990782109,0.165672131901026,0.0196606574395084,0.0255902014415746,1.10120500633991,1.46544729979241,1.28332615306616,0.654761904761905,0.928571428571429,0.0357142857142857,0.19047619047619,0.845238095238095,0.964285714285714
mean_ensemble,absolute,rolling window,pcpi_pch,1,0.575501781256587,0.377163699559586,0.0262961158113549,0.172041965885646,2.93840356896601,4.16402670271673,3.55121513584137,0.642857142857143,0.821428571428571,0.130952380952381,0.273809523809524,0.916666666666667,0.952380952380952
mean_ensemble,absolute,rolling window,pcpi_pch,1.5,0.780354165816415,0.645872852652108,0,0.134481313164307,4.08885951103974,5.38493453872897,4.73689702488435,0.821428571428571,0.880952380952381,0.119047619047619,0.178571428571429,1,1
