model,target,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar_annual,ngdp_rpch,1.75969642683444,0.573786592160296,0.415683421014422,0.77022641365972,7.80595722347114,13.2260994202785,10.5160283218748,0.576190476190476,0.766666666666667,0.14047619047619,0.264285714285714,0.840476190476191,0.907142857142857
ar_annual,pcpi_pch,1.60464758560466,0.674994527627389,0.407530948030528,0.52212210994674,6.95399054937925,11.2548388473499,9.10441469836455,0.485714285714286,0.761904761904762,0.128571428571429,0.333333333333333,0.819047619047619,0.890476190476191
arx_annual,ngdp_rpch,1.54496470801675,0.272906343668873,0.596883366923091,0.675174997424784,6.55508115393111,12.6524926862247,9.60378692007791,0.452380952380952,0.678571428571429,0.171428571428571,0.314285714285714,0.766666666666667,0.85
arx_annual,pcpi_pch,3.5208428244861,2.8254466337388,0.327595335934751,0.367800854812551,18.289839033179,34.1108754187853,26.2003572259821,0.530952380952381,0.742857142857143,0.135714285714286,0.271428571428571,0.802380952380952,0.878571428571429
