model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar,absolute,rolling window,ngdp_rpch,1,1.5188110096414,0.522779945914353,0.0707636546029838,0.925267409124061,2.64674530985589,4.60768776551035,3.10513284717406,0.162162162162162,0.27027027027027,0.351351351351351,0.405405405405405,0.486486486486487,0.594594594594595,0.702702702702703,0.837837837837838,0.864864864864865,0.121621621621622,0.148648648648649,0.27027027027027,0.364864864864865,0.472972972972973,0.554054054054054,0.608108108108108,0.675675675675676,0.77027027027027,0.932432432432432,0.945945945945946,0.959459459459459,0.959459459459459,0.959459459459459,0.959459459459459,0.972972972972973,0.986486486486486,0.986486486486486
ar,absolute,rolling window,ngdp_rpch,1.5,1.79743298994859,0.651593998601364,0.201628709124807,0.944210282222421,3.19416047115641,5.23587173281231,3.70082118876484,0.162162162162162,0.216216216216216,0.297297297297297,0.378378378378378,0.472972972972973,0.581081081081081,0.662162162162162,0.743243243243243,0.797297297297297,0.135135135135135,0.175675675675676,0.256756756756757,0.337837837837838,0.445945945945946,0.540540540540541,0.608108108108108,0.675675675675676,0.72972972972973,0.891891891891892,0.891891891891892,0.905405405405405,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.932432432432432
ar,absolute,rolling window,pcpi_pch,0,0.197810852869573,0.0575432522147342,0.101749559620914,0.0385180410339249,0.341092064326752,0.530437078833054,0.365770558281192,0.121621621621622,0.216216216216216,0.27027027027027,0.378378378378378,0.472972972972973,0.554054054054054,0.648648648648649,0.743243243243243,0.810810810810811,0.0675675675675676,0.135135135135135,0.22972972972973,0.256756756756757,0.310810810810811,0.378378378378378,0.418918918918919,0.432432432432432,0.486486486486487,0.608108108108108,0.648648648648649,0.689189189189189,0.756756756756757,0.783783783783784,0.810810810810811,0.878378378378378,0.878378378378378,0.878378378378378
ar,absolute,rolling window,pcpi_pch,0.5,0.45957524669983,0.142786649335207,0.227483848803289,0.0893047485613341,0.755337867346623,1.26328320968199,0.867472176016893,0.175675675675676,0.216216216216216,0.27027027027027,0.364864864864865,0.418918918918919,0.486486486486487,0.540540540540541,0.635135135135135,0.689189189189189,0.121621621621622,0.148648648648649,0.202702702702703,0.243243243243243,0.283783783783784,0.297297297297297,0.351351351351351,0.391891891891892,0.405405405405405,0.581081081081081,0.608108108108108,0.621621621621622,0.662162162162162,0.702702702702703,0.72972972972973,0.743243243243243,0.783783783783784,0.810810810810811
ar,absolute,rolling window,pcpi_pch,1,1.07080972629433,0.43042107294634,0.269825746858598,0.370562906489392,2.3017454674267,3.45171434956084,2.45218899872191,0.0945945945945946,0.162162162162162,0.22972972972973,0.283783783783784,0.378378378378378,0.513513513513514,0.567567567567568,0.675675675675676,0.743243243243243,0.175675675675676,0.216216216216216,0.310810810810811,0.351351351351351,0.45945945945946,0.554054054054054,0.581081081081081,0.635135135135135,0.702702702702703,0.797297297297297,0.797297297297297,0.810810810810811,0.837837837837838,0.837837837837838,0.864864864864865,0.878378378378378,0.891891891891892,0.918918918918919
ar,absolute,rolling window,pcpi_pch,1.5,1.39583032100601,0.709349618664666,0.24514523556527,0.441335466776074,3.59297736299575,4.9874149305127,3.72838053413546,0.121621621621622,0.189189189189189,0.297297297297297,0.337837837837838,0.432432432432432,0.540540540540541,0.608108108108108,0.662162162162162,0.810810810810811,0.0945945945945946,0.243243243243243,0.297297297297297,0.351351351351351,0.45945945945946,0.540540540540541,0.567567567567568,0.662162162162162,0.72972972972973,0.851351351351351,0.851351351351351,0.864864864864865,0.878378378378378,0.891891891891892,0.891891891891892,0.905405405405405,0.905405405405405,0.905405405405405
ar_bic,absolute,rolling window,ngdp_rpch,0,0.339118261015426,0.165990870689067,0.0121399870215752,0.160987403304785,0.885993429811968,1.56730262300819,0.985900115359767,0.22972972972973,0.310810810810811,0.351351351351351,0.486486486486487,0.581081081081081,0.702702702702703,0.77027027027027,0.837837837837838,0.878378378378378,0.121621621621622,0.148648648648649,0.202702702702703,0.27027027027027,0.378378378378378,0.445945945945946,0.554054054054054,0.594594594594595,0.635135135135135,0.864864864864865,0.905405405405405,0.905405405405405,0.932432432432432,0.959459459459459,0.972972972972973,0.972972972972973,0.986486486486486,1
ar_bic,absolute,rolling window,ngdp_rpch,0.5,0.751637343094572,0.242906893559245,0.0439899932271974,0.464740456308129,1.26337669994081,2.45400826733558,1.5612493297677,0.175675675675676,0.27027027027027,0.351351351351351,0.405405405405405,0.540540540540541,0.648648648648649,0.72972972972973,0.77027027027027,0.837837837837838,0.148648648648649,0.216216216216216,0.256756756756757,0.310810810810811,0.405405405405405,0.513513513513514,0.567567567567568,0.621621621621622,0.675675675675676,0.851351351351351,0.891891891891892,0.918918918918919,0.918918918918919,0.945945945945946,0.959459459459459,0.986486486486486,0.986486486486486,0.986486486486486
ar_bic,absolute,rolling window,ngdp_rpch,1,1.450695695563,0.456119013864364,0.0801036270058562,0.914473054692775,2.38432766665712,4.31813622871234,2.79165119412803,0.175675675675676,0.243243243243243,0.351351351351351,0.45945945945946,0.527027027027027,0.608108108108108,0.72972972972973,0.824324324324324,0.851351351351351,0.135135135135135,0.148648648648649,0.22972972972973,0.351351351351351,0.432432432432432,0.486486486486487,0.594594594594595,0.675675675675676,0.72972972972973,0.905405405405405,0.918918918918919,0.945945945945946,0.945945945945946,0.959459459459459,0.959459459459459,0.959459459459459,0.972972972972973,0.986486486486486
ar_bic,absolute,rolling window,ngdp_rpch,1.5,1.78771497495414,0.575914102237476,0.285509198848056,0.926291673868607,2.97625770243124,5.04243996948226,3.53599045957981,0.148648648648649,0.189189189189189,0.324324324324324,0.351351351351351,0.472972972972973,0.567567567567568,0.675675675675676,0.72972972972973,0.824324324324324,0.108108108108108,0.189189189189189,0.243243243243243,0.337837837837838,0.432432432432432,0.540540540540541,0.567567567567568,0.702702702702703,0.743243243243243,0.891891891891892,0.891891891891892,0.891891891891892,0.891891891891892,0.905405405405405,0.905405405405405,0.918918918918919,0.918918918918919,0.932432432432432
ar_bic,absolute,rolling window,pcpi_pch,0,0.185435381329586,0.0553420345909398,0.105217303291626,0.0248760434470208,0.302411826069636,0.532551558193901,0.351861428701053,0.148648648648649,0.22972972972973,0.283783783783784,0.364864864864865,0.445945945945946,0.581081081081081,0.648648648648649,0.689189189189189,0.851351351351351,0.0405405405405405,0.121621621621622,0.121621621621622,0.162162162162162,0.243243243243243,0.297297297297297,0.351351351351351,0.364864864864865,0.432432432432432,0.581081081081081,0.594594594594595,0.635135135135135,0.662162162162162,0.689189189189189,0.743243243243243,0.77027027027027,0.810810810810811,0.891891891891892
ar_bic,absolute,rolling window,pcpi_pch,0.5,0.469512919806856,0.119235889875084,0.269523244149504,0.0807537857822691,0.687973807222459,1.24106134160221,0.792546901180076,0.162162162162162,0.202702702702703,0.256756756756757,0.364864864864865,0.391891891891892,0.432432432432432,0.5,0.594594594594595,0.702702702702703,0.0810810810810811,0.135135135135135,0.189189189189189,0.202702702702703,0.216216216216216,0.22972972972973,0.27027027027027,0.310810810810811,0.324324324324324,0.486486486486487,0.513513513513514,0.527027027027027,0.594594594594595,0.608108108108108,0.635135135135135,0.689189189189189,0.72972972972973,0.783783783783784
ar_bic,absolute,rolling window,pcpi_pch,1,0.968141808097656,0.286741580900015,0.380099753688331,0.301300473509311,1.5582871294654,2.83965493483834,1.82030027769136,0.148648648648649,0.175675675675676,0.243243243243243,0.283783783783784,0.337837837837838,0.472972972972973,0.581081081081081,0.675675675675676,0.72972972972973,0.148648648648649,0.175675675675676,0.256756756756757,0.364864864864865,0.45945945945946,0.5,0.513513513513514,0.554054054054054,0.567567567567568,0.716216216216216,0.72972972972973,0.756756756756757,0.783783783783784,0.797297297297297,0.837837837837838,0.837837837837838,0.851351351351351,0.878378378378378
ar_bic,absolute,rolling window,pcpi_pch,1.5,1.12647742874359,0.336211342465314,0.515871040726297,0.274395045551978,1.80950729910351,3.07707013410593,2.07527447208906,0.0945945945945946,0.148648648648649,0.175675675675676,0.256756756756757,0.310810810810811,0.445945945945946,0.581081081081081,0.621621621621622,0.756756756756757,0.0945945945945946,0.202702702702703,0.22972972972973,0.337837837837838,0.418918918918919,0.45945945945946,0.5,0.527027027027027,0.567567567567568,0.662162162162162,0.675675675675676,0.675675675675676,0.716216216216216,0.72972972972973,0.783783783783784,0.810810810810811,0.824324324324324,0.851351351351351
bvar,absolute,rolling window,ngdp_rpch,0,0.433898003388652,0.168240840449357,0.00593539171990331,0.259721771219392,0.914781479630145,1.62532612079533,1.04408571139386,0.202702702702703,0.324324324324324,0.418918918918919,0.5,0.581081081081081,0.675675675675676,0.756756756756757,0.783783783783784,0.837837837837838,0.162162162162162,0.216216216216216,0.243243243243243,0.324324324324324,0.378378378378378,0.45945945945946,0.513513513513514,0.594594594594595,0.675675675675676,0.878378378378378,0.918918918918919,0.932432432432432,0.959459459459459,0.959459459459459,1,1,1,1
bvar,absolute,rolling window,ngdp_rpch,0.5,0.705511656201643,0.234289968849664,0.0623482807946057,0.408873406557373,1.22296425442153,2.38575369804235,1.52439866887641,0.189189189189189,0.283783783783784,0.324324324324324,0.405405405405405,0.527027027027027,0.621621621621622,0.756756756756757,0.824324324324324,0.864864864864865,0.121621621621622,0.162162162162162,0.216216216216216,0.297297297297297,0.364864864864865,0.472972972972973,0.5,0.527027027027027,0.608108108108108,0.797297297297297,0.810810810810811,0.824324324324324,0.878378378378378,0.891891891891892,0.918918918918919,0.972972972972973,0.986486486486486,0.986486486486486
bvar,absolute,rolling window,ngdp_rpch,1,1.5146845417219,0.366419335999515,0.00622724793519846,1.14203795778719,2.0827087896019,3.87232089241359,2.49292969756323,0.108108108108108,0.202702702702703,0.243243243243243,0.364864864864865,0.472972972972973,0.567567567567568,0.716216216216216,0.77027027027027,0.824324324324324,0.175675675675676,0.22972972972973,0.283783783783784,0.432432432432432,0.513513513513514,0.608108108108108,0.716216216216216,0.756756756756757,0.824324324324324,0.932432432432432,0.959459459459459,0.959459459459459,0.972972972972973,0.986486486486486,1,1,1,1
bvar,absolute,rolling window,ngdp_rpch,1.5,1.64427044193061,0.432422315416415,0.316388680845614,0.895459445668584,2.38386034798566,4.19599680871355,2.8324474302463,0.121621621621622,0.202702702702703,0.256756756756757,0.378378378378378,0.5,0.581081081081081,0.648648648648649,0.72972972972973,0.824324324324324,0.108108108108108,0.202702702702703,0.256756756756757,0.324324324324324,0.391891891891892,0.5,0.594594594594595,0.635135135135135,0.702702702702703,0.824324324324324,0.837837837837838,0.851351351351351,0.878378378378378,0.891891891891892,0.905405405405405,0.905405405405405,0.932432432432432,0.932432432432432
bvar,absolute,rolling window,pcpi_pch,0,0.20093058296592,0.0630620102388276,0.0952266550321709,0.0426419176949214,0.358421750158606,0.611160183109393,0.402072952262761,0.121621621621622,0.175675675675676,0.22972972972973,0.337837837837838,0.432432432432432,0.554054054054054,0.662162162162162,0.72972972972973,0.837837837837838,0.0810810810810811,0.175675675675676,0.216216216216216,0.27027027027027,0.324324324324324,0.391891891891892,0.405405405405405,0.432432432432432,0.45945945945946,0.581081081081081,0.608108108108108,0.635135135135135,0.72972972972973,0.756756756756757,0.824324324324324,0.878378378378378,0.905405405405405,0.918918918918919
bvar,absolute,rolling window,pcpi_pch,0.5,0.474240488204495,0.140635616318515,0.284814953158122,0.0487899187278576,0.749311641383565,1.41349890409346,0.916113407200799,0.135135135135135,0.216216216216216,0.243243243243243,0.310810810810811,0.391891891891892,0.445945945945946,0.594594594594595,0.662162162162162,0.756756756756757,0.027027027027027,0.0945945945945946,0.108108108108108,0.148648648648649,0.175675675675676,0.22972972972973,0.27027027027027,0.283783783783784,0.324324324324324,0.45945945945946,0.5,0.513513513513514,0.540540540540541,0.567567567567568,0.594594594594595,0.702702702702703,0.756756756756757,0.783783783783784
bvar,absolute,rolling window,pcpi_pch,1,0.934905201172874,0.307526971132991,0.353255233244074,0.274122996795809,1.61522809947388,2.68579370474795,1.84452921227862,0.189189189189189,0.256756756756757,0.297297297297297,0.324324324324324,0.378378378378378,0.540540540540541,0.635135135135135,0.675675675675676,0.756756756756757,0.121621621621622,0.202702702702703,0.243243243243243,0.310810810810811,0.445945945945946,0.486486486486487,0.513513513513514,0.540540540540541,0.608108108108108,0.797297297297297,0.797297297297297,0.810810810810811,0.810810810810811,0.824324324324324,0.851351351351351,0.878378378378378,0.878378378378378,0.878378378378378
bvar,absolute,rolling window,pcpi_pch,1.5,1.18307971906753,0.423654761352247,0.4336006288435,0.325824328871786,2.26189043445019,3.38937296248986,2.43449089784291,0.135135135135135,0.216216216216216,0.256756756756757,0.337837837837838,0.364864864864865,0.472972972972973,0.540540540540541,0.581081081081081,0.72972972972973,0.135135135135135,0.27027027027027,0.310810810810811,0.351351351351351,0.45945945945946,0.472972972972973,0.540540540540541,0.567567567567568,0.635135135135135,0.77027027027027,0.783783783783784,0.797297297297297,0.810810810810811,0.824324324324324,0.824324324324324,0.851351351351351,0.851351351351351,0.864864864864865
bvar_const,absolute,rolling window,ngdp_rpch,0,0.332458668994128,0.167616621941653,0.0128649999660178,0.151977047086457,0.900596312156833,1.58202997633937,1.00078011158587,0.216216216216216,0.297297297297297,0.378378378378378,0.540540540540541,0.594594594594595,0.716216216216216,0.783783783783784,0.851351351351351,0.891891891891892,0.108108108108108,0.135135135135135,0.189189189189189,0.256756756756757,0.364864864864865,0.418918918918919,0.527027027027027,0.581081081081081,0.662162162162162,0.878378378378378,0.878378378378378,0.905405405405405,0.959459459459459,0.959459459459459,0.972972972972973,0.972972972972973,0.986486486486486,1
bvar_const,absolute,rolling window,ngdp_rpch,0.5,0.728492213415586,0.249646524110714,0.0595323842300891,0.419313305074783,1.29507880428327,2.50690608504944,1.58654633467584,0.216216216216216,0.283783783783784,0.364864864864865,0.45945945945946,0.527027027027027,0.608108108108108,0.72972972972973,0.837837837837838,0.878378378378378,0.108108108108108,0.135135135135135,0.216216216216216,0.310810810810811,0.364864864864865,0.432432432432432,0.527027027027027,0.567567567567568,0.608108108108108,0.824324324324324,0.851351351351351,0.891891891891892,0.891891891891892,0.891891891891892,0.918918918918919,0.945945945945946,0.972972972972973,0.986486486486486
bvar_const,absolute,rolling window,ngdp_rpch,1,1.39196189761145,0.401493907647855,0.105748881821645,0.88471910814195,2.16804742345346,3.96853855555042,2.57623321033274,0.148648648648649,0.22972972972973,0.324324324324324,0.364864864864865,0.5,0.689189189189189,0.756756756756757,0.810810810810811,0.824324324324324,0.148648648648649,0.162162162162162,0.202702702702703,0.27027027027027,0.432432432432432,0.540540540540541,0.567567567567568,0.662162162162162,0.702702702702703,0.851351351351351,0.891891891891892,0.891891891891892,0.905405405405405,0.932432432432432,0.959459459459459,0.959459459459459,0.972972972972973,0.972972972972973
bvar_const,absolute,rolling window,ngdp_rpch,1.5,1.71239075695177,0.484426119264791,0.32840187050749,0.899562767179494,2.62577914925816,4.48782315039446,3.06561563332932,0.135135135135135,0.202702702702703,0.256756756756757,0.378378378378378,0.527027027027027,0.621621621621622,0.675675675675676,0.743243243243243,0.797297297297297,0.135135135135135,0.175675675675676,0.22972972972973,0.283783783783784,0.378378378378378,0.5,0.608108108108108,0.635135135135135,0.702702702702703,0.837837837837838,0.837837837837838,0.864864864864865,0.878378378378378,0.905405405405405,0.905405405405405,0.905405405405405,0.918918918918919,0.932432432432432
bvar_const,absolute,rolling window,pcpi_pch,0,0.203164141253518,0.0625116291107223,0.0936800610635373,0.0469724510792586,0.357937104129696,0.597063248466115,0.396809768313573,0.135135135135135,0.202702702702703,0.283783783783784,0.378378378378378,0.445945945945946,0.567567567567568,0.675675675675676,0.756756756756757,0.837837837837838,0.0810810810810811,0.162162162162162,0.22972972972973,0.283783783783784,0.351351351351351,0.405405405405405,0.405405405405405,0.432432432432432,0.45945945945946,0.594594594594595,0.635135135135135,0.689189189189189,0.783783783783784,0.797297297297297,0.851351351351351,0.905405405405405,0.918918918918919,0.918918918918919
bvar_const,absolute,rolling window,pcpi_pch,0.5,0.461308072021831,0.143483058025629,0.256649657041837,0.0611753569543653,0.749172006377242,1.39039523357088,0.907003996898939,0.135135135135135,0.175675675675676,0.283783783783784,0.378378378378378,0.432432432432432,0.5,0.581081081081081,0.662162162162162,0.756756756756757,0.0405405405405405,0.0945945945945946,0.148648648648649,0.175675675675676,0.216216216216216,0.243243243243243,0.283783783783784,0.351351351351351,0.364864864864865,0.5,0.527027027027027,0.567567567567568,0.621621621621622,0.648648648648649,0.675675675675676,0.72972972972973,0.756756756756757,0.797297297297297
bvar_const,absolute,rolling window,pcpi_pch,1,1.02007265441298,0.396159544956994,0.261128116822046,0.36278499263394,2.0382198590634,3.3001390847154,2.28618106636041,0.121621621621622,0.162162162162162,0.256756756756757,0.297297297297297,0.351351351351351,0.486486486486487,0.594594594594595,0.675675675675676,0.756756756756757,0.135135135135135,0.216216216216216,0.297297297297297,0.378378378378378,0.5,0.554054054054054,0.594594594594595,0.675675675675676,0.702702702702703,0.824324324324324,0.837837837837838,0.851351351351351,0.851351351351351,0.851351351351351,0.864864864864865,0.891891891891892,0.891891891891892,0.891891891891892
bvar_const,absolute,rolling window,pcpi_pch,1.5,1.36317254677877,0.649913385422739,0.313770309891394,0.399488851464633,3.28748704976146,4.56147813446439,3.45225547057992,0.0675675675675676,0.162162162162162,0.27027027027027,0.297297297297297,0.351351351351351,0.5,0.594594594594595,0.648648648648649,0.783783783783784,0.0945945945945946,0.22972972972973,0.283783783783784,0.378378378378378,0.5,0.540540540540541,0.567567567567568,0.662162162162162,0.743243243243243,0.810810810810811,0.824324324324324,0.837837837837838,0.837837837837838,0.851351351351351,0.878378378378378,0.878378378378378,0.878378378378378,0.878378378378378
bvar_mix,absolute,rolling window,ngdp_rpch,0,0.328845322904604,0.165090055628594,0.0117978777390767,0.151957389536933,0.876770604977969,1.53970058653947,0.982183105728824,0.189189189189189,0.324324324324324,0.418918918918919,0.513513513513514,0.594594594594595,0.716216216216216,0.797297297297297,0.864864864864865,0.891891891891892,0.108108108108108,0.135135135135135,0.189189189189189,0.27027027027027,0.351351351351351,0.432432432432432,0.486486486486487,0.567567567567568,0.662162162162162,0.851351351351351,0.891891891891892,0.905405405405405,0.945945945945946,0.945945945945946,0.986486486486486,0.986486486486486,1,1
bvar_mix,absolute,rolling window,ngdp_rpch,0.5,0.70967638701613,0.237933701228149,0.0622713194155423,0.409471366372439,1.24981322602345,2.42518596424809,1.53427913347954,0.189189189189189,0.297297297297297,0.324324324324324,0.405405405405405,0.527027027027027,0.621621621621622,0.72972972972973,0.824324324324324,0.878378378378378,0.108108108108108,0.148648648648649,0.216216216216216,0.297297297297297,0.364864864864865,0.472972972972973,0.527027027027027,0.540540540540541,0.621621621621622,0.810810810810811,0.837837837837838,0.851351351351351,0.878378378378378,0.891891891891892,0.918918918918919,0.945945945945946,0.972972972972973,0.986486486486486
bvar_mix,absolute,rolling window,ngdp_rpch,1,1.35697367500547,0.371592011778875,0.109352875052163,0.876028788174435,2.06036253637025,3.84803762149307,2.44115472355037,0.148648648648649,0.243243243243243,0.283783783783784,0.405405405405405,0.527027027027027,0.648648648648649,0.72972972972973,0.810810810810811,0.851351351351351,0.121621621621622,0.162162162162162,0.22972972972973,0.310810810810811,0.391891891891892,0.5,0.594594594594595,0.635135135135135,0.702702702702703,0.851351351351351,0.878378378378378,0.878378378378378,0.905405405405405,0.918918918918919,0.959459459459459,0.959459459459459,0.972972972972973,0.972972972972973
bvar_mix,absolute,rolling window,ngdp_rpch,1.5,1.66046022270522,0.437041811940002,0.329290659846992,0.89412775091823,2.41173310365815,4.21054537835317,2.86394016667883,0.108108108108108,0.189189189189189,0.243243243243243,0.364864864864865,0.513513513513514,0.581081081081081,0.662162162162162,0.72972972972973,0.824324324324324,0.108108108108108,0.189189189189189,0.243243243243243,0.324324324324324,0.391891891891892,0.513513513513514,0.594594594594595,0.635135135135135,0.702702702702703,0.810810810810811,0.824324324324324,0.837837837837838,0.878378378378378,0.905405405405405,0.905405405405405,0.905405405405405,0.918918918918919,0.932432432432432
bvar_mix,absolute,rolling window,pcpi_pch,0,0.201384250690189,0.0607493931594665,0.095261628960992,0.0453732285697302,0.348578015068882,0.580802616132221,0.3871969749458,0.121621621621622,0.189189189189189,0.22972972972973,0.337837837837838,0.432432432432432,0.554054054054054,0.662162162162162,0.756756756756757,0.837837837837838,0.0810810810810811,0.162162162162162,0.22972972972973,0.283783783783784,0.324324324324324,0.391891891891892,0.405405405405405,0.432432432432432,0.45945945945946,0.581081081081081,0.621621621621622,0.635135135135135,0.72972972972973,0.756756756756757,0.837837837837838,0.891891891891892,0.918918918918919,0.918918918918919
