model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
bvar,directional,rolling window,pcpi_pch,1.5,0.726735313800199,0.232771361253883,0.40966000865548,0.0843039438908355,3.58811829429292,5.56441054027168,4.5762644172823,0.226190476190476,0.547619047619048,0.0595238095238095,0.142857142857143,0.369047619047619,0.607142857142857
bvar_const,directional,rolling window,ngdp_rpch,0,0.31366455362004,0.143875278869057,0.0977974703954187,0.0719918043555647,1.57780117787587,2.32878812771113,1.9532946527935,0.380952380952381,0.630952380952381,0.142857142857143,0.238095238095238,0.619047619047619,0.773809523809524
bvar_const,directional,rolling window,ngdp_rpch,0.5,0.512306806395241,0.21021955138818,0.172718028398474,0.129369226608587,2.49747070403822,4.00245936780927,3.24996503592375,0.392857142857143,0.642857142857143,0.154761904761905,0.285714285714286,0.678571428571429,0.797619047619048
bvar_const,directional,rolling window,ngdp_rpch,1,0.908896384113074,0.270790393760701,0.148657649857389,0.489448340494984,4.24724245261343,7.55982155072792,5.90353200167067,0.416666666666667,0.654761904761905,0.178571428571429,0.321428571428571,0.738095238095238,0.833333333333333
bvar_const,directional,rolling window,ngdp_rpch,1.5,1.09390589088663,0.324295804736164,0.205377509556487,0.564232576593983,5.20369539378465,8.86887933327106,7.03628736352786,0.404761904761905,0.607142857142857,0.238095238095238,0.380952380952381,0.785714285714286,0.845238095238095
bvar_const,directional,rolling window,pcpi_pch,0,0.106017870776837,0.047673448952635,0.0223808829062889,0.035963538917913,0.530517678930689,0.794063218210014,0.662290448570352,0.333333333333333,0.642857142857143,0.154761904761905,0.321428571428571,0.654761904761905,0.797619047619048
bvar_const,directional,rolling window,pcpi_pch,0.5,0.323562598560504,0.132261069590608,0.139713554031981,0.0515879749379156,1.61702063840462,2.42870037519854,2.02286050680158,0.333333333333333,0.607142857142857,0.119047619047619,0.238095238095238,0.571428571428571,0.726190476190476
bvar_const,directional,rolling window,pcpi_pch,1,0.573047764693456,0.170815847232125,0.211763766727541,0.19046815073379,2.67487946175526,4.77375663948098,3.72431805061812,0.369047619047619,0.571428571428571,0.166666666666667,0.25,0.619047619047619,0.738095238095238
bvar_const,directional,rolling window,pcpi_pch,1.5,0.729241361962079,0.223842122027437,0.393032766953591,0.112366472981051,3.52756124615657,5.76592412385016,4.64674268500336,0.285714285714286,0.523809523809524,0.0952380952380952,0.166666666666667,0.452380952380952,0.619047619047619
mean_ensemble,directional,rolling window,ngdp_rpch,0,0.22281590696209,0.132977660693875,0.0523297402075988,0.0375085060606161,1.15090491854177,1.57905584288738,1.36498038071458,0.476190476190476,0.738095238095238,0.0952380952380952,0.214285714285714,0.690476190476191,0.833333333333333
mean_ensemble,directional,rolling window,ngdp_rpch,0.5,0.407680062416405,0.215658943933427,0.104887880816454,0.0871332376665249,2.0563639642668,3.0126913376611,2.53452765096395,0.476190476190476,0.726190476190476,0.107142857142857,0.273809523809524,0.75,0.833333333333333
mean_ensemble,directional,rolling window,ngdp_rpch,1,0.883354312603871,0.297593380452598,0.132294455631061,0.453466476520212,4.21190314666521,7.13732838541439,5.6746157660398,0.428571428571429,0.690476190476191,0.178571428571429,0.357142857142857,0.785714285714286,0.869047619047619
mean_ensemble,directional,rolling window,ngdp_rpch,1.5,1.07717037023365,0.344426745850696,0.193679730253954,0.539063894129003,5.13712113577766,8.70060456522892,6.91886285050329,0.440476190476191,0.654761904761905,0.226190476190476,0.357142857142857,0.797619047619048,0.880952380952381
mean_ensemble,directional,rolling window,pcpi_pch,0,0.0968843883302324,0.0502079010658846,0.0161569679365203,0.0305195193278275,0.478947969236481,0.740317843513447,0.609632906374964,0.523809523809524,0.738095238095238,0.107142857142857,0.226190476190476,0.75,0.845238095238095
mean_ensemble,directional,rolling window,pcpi_pch,0.5,0.21934728746605,0.121271836435899,0.0696578511158773,0.0284175999142733,1.13264443917402,1.55533465138596,1.34398954527999,0.440476190476191,0.726190476190476,0.0833333333333333,0.178571428571429,0.619047619047619,0.80952380952381
mean_ensemble,directional,rolling window,pcpi_pch,1,0.507912430227923,0.163860458639221,0.187075078371305,0.156976893217396,2.42786223233289,4.08859302372624,3.25822762802957,0.392857142857143,0.583333333333333,0.142857142857143,0.166666666666667,0.55952380952381,0.726190476190476
mean_ensemble,directional,rolling window,pcpi_pch,1.5,0.581430515314426,0.216181692064081,0.271101147735267,0.0941476755150773,2.8534672811347,4.49494210345177,3.67420469229323,0.25,0.595238095238095,0.107142857142857,0.166666666666667,0.416666666666667,0.702380952380952
