model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
IMF,absolute,rolling window,FRA,ngdp_rpch,1,1.18170525512446,0.157396823472502,0.0986696672214022,0.925638764430552,4.88049926531017,10.5966615327362,6.76941784726219,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,1
IMF,absolute,rolling window,FRA,ngdp_rpch,1.5,1.38634341029732,0.288998090726267,0.178309464339602,0.919035855231449,5.88225664680221,12.1198454172651,7.66838845598152,0,0.0909090909090909,0.272727272727273,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909
IMF,absolute,rolling window,GBR,ngdp_rpch,0,0.192987266902379,0.0937260577201487,0.0780490609845997,0.0212121481976309,0.846339276123955,1.22957915140618,0.920812628502599,0.181818181818182,0.181818181818182,0.363636363636364,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909
IMF,absolute,rolling window,GBR,ngdp_rpch,0.5,0.655125581858506,0.198135556358724,0.194328175098818,0.262661850400963,2.90756821949894,4.8759016527256,3.37880754034309,0.181818181818182,0.181818181818182,0.181818181818182,0.454545454545455,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
IMF,absolute,rolling window,GBR,ngdp_rpch,1,1.41059073669245,0.313265518997396,0.119662797316573,0.977662420378476,5.78280797602555,11.9587338850943,7.9586252632088,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909
IMF,absolute,rolling window,GBR,ngdp_rpch,1.5,1.64762319715474,0.361789879218687,0.286518991226696,0.999314326709361,7.231340544886,13.9598418659179,9.28724818339683,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
IMF,absolute,rolling window,ITA,ngdp_rpch,0,0.350414679017763,0.0698122066933948,0.258960011669128,0.02164246065524,1.49432877667512,2.74432352119352,1.89048756037418,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818
IMF,absolute,rolling window,ITA,ngdp_rpch,0.5,0.626101600715415,0.313829736280211,0.283774333931072,0.0284975305041317,2.66911891326725,5.23412215553942,3.38258485320607,0.272727272727273,0.454545454545455,0.545454545454545,0.545454545454545,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0,0,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
IMF,absolute,rolling window,ITA,ngdp_rpch,1,1.30366070661007,0.402741423097527,0.0899129917255169,0.811006291787022,5.51008048143946,10.6910938761441,7.15937957972098,0.181818181818182,0.272727272727273,0.454545454545455,0.454545454545455,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,1
IMF,absolute,rolling window,ITA,ngdp_rpch,1.5,1.34883456396157,0.391267067028136,0.0795371184227707,0.878030378510666,5.67804318440188,11.1703765272139,7.49393295041976,0.272727272727273,0.454545454545455,0.454545454545455,0.545454545454545,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1
IMF,absolute,rolling window,JPN,ngdp_rpch,0,0.358097221870837,0.237264067444048,0.062512229951885,0.0583209244749047,1.51066196334329,3.09991873154005,1.85661733892149,0.125,0.25,0.375,0.375,0.625,0.75,0.875,0.875,1,0,0,0,0.125,0.125,0.375,0.375,0.375,0.5,0.625,0.625,0.75,0.75,0.75,0.875,0.875,0.875,1
IMF,absolute,rolling window,JPN,ngdp_rpch,0.5,0.503323166713152,0.375353061802627,0.0448795434386522,0.0830905614718729,2.09116350261856,4.7100499846822,2.76855575573213,0.125,0.125,0.25,0.5,0.75,1,1,1,1,0,0,0,0,0.125,0.125,0.375,0.5,0.5,0.625,0.625,0.625,0.625,0.875,1,1,1,1
IMF,absolute,rolling window,JPN,ngdp_rpch,1,0.934668029326753,0.30163376932804,0.0710520368635231,0.56198222313519,4.22560400619431,7.1140275052769,4.91664813880226,0.125,0.25,0.375,0.625,0.625,0.625,0.875,0.875,0.875,0.125,0.125,0.125,0.25,0.25,0.25,0.5,0.5,0.5,0.625,0.75,0.875,0.875,0.875,0.875,1,1,1
IMF,absolute,rolling window,JPN,ngdp_rpch,1.5,1.06800756341614,0.425108101342685,0.101860967872888,0.541038494200572,4.79512470892492,8.17162770151123,5.56859769345031,0.125,0.25,0.625,0.625,0.625,0.75,0.875,0.875,0.875,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.5,0.625,0.75,0.75,0.875,0.875,0.875,0.875,1,1,1
IMF,absolute,rolling window,USA,ngdp_rpch,0,0.245566443176356,0.105087469696902,0.126514370066923,0.0139646034125314,1.06877684080045,1.69142049539636,1.1778460845895,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.818181818181818,0.818181818181818,0,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818
IMF,absolute,rolling window,USA,ngdp_rpch,0.5,0.58876227827478,0.14475044103042,0.242647802841001,0.201364034403359,2.52261318036555,4.17978921397104,2.98085848641179,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909
IMF,absolute,rolling window,USA,ngdp_rpch,1,1.24287497203494,0.263278720708139,0.259905355831905,0.7196908954949,5.35009794431555,9.46483189529987,6.65670210425689,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909
IMF,absolute,rolling window,USA,ngdp_rpch,1.5,0.899666833040946,0.31550198834825,0.0411901247088287,0.542974719983867,3.86436663502889,7.00698938229085,4.68361464213158,0.0909090909090909,0.272727272727273,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.636363636363636,0.727272727272727,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1
IMF,absolute,rolling window,CAN,pcpi_pch,0,0.108856397454982,0.0382392814414964,0.0286290622967625,0.0419880537167227,0.482013888018562,0.608036928547366,0.494291228524186,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,1
IMF,absolute,rolling window,CAN,pcpi_pch,0.5,0.383194385928757,0.148305770494447,0.213993400598546,0.0208952148357633,1.62647675642622,2.93721199055071,2.02491560005567,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
IMF,absolute,rolling window,CAN,pcpi_pch,1,0.838474351978391,0.214097119025198,0.47280316279892,0.151574070154273,3.52765078155571,6.55766819182292,4.492541203862,0,0.0909090909090909,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
IMF,absolute,rolling window,CAN,pcpi_pch,1.5,0.938206900465335,0.193411144004493,0.600973510524422,0.14382224593642,4.07721696601497,7.01962251437042,4.89426406580345,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727
IMF,absolute,rolling window,DEU,pcpi_pch,0,0.10740333859886,0.0387006799304658,0.0397475705729864,0.0289550880954076,0.476160945497448,0.706785889938506,0.513453071600113,0.0909090909090909,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909
IMF,absolute,rolling window,DEU,pcpi_pch,0.5,0.479912744120698,0.0781836153911941,0.351317460260875,0.0504116684686285,1.99714764246747,4.18635139808665,2.71348755370624,0.181818181818182,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818
IMF,absolute,rolling window,DEU,pcpi_pch,1,1.17419579706999,0.305406292800129,0.707360673936403,0.161428830333461,4.96872785663708,8.8667652955074,6.29004106715383,0.0909090909090909,0.0909090909090909,0.363636363636364,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.727272727272727,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
IMF,absolute,rolling window,DEU,pcpi_pch,1.5,1.38351512779839,0.335693804666788,0.937339484922704,0.110481838208896,5.81584118390106,10.6655137067187,7.44792834199467,0.0909090909090909,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727
IMF,absolute,rolling window,FRA,pcpi_pch,0,0.0629645551166237,0.0313494699433064,0.0269246203258787,0.00469046484743858,0.278902973753662,0.425200367451995,0.30390147196879,0.0909090909090909,0.272727272727273,0.272727272727273,0.363636363636364,0.636363636363636,0.636363636363636,0.818181818181818,0.909090909090909,1,0,0,0,0,0,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.818181818181818,0.909090909090909,1
IMF,absolute,rolling window,FRA,pcpi_pch,0.5,0.41208387682924,0.102095799398697,0.26567353300914,0.0443145444214031,1.80433691751558,2.7715786096239,2.07696469122255,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727
IMF,absolute,rolling window,FRA,pcpi_pch,1,0.794011911899879,0.258050650525491,0.453959151319615,0.0820021100547734,3.26382902344822,5.56891100556359,4.15014310925171,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.545454545454545,0.727272727272727,0.727272727272727,0,0,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727
IMF,absolute,rolling window,FRA,pcpi_pch,1.5,1.12725811655313,0.273367402238592,0.740411672810215,0.113479041504321,4.70489156729915,8.80710900937457,6.04891594525045,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.727272727272727,0,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727
IMF,absolute,rolling window,GBR,pcpi_pch,0,0.105935424161271,0.0427001600860113,0.0304300862552793,0.0328051778199808,0.442116239985147,0.787257705493387,0.551424690469984,0.272727272727273,0.363636363636364,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909
IMF,absolute,rolling window,GBR,pcpi_pch,0.5,0.379764115162224,0.130294623347433,0.225086235644896,0.0243832561698941,1.61479161289121,2.95774019713093,2.05052007337995,0.272727272727273,0.272727272727273,0.363636363636364,0.454545454545455,0.454545454545455,0.545454545454545,0.727272727272727,0.727272727272727,0.818181818181818,0,0,0,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.636363636363636,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818
IMF,absolute,rolling window,GBR,pcpi_pch,1,1.12023822806077,0.312466061119135,0.577112970624723,0.230659196316916,4.65901114997212,8.00799608695231,5.73721915266009,0.0909090909090909,0.272727272727273,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.636363636363636,0.727272727272727,0.909090909090909,0,0.181818181818182,0.181818181818182,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909
IMF,absolute,rolling window,GBR,pcpi_pch,1.5,1.23432695005526,0.352535598663213,0.704778117945281,0.177013233446763,5.10130223972537,9.19197877723501,6.36091631079758,0.181818181818182,0.181818181818182,0.181818181818182,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.727272727272727,0.818181818181818,0,0.0909090909090909,0.181818181818182,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818
IMF,absolute,rolling window,ITA,pcpi_pch,0,0.104339285643782,0.047420340280508,0.0147691813047769,0.0421497640584972,0.441050560899689,0.699794655444562,0.483438526917216,0.181818181818182,0.181818181818182,0.363636363636364,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.909090909090909,0.909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636,0.636363636363636,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,1
IMF,absolute,rolling window,ITA,pcpi_pch,0.5,0.632980924285408,0.133900913534163,0.442138946810157,0.0569410639410876,2.67229283760873,4.99048207801237,3.37359869578152,0,0.181818181818182,0.363636363636364,0.454545454545455,0.545454545454545,0.545454545454545,0.636363636363636,0.727272727272727,0.727272727272727,0,0,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.272727272727273,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727
IMF,absolute,rolling window,ITA,pcpi_pch,1,1.043959846068,0.31681131083878,0.631537177921908,0.0956113573073089,4.28188844309417,7.82622634284184,5.57699335697642,0.0909090909090909,0.0909090909090909,0.181818181818182,0.363636363636364,0.454545454545455,0.636363636363636,0.727272727272727,0.818181818181818,0.818181818181818,0,0,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.545454545454545,0.545454545454545,0.545454545454545,0.636363636363636,0.636363636363636,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
