model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
IMF,absolute,rolling window,ngdp_rpch,0,0.467554381905926,0.181631844093467,0.275566264968826,0.0103562728436332,2.21790100049729,3.80633513687529,3.01211806868629,0.486486486486487,0.702702702702703,0.0135135135135135,0.0540540540540541,0.540540540540541,0.716216216216216
IMF,absolute,rolling window,ngdp_rpch,0.5,0.590894513406732,0.229196376789966,0.288178401339805,0.0735197352769619,2.77230081132786,4.88713823981499,3.82971952557143,0.513513513513514,0.72972972972973,0.0810810810810811,0.135135135135135,0.648648648648649,0.810810810810811
IMF,absolute,rolling window,ngdp_rpch,1,1.11814301294375,0.36634795166882,0.149515233401839,0.602279827873088,5.07253695804195,9.68151786377007,7.37702741090601,0.594594594594595,0.756756756756757,0.148648648648649,0.216216216216216,0.810810810810811,0.905405405405405
IMF,absolute,rolling window,ngdp_rpch,1.5,1.18141277221289,0.447883903962146,0.157749268167368,0.575779600083372,5.40420339735875,10.1177469508608,7.76097517410978,0.540540540540541,0.810810810810811,0.148648648648649,0.337837837837838,0.878378378378378,0.959459459459459
IMF,absolute,rolling window,pcpi_pch,0,0.187317920953913,0.0611204297621843,0.00910936075293603,0.117088130438793,0.871619357547079,1.56731002521056,1.21946469137882,0.418918918918919,0.675675675675676,0.283783783783784,0.391891891891892,0.810810810810811,0.959459459459459
IMF,absolute,rolling window,pcpi_pch,0.5,0.300926576465068,0.130799865034335,0.133006912711932,0.0371197987188007,1.45407559634502,2.38334253843881,1.91870906739191,0.554054054054054,0.702702702702703,0.121621621621622,0.243243243243243,0.797297297297297,0.824324324324324
IMF,absolute,rolling window,pcpi_pch,1,0.752648192486479,0.250695058599002,0.376468014077684,0.125485119809793,3.53468785524884,6.21624421160747,4.87546603342816,0.445945945945946,0.689189189189189,0.162162162162162,0.351351351351351,0.797297297297297,0.851351351351351
IMF,absolute,rolling window,pcpi_pch,1.5,0.894969272607183,0.274208515880317,0.514704183235738,0.106056573491128,4.21994213954238,7.34953010328769,5.78473612141504,0.337837837837838,0.581081081081081,0.216216216216216,0.391891891891892,0.72972972972973,0.797297297297297
ar,absolute,rolling window,ngdp_rpch,0,0.1244452305488,0.0479052374492203,0.0486379976449184,0.0279019954546616,0.589600942133104,1.01490225564325,0.802251598888176,0.513513513513514,0.743243243243243,0.162162162162162,0.351351351351351,0.864864864864865,0.905405405405405
ar,absolute,rolling window,ngdp_rpch,0.5,0.670236875224147,0.245456024122693,0.118293872347112,0.306486978754342,3.11581835625194,5.6151916138531,4.36550498505252,0.472972972972973,0.716216216216216,0.202702702702703,0.445945945945946,0.918918918918919,0.918918918918919
