model,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar_annual,ngdp_rpch,0,1.65503297692231,0.684446840370187,0.360385614471531,0.610200522080592,7.83492153223597,13.5133557078563,10.6741386200461,0.581818181818182,0.790909090909091,0.127272727272727,0.263636363636364,0.845454545454546,0.918181818181818
ar_annual,ngdp_rpch,0.5,1.66959246564827,0.684494415763584,0.372733773022318,0.612364276862365,7.90741975604819,13.6232999228449,10.7653598394465,0.554545454545455,0.781818181818182,0.127272727272727,0.272727272727273,0.827272727272727,0.909090909090909
ar_annual,ngdp_rpch,1,1.60688104889815,0.727029458329363,0.238527303297497,0.641324287271285,7.71813528013557,12.842282777624,10.2802090288798,0.536363636363636,0.754545454545455,0.154545454545455,0.290909090909091,0.827272727272727,0.909090909090909
ar_annual,ngdp_rpch,1.5,1.61680189460974,0.727249211699713,0.244861457139522,0.644691225770503,7.76503868432158,12.9234411813908,10.3442399328562,0.536363636363636,0.745454545454546,0.163636363636364,0.290909090909091,0.827272727272727,0.909090909090909
ar_annual,pcpi_pch,0,1.2024923116541,0.679980006859657,0.298114279885746,0.224398024908699,5.84826247636926,9.42919004215889,7.63872625926408,0.518181818181818,0.772727272727273,0.118181818181818,0.309090909090909,0.827272727272727,0.890909090909091
ar_annual,pcpi_pch,0.5,1.20368566482523,0.679879738924627,0.298132809512,0.2256731163886,5.8581270095596,9.42839577260557,7.64326139108258,0.518181818181818,0.772727272727273,0.118181818181818,0.309090909090909,0.827272727272727,0.890909090909091
ar_annual,pcpi_pch,1,1.40304119346152,0.80227184832569,0.341738592285421,0.25903075285041,6.86820362907445,10.8903147965443,8.87925921280938,0.481818181818182,0.754545454545455,0.145454545454545,0.345454545454545,0.827272727272727,0.9
ar_annual,pcpi_pch,1.5,1.40168672724251,0.802132431387812,0.341773151139254,0.257781144715446,6.8577331018887,10.8894017901285,8.87356744600861,0.481818181818182,0.754545454545455,0.145454545454545,0.345454545454545,0.827272727272727,0.9
arx_annual,ngdp_rpch,0,0.461287850889822,0.254538993981782,0.155384385495485,0.0513644714125557,2.23699072260773,3.63328021127713,2.93513546694243,0.6,0.827272727272727,0.0454545454545455,0.181818181818182,0.781818181818182,0.872727272727273
arx_annual,ngdp_rpch,0.5,0.95983942295323,0.44797042338153,0.15965623183639,0.35221276773531,4.5821161578082,7.74149806454411,6.16180711117615,0.554545454545455,0.8,0.1,0.236363636363636,0.790909090909091,0.9
arx_annual,ngdp_rpch,1,1.69775605811832,0.622059854146017,0.227966792662868,0.847729411309439,8.11444726729581,13.6690029941269,10.8917251307114,0.463636363636364,0.636363636363636,0.236363636363636,0.318181818181818,0.781818181818182,0.872727272727273
arx_annual,ngdp_rpch,1.5,1.72996058103205,0.653852240591097,0.265909142092214,0.810199198348742,8.18390698431483,14.139444159854,11.1616755720844,0.490909090909091,0.690909090909091,0.218181818181818,0.318181818181818,0.809090909090909,0.909090909090909
arx_annual,pcpi_pch,0,0.265718533120278,0.19953230759698,0.0308297493336332,0.0353564761896645,1.32591209895664,1.99959041501396,1.6627512569853,0.609090909090909,0.872727272727273,0.0727272727272727,0.2,0.809090909090909,0.945454545454546
arx_annual,pcpi_pch,0.5,0.745053024888796,0.375618651446628,0.205811758637835,0.163622614804333,3.60591947625865,5.88626180712929,4.74609064169397,0.5,0.754545454545455,0.118181818181818,0.263636363636364,0.763636363636364,0.872727272727273
arx_annual,pcpi_pch,1,1.41966263709783,0.664152138849017,0.359530575355168,0.395979922893642,6.87845399294332,11.1971177595982,9.03778587627077,0.409090909090909,0.663636363636364,0.209090909090909,0.4,0.809090909090909,0.872727272727273
arx_annual,pcpi_pch,1.5,1.54447162436727,0.687152359423156,0.456798563148503,0.400520701795609,7.38662980998429,12.4228579623846,9.90474388618446,0.427272727272727,0.645454545454546,0.2,0.354545454545455,0.781818181818182,0.845454545454546
