model,error_method,method,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,absolute,rolling window,pcpi_pch,0.5,0.272597528798649,0.175882267179777,0.0302059292561473,0.0665093323627247,1.37396166448694,2.01704641475564,1.69550403962129,0.55952380952381,0.797619047619048,0.130952380952381,0.273809523809524,0.833333333333333,0.928571428571429
ar,absolute,rolling window,pcpi_pch,1,0.761305015021091,0.452514957268656,0.0338693266999519,0.274920731052483,3.85847825358929,5.57990466644859,4.71919146001894,0.583333333333333,0.738095238095238,0.202380952380952,0.333333333333333,0.916666666666667,0.940476190476191
ar,absolute,rolling window,pcpi_pch,1.5,1.02103968430102,0.829024361533185,0,0.192015322767839,5.42623039689317,6.85521769378757,6.14072404534037,0.738095238095238,0.833333333333333,0.166666666666667,0.261904761904762,1,1
ar_bic,absolute,rolling window,ngdp_rpch,0,0.290912583032599,0.17665205057879,0.0271467471203692,0.0871137853334403,1.50950113470197,2.04449882389705,1.77699997929951,0.5,0.80952380952381,0.154761904761905,0.297619047619048,0.797619047619048,0.964285714285714
ar_bic,absolute,rolling window,ngdp_rpch,0.5,0.559280491416483,0.292607947630449,0.061537197967066,0.205135345818968,2.80442637748389,4.17454388461993,3.48948513105191,0.511904761904762,0.714285714285714,0.25,0.404761904761905,0.916666666666667,0.964285714285714
ar_bic,absolute,rolling window,ngdp_rpch,1,1.14419803521285,0.430246999562964,0.0223605982107146,0.691590437439171,5.51538864848127,9.09548908305383,7.30543886576755,0.380952380952381,0.726190476190476,0.261904761904762,0.547619047619048,0.928571428571429,0.988095238095238
ar_bic,absolute,rolling window,ngdp_rpch,1.5,1.45028825175022,0.545127237614337,0.100553927683815,0.804607086452071,7.04062990182068,11.4041902804528,9.22241009113673,0.428571428571429,0.642857142857143,0.333333333333333,0.547619047619048,0.976190476190476,0.976190476190476
ar_bic,absolute,rolling window,pcpi_pch,0,0.120111418606743,0.061898595765474,0.0290923742800723,0.0291204485611965,0.595817989400785,0.912683398632892,0.754250694016839,0.428571428571429,0.738095238095238,0.107142857142857,0.226190476190476,0.654761904761905,0.845238095238095
ar_bic,absolute,rolling window,pcpi_pch,0.5,0.234683079980118,0.154383285956632,0.0465342699500464,0.033765524073439,1.20382531459158,1.6840983131234,1.44396181385749,0.583333333333333,0.773809523809524,0.0952380952380952,0.142857142857143,0.726190476190476,0.869047619047619
ar_bic,absolute,rolling window,pcpi_pch,1,0.667598496175461,0.262135355867562,0.0945672635248165,0.310895876783083,3.16406975498878,5.44179553603726,4.30293264551302,0.452380952380952,0.678571428571429,0.214285714285714,0.357142857142857,0.80952380952381,0.892857142857143
ar_bic,absolute,rolling window,pcpi_pch,1.5,0.701569611912069,0.458307725577317,0.0546132346223822,0.188648651712369,3.55106877511227,5.15372030046069,4.35239453778648,0.702380952380952,0.821428571428571,0.130952380952381,0.19047619047619,0.892857142857143,0.952380952380952
bvar,absolute,rolling window,ngdp_rpch,0,0.287837290339031,0.179536167902231,0.0254329840323147,0.0828681384044851,1.49603865270405,2.0166491750205,1.75634391386227,0.5,0.773809523809524,0.178571428571429,0.30952380952381,0.80952380952381,0.952380952380952
bvar,absolute,rolling window,ngdp_rpch,0.5,0.528875283902962,0.2835775520519,0.0547132020363647,0.190584529814697,2.67184084530648,3.89790356479304,3.28487220504976,0.488095238095238,0.761904761904762,0.19047619047619,0.416666666666667,0.904761904761905,0.952380952380952
bvar,absolute,rolling window,ngdp_rpch,1,1.05718938830208,0.395181338590594,0.0152266667884586,0.646781382923024,5.13378418152123,8.30932731223846,6.72155574687985,0.416666666666667,0.726190476190476,0.261904761904762,0.523809523809524,0.940476190476191,0.988095238095238
bvar,absolute,rolling window,ngdp_rpch,1.5,1.25270447396957,0.482267192140632,0.0302369988151661,0.740200283013772,6.09196836558458,9.82416856542996,7.95806846550727,0.369047619047619,0.690476190476191,0.285714285714286,0.55952380952381,0.928571428571429,0.976190476190476
bvar,absolute,rolling window,pcpi_pch,0,0.123791838375447,0.0625104816490467,0.03227095937103,0.02901039735537,0.619353925272799,0.927451954326934,0.773402939799867,0.440476190476191,0.702380952380952,0.119047619047619,0.226190476190476,0.666666666666667,0.821428571428571
