source,target,country,horizon,ae,sque
IMF,ngdp_rpch,CAN,0,0.523467125403661,0.530670634732291
IMF,ngdp_rpch,DEU,0,0.732550601657288,0.820205626785225
IMF,ngdp_rpch,FRA,0,0.470900901008953,0.493345474117222
IMF,ngdp_rpch,GBR,0,0.746793826945417,1.01132297056342
IMF,ngdp_rpch,ITA,0,0.602213426287642,0.715427684702815
IMF,ngdp_rpch,JPN,0,0.822788382333454,1.04199890525597
IMF,ngdp_rpch,USA,0,0.501840969863461,0.533103521644771
IMF,pcpi_pch,CAN,0,0.176248098756721,0.0526912781384043
IMF,pcpi_pch,DEU,0,0.246221136787292,0.158774538687481
IMF,pcpi_pch,FRA,0,0.219792590501519,0.0902218088813846
IMF,pcpi_pch,GBR,0,0.507602862950795,0.44988490862803
IMF,pcpi_pch,ITA,0,0.189032889813624,0.0649966435326364
IMF,pcpi_pch,JPN,0,0.147113091414119,0.0406771705711322
IMF,pcpi_pch,USA,0,0.161987611771526,0.0444116192067954
IMF,ngdp_rpch,CAN,0.5,0.753829129573155,0.846646169333903
IMF,ngdp_rpch,DEU,0.5,0.892763081111351,1.51756583508088
IMF,ngdp_rpch,FRA,0.5,0.528235369407506,0.420492522212718
IMF,ngdp_rpch,GBR,0.5,0.868395223636194,1.52628983247076
IMF,ngdp_rpch,ITA,0.5,0.833287570662234,1.32604276342328
IMF,ngdp_rpch,JPN,0.5,0.982260165977547,1.28446846671585
IMF,ngdp_rpch,USA,0.5,0.730131008541922,1.16165367936441
IMF,pcpi_pch,CAN,0.5,0.407171174479428,0.288733738407986
IMF,pcpi_pch,DEU,0.5,0.290338872977785,0.172401338015457
IMF,pcpi_pch,FRA,0.5,0.279503637303102,0.127926211456225
IMF,pcpi_pch,GBR,0.5,0.517238845537518,0.40681451638866
IMF,pcpi_pch,ITA,0.5,0.434389923620903,0.421788762951228
IMF,pcpi_pch,JPN,0.5,0.330593365901266,0.158045156156528
IMF,pcpi_pch,USA,0.5,0.429561463917484,0.36411851304852
IMF,ngdp_rpch,CAN,1,1.28232679830723,3.31835538650766
IMF,ngdp_rpch,DEU,1,1.58278458378975,4.24382710254414
IMF,ngdp_rpch,FRA,1,1.16537494132426,3.36849546103485
IMF,ngdp_rpch,GBR,1,1.33548332904033,5.51042838789637
IMF,ngdp_rpch,ITA,1,1.45047444724209,5.14905607415197
IMF,ngdp_rpch,JPN,1,1.45960087611864,4.05549314438411
IMF,ngdp_rpch,USA,1,1.18688726940816,2.48951676516424
IMF,pcpi_pch,CAN,1,0.729316918885788,1.08269503117844
IMF,pcpi_pch,DEU,1,0.778419397423705,1.42245091965143
IMF,pcpi_pch,FRA,1,0.65956968167634,0.782029045865113
IMF,pcpi_pch,GBR,1,0.905721475361556,1.57929852568362
IMF,pcpi_pch,ITA,1,0.857756095449338,1.7908783312922
IMF,pcpi_pch,JPN,1,0.57994375780867,0.586917394452008
IMF,pcpi_pch,USA,1,0.79807531857828,1.3981196348796
IMF,ngdp_rpch,CAN,1.5,1.48718142275212,4.42351870624894
IMF,ngdp_rpch,DEU,1.5,1.85495063831591,5.71591537942322
IMF,ngdp_rpch,FRA,1.5,1.29149037166827,4.04361125122307
IMF,ngdp_rpch,GBR,1.5,1.52304500955222,6.98800582954758
IMF,ngdp_rpch,ITA,1.5,1.68122687400521,6.38536074109828
IMF,ngdp_rpch,JPN,1.5,1.78761843344055,5.7216449882277
IMF,ngdp_rpch,USA,1.5,1.25019018438879,2.54656761554552
IMF,pcpi_pch,CAN,1.5,0.807135758169285,1.41947414586182
IMF,pcpi_pch,DEU,1.5,0.940023196680969,1.90838750582067
IMF,pcpi_pch,FRA,1.5,0.799182084643495,1.23271582992119
IMF,pcpi_pch,GBR,1.5,0.971645948772041,1.90640214960088
IMF,pcpi_pch,ITA,1.5,1.09971810257282,2.65363061638948
IMF,pcpi_pch,JPN,1.5,0.770943800422669,0.920747610774789
IMF,pcpi_pch,USA,1.5,0.929763935725605,1.83386118882364
ar,ngdp_rpch,CAN,0,0.110961790821201,0.0231242917262408
ar,ngdp_rpch,DEU,0,0.150630528658483,0.0360856518714742
ar,ngdp_rpch,FRA,0,0.191801068885417,0.0933601566579002
ar,ngdp_rpch,GBR,0,0.162839984685245,0.115152489278966
ar,ngdp_rpch,ITA,0,0.164898644544459,0.0473189322145624
ar,ngdp_rpch,JPN,0,0.235305210616083,0.0947040185970477
ar,ngdp_rpch,USA,0,0.106376823059547,0.0260737867955659
ar,pcpi_pch,CAN,0,0.129483501471026,0.0303329408690183
ar,pcpi_pch,DEU,0,0.149709858258854,0.0278160188839249
ar,pcpi_pch,FRA,0,0.0599789496062654,0.0060964509436012
ar,pcpi_pch,GBR,0,0.0776581174123088,0.00999511459224618
ar,pcpi_pch,ITA,0,0.110452479932227,0.0251518226013943
ar,pcpi_pch,JPN,0,0.121600211945668,0.0229966714390235
ar,pcpi_pch,USA,0,0.13373384977844,0.0482397729476037
ar,ngdp_rpch,CAN,0.5,0.591980267705986,0.778465535141655
ar,ngdp_rpch,DEU,0.5,0.766333334976032,0.974981622969152
ar,ngdp_rpch,FRA,0.5,0.792651891709571,0.978286706559685
ar,ngdp_rpch,GBR,0.5,0.836045798430351,2.93436073244262
ar,ngdp_rpch,ITA,0.5,0.763636175212739,1.13385314406624
ar,ngdp_rpch,JPN,0.5,1.49227222871305,3.17495405073098
ar,ngdp_rpch,USA,0.5,0.522593919256453,0.470852412784353
ar,pcpi_pch,CAN,0.5,0.568726432282854,0.575008664879503
ar,pcpi_pch,DEU,0.5,0.561452004447771,0.458649854528894
ar,pcpi_pch,FRA,0.5,0.390343045720518,0.217829341936118
ar,pcpi_pch,GBR,0.5,0.495787519373503,0.488120273307322
ar,pcpi_pch,ITA,0.5,0.575510781560666,0.407009886168048
ar,pcpi_pch,JPN,0.5,0.493013186443361,0.363218183640513
ar,pcpi_pch,USA,0.5,0.440046478641243,0.284800887961563
ar,ngdp_rpch,CAN,1,1.45260074150957,4.69764154294659
ar,ngdp_rpch,DEU,1,1.57608037833748,4.77794434012601
ar,ngdp_rpch,FRA,1,1.69378275607023,5.76838342031807
ar,ngdp_rpch,GBR,1,1.50062872545669,7.88121229713241
ar,ngdp_rpch,ITA,1,1.98351686910166,7.54576656740225
ar,ngdp_rpch,JPN,1,2.98940019864701,11.6085884651413
ar,ngdp_rpch,USA,1,1.01364400131598,2.5083148296803
ar,pcpi_pch,CAN,1,1.13479999700372,2.05854308096907
ar,pcpi_pch,DEU,1,1.30079558349423,2.26801343828729
ar,pcpi_pch,FRA,1,0.636456760977296,0.690096216005516
ar,pcpi_pch,GBR,1,1.74919724091591,3.6843465867632
ar,pcpi_pch,ITA,1,1.41946802010198,2.86650538706996
ar,pcpi_pch,JPN,1,2.09940102613192,5.37302509285387
ar,pcpi_pch,USA,1,0.988013836295914,1.8129784979603
ar,ngdp_rpch,CAN,1.5,1.69663402541857,5.89247315033469
ar,ngdp_rpch,DEU,1.5,1.88495090569089,6.32246223128118
ar,ngdp_rpch,FRA,1.5,1.96616591153613,7.22876991290821
ar,ngdp_rpch,GBR,1.5,1.6810778913531,9.01692607744228
ar,ngdp_rpch,ITA,1.5,2.71470976922198,13.1426520383687
ar,ngdp_rpch,JPN,1.5,3.9797786674675,19.1474053088958
ar,ngdp_rpch,USA,1.5,1.2888663857884,3.44338027390255
ar,pcpi_pch,CAN,1.5,1.96374515404667,5.32003329684275
