model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
IMF,absolute,rolling window,FRA,ngdp_rpch,1,0.788244280461977,0.271649463910379,0.0127235026374255,0.503871313914172,3.58309362073457,5.12344936534725,3.74909900086597,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.666666666666667,0.75,0.916666666666667,0.0833333333333333,0.25,0.333333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,1,1,1,1
IMF,absolute,rolling window,FRA,ngdp_rpch,1.5,1.0244192787923,0.282735105170077,0.0318255339682276,0.709858639653991,4.61099057999765,6.60710457111359,5.06975795160051,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.666666666666667,0.75,0.25,0.333333333333333,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.75,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,1,1,1,1
IMF,absolute,rolling window,GBR,ngdp_rpch,0,0.20625919073021,0.0723645166696897,0.0629760323140277,0.0709186417464929,0.909784133580068,1.33850290396089,0.948077367446053,0.0833333333333333,0.0833333333333333,0.25,0.333333333333333,0.416666666666667,0.5,0.5,0.666666666666667,0.833333333333333,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
IMF,absolute,rolling window,GBR,ngdp_rpch,0.5,0.361581559994321,0.143988008348904,0.0111399278582238,0.206453623787194,1.68620710839412,2.05916097214018,1.66199950370377,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.583333333333333,0.583333333333333,0.75,0.75,0.75,0.916666666666667,1,1,1,1,1
IMF,absolute,rolling window,GBR,ngdp_rpch,1,0.866705990730368,0.268560949144097,0.0275840655249579,0.570560976061313,3.61379485829778,6.69425986513345,4.58604145532439,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.416666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.583333333333333,0.583333333333333,0.75,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667,1,1,1
IMF,absolute,rolling window,GBR,ngdp_rpch,1.5,1.21160168550112,0.225086485016192,0.129008460754297,0.857506739730634,5.0165912076973,9.58301540432358,6.52974737368333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.25,0.333333333333333,0.333333333333333,0.5,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667
IMF,absolute,rolling window,ITA,ngdp_rpch,0,0.199742229267571,0.0934308789169313,0.0224634295516807,0.0838479207989592,0.847650613243522,1.48575813746403,1.02622370642987,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.75,0.75,0.916666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.583333333333333,0.75,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
IMF,absolute,rolling window,ITA,ngdp_rpch,0.5,0.465032841229207,0.224138829587945,0.0286721601588712,0.212221851482391,2.09306343767937,2.62375375607232,2.10947313726814,0.0833333333333333,0.166666666666667,0.25,0.416666666666667,0.583333333333333,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.583333333333333,0.666666666666667,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,1,1,1,1
IMF,absolute,rolling window,ITA,ngdp_rpch,1,1.19810588502372,0.413747786179891,0.0200403647505357,0.764317734093289,5.2232580421883,7.56353405903705,5.75698371357343,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.75,0.25,0.333333333333333,0.5,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,1,1,1,1
IMF,absolute,rolling window,ITA,ngdp_rpch,1.5,1.49763361968347,0.493214659227796,0.0461865644147433,0.958232396040935,6.36271136582132,10.1018833378578,7.37839575903843,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.5,0.583333333333333,0.583333333333333,0.75,0.75,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,1,1,1
IMF,absolute,rolling window,JPN,ngdp_rpch,0,0.481509728470421,0.235204841667573,0.0987399291028355,0.147564957700013,2.2721893778549,3.09910072336773,2.24503836862347,0,0.0833333333333333,0.416666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,1
IMF,absolute,rolling window,JPN,ngdp_rpch,0.5,0.85293854561698,0.509463496056954,0.198197560716743,0.145277488843283,3.80920028410437,4.58081060322993,3.79525866517216,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.75,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.75,0.75,0.75,0.75,0.833333333333333
IMF,absolute,rolling window,JPN,ngdp_rpch,1,1.27471000040263,0.361493487780743,0.180831714181477,0.732384798440408,5.66249685884761,9.1901824449498,6.60519344837656,0.166666666666667,0.25,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667
IMF,absolute,rolling window,JPN,ngdp_rpch,1.5,1.58230998062587,0.614072437188591,0.225308768133586,0.742928775303692,6.58751705181121,11.243132399813,8.03897847332815,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.25,0.25,0.25,0.25,0.25,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.75,0.75,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667
IMF,absolute,rolling window,USA,ngdp_rpch,0,0.339792177042027,0.17729700785789,0.0393963628895883,0.123098806294548,1.46730743663562,2.38184082145216,1.61807577594694,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.833333333333333,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,1
IMF,absolute,rolling window,USA,ngdp_rpch,0.5,0.402357253023556,0.277880033995536,0.0403310704847371,0.0841461485432834,1.84276656485059,2.71198467299098,1.93636172468205,0.416666666666667,0.416666666666667,0.5,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,1,1
IMF,absolute,rolling window,USA,ngdp_rpch,1,0.825491405749887,0.389403932217134,0.0752820345571315,0.360805438975621,3.87543417573683,5.23762655642645,3.93987943316386,0.0833333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.5,0.666666666666667,0.75,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.75,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,1,1
IMF,absolute,rolling window,USA,ngdp_rpch,1.5,1.02563143469061,0.422685448079344,0.156272717925759,0.44667326868551,4.63474165179416,6.53790993152289,4.91132698905051,0.166666666666667,0.166666666666667,0.25,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.25,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
IMF,absolute,rolling window,CAN,pcpi_pch,0,0.156721422833976,0.0778595626033022,0.0279906135869554,0.0508712466437183,0.71290025662042,1.26060678871188,0.80750266931672,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.75,0.75,0.75,0.75,0.833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
IMF,absolute,rolling window,CAN,pcpi_pch,0.5,0.341322614388382,0.16447055061826,0.140165712964645,0.0366863508054773,1.48964566376591,2.03277746902597,1.55372769466538,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.75,0.833333333333333,0.833333333333333,0,0,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.416666666666667,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.75,0.833333333333333,0.833333333333333,0.833333333333333
IMF,absolute,rolling window,CAN,pcpi_pch,1,0.400118165464541,0.164101996510774,0.0921109548701041,0.143905214083663,1.63095642908088,2.6877143540654,1.97363515698695,0.25,0.25,0.25,0.25,0.5,0.5,0.583333333333333,0.833333333333333,0.916666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.75,0.916666666666667,1
IMF,absolute,rolling window,CAN,pcpi_pch,1.5,0.460796951985494,0.176828111502567,0.168969499781545,0.114999340701381,1.99410153543306,3.1924146128772,2.28623826613151,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.416666666666667,0.5,0.5,0.583333333333333,0.583333333333333,0.666666666666667,0.75,0.75,0.916666666666667
IMF,absolute,rolling window,DEU,pcpi_pch,0,0.132194842584569,0.105734406271041,0.0155886806547344,0.0108717556587938,0.674357004737523,1.09124270729085,0.686809927747105,0.333333333333333,0.333333333333333,0.583333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.75,0.916666666666667,0.916666666666667,0.916666666666667,1,1,1
IMF,absolute,rolling window,DEU,pcpi_pch,0.5,0.216630977636585,0.100985161603573,0.113311039074271,0.00233477695874093,0.917156827812661,1.74938749990512,1.06032690495473,0,0.0833333333333333,0.25,0.416666666666667,0.583333333333333,0.666666666666667,0.833333333333333,0.916666666666667,1,0,0,0,0,0,0,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.583333333333333,0.666666666666667,0.833333333333333,0.916666666666667,1
IMF,absolute,rolling window,DEU,pcpi_pch,1,0.54675540564882,0.162123582895775,0.315369812263975,0.0692620104890702,2.4196165655411,3.37555233706692,2.6338852052748,0.166666666666667,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.583333333333333
IMF,absolute,rolling window,DEU,pcpi_pch,1.5,0.612721503848679,0.301443651812618,0.259265203928446,0.0520126481076154,2.64408850886337,3.28283614139339,2.74330065175052,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.833333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,0,0.102794032630094,0.0533876855214404,0.027536164223093,0.0218701828855609,0.451689471997922,0.615066485399508,0.482060567294916,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.666666666666667,0.75,0.833333333333333,0.916666666666667,0,0.0833333333333333,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.25,0.25,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.833333333333333,0.916666666666667,0.916666666666667,0.916666666666667
IMF,absolute,rolling window,FRA,pcpi_pch,0.5,0.226487424296188,0.118202066737585,0.0995620543878287,0.00872330317077369,1.01256643803471,1.25455403288299,1.01817305314235,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.75,0.833333333333333,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.833333333333333
IMF,absolute,rolling window,FRA,pcpi_pch,1,0.497764315223551,0.245573281824142,0.175295978791011,0.0768950546083982,2.09161240439661,2.87063760278564,2.32388830451977,0.166666666666667,0.166666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667
IMF,absolute,rolling window,FRA,pcpi_pch,1.5,0.481137685734161,0.249847260135942,0.153230926940069,0.0780594986581489,2.04482762977962,2.95364143277377,2.24565138848256,0.25,0.25,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.75,0.916666666666667,0.916666666666667
IMF,absolute,rolling window,GBR,pcpi_pch,0,0.212514508030818,0.0667347835018526,0.0308161423375703,0.114963582191395,0.906026191852668,1.58506269078041,1.10085312117408,0.166666666666667,0.25,0.333333333333333,0.416666666666667,0.5,0.5,0.75,0.916666666666667,0.916666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.25,0.25,0.333333333333333,0.416666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.75,0.75,0.833333333333333,1,1
IMF,absolute,rolling window,GBR,pcpi_pch,0.5,0.381244481644675,0.125375550278762,0.148596909292946,0.107272022072968,1.60943374093153,2.67383641831528,1.90555869214933,0.166666666666667,0.166666666666667,0.25,0.25,0.25,0.333333333333333,0.5,0.75,0.833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.25,0.25,0.25,0.25,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.5,0.583333333333333,0.833333333333333,0.916666666666667
IMF,absolute,rolling window,GBR,pcpi_pch,1,0.657577050169709,0.111559501127257,0.367030714639618,0.178986834402834,2.77330181631621,5.12705778680839,3.38979736740993,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.5,0.5,0.583333333333333,0.666666666666667,0.75,0.75,0.75
IMF,absolute,rolling window,GBR,pcpi_pch,1.5,0.828840204499993,0.128318856616262,0.544706539002991,0.155814808880741,3.54496642234188,6.63019891031381,4.3902711133793,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.333333333333333,0.5,0.5,0.583333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.583333333333333,0.666666666666667,0.666666666666667,0.75
IMF,absolute,rolling window,ITA,pcpi_pch,0,0.0944392705666171,0.0356379515361947,0.0548331473486749,0.00396817168174751,0.416368468808547,0.572615931833838,0.449927750010526,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.75,0.75,0.75,0,0,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.416666666666667,0.5,0.5,0.5,0.583333333333333,0.75,0.75,0.75
IMF,absolute,rolling window,ITA,pcpi_pch,0.5,0.337530654760446,0.151773059130071,0.183956608881144,0.00180098674923121,1.50018468789155,2.10284668895167,1.58174031982601,0.166666666666667,0.25,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0.0833333333333333,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.833333333333333
IMF,absolute,rolling window,ITA,pcpi_pch,1,0.619363193896114,0.236120802728328,0.337510788522108,0.0457316026456778,2.86580633584957,3.42507308796179,2.86529891459392,0.0833333333333333,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.666666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.5,0.5,0.666666666666667,0.75
IMF,absolute,rolling window,ITA,pcpi_pch,1.5,0.630904854951172,0.290243012651695,0.291443626063775,0.0492182162357028,2.70945699689872,3.6174411831751,2.90784598782826,0.166666666666667,0.166666666666667,0.25,0.333333333333333,0.333333333333333,0.5,0.5,0.583333333333333,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.25,0.333333333333333,0.416666666666667,0.416666666666667,0.583333333333333,0.583333333333333,0.666666666666667,0.833333333333333
IMF,absolute,rolling window,JPN,pcpi_pch,0,0.0946953137189574,0.0417096043360059,0.0276825033699496,0.025303206013002,0.428166525656188,0.575295371138127,0.437298243862348,0.25,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.75,0.916666666666667,0,0.0833333333333333,0.166666666666667,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.75,0.75,0.833333333333333,0.833333333333333,0.916666666666667
IMF,absolute,rolling window,JPN,pcpi_pch,0.5,0.248475865655317,0.127215156625801,0.0934444454347021,0.0278162635948134,1.0823876967007,1.46948760948956,1.13436966918326,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.5,0.5,0.75,0.916666666666667,0,0,0.166666666666667,0.166666666666667,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.666666666666667,0.666666666666667,0.75,0.916666666666667
