target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2013,pcpi_pch,0.5,arx_annual,0.497570271429549,0.385860199270967,0,0.111710072158582,2.47778864183912,3.75693382399317,3.11736123291614,0.6,0.8,0.2,0.4,1,1
2014,pcpi_pch,0.5,arx_annual,0.658804948368947,0.37938745170468,0.134875604588249,0.144541892076018,3.38623364633748,4.71051485153524,4.04837424893636,0.5,0.6,0.3,0.4,0.9,0.9
2015,pcpi_pch,0.5,arx_annual,0.727544072599771,0.378679063168656,0.0542775235042334,0.294587485926881,3.67763161667689,5.35680241030319,4.51721701349004,0.3,0.9,0.1,0.4,0.7,1
2016,pcpi_pch,0.5,arx_annual,0.556787928405362,0.377709460991702,0.0072341165254023,0.171844350888257,2.70319911710448,4.37776077534603,3.54047994622525,0.7,0.9,0.1,0.2,0.9,1
2017,pcpi_pch,0.5,arx_annual,0.632426907266157,0.375401722763943,0.0416608841108826,0.215364300391332,3.20386968590272,4.63886393056635,3.92136680823454,0.4,0.7,0.2,0.4,0.8,0.9
2018,pcpi_pch,0.5,arx_annual,0.400058410086763,0.374603684819909,0.0034436066414859,0.0220111186253685,1.90636975236833,3.23524382081444,2.57080678659138,0.7,1,0,0.2,0.9,1
2019,pcpi_pch,0.5,arx_annual,0.427189356645325,0.368639645479111,0,0.0585497111662134,2.09627734863885,3.30309376130937,2.69968555497411,0.7,0.9,0.1,0.3,1,1
2020,pcpi_pch,0.5,arx_annual,0.418405615374457,0.363409057169859,0.0355878589739289,0.0194086992306689,2.0918201054827,3.13856204378239,2.61519107463254,0.6,1,0,0.1,0.7,1
2021,pcpi_pch,0.5,arx_annual,1.1312356168251,0.358937967594313,0.772297649230787,0,5.54780131882767,8.75520903943282,7.15150517913025,0.2,0.3,0,0,0.2,0.3
2022,pcpi_pch,0.5,arx_annual,2.05464101790155,0.368771235938448,1.14836795680105,0.537501825162045,8.98550171559273,18.6290660690491,13.8072838923209,0.3,0.5,0.1,0.1,0.4,0.6
2023,pcpi_pch,0.5,arx_annual,0.690919128873782,0.400405677011316,0.0661841446401655,0.224329307222301,3.58862129007423,4.84682935229007,4.21772532118215,0.5,0.7,0.2,0.4,0.9,0.9
2013,pcpi_pch,1,arx_annual,0.868227831359844,0.680342870455744,0,0.1878849609041,4.38308942529868,6.40683306395016,5.39496124462442,0.6,0.8,0.2,0.4,1,1
2014,pcpi_pch,1,arx_annual,1.19417803201113,0.674596939331818,0,0.51958109267931,5.79474054226669,9.39670928455584,7.59572491341126,0.6,0.6,0.4,0.4,1,1
2015,pcpi_pch,1,arx_annual,1.72717923498164,0.661650098516001,0.642178550788088,0.423350585677554,8.69494641196853,12.8062186697115,10.75058254084,0.2,0.3,0.5,0.6,0.8,0.8
2016,pcpi_pch,1,arx_annual,1.16882192175844,0.65693053459891,0.0871849690143214,0.424706418145206,6.04827681195626,8.2557464052781,7.15201160861718,0.3,0.5,0.4,0.6,0.9,0.9
2017,pcpi_pch,1,arx_annual,1.96788358881315,0.669271463290953,0.0252840842419318,1.27332804128026,9.18735745602958,16.389278136189,12.7883177961093,0.5,0.7,0.2,0.4,0.9,0.9
2018,pcpi_pch,1,arx_annual,1.43047107130839,0.664070729789597,0.0222499871380163,0.744150354380779,6.71149240857913,11.83069040472,9.27109140664956,0.6,0.9,0.1,0.3,0.9,1
2019,pcpi_pch,1,arx_annual,0.811770554891869,0.673829178734211,0.0141227355139825,0.123818640643675,4.1663691983248,5.81948810202537,4.99292865017509,0.4,1,0,0.5,0.9,1
2020,pcpi_pch,1,arx_annual,0.981430429763248,0.66615062869993,0.017186523214123,0.298093277849195,5.148020317087,6.75855780254744,5.95328905981722,0.3,0.6,0.4,0.6,0.9,1
2021,pcpi_pch,1,arx_annual,0.903239510285468,0.657227230347991,0.246012279937478,0,4.54401925101869,6.70474207816266,5.62438066459067,0.5,0.7,0,0,0.5,0.7
2022,pcpi_pch,1,arx_annual,3.35943209933148,0.653073364274999,2.70635873505648,0,14.9967493700845,29.6967685614184,22.3467589657514,0.3,0.4,0,0,0.3,0.4
2023,pcpi_pch,1,arx_annual,1.20365473357144,0.648530489299033,0.194258464002426,0.360865780269982,5.98793272976266,9.10326284702216,7.54559778839241,0.2,0.8,0.1,0.6,0.8,0.9
2013,pcpi_pch,1.5,arx_annual,0.864274071400816,0.704489115997569,0.0311694938201715,0.128615461583075,4.16939411610962,6.86199613774225,5.51569512692594,0.5,0.8,0.1,0.3,0.8,0.9
2014,pcpi_pch,1.5,arx_annual,1.0461931074579,0.693437556346508,0,0.352755551111389,4.91377292262185,8.63942984260329,6.77660138261257,0.7,0.7,0.3,0.3,1,1
2015,pcpi_pch,1.5,arx_annual,2.05651219370375,0.682842549304657,0.854797746550064,0.518871897849033,9.8176231941364,16.5861858887341,13.2019045414352,0.2,0.5,0.4,0.6,0.8,0.9
2016,pcpi_pch,1.5,arx_annual,1.51118745175926,0.674240808479353,0.032105179338486,0.804841463941421,7.34885961342729,11.851600001617,9.60022980752214,0.3,0.5,0.5,0.6,0.9,1
2017,pcpi_pch,1.5,arx_annual,1.00457125498553,0.700145264411634,0.0252950274933514,0.279130963080545,5.33862493116464,6.744862771799,6.04174385148182,0.5,0.7,0.2,0.4,0.9,0.9
2018,pcpi_pch,1.5,arx_annual,0.971295329565447,0.691021901462798,0.022858955865113,0.257414472237537,5.12921355503964,6.60287270370985,5.86604312937474,0.5,0.8,0.2,0.4,0.9,1
2019,pcpi_pch,1.5,arx_annual,0.834215983596202,0.694143913016852,0,0.14007207057935,4.27575380033688,5.99493517108184,5.13534448570936,0.6,1,0,0.4,1,1
2020,pcpi_pch,1.5,arx_annual,1.13184513049708,0.689574834381469,0,0.442270296115609,5.85675056584907,7.9950261953189,6.92588838058399,0.3,0.6,0.4,0.7,1,1
2021,pcpi_pch,1.5,arx_annual,1.1168117410597,0.680208187561575,0.436603553498122,0,5.65186622264173,8.20656926458962,6.92921774361568,0.5,0.7,0,0,0.5,0.7
2022,pcpi_pch,1.5,arx_annual,3.79858167642283,0.675855516879334,3.1227261595435,0,16.8133532718786,33.9382503487603,25.3758018103194,0.3,0.3,0,0,0.3,0.3
2023,pcpi_pch,1.5,arx_annual,2.65369992759142,0.672716305812961,0.499228078524722,1.48175554325374,11.9377157166215,23.2297092602748,17.5837124884481,0.3,0.5,0.1,0.2,0.5,0.6
