target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2013,ngdp_rpch,0,ar,0.176074526005408,0.0789677717071421,0,0.0971067542982657,0.87780961485078,1.32696648298121,1.10238804891599,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,1,1
2014,ngdp_rpch,0,ar,0.331128868521477,0.0785692687857697,0,0.252559599735707,1.60234448387289,2.61671616074732,2.1095303223101,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,1,1
2015,ngdp_rpch,0,ar,0.25665630307119,0.0780887010895011,0.0112644883771704,0.167303113604519,1.20748013776217,2.11442571701839,1.66095292739028,0.428571428571429,0.571428571428571,0.285714285714286,0.285714285714286,0.714285714285714,0.857142857142857
2016,ngdp_rpch,0,ar,0.177656977370138,0.0775809430821342,0.0200773936164343,0.0799986406715693,0.91019528032046,1.27765134660161,1.09392331346103,0.428571428571429,0.571428571428571,0.285714285714286,0.428571428571429,0.857142857142857,0.857142857142857
2017,ngdp_rpch,0,ar,0.201509967710553,0.0769782729060268,0,0.124531694804526,0.952684318985204,1.64848855674805,1.30058643786663,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,1,1
2018,ngdp_rpch,0,ar,0.231543593603939,0.0765442457374722,0.0483858621520564,0.10661348571441,1.05463529808059,1.99428362687729,1.52445946247894,0.571428571428571,0.714285714285714,0.142857142857143,0.285714285714286,0.857142857142857,0.857142857142857
2019,ngdp_rpch,0,ar,0.256668965252861,0.0760328327077332,0,0.180636132545128,1.32313900348897,1.82553179633479,1.57433539991188,0.142857142857143,0.142857142857143,0.857142857142857,0.857142857142857,1,1
2020,ngdp_rpch,0,ar,0.484934173942503,0.112780745328672,0.0251264607196957,0.347026967894135,2.38046010852475,3.74753320753818,3.06399665803147,0.142857142857143,0.142857142857143,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857
2021,ngdp_rpch,0,ar,0.912279009628375,0.112580046589886,0,0.799698963038488,4.05864939063776,8.09895671597309,6.07880305330543,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,1,1
2022,ngdp_rpch,0,ar,0.203424969763277,0.111835127198172,0,0.0915898425651051,1.10131788751882,1.3152046764685,1.20826128199366,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,1
2023,ngdp_rpch,0,ar,0.157274363322569,0.11109688005526,0.0206642246991117,0.025513258568197,0.846562833778371,1.02908018200545,0.937821507891911,0.5,0.833333333333333,0,0.333333333333333,0.833333333333333,0.833333333333333
2013,ngdp_rpch,0.5,ar,0.345529751576833,0.319650966954569,0,0.0258787846222634,1.65997891686733,2.76064773936834,2.21031332811783,0.714285714285714,1,0,0.285714285714286,1,1
2014,ngdp_rpch,0.5,ar,0.713558867494338,0.317231632983152,0.0125912585270593,0.383735975984126,3.72629675782192,4.95543545533195,4.34086610657694,0.285714285714286,0.714285714285714,0.285714285714286,0.571428571428571,0.857142857142857,1
2015,ngdp_rpch,0.5,ar,0.507723759898341,0.315856517227864,0,0.191867242670477,2.49824383424351,3.90886561235805,3.20355472330078,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,1,1
