model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar_annual,AUS,ngdp_rpch,0,1.10423916430314,0.314907693346415,0.340305926394698,0.449025544562027,4.7763253805051,9.08472437582732,6.93052487816621,0.636363636363636,0.818181818181818,0.0909090909090909,0.272727272727273,0.909090909090909,0.909090909090909
ar_annual,AUS,ngdp_rpch,0.5,1.10775826755461,0.314668165094658,0.345098827327562,0.447991275132392,4.79085860123293,9.12425129661094,6.95755494892194,0.636363636363636,0.818181818181818,0.0909090909090909,0.272727272727273,0.909090909090909,0.909090909090909
ar_annual,AUS,ngdp_rpch,1,1.07934457837098,0.333701983527743,0.240150994894484,0.505491599948748,4.73752220355022,8.03859739223884,6.38805979789453,0.6,0.7,0.1,0.2,0.8,0.8
ar_annual,AUS,ngdp_rpch,1.5,1.08392705391324,0.333605661635134,0.242497268034232,0.507824124243873,4.75875027149017,8.07341677928567,6.41608352538792,0.6,0.7,0.1,0.2,0.8,0.8
ar_annual,BRA,ngdp_rpch,0,2.03839941612154,0.587382823165997,0.236475530366478,1.21454106258907,9.39254524312832,14.9640032530488,12.1782742480886,0.545454545454545,0.636363636363636,0.272727272727273,0.363636363636364,0.909090909090909,0.909090909090909
ar_annual,BRA,ngdp_rpch,0.5,2.03696893031982,0.587413098749876,0.23647553036648,1.21308030120346,9.38527056211498,14.9632047053349,12.1742376337249,0.545454545454545,0.636363636363636,0.272727272727273,0.363636363636364,0.909090909090909,0.909090909090909
ar_annual,BRA,ngdp_rpch,1,2.26181521313299,0.596416940148465,0.135771201014123,1.5296270719704,9.943694517714,16.5825821224739,13.2631383200939,0.5,0.7,0.3,0.4,0.9,1
ar_annual,BRA,ngdp_rpch,1.5,2.26082600408971,0.596454774667524,0.135802806146704,1.52856842327548,9.93989988525153,16.5715464144606,13.2557231498561,0.5,0.7,0.3,0.4,0.9,1
ar_annual,CHE,ngdp_rpch,0,0.977965014091916,0.326778249389246,0.385206643883475,0.265980120819196,4.34548317907883,7.22692995823056,5.7862065686547,0.636363636363636,0.818181818181818,0.0909090909090909,0.0909090909090909,0.727272727272727,0.909090909090909
ar_annual,CHE,ngdp_rpch,0.5,0.982524878050701,0.326709311500178,0.397151564216116,0.258664002334407,4.37272102525058,7.20681208270008,5.78976655397533,0.636363636363636,0.818181818181818,0.0909090909090909,0.0909090909090909,0.727272727272727,0.909090909090909
ar_annual,CHE,ngdp_rpch,1,0.975358547617264,0.32775086279912,0.360124559508441,0.287483125309703,4.43264179877546,6.98311376784771,5.70787778331159,0.6,0.8,0.1,0.1,0.7,0.9
ar_annual,CHE,ngdp_rpch,1.5,0.977735274930084,0.327893310351378,0.363740431796626,0.28610153278208,4.44167262048153,6.99744123932322,5.71955692990238,0.6,0.8,0.1,0.1,0.7,0.9
ar_annual,CHN,ngdp_rpch,0,1.57076749435462,0.355308730027388,0.287159018945502,0.928299745381729,6.69054070300635,11.5343753802701,9.11245804163821,0.272727272727273,0.727272727272727,0.181818181818182,0.636363636363636,0.909090909090909,0.909090909090909
ar_annual,CHN,ngdp_rpch,0.5,1.58055870514447,0.355307785709496,0.292859858695461,0.932391060739518,6.72207069816017,11.5883530613326,9.15521187974637,0.181818181818182,0.727272727272727,0.181818181818182,0.727272727272727,0.909090909090909,0.909090909090909
ar_annual,CHN,ngdp_rpch,1,1.57808977164733,0.406154330999494,0.00432789418732653,1.16760754646051,7.02689106332671,8.74369499185847,7.88529302759259,0.1,0.6,0.4,0.9,1,1
ar_annual,CHN,ngdp_rpch,1.5,1.57804839749595,0.406194758682419,0.00432789418732653,1.1675257446262,7.02122950972404,8.74244664803148,7.88183807887776,0.1,0.5,0.5,0.9,1,1
ar_annual,ESP,ngdp_rpch,0,2.67244017612312,0.454121146208574,1.15038888296593,1.06793014694861,11.5308949209818,22.1033323555234,16.8171136382526,0.545454545454545,0.727272727272727,0.0909090909090909,0.0909090909090909,0.636363636363636,0.818181818181818
ar_annual,ESP,ngdp_rpch,0.5,2.68513560303394,0.454043287712822,1.15751204924832,1.0735802660728,11.5582457991593,22.1601768855632,16.8592113423613,0.545454545454545,0.727272727272727,0.0909090909090909,0.0909090909090909,0.636363636363636,0.818181818181818
ar_annual,ESP,ngdp_rpch,1,2.79454497388022,0.491828636708151,1.14321465592037,1.1595016812517,12.0797753246457,22.8300250645114,17.4549001945785,0.5,0.6,0.1,0.1,0.6,0.7
ar_annual,ESP,ngdp_rpch,1.5,2.79169443396634,0.491930977351123,1.14195841056667,1.15780504604855,12.0890534143815,22.8378998407183,17.4634766275499,0.5,0.6,0.1,0.1,0.6,0.7
ar_annual,IND,ngdp_rpch,0,2.7575401557152,0.456030506297785,1.16668662246405,1.13482302695337,11.7443713890245,24.0170346188702,17.8807030039473,0.636363636363636,0.727272727272727,0.181818181818182,0.181818181818182,0.818181818181818,0.909090909090909
ar_annual,IND,ngdp_rpch,0.5,2.86614874886142,0.456897650917327,1.25990933988316,1.14934175806093,12.235094329894,24.9175539770544,18.5763241534742,0.636363636363636,0.636363636363636,0.181818181818182,0.181818181818182,0.818181818181818,0.818181818181818
ar_annual,IND,ngdp_rpch,1,2.9779863196528,0.496407258623476,1.12688080079706,1.35469826023227,12.8005634142631,23.616367950009,18.208465682136,0.4,0.6,0.2,0.2,0.6,0.8
