target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
2022,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.0907465746053613,0.0442842074553847,0,0.0464623671499767,0.475490017887963,0.626206447387319,0.550848232637641,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,1
2023,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.077576566277115,0.0447234688551475,0,0.0328530974219675,0.411299564147861,0.523282415172648,0.467290989660254,0.333333333333333,0.833333333333333,0.166666666666667,0.666666666666667,1,1
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.220013796545505,0.214100108375046,0.00591368817045856,0,0.998206660356034,1.90475928002001,1.45148297018802,0.714285714285714,1,0,0,0.714285714285714,1
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.361197370170234,0.206394133665674,0.0380317873323136,0.116771449172246,2.06718711966282,2.05597960424763,2.06158336195522,0.571428571428571,0.714285714285714,0.142857142857143,0.142857142857143,0.714285714285714,0.857142857142857
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.271416192352493,0.211222091788483,0,0.0601941005640093,1.39565696893652,1.93918142470855,1.66741919682254,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,1,1
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.304296857905533,0.226707133615434,0,0.0775897242900993,1.50314626806113,2.32807148795782,1.91560887800948,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,1,1
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.241464005214159,0.232852539260932,0.00861146595322713,0,1.1497173022407,1.95498684868144,1.55235207546107,0.857142857142857,1,0,0,0.857142857142857,1
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.221452617133376,0.203375955075516,0,0.0180766620578607,1.07559567679237,1.74006315068661,1.40782941373949,0.857142857142857,1,0,0.142857142857143,1,1
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.213546125551771,0.20047143752571,0,0.0130746880260606,1.01234374413953,1.74006315068661,1.37620344741307,0.714285714285714,1,0,0.285714285714286,1,1
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,2.51231481526061,0.19742869743904,0.176334553416273,2.1385515644053,10.9600588672362,22.8461491371217,16.903104002179,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,1.6964260710763,0.164234704672841,1.53219136640346,0,7.43976205518279,15.3291162835691,11.3844391693759,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.315500304781025,0.186190292619619,0.00937144696403669,0.119938565197369,1.53365898863152,2.47585862404171,2.00475880633661,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.833333333333333,1
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.402680810165488,0.185686333071482,0,0.216994477094006,2.1310677277916,2.72594688383077,2.42850730581119,0.333333333333333,0.5,0.5,0.666666666666667,1,1
2013,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.596302242420496,0.441534258539508,0,0.154767983880988,3.01799708439983,4.38105213741034,3.69952461090509,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,1,1
2014,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.54804197989784,0.44549086637699,0,0.10255111352085,2.61650249879598,4.41958335096685,3.51804292488142,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,1,1
2015,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.676175327957992,0.445230188381226,0,0.230945139576766,3.37236613049464,5.09259123292324,4.23247868170894,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,1,1
2016,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.506519220974461,0.451029900900167,0,0.0554893200742936,2.44936623742181,4.00696882593469,3.22816753167825,0.571428571428571,1,0,0.428571428571429,1,1
2017,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.483271325690753,0.454041540300793,0.02922978538996,0,2.26016282061427,4.01501946227938,3.13759114144683,0.857142857142857,1,0,0,0.857142857142857,1
2018,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.508044012496638,0.461151997876551,0,0.0468920146200872,2.45834431506135,4.01501946227938,3.23668188867037,0.714285714285714,1,0,0.285714285714286,1,1
2019,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.4641776054356,0.4641776054356,0,0,2.12000060643543,3.98355059262345,3.05177559952944,1,1,0,0,1,1
2020,ngdp_rpch,1,rolling window,absolute,bvar_mix,6.34829419176131,0.459752456484553,0,5.88854173527676,27.5377175337305,58.1215900009001,42.8296537673153,0,0,1,1,1,1
2021,ngdp_rpch,1,rolling window,absolute,bvar_mix,2.56398271857164,0.336423650586552,2.22755906798509,0,11.7376851146383,21.9354415848372,16.8365633497377,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0.166666666666667
2022,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.377586279221874,0.336423650586552,0.0158834481419217,0.0252791804934,1.84872950507238,2.92990182175651,2.38931566341445,0.666666666666667,1,0,0.166666666666667,0.833333333333333,1
2023,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.774086157839684,0.415528953243914,0,0.35855720459577,4.02178399028556,5.42726318107978,4.72452358568267,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,1
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.77618611783823,0.545276485101814,0,0.230909632736416,4.09642687601648,5.28265516672339,4.68954102136994,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,1,1
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.585535697555243,0.492873828124616,0.0280933445378557,0.0645685248927714,2.83780843456196,4.61619286469998,3.72700064963097,0.571428571428571,1,0,0.285714285714286,0.857142857142857,1
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.604941543868024,0.482802748979751,0,0.122138794888273,2.77774189127574,5.15447614917112,3.96610902022343,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,1,1
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.633688101191055,0.468861561570469,0,0.164826539620586,3.20446988887335,4.66258730163772,3.93352859525553,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,1,1
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.483082918777227,0.483082918777227,0,0,2.0549781973204,4.52421288224355,3.28959553978197,1,1,0,0,1,1
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.543688832210358,0.514910880721318,0,0.02877795148904,2.53982550478545,4.52421288224355,3.5320191935145,0.857142857142857,1,0,0.142857142857143,1,1
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.560292629048095,0.514455509891839,0,0.0458371191562564,2.67265587948734,4.52421288224355,3.59843438086544,0.714285714285714,1,0,0.285714285714286,1,1
