model,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
ar,CAN,ngdp_rpch,0,0.0895463457707859,0.065169117568848,0,0.0243772282019379,0.41526529813002,0.752763670090669,0.584014484110344,0.916666666666667,0.916666666666667,0.0833333333333333,0.0833333333333333,1,1
ar,CAN,ngdp_rpch,0.5,0.322553298815752,0.281278187087113,0,0.0412751117286388,1.60872904361822,2.42924336726948,2.01898620544385,0.666666666666667,1,0,0.333333333333333,1,1
ar,CAN,ngdp_rpch,1,1.01589898288434,0.522670418629726,0,0.493228564254617,4.98614442848169,7.85261858648262,6.41938150748216,0.583333333333333,0.916666666666667,0.0833333333333333,0.416666666666667,1,1
ar,CAN,ngdp_rpch,1.5,1.05175935434291,0.587195710299177,0,0.464563644043731,5.13788606274867,8.19047192998649,6.66417899636758,0.5,0.916666666666667,0.0833333333333333,0.5,1,1
ar,DEU,ngdp_rpch,0,0.11503264732452,0.0837961392967632,0.000976574832509162,0.0302599331952479,0.56314243136794,0.892796868070555,0.727969649719248,0.5,0.916666666666667,0.0833333333333333,0.416666666666667,0.916666666666667,1
ar,DEU,ngdp_rpch,0.5,0.457724057210246,0.322070765469464,0.0387693511952154,0.0968839405455668,2.35758560102353,3.26051714164609,2.80905137133481,0.583333333333333,0.916666666666667,0.0833333333333333,0.25,0.833333333333333,1
ar,DEU,ngdp_rpch,1,1.30960867639026,0.538969581643579,0.0150783093338429,0.755560785412838,6.4962698360827,9.95149893759843,8.22388438684057,0.25,0.75,0.25,0.583333333333333,0.833333333333333,1
ar,DEU,ngdp_rpch,1.5,1.48432909712807,0.576285619795456,0.0130599788828508,0.894983498449759,7.29953440132022,11.4377459392608,9.36864017029049,0.25,0.75,0.25,0.583333333333333,0.833333333333333,1
ar,FRA,ngdp_rpch,0,0.126477210079458,0.0910656745349034,0,0.0354115355445544,0.614931033100061,0.992216618839004,0.803573825969532,0.666666666666667,0.916666666666667,0.0833333333333333,0.333333333333333,1,1
ar,FRA,ngdp_rpch,0.5,0.466480686911932,0.282079688016623,0,0.184400998895309,2.44400475076681,3.21960186132161,2.83180330604421,0.416666666666667,0.833333333333333,0.166666666666667,0.583333333333333,1,1
ar,FRA,ngdp_rpch,1,1.07215986640977,0.443414427697514,0,0.628745438712256,5.39821335311448,7.94766394540921,6.67293864926184,0.416666666666667,0.666666666666667,0.333333333333333,0.583333333333333,1,1
ar,FRA,ngdp_rpch,1.5,1.21622217990565,0.464451392596517,0,0.751770787309133,6.06910284629955,9.15168648236414,7.61039466433184,0.333333333333333,0.583333333333333,0.416666666666667,0.666666666666667,1,1
ar,GBR,ngdp_rpch,0,0.114679414480569,0.0766863197777702,0,0.0379930947027984,0.528608196960891,0.972067797209144,0.750337997085018,0.833333333333333,0.916666666666667,0.0833333333333333,0.166666666666667,1,1
ar,GBR,ngdp_rpch,0.5,0.447828060543858,0.28882673829623,0,0.159001322247628,2.09145416478169,3.72792579892295,2.90968998185232,0.833333333333333,0.916666666666667,0.0833333333333333,0.166666666666667,1,1
ar,GBR,ngdp_rpch,1,0.972765015626767,0.482014667599845,0,0.490750348026922,4.5156876205359,8.16608126119558,6.34088444086574,0.75,0.833333333333333,0.166666666666667,0.25,1,1
ar,GBR,ngdp_rpch,1.5,1.10136525441143,0.512870925439816,0,0.588494328971614,5.03608843927435,9.43708399004273,7.23658621465854,0.75,0.833333333333333,0.166666666666667,0.25,1,1
ar,ITA,ngdp_rpch,0,0.12433056825484,0.0758610619813681,0,0.0484695062734715,0.606460719733623,0.970459565762736,0.788460142748179,0.583333333333333,0.916666666666667,0.0833333333333333,0.416666666666667,1,1
ar,ITA,ngdp_rpch,0.5,0.608528378490555,0.324249438232926,0,0.28427894025763,3.02447199343135,4.60938758623274,3.81692978983204,0.583333333333333,0.833333333333333,0.166666666666667,0.416666666666667,1,1
ar,ITA,ngdp_rpch,1,1.35634002989617,0.592419631822665,0,0.763920398073501,6.68906721430418,10.4041325621629,8.54659988823352,0.333333333333333,0.75,0.25,0.666666666666667,1,1
ar,ITA,ngdp_rpch,1.5,1.82340086394886,0.658527489235697,0,1.16487337471316,9.00027006175601,13.9673421245872,11.4838060931716,0.166666666666667,0.583333333333333,0.416666666666667,0.833333333333333,1,1
ar,JPN,ngdp_rpch,0,0.156043595443998,0.0952697680930003,0,0.0607738273509981,0.790683408207241,1.14416338836186,0.967423398284553,0.583333333333333,0.75,0.25,0.416666666666667,1,1
ar,JPN,ngdp_rpch,0.5,0.983674718903056,0.413465634171518,0.145356466067202,0.424852618664336,4.93610025486227,7.33324374090544,6.13467199788386,0.416666666666667,0.666666666666667,0.25,0.5,0.916666666666667,0.916666666666667
ar,JPN,ngdp_rpch,1,1.72116060611713,0.779142711632224,0,0.942017894484908,9.08573856923652,11.7088656992513,10.3973021342439,0.25,0.583333333333333,0.416666666666667,0.75,1,1
ar,JPN,ngdp_rpch,1.5,2.3320353078475,0.886762162858701,0.000858421013365418,1.44441472397543,12.0372354555947,16.5476175179633,14.292426486779,0.0833333333333333,0.583333333333333,0.416666666666667,0.833333333333333,0.916666666666667,1
ar,USA,ngdp_rpch,0,0.103723862362302,0.0671221079800652,2.08456482917822e-07,0.0366015459257537,0.473932085008275,0.889647034725348,0.681789559866812,0.833333333333333,0.916666666666667,0.0833333333333333,0.0833333333333333,0.916666666666667,1
ar,USA,ngdp_rpch,0.5,0.32939398024629,0.285649548907046,0,0.043744431339244,1.62540667440491,2.52436291891352,2.07488479665922,0.75,0.916666666666667,0.0833333333333333,0.25,1,1
ar,USA,ngdp_rpch,1,0.927046985363301,0.519294690992039,0,0.407752294371262,4.5463360657015,7.17509954301227,5.86071780435688,0.666666666666667,0.833333333333333,0.166666666666667,0.333333333333333,1,1
ar,USA,ngdp_rpch,1.5,1.06222673660021,0.576240949298701,0,0.485985787301512,5.19210626317724,8.26426907406115,6.72818766861919,0.5,0.833333333333333,0.166666666666667,0.5,1,1
ar,CAN,pcpi_pch,0,0.113227192669063,0.0641729244780246,0,0.0490542681910379,0.54694065083629,0.897192226290526,0.722066438563408,0.583333333333333,0.833333333333333,0.166666666666667,0.416666666666667,1,1
ar,CAN,pcpi_pch,0.5,0.345607041166665,0.258116180292286,0.00586732016231042,0.0816235407120687,1.64626588195811,2.79647611843803,2.22137100019807,0.75,0.916666666666667,0.0833333333333333,0.166666666666667,0.916666666666667,1
ar,CAN,pcpi_pch,1,0.820701536715204,0.568820599283372,0,0.251880937431832,4.02774710396486,6.34466297439194,5.1862050391784,0.666666666666667,0.916666666666667,0.0833333333333333,0.333333333333333,1,1
ar,CAN,pcpi_pch,1.5,0.887884596805381,0.740429943989469,0,0.147454652815912,4.54520401652874,6.39468189478578,5.46994295565726,0.666666666666667,1,0,0.333333333333333,1,1
ar,DEU,pcpi_pch,0,0.0659301156461695,0.0471850678429019,0,0.0187450478032675,0.323824225627874,0.509041748853704,0.416432987240789,0.416666666666667,0.916666666666667,0.0833333333333333,0.583333333333333,1,1
ar,DEU,pcpi_pch,0.5,0.268542034110886,0.205613956093835,0,0.0629280780170514,1.33183371804109,2.041256387115,1.68654505257805,0.75,0.833333333333333,0.166666666666667,0.25,1,1
ar,DEU,pcpi_pch,1,0.54349978800189,0.391841733362673,0,0.151658054639217,2.69044827840623,4.14387506402223,3.41716167121423,0.5,0.916666666666667,0.0833333333333333,0.5,1,1
ar,DEU,pcpi_pch,1.5,0.683483901411898,0.447122696330685,0,0.236361205081213,3.65138665454137,4.54121139188453,4.09629902321295,0.333333333333333,0.833333333333333,0.166666666666667,0.666666666666667,1,1
ar,FRA,pcpi_pch,0,0.0689757145518654,0.0667645792592108,0,0.00221113529265458,0.321162291109078,0.576608563264613,0.448885427186846,0.916666666666667,1,0,0.0833333333333333,1,1
ar,FRA,pcpi_pch,0.5,0.258262941094191,0.226732281795832,0.0143518841348571,0.0171787751635017,1.282839248786,1.95816069991883,1.62049997435241,0.666666666666667,1,0,0.0833333333333333,0.75,1
ar,FRA,pcpi_pch,1,0.573489883092741,0.54484614987248,0,0.0286437332202615,2.70570571650228,4.70553337059912,3.7056195435507,0.916666666666667,1,0,0.0833333333333333,1,1
ar,FRA,pcpi_pch,1.5,0.885228254806572,0.772221671376109,0,0.113006583430463,4.31656010813134,6.91316482580309,5.61486246696722,0.75,0.916666666666667,0.0833333333333333,0.25,1,1
ar,GBR,pcpi_pch,0,0.106314810527817,0.104436247420097,0,0.00187856310772041,0.489735354929667,0.901957823232172,0.695846589080919,0.916666666666667,1,0,0.0833333333333333,1,1
ar,GBR,pcpi_pch,0.5,0.449448370298661,0.449448370298661,0,0,2.04293265416174,3.88163577056886,2.9622842123653,1,1,0,0,1,1
ar,GBR,pcpi_pch,1,0.99026160504394,0.931868475142801,0,0.0583931299011392,4.70288080567343,8.04803008669522,6.37545544618432,0.75,1,0,0.25,1,1
ar,GBR,pcpi_pch,1.5,1.28125121632228,1.1380953268795,0,0.14315588944278,6.31837101692828,9.82909678412484,8.07373390052656,0.416666666666667,1,0,0.583333333333333,1,1
ar,ITA,pcpi_pch,0,0.104106211981104,0.0974168185951756,0,0.00668939338592874,0.496315728699035,0.8413349178745,0.668825323286767,0.916666666666667,1,0,0.0833333333333333,1,1
ar,ITA,pcpi_pch,0.5,0.340053001883801,0.340053001883801,0,0,1.54568450483535,2.93684877558764,2.2412666402115,1,1,0,0,1,1
ar,ITA,pcpi_pch,1,0.91837580171182,0.81042074810326,0,0.107955053608559,4.38580807231128,7.4029958534582,5.89440196288474,0.916666666666667,0.916666666666667,0.0833333333333333,0.0833333333333333,1,1
ar,ITA,pcpi_pch,1.5,1.26694168862732,1.14360343608352,0,0.123338252543804,6.18486660425488,9.87666726190924,8.03076693308206,0.583333333333333,1,0,0.416666666666667,1,1
ar,JPN,pcpi_pch,0,0.103692515441967,0.0933025136703469,0,0.0103900017716204,0.497065927485564,0.831185490125438,0.664125708805501,0.916666666666667,0.916666666666667,0.0833333333333333,0.0833333333333333,1,1
ar,JPN,pcpi_pch,0.5,0.424895500166065,0.406257199600442,0,0.0186383005656231,1.99571694735672,3.50861763492951,2.75216729114311,0.833333333333333,1,0,0.166666666666667,1,1
ar,JPN,pcpi_pch,1,1.2480858421878,0.817864223380783,0,0.430221618807018,6.63867852286917,8.3650205365831,7.50184952972614,0.25,0.916666666666667,0.0833333333333333,0.75,1,1
ar,JPN,pcpi_pch,1.5,1.53335922465535,0.974533990435957,0,0.558825234219397,8.77030028691669,8.74143377581535,8.75586703136602,0.0833333333333333,0.75,0.25,0.916666666666667,1,1
ar,USA,pcpi_pch,0,0.146422034288981,0.0563457539693546,0,0.0900762803196263,0.676800534845826,1.23643934866505,0.956619941755439,0.416666666666667,0.833333333333333,0.166666666666667,0.583333333333333,1,1
ar,USA,pcpi_pch,0.5,0.280351724834515,0.21745049522191,0.0247898594494487,0.0381113701631567,1.45038455837053,1.98107310076397,1.71572882956725,0.583333333333333,0.916666666666667,0.0833333333333333,0.25,0.833333333333333,1
ar,USA,pcpi_pch,1,0.806825634546309,0.48734577697169,0.00128960637404374,0.318190251200575,3.81064703847831,6.60989509473039,5.21027106660435,0.666666666666667,0.916666666666667,0.0833333333333333,0.25,0.916666666666667,1
