model,error_method,method,target,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,absolute,rolling window,ngdp_rpch,0.647036179342681,0.319150498062172,0.0752394451104903,0.252646236170019,-0.0326530612244898,,,0.50765306122449,0.727040816326531
IMF,absolute,rolling window,pcpi_pch,0.335435483448573,0.168126288714367,0.103403372815768,0.0639058219184392,-0.0734693877551021,,,0.438775510204082,0.714285714285714
ar,absolute,rolling window,ngdp_rpch,0.81966221254036,0.400588271640459,0.0151676335781016,0.403906307321799,-0.0683673469387755,,,0.456632653061225,0.706632653061225
ar,absolute,rolling window,pcpi_pch,0.545339463589548,0.389888327916101,0.0225059553894244,0.132945180284022,0.023469387755102,,,0.571428571428571,0.775510204081633
bvar,absolute,rolling window,ngdp_rpch,0.728821945832976,0.32538945747793,0.0294044925235669,0.374027995831479,-0.0454081632653062,,,0.49234693877551,0.716836734693878
bvar,absolute,rolling window,pcpi_pch,0.451101198081572,0.301048207910558,0.049792593180126,0.100260396990888,0.023469387755102,,,0.579081632653061,0.767857142857143
