model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,coverage_50,coverage_80
IMF,directional,rolling window,CAN,ngdp_rpch,0,0.282547368893839,0.13583724253818,0.0635122188542,0.0831979075014588,-0.025,,,0.5,0.75
IMF,directional,rolling window,CAN,ngdp_rpch,0.5,0.274855034514839,0.246541627736269,0,0.0283134067785692,0.225,,,0.75,1
IMF,directional,rolling window,CAN,ngdp_rpch,1,0.761135540609644,0.433816206274307,0.0153726289679617,0.311946705367375,0.1,,,0.666666666666667,0.833333333333333
IMF,directional,rolling window,CAN,ngdp_rpch,1.5,0.953455735314692,0.451900106783193,0.0600326134300588,0.441523015101441,0.1,,,0.666666666666667,0.833333333333333
IMF,directional,rolling window,CAN,pcpi_pch,0,0.142004115710569,0.0640506031580749,0.0313751542240224,0.0465783583284717,-0.108333333333333,,,0.333333333333333,0.75
IMF,directional,rolling window,CAN,pcpi_pch,0.5,0.296763431069736,0.136755624733618,0.104403016767045,0.0556047895690721,-0.108333333333333,,,0.416666666666667,0.666666666666667
IMF,directional,rolling window,CAN,pcpi_pch,1,0.406069944056365,0.14923817020382,0.111051785719235,0.145779988133309,-0.233333333333333,,,0.25,0.583333333333333
IMF,directional,rolling window,CAN,pcpi_pch,1.5,0.469598982354132,0.172024452192668,0.148701520183151,0.148873009978313,-0.108333333333333,,,0.5,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,0,0.538487020840409,0.22236584960749,0.217542875014962,0.0985782962179566,-0.191666666666667,,,0.25,0.666666666666667
IMF,directional,rolling window,DEU,ngdp_rpch,0.5,0.803416471080507,0.25990250166172,0.476964516417458,0.0665494530013295,-0.15,,,0.416666666666667,0.583333333333333
IMF,directional,rolling window,DEU,ngdp_rpch,1,1.56049312888342,0.335893283550811,0.750732884588695,0.473866960743911,-0.233333333333333,,,0.333333333333333,0.5
IMF,directional,rolling window,DEU,ngdp_rpch,1.5,1.85151256762083,0.363241483937098,0.889094179374033,0.599176904309703,-0.275,,,0.333333333333333,0.416666666666667
IMF,directional,rolling window,DEU,pcpi_pch,0,0.1265112942327,0.0574408934794665,0.0242812448031344,0.0447891559500996,-0.0666666666666667,,,0.5,0.666666666666667
IMF,directional,rolling window,DEU,pcpi_pch,0.5,0.136566159475216,0.0584118398701567,0.0649928367570135,0.0131614828480462,0.0166666666666666,,,0.583333333333333,0.75
IMF,directional,rolling window,DEU,pcpi_pch,1,0.322926168764422,0.157229558215882,0.119884599175807,0.0458120113727338,-0.108333333333333,,,0.416666666666667,0.666666666666667
