model,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
ar_bic,ngdp_rpch,1.5,1.73604197617704,0.522943391770438,0.260428629016191,0.952669955390409,7.40055420020794,13.1595047318963,9.1256039311953,0.0945945945945946,0.148648648648649,0.256756756756757,0.445945945945946,0.567567567567568,0.689189189189189,0.77027027027027,0.851351351351351,0.864864864864865,0.0945945945945946,0.0945945945945946,0.162162162162162,0.243243243243243,0.351351351351351,0.45945945945946,0.648648648648649,0.743243243243243,0.77027027027027,0.864864864864865,0.891891891891892,0.905405405405405,0.905405405405405,0.918918918918919,0.932432432432432,0.932432432432432,0.945945945945946,0.959459459459459
ar_bic,pcpi_pch,0,0.182635937834939,0.0488047751505397,0.108947618404817,0.0248835442795824,0.784961296769109,1.42368048587403,0.980961671694335,0.0945945945945946,0.202702702702703,0.310810810810811,0.405405405405405,0.554054054054054,0.648648648648649,0.702702702702703,0.756756756756757,0.864864864864865,0.027027027027027,0.0810810810810811,0.121621621621622,0.135135135135135,0.175675675675676,0.27027027027027,0.310810810810811,0.364864864864865,0.45945945945946,0.554054054054054,0.567567567567568,0.621621621621622,0.675675675675676,0.72972972972973,0.783783783783784,0.824324324324324,0.837837837837838,0.891891891891892
ar_bic,pcpi_pch,0.5,0.465609398741053,0.173394985715683,0.229854484982816,0.0623599280425534,2.08230384048563,3.39430114524307,2.38625870114232,0.121621621621622,0.297297297297297,0.391891891891892,0.527027027027027,0.594594594594595,0.648648648648649,0.72972972972973,0.756756756756757,0.851351351351351,0.0405405405405405,0.0540540540540541,0.0675675675675676,0.0810810810810811,0.121621621621622,0.162162162162162,0.22972972972973,0.283783783783784,0.378378378378378,0.5,0.581081081081081,0.621621621621622,0.689189189189189,0.716216216216216,0.72972972972973,0.797297297297297,0.810810810810811,0.891891891891892
ar_bic,pcpi_pch,1,0.938217196637706,0.363109448614547,0.347256314337331,0.227851433685828,4.13647756812587,6.54591528790041,4.68929271036062,0.148648648648649,0.189189189189189,0.324324324324324,0.432432432432432,0.540540540540541,0.635135135135135,0.743243243243243,0.783783783783784,0.878378378378378,0.027027027027027,0.0945945945945946,0.121621621621622,0.202702702702703,0.283783783783784,0.391891891891892,0.45945945945946,0.567567567567568,0.581081081081081,0.72972972972973,0.756756756756757,0.783783783783784,0.824324324324324,0.824324324324324,0.837837837837838,0.864864864864865,0.878378378378378,0.905405405405405
ar_bic,pcpi_pch,1.5,1.10611662832895,0.486278406616576,0.433354584944592,0.186483636767778,4.80380321342098,8.02343837314976,5.62983995455766,0.108108108108108,0.202702702702703,0.337837837837838,0.486486486486487,0.594594594594595,0.716216216216216,0.810810810810811,0.851351351351351,0.918918918918919,0,0.027027027027027,0.0540540540540541,0.135135135135135,0.216216216216216,0.297297297297297,0.405405405405405,0.486486486486487,0.554054054054054,0.662162162162162,0.689189189189189,0.743243243243243,0.783783783783784,0.810810810810811,0.851351351351351,0.864864864864865,0.878378378378378,0.918918918918919
bvar_const,ngdp_rpch,0,0.326513894088698,0.0526441887063585,0.0273810472458869,0.246488658136452,1.40863533155237,2.47313661339434,1.72085611778614,0.027027027027027,0.0675675675675676,0.0945945945945946,0.148648648648649,0.22972972972973,0.297297297297297,0.418918918918919,0.472972972972973,0.608108108108108,0.337837837837838,0.445945945945946,0.486486486486487,0.567567567567568,0.621621621621622,0.675675675675676,0.716216216216216,0.72972972972973,0.743243243243243,0.77027027027027,0.797297297297297,0.810810810810811,0.824324324324324,0.851351351351351,0.864864864864865,0.905405405405405,0.918918918918919,0.945945945945946
bvar_const,ngdp_rpch,0.5,0.696387349456048,0.216890061863757,0.0597014217877236,0.419795865804567,3.0369710655903,5.1644279743275,3.63281047336368,0.162162162162162,0.243243243243243,0.364864864864865,0.432432432432432,0.567567567567568,0.635135135135135,0.72972972972973,0.837837837837838,0.891891891891892,0.0945945945945946,0.135135135135135,0.243243243243243,0.297297297297297,0.337837837837838,0.445945945945946,0.513513513513514,0.608108108108108,0.662162162162162,0.824324324324324,0.851351351351351,0.878378378378378,0.878378378378378,0.905405405405405,0.932432432432432,0.972972972972973,0.972972972972973,0.986486486486486
bvar_const,ngdp_rpch,1,1.37422380710632,0.390550843432601,0.109143354189083,0.874529609484633,5.92775044213025,11.0408614138496,7.47582746324235,0.0675675675675676,0.202702702702703,0.297297297297297,0.554054054054054,0.648648648648649,0.689189189189189,0.756756756756757,0.851351351351351,0.878378378378378,0.0945945945945946,0.121621621621622,0.216216216216216,0.256756756756757,0.297297297297297,0.364864864864865,0.608108108108108,0.675675675675676,0.783783783783784,0.851351351351351,0.878378378378378,0.905405405405405,0.918918918918919,0.945945945945946,0.945945945945946,0.972972972972973,0.972972972972973,0.972972972972973
bvar_const,ngdp_rpch,1.5,1.66549405928248,0.448540906017348,0.304588572988423,0.912364580276707,7.16430758797607,12.8290505059515,8.86816168882025,0.0810810810810811,0.148648648648649,0.310810810810811,0.5,0.581081081081081,0.675675675675676,0.689189189189189,0.756756756756757,0.864864864864865,0.0945945945945946,0.162162162162162,0.216216216216216,0.22972972972973,0.324324324324324,0.405405405405405,0.554054054054054,0.689189189189189,0.72972972972973,0.810810810810811,0.837837837837838,0.864864864864865,0.905405405405405,0.905405405405405,0.905405405405405,0.905405405405405,0.918918918918919,0.959459459459459
bvar_const,pcpi_pch,0,0.201230583478949,0.0420309081942044,0.110378912253832,0.0488207630309131,0.85904428077597,1.53669812040733,1.06936340277662,0.027027027027027,0.135135135135135,0.216216216216216,0.283783783783784,0.364864864864865,0.5,0.594594594594595,0.702702702702703,0.810810810810811,0.0945945945945946,0.162162162162162,0.216216216216216,0.283783783783784,0.378378378378378,0.405405405405405,0.405405405405405,0.486486486486487,0.540540540540541,0.567567567567568,0.621621621621622,0.621621621621622,0.689189189189189,0.743243243243243,0.783783783783784,0.810810810810811,0.864864864864865,0.905405405405405
bvar_const,pcpi_pch,0.5,0.461849923675223,0.234234190781358,0.187738891183227,0.039876841710637,2.06417981861782,3.35178078329427,2.35762452010909,0.175675675675676,0.337837837837838,0.418918918918919,0.5,0.662162162162162,0.756756756756757,0.864864864864865,0.905405405405405,0.959459459459459,0,0,0,0.0540540540540541,0.0945945945945946,0.162162162162162,0.202702702702703,0.256756756756757,0.337837837837838,0.513513513513514,0.594594594594595,0.621621621621622,0.662162162162162,0.756756756756757,0.810810810810811,0.864864864864865,0.905405405405405,0.959459459459459
bvar_const,pcpi_pch,1,1.00688701867689,0.516960235337385,0.217750611940049,0.272176171399459,4.38936199145,6.75999746632453,4.90312137231403,0.0810810810810811,0.202702702702703,0.297297297297297,0.45945945945946,0.675675675675676,0.72972972972973,0.824324324324324,0.878378378378378,0.959459459459459,0.0135135135135135,0.0540540540540541,0.0810810810810811,0.162162162162162,0.216216216216216,0.405405405405405,0.554054054054054,0.635135135135135,0.716216216216216,0.797297297297297,0.837837837837838,0.851351351351351,0.864864864864865,0.891891891891892,0.891891891891892,0.905405405405405,0.932432432432432,0.972972972972973
bvar_const,pcpi_pch,1.5,1.35198140404215,0.679768818369625,0.275822225304035,0.396390360368487,5.69705678548733,8.4097167433605,6.38964920501618,0.0405405405405405,0.0945945945945946,0.202702702702703,0.337837837837838,0.513513513513514,0.716216216216216,0.851351351351351,0.905405405405405,0.959459459459459,0,0.027027027027027,0.0540540540540541,0.162162162162162,0.337837837837838,0.5,0.635135135135135,0.72972972972973,0.756756756756757,0.797297297297297,0.824324324324324,0.837837837837838,0.837837837837838,0.851351351351351,0.878378378378378,0.905405405405405,0.932432432432432,0.959459459459459
bvar_mix,ngdp_rpch,0,0.332477968228892,0.0430144610783334,0.0316016646252234,0.257861842525335,1.42957369612595,2.59538766893509,1.78408524910268,0.0135135135135135,0.027027027027027,0.0405405405405405,0.0945945945945946,0.175675675675676,0.22972972972973,0.27027027027027,0.378378378378378,0.5,0.418918918918919,0.513513513513514,0.581081081081081,0.621621621621622,0.648648648648649,0.702702702702703,0.72972972972973,0.743243243243243,0.743243243243243,0.756756756756757,0.77027027027027,0.77027027027027,0.797297297297297,0.824324324324324,0.851351351351351,0.851351351351351,0.891891891891892,0.918918918918919
bvar_mix,ngdp_rpch,0.5,0.673223801312079,0.179784757049571,0.0623106402365718,0.431128404025937,2.91557704498332,4.96143483620795,3.50972356530872,0.121621621621622,0.189189189189189,0.283783783783784,0.391891891891892,0.5,0.581081081081081,0.675675675675676,0.797297297297297,0.878378378378378,0.108108108108108,0.175675675675676,0.297297297297297,0.351351351351351,0.391891891891892,0.472972972972973,0.554054054054054,0.621621621621622,0.648648648648649,0.77027027027027,0.810810810810811,0.837837837837838,0.864864864864865,0.891891891891892,0.932432432432432,0.972972972972973,0.972972972972973,0.986486486486486
bvar_mix,ngdp_rpch,1,1.34974929152758,0.313612530335756,0.111666342362169,0.924470418829653,5.75941071094973,11.063322392789,7.44552505322184,0.0945945945945946,0.189189189189189,0.283783783783784,0.432432432432432,0.527027027027027,0.594594594594595,0.743243243243243,0.824324324324324,0.851351351351351,0.121621621621622,0.148648648648649,0.22972972972973,0.351351351351351,0.418918918918919,0.486486486486487,0.608108108108108,0.662162162162162,0.743243243243243,0.837837837837838,0.851351351351351,0.891891891891892,0.918918918918919,0.945945945945946,0.945945945945946,0.972972972972973,0.972972972972973,0.972972972972973
bvar_mix,ngdp_rpch,1.5,1.62447983059362,0.372309993749272,0.306977468077421,0.945192368766932,6.96609140371523,12.6697147112109,8.74921702261447,0.0405405405405405,0.162162162162162,0.27027027027027,0.405405405405405,0.5,0.581081081081081,0.635135135135135,0.756756756756757,0.851351351351351,0.108108108108108,0.162162162162162,0.27027027027027,0.324324324324324,0.405405405405405,0.486486486486487,0.581081081081081,0.662162162162162,0.756756756756757,0.797297297297297,0.824324324324324,0.851351351351351,0.891891891891892,0.905405405405405,0.905405405405405,0.905405405405405,0.918918918918919,0.959459459459459
bvar_mix,pcpi_pch,0,0.201191541467641,0.0336636864267736,0.115501731875177,0.0520261231656908,0.86380429557817,1.53875153758852,1.07054105782344,0.0405405405405405,0.0945945945945946,0.148648648648649,0.243243243243243,0.283783783783784,0.391891891891892,0.432432432432432,0.608108108108108,0.743243243243243,0.135135135135135,0.189189189189189,0.310810810810811,0.337837837837838,0.391891891891892,0.405405405405405,0.45945945945946,0.486486486486487,0.5,0.540540540540541,0.581081081081081,0.608108108108108,0.648648648648649,0.675675675675676,0.72972972972973,0.743243243243243,0.797297297297297,0.878378378378378
bvar_mix,pcpi_pch,0.5,0.43332447879302,0.185276879894693,0.211099479459948,0.0369481194383791,1.86137833878945,3.02366507148222,2.16896067063112,0.108108108108108,0.189189189189189,0.283783783783784,0.405405405405405,0.608108108108108,0.743243243243243,0.824324324324324,0.878378378378378,0.945945945945946,0,0.0135135135135135,0.027027027027027,0.0405405405405405,0.108108108108108,0.162162162162162,0.22972972972973,0.283783783783784,0.337837837837838,0.445945945945946,0.472972972972973,0.513513513513514,0.567567567567568,0.716216216216216,0.783783783783784,0.851351351351351,0.891891891891892,0.945945945945946
bvar_mix,pcpi_pch,1,0.866324251538994,0.3872473411631,0.226379749856457,0.252697160519437,3.86005433058202,5.76636410692451,4.21518086807219,0.108108108108108,0.256756756756757,0.337837837837838,0.432432432432432,0.581081081081081,0.648648648648649,0.743243243243243,0.810810810810811,0.918918918918919,0.0540540540540541,0.121621621621622,0.148648648648649,0.22972972972973,0.297297297297297,0.418918918918919,0.5,0.554054054054054,0.635135135135135,0.743243243243243,0.810810810810811,0.837837837837838,0.851351351351351,0.878378378378378,0.878378378378378,0.891891891891892,0.932432432432432,0.972972972972973
bvar_mix,pcpi_pch,1.5,1.1069602849369,0.51049625608347,0.285781496424729,0.310682532428706,4.80429801853808,6.81977666572685,5.25372257701967,0.027027027027027,0.175675675675676,0.27027027027027,0.378378378378378,0.486486486486487,0.621621621621622,0.810810810810811,0.905405405405405,0.932432432432432,0.027027027027027,0.027027027027027,0.0945945945945946,0.243243243243243,0.351351351351351,0.445945945945946,0.554054054054054,0.621621621621622,0.716216216216216,0.743243243243243,0.797297297297297,0.824324324324324,0.824324324324324,0.837837837837838,0.864864864864865,0.905405405405405,0.932432432432432,0.959459459459459
bvar_qu,ngdp_rpch,0,0.377700324960041,0.0879184009552886,0.0233888790654053,0.266393044939347,1.63553968716087,2.46051656638085,1.83942182986914,0.027027027027027,0.0405405405405405,0.0675675675675676,0.108108108108108,0.216216216216216,0.310810810810811,0.337837837837838,0.5,0.621621621621622,0.310810810810811,0.405405405405405,0.540540540540541,0.567567567567568,0.635135135135135,0.72972972972973,0.743243243243243,0.756756756756757,0.77027027027027,0.797297297297297,0.797297297297297,0.810810810810811,0.837837837837838,0.851351351351351,0.878378378378378,0.878378378378378,0.905405405405405,0.932432432432432
bvar_qu,ngdp_rpch,0.5,0.735525260327559,0.313069080620395,0.0252959787331714,0.397160200973992,3.27337375245893,6.1753941415525,4.05295837165174,0.148648648648649,0.256756756756757,0.378378378378378,0.527027027027027,0.635135135135135,0.689189189189189,0.77027027027027,0.837837837837838,0.891891891891892,0.108108108108108,0.162162162162162,0.22972972972973,0.297297297297297,0.324324324324324,0.405405405405405,0.513513513513514,0.594594594594595,0.635135135135135,0.783783783783784,0.851351351351351,0.891891891891892,0.932432432432432,0.959459459459459,0.986486486486486,1,1,1
bvar_qu,ngdp_rpch,1,1.68895562835105,0.73948019745986,0.00657003070496033,0.942905400186232,7.49627196936403,15.5387999099263,9.82171636824505,0.148648648648649,0.27027027027027,0.391891891891892,0.527027027027027,0.635135135135135,0.702702702702703,0.824324324324324,0.864864864864865,0.878378378378378,0.121621621621622,0.135135135135135,0.175675675675676,0.297297297297297,0.364864864864865,0.45945945945946,0.567567567567568,0.675675675675676,0.783783783783784,0.932432432432432,0.945945945945946,0.959459459459459,0.986486486486486,1,1,1,1,1
bvar_qu,ngdp_rpch,1.5,1.79761027248176,0.665619853353672,0.217025021697682,0.914965397430411,7.98934338125235,15.354686847382,10.0545238622288,0.108108108108108,0.243243243243243,0.364864864864865,0.445945945945946,0.594594594594595,0.662162162162162,0.716216216216216,0.810810810810811,0.878378378378378,0.108108108108108,0.135135135135135,0.216216216216216,0.27027027027027,0.337837837837838,0.45945945945946,0.540540540540541,0.635135135135135,0.72972972972973,0.837837837837838,0.878378378378378,0.905405405405405,0.905405405405405,0.932432432432432,0.932432432432432,0.932432432432432,0.945945945945946,0.986486486486486
bvar_qu,pcpi_pch,0,0.203987065711848,0.0415991236502668,0.116870709548074,0.0455172325135073,0.871799294500267,1.60759106922285,1.10155380377531,0.0405405405405405,0.0945945945945946,0.189189189189189,0.283783783783784,0.337837837837838,0.45945945945946,0.5,0.648648648648649,0.77027027027027,0.108108108108108,0.162162162162162,0.27027027027027,0.310810810810811,0.351351351351351,0.364864864864865,0.432432432432432,0.486486486486487,0.5,0.540540540540541,0.581081081081081,0.621621621621622,0.648648648648649,0.689189189189189,0.77027027027027,0.77027027027027,0.810810810810811,0.878378378378378
bvar_qu,pcpi_pch,0.5,0.460267232511367,0.210365432539277,0.214646629260564,0.0352551707115262,1.97774790727587,3.43392419790957,2.37403023111689,0.108108108108108,0.202702702702703,0.324324324324324,0.432432432432432,0.648648648648649,0.783783783783784,0.837837837837838,0.878378378378378,0.959459459459459,0,0.0135135135135135,0.027027027027027,0.0405405405405405,0.0945945945945946,0.162162162162162,0.22972972972973,0.27027027027027,0.337837837837838,0.445945945945946,0.472972972972973,0.554054054054054,0.594594594594595,0.743243243243243,0.824324324324324,0.864864864864865,0.891891891891892,0.959459459459459
