country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method,holdout
CHE,pcpi_pch,2014,0.200000000000022,1.5,-0.0123258303382556,0.212325830338278,0.8,1.01824554935774,0.818245549357723,IMF,absolute,rolling window,_ho
CHE,pcpi_pch,2014,0.200000000000022,1.5,-0.0123258303382556,0.212325830338278,0.85,1.18828639337001,0.988286393369986,IMF,absolute,rolling window,_ho
CHE,pcpi_pch,2014,0.200000000000022,1.5,-0.0123258303382556,0.212325830338278,0.9,1.63000000000032,1.4300000000003,IMF,absolute,rolling window,_ho
CHE,pcpi_pch,2014,0.200000000000022,1.5,-0.0123258303382556,0.212325830338278,0.95,1.89603487285178,1.69603487285176,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.05,1.63697519895868,-0.638024801042014,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.1,1.76669060044892,-0.50830939955177,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.15,1.87500000000134,-0.399999999999354,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.2,1.91991491138481,-0.35508508861588,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.25,2.01270032180136,-0.26229967819933,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.3,2.07596216442167,-0.19903783557902,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.35,2.16360999830458,-0.11139000169611,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.4,2.17500000000026,-0.10000000000043,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.45,2.1940217946197,-0.0809782053809895,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.55,2.35597820538168,0.0809782053809895,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.6,2.37500000000112,0.10000000000043,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.65,2.3863900016968,0.11139000169611,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.7,2.47403783557971,0.19903783557902,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.75,2.53729967820002,0.26229967819933,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.8,2.63008508861657,0.35508508861588,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.85,2.67500000000004,0.399999999999354,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.9,2.78330939955246,0.50830939955177,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.27500000000069,0,1.98842700000041,0.28657300000028,0.95,2.9130248010427,0.638024801042014,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.05,1.82527664822354,-1.17473192142721,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.1,2.00000856965144,-0.99999999999931,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.15,2.25623233422655,-0.743776235424199,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.2,2.3348147455035,-0.66519382414725,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.25,2.49425550272389,-0.50575306692686,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.3,2.56829914613095,-0.4317094235198,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.35,2.60000856965199,-0.39999999999876,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.4,2.61145256341631,-0.38855600623444,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.45,2.79670475103518,-0.20330381861557,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.55,3.20331238826632,0.20330381861557,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.6,3.38856457588519,0.38855600623444,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.65,3.40000856964951,0.39999999999876,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.7,3.43171799317055,0.4317094235198,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.75,3.50576163657761,0.50575306692686,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.8,3.665202393798,0.66519382414725,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.85,3.74378480507495,0.743776235424199,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.9,4.00000856965006,0.99999999999931,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,3.00000856965075,0.5,1.98842700000041,1.01158156965034,0.95,4.17474049107796,1.17473192142721,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.05,0.26287517022261,-2.70842637494835,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.1,0.291559849453179,-2.67974169571778,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.15,0.38994035760012,-2.58136118757084,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.2,0.57130154517175,-2.39999999999921,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.25,0.63796821183746,-2.3333333333335,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.3,0.671301545170499,-2.30000000000046,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.35,0.96623832195679,-2.00506322321417,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.4,1.78796821183631,-1.18333333333465,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.45,2.32130154517103,-0.64999999999993,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.55,3.62130154517089,0.64999999999993,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.6,4.15463487850561,1.18333333333465,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.65,4.97636476838513,2.00506322321417,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.7,5.27130154517142,2.30000000000046,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.75,5.30463487850446,2.3333333333335,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.8,5.37130154517017,2.39999999999921,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.85,5.5526627327418,2.58136118757084,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.9,5.65104324088874,2.67974169571778,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.97130154517096,1,1.98842700000041,0.98287454517055,0.95,5.67972792011931,2.70842637494835,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.05,-0.6616760045103,-3.66143733846467,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.1,-0.0461523703730005,-3.04591370432737,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.15,0.415266591972473,-2.5844947419819,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.2,0.48264409779282,-2.51711723616155,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.25,0.59976133395472,-2.39999999999965,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.3,0.699761333953909,-2.30000000000046,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.35,1.81642800062096,-1.18333333333341,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.4,1.9664280006204,-1.03333333333397,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.45,2.69976133395402,-0.30000000000035,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.55,3.29976133395472,0.30000000000035,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.6,4.03309466728834,1.03333333333397,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.65,4.18309466728778,1.18333333333341,IMF,absolute,rolling window,_ho
CHN,pcpi_pch,2014,2.99976133395437,1.5,1.98842700000041,1.01133433395396,0.7,5.29976133395483,2.30000000000046,IMF,absolute,rolling window,_ho
