model,error_method,method,country,target,horizon,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,coverage_50,coverage_80,qucoverage_10,qucoverage_25,qucoverage_75,qucoverage_90
model1,absolute,rolling window,BRA,pcpi_pch,1,1.50610279280117,0.38642278076279,1.02686392478939,0.0928160872489844,2.3049129433525,3.9286733539956,0.454545454545455,0.545454545454545,0.0909090909090909,0.0909090909090909,0.545454545454545,0.636363636363636
model1,absolute,rolling window,BRA,pcpi_pch,1.5,1.75606456577422,0.554465794361355,1.07039690743603,0.131201863976835,2.97714400942222,4.74387622538392,0.454545454545455,0.545454545454545,0.0909090909090909,0.0909090909090909,0.545454545454545,0.636363636363636
model1,absolute,rolling window,CHE,pcpi_pch,0,0.0738011341733527,0.0407400223614811,0.00636382576691222,0.0266972860449593,0.184422922737988,0.387863905625903,0.636363636363636,0.818181818181818,0.181818181818182,0.272727272727273,0.909090909090909,1
model1,absolute,rolling window,CHE,pcpi_pch,0.5,0.18071619631876,0.0603928259635902,0.0599605773006096,0.0603627930545602,0.341553511578117,0.657191394931824,0.272727272727273,0.545454545454545,0.181818181818182,0.363636363636364,0.636363636363636,0.727272727272727
model1,absolute,rolling window,CHE,pcpi_pch,1,0.58736249973926,0.232202971831421,0.168323927952354,0.186835599955485,1.04342322546443,2.72243986164694,0.363636363636364,0.909090909090909,0,0.363636363636364,0.727272727272727,0.909090909090909
model1,absolute,rolling window,CHE,pcpi_pch,1.5,0.640643051948233,0.317970617938806,0.173243598550813,0.149428835458614,1.62473874536424,3.05219544213832,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.909090909090909,0.909090909090909
model1,absolute,rolling window,CHN,pcpi_pch,0,0.195467945025182,0.0856898060627411,0.0349740241306621,0.0748041148317789,0.491490530795284,0.826090792984078,0.363636363636364,0.727272727272727,0.181818181818182,0.545454545454545,0.909090909090909,0.909090909090909
model1,absolute,rolling window,CHN,pcpi_pch,0.5,0.440486579660416,0.207141907641295,0.0196110947703773,0.213733577248744,0.992981837569662,1.6822633546303,0.545454545454545,0.727272727272727,0.272727272727273,0.363636363636364,0.909090909090909,1
model1,absolute,rolling window,CHN,pcpi_pch,1,0.803814612018754,0.589223000752866,0.00138301225246374,0.213208599013424,3.22437406282003,4.77888603963453,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,1,1
model1,absolute,rolling window,CHN,pcpi_pch,1.5,0.760286661807581,0.55927175588102,0.000892324930279698,0.200122580996282,3.0857273634426,5.46774640156771,0.818181818181818,0.909090909090909,0.0909090909090909,0.181818181818182,1,1
model1,absolute,rolling window,ESP,pcpi_pch,0,0.178984951738247,0.0623161804051618,0.067791400242505,0.0488773710905807,0.355993499342757,0.54311822225633,0.727272727272727,0.818181818181818,0.0909090909090909,0.181818181818182,0.909090909090909,0.909090909090909
model1,absolute,rolling window,ESP,pcpi_pch,0.5,0.633456143619343,0.139271880753118,0.39792273723698,0.0962615256292451,0.821732731521524,1.01508658587685,0.363636363636364,0.636363636363636,0.181818181818182,0.454545454545455,0.818181818181818,0.818181818181818
model1,absolute,rolling window,ESP,pcpi_pch,1,1.25314227134869,0.473626618773231,0.610301284841101,0.169214367734358,2.28771407092469,3.0985689341953,0.272727272727273,0.727272727272727,0.0909090909090909,0.545454545454545,0.818181818181818,0.818181818181818
model1,absolute,rolling window,ESP,pcpi_pch,1.5,1.37700540610641,0.424297340999697,0.753462475768364,0.199245589338348,2.26857450055087,3.28514686952387,0.454545454545455,0.545454545454545,0.181818181818182,0.272727272727273,0.727272727272727,0.727272727272727
model1,absolute,rolling window,IDN,pcpi_pch,0,0.225209414067189,0.0885683036336679,0.0190033360909113,0.11763777434261,0.423824876609973,0.833174330945739,0.363636363636364,0.727272727272727,0.272727272727273,0.545454545454545,0.909090909090909,1
model1,absolute,rolling window,IDN,pcpi_pch,0.5,0.465482977185723,0.367005038451653,0.0319535418719296,0.0665243968621402,1.83228894767427,3.19095344789721,0.818181818181818,0.909090909090909,0,0.0909090909090909,0.909090909090909,0.909090909090909
model1,absolute,rolling window,IDN,pcpi_pch,1,0.849232268271639,0.586968123452444,0.0579459277274838,0.204318217091711,3.16745850742105,6.05731522700294,0.636363636363636,0.818181818181818,0.0909090909090909,0.272727272727273,0.909090909090909,0.909090909090909
model1,absolute,rolling window,IDN,pcpi_pch,1.5,0.797708087466857,0.545946267086134,0.0371829513585618,0.214578869022162,2.32980744148479,6.43438655632276,0.545454545454545,0.909090909090909,0.0909090909090909,0.363636363636364,0.909090909090909,1
model1,absolute,rolling window,IND,pcpi_pch,0,0.64411559384762,0.325724028393394,0.0547372683356054,0.26365429711862,1.96118935751138,3.07139506452998,0.545454545454545,0.818181818181818,0.181818181818182,0.363636363636364,0.909090909090909,1
model1,absolute,rolling window,IND,pcpi_pch,0.5,0.867088180441504,0.564148664330423,0.127193337393591,0.175746178717491,2.66201939266404,4.39655469307834,0.636363636363636,0.909090909090909,0,0.272727272727273,0.909090909090909,0.909090909090909
model1,absolute,rolling window,IND,pcpi_pch,1,1.08057462962899,0.774026674432465,0.0843831741933587,0.222164781003171,3.69149601158647,6.60571103675464,0.818181818181818,1,0,0.181818181818182,1,1
model1,absolute,rolling window,IND,pcpi_pch,1.5,1.49922657174462,1.14607489002278,0.100161461613235,0.2529902201086,5.58008174431159,8.70303366986008,0.636363636363636,0.909090909090909,0.0909090909090909,0.181818181818182,0.818181818181818,1
model1,absolute,rolling window,KOR,pcpi_pch,0,0.113352096924606,0.0416123312574494,0.0296534696150844,0.0420862960520717,0.217504009964425,0.452357483147696,0.636363636363636,0.727272727272727,0.181818181818182,0.181818181818182,0.818181818181818,0.909090909090909
model1,absolute,rolling window,KOR,pcpi_pch,0.5,0.457119250883285,0.19823132096288,0.102214189305883,0.156673740614522,1.00853944760237,2.1159963807103,0.454545454545455,0.727272727272727,0.0909090909090909,0.363636363636364,0.818181818181818,0.818181818181818
model1,absolute,rolling window,KOR,pcpi_pch,1,0.865815143982386,0.360637126350677,0.294051210820643,0.211126806811065,1.90393629179477,2.65904579534721,0.454545454545455,0.545454545454545,0.272727272727273,0.363636363636364,0.818181818181818,0.818181818181818
model1,absolute,rolling window,KOR,pcpi_pch,1.5,1.23020589143286,0.351614240445092,0.390472454596476,0.488119196391288,2.09006524225285,3.16464019406695,0.363636363636364,0.545454545454545,0.272727272727273,0.454545454545455,0.818181818181818,0.818181818181818
model1,absolute,rolling window,NLD,pcpi_pch,0,0.23993843313302,0.0863718274138757,0.0690356452997683,0.0845309604193756,0.530944893307576,1.0309970511045,0.636363636363636,0.818181818181818,0.0909090909090909,0.272727272727273,0.909090909090909,0.909090909090909
model1,absolute,rolling window,NLD,pcpi_pch,0.5,0.873399317704318,0.129750224183625,0.698902146315044,0.0447469472056487,0.744355388199946,1.11836651216851,0.0909090909090909,0.636363636363636,0.0909090909090909,0.363636363636364,0.454545454545455,0.727272727272727
model1,absolute,rolling window,NLD,pcpi_pch,1,1.5947170542864,0.265767490253587,0.95152630538115,0.377423258651667,1.81980457533396,2.72983463548131,0.363636363636364,0.727272727272727,0.0909090909090909,0.272727272727273,0.636363636363636,0.818181818181818
model1,absolute,rolling window,NLD,pcpi_pch,1.5,1.46084628626547,0.24780092439352,1.08542528820792,0.127620073664024,1.61851598149906,1.94039412331176,0.363636363636364,0.636363636363636,0.0909090909090909,0.272727272727273,0.636363636363636,0.727272727272727
model1,absolute,rolling window,RUS,pcpi_pch,0,0.23246532023959,0.0890158238174768,0.0979540691380383,0.0454954272840745,0.543525901395992,0.968996018727745,0.636363636363636,0.727272727272727,0.0909090909090909,0.0909090909090909,0.727272727272727,0.818181818181818
model1,absolute,rolling window,RUS,pcpi_pch,0.5,1.41953272395467,0.302382530704959,0.26806204854213,0.849088144707582,1.88779570693852,3.42542084373469,0.454545454545455,0.636363636363636,0.181818181818182,0.363636363636364,0.818181818181818,0.818181818181818
model1,absolute,rolling window,RUS,pcpi_pch,1,2.21855887580825,0.652550801332003,1.487964385299,0.0780436891772477,3.96689317528292,5.99668842009163,0.727272727272727,0.727272727272727,0,0,0.727272727272727,0.727272727272727
model1,absolute,rolling window,RUS,pcpi_pch,1.5,3.30349703414528,0.96204030191693,1.62039186004383,0.721064872184519,6.07809413203658,6.56925224775219,0.454545454545455,0.636363636363636,0.0909090909090909,0.272727272727273,0.727272727272727,0.727272727272727
